booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,travel_month
2024-09-22,2024-12-31,Tokyo,Atlas,standard,3809.97,2877.92,0.0,Manager 5,partner,leisure,new,1,2,100,wallet,1,false,12
2025-06-29,2025-07-01,Reykjavik,Atlas,standard,2488.3,1754.11,0.12,Manager 4,partner,corporate,new,1,6,2,bank_transfer,3,false,7
2024-02-12,2024-05-17,Tokyo,BlueWing,standard,2242.66,1567.78,0.08,Manager 4,partner,leisure,new,3,2,95,card,1,false,5
2024-12-05,2025-03-02,Zanzibar,BlueWing,standard,3090.24,2089.37,0.05,Manager 3,direct,leisure,returning,1,9,87,card,1,false,3
2025-04-30,2025-05-28,Zanzibar,Atlas,premium,3776.73,2724.1,0.0,Manager 2,direct,leisure,new,3,17,28,bank_transfer,1,false,5
2024-04-12,2024-07-06,Zanzibar,BlueWing,premium,3698.27,2508.3,0.0,Manager 8,paid_search,leisure,new,1,9,85,card,1,false,7
2024-03-12,2024-06-12,Lisbon,Atlas,standard,2168.98,1474.45,0.05,Manager 1,partner,leisure,returning,2,16,92,card,1,false,6
2025-02-13,2025-06-11,Reykjavik,Cedar,standard,2377.17,1575.91,0.12,Manager 6,paid_search,leisure,returning,1,11,118,bank_transfer,1,false,6
2025-09-12,2025-12-12,Lisbon,DeltaSun,luxury,3046.77,2281.82,0.12,Manager 3,partner,leisure,returning,1,9,91,card,1,false,12
2024-06-19,2024-06-21,Tokyo,BlueWing,standard,2621.84,1959.81,0.08,Manager 3,direct,corporate,new,3,7,2,card,1,false,6
2024-03-11,2024-04-03,Lisbon,BlueWing,luxury,4433.36,3365.11,0.08,Manager 5,referral,leisure,returning,1,5,23,card,1,false,4
2024-02-24,2024-04-06,Rome,Atlas,standard,1953.09,1454.81,0.08,Manager 5,paid_search,corporate,returning,2,2,42,bank_transfer,1,false,4
2025-02-23,2025-04-13,Zanzibar,Cedar,premium,4594.62,3453.16,0.03,Manager 7,paid_search,family,new,3,12,49,bank_transfer,3,false,4
2025-10-10,2026-01-10,Lisbon,DeltaSun,premium,2284.06,1716.58,0.08,Manager 2,direct,corporate,returning,3,2,92,card,1,false,1
2025-08-09,2025-10-03,Zanzibar,DeltaSun,standard,2541.48,1898.23,0.05,Manager 4,direct,leisure,new,1,8,55,card,1,false,10
2025-08-26,2025-09-26,Tokyo,DeltaSun,standard,3243.92,2423.37,0.03,Manager 4,direct,leisure,new,2,8,31,card,1,false,9
2024-04-12,2024-06-11,Lisbon,Atlas,luxury,2663.81,1817.47,0.05,Manager 7,partner,leisure,returning,2,3,60,card,1,false,6
2024-02-04,2024-04-16,Zanzibar,BlueWing,standard,2718.94,1985.05,0.0,Manager 6,direct,leisure,new,3,3,72,card,1,false,4
2025-02-06,2025-02-08,Lisbon,Atlas,standard,2080.25,1589.46,0.05,Manager 5,paid_search,corporate,new,3,4,2,wallet,4,false,2
2025-09-27,2025-10-22,Zanzibar,Cedar,standard,2578.39,2020.64,0.08,Manager 5,direct,corporate,new,1,2,25,card,1,false,10
2024-11-19,2025-02-10,Tokyo,BlueWing,standard,2998.68,2358.86,0.05,Manager 3,referral,family,new,7,9,83,card,1,false,2
2025-12-26,2026-03-22,Tokyo,Cedar,standard,3677.2,2653.85,0.0,Manager 3,referral,family,returning,4,9,86,card,1,false,3
2025-11-27,2026-02-04,Tokyo,Cedar,standard,3309.25,2527.2,0.08,Manager 4,direct,leisure,new,3,11,69,card,2,false,2
2024-12-09,2025-01-14,Zanzibar,Atlas,standard,3855.43,2780.94,0.18,Manager 2,paid_search,family,returning,4,19,36,card,3,false,1
2025-10-22,2026-01-25,Rome,Cedar,standard,2573.75,1719.19,0.08,Manager 4,paid_search,family,new,3,3,95,bank_transfer,1,false,1
2024-01-29,2024-04-09,Lisbon,BlueWing,standard,2112.38,1407.47,0.12,Manager 4,paid_search,family,new,3,5,71,card,1,false,4
2025-02-01,2025-04-06,Lisbon,DeltaSun,standard,2083.99,1410.49,0.08,Manager 7,partner,leisure,returning,1,9,64,card,3,false,4
2025-02-22,2025-05-08,Tokyo,Atlas,luxury,5230.26,4055.29,0.08,Manager 2,direct,leisure,returning,1,8,75,bank_transfer,1,false,5
2025-07-22,2025-09-16,Tokyo,BlueWing,standard,2256.16,1730.38,0.0,Manager 6,paid_search,corporate,new,3,6,56,bank_transfer,1,true,9
2024-06-24,2024-09-18,Zanzibar,DeltaSun,standard,3057.24,2199.22,0.0,Manager 2,direct,family,new,5,4,86,card,1,false,9
2025-05-14,2025-06-24,Rome,BlueWing,standard,2406.0,1764.5,0.08,Manager 2,partner,leisure,returning,3,5,41,wallet,3,false,6
2024-09-30,2024-10-02,Lisbon,DeltaSun,premium,2697.13,1859.66,0.08,Manager 5,direct,corporate,new,1,6,2,wallet,2,false,10
2025-07-02,2025-08-15,Reykjavik,DeltaSun,standard,1686.2,1177.03,0.05,Manager 5,paid_search,corporate,new,2,2,44,bank_transfer,4,false,8
2024-10-23,2025-02-09,Tokyo,DeltaSun,standard,3899.89,3032.19,0.18,Manager 2,partner,leisure,new,3,6,109,card,2,false,2
2024-08-29,2024-11-23,Tokyo,DeltaSun,premium,2465.4,1940.62,0.05,Manager 2,paid_search,family,new,3,8,86,card,1,false,11
2025-05-04,2025-08-05,Zanzibar,Cedar,premium,2980.21,2300.04,0.0,Manager 3,paid_search,leisure,returning,2,6,93,card,3,false,8
2024-06-18,2024-10-20,Lisbon,Atlas,premium,2551.11,1914.6,0.0,Manager 6,paid_search,leisure,new,3,5,124,card,2,false,10
2025-03-31,2025-05-18,Tokyo,BlueWing,premium,3746.47,2959.94,0.05,Manager 4,referral,corporate,returning,3,6,48,bank_transfer,1,true,5
2025-10-20,2026-01-28,Zanzibar,BlueWing,luxury,6837.4,5048.48,0.0,Manager 3,referral,leisure,returning,2,3,100,card,1,false,1
2025-11-12,2026-01-13,Rome,DeltaSun,premium,2600.95,1891.25,0.08,Manager 5,partner,family,returning,4,6,62,bank_transfer,3,false,1
2025-04-09,2025-05-24,Tokyo,Atlas,standard,3047.75,2380.95,0.18,Manager 3,paid_search,family,new,4,8,45,card,1,false,5
2024-03-25,2024-05-29,Reykjavik,Cedar,luxury,4417.02,3336.46,0.05,Manager 1,paid_search,leisure,new,2,7,65,card,1,false,5
2025-03-15,2025-04-03,Rome,Cedar,standard,1536.35,1057.58,0.18,Manager 8,referral,corporate,returning,1,5,19,bank_transfer,3,false,4
2025-08-24,2025-11-10,Rome,BlueWing,premium,3173.08,2467.81,0.18,Manager 3,paid_search,family,new,4,10,78,bank_transfer,1,false,11
2025-03-16,2025-04-04,Zanzibar,Cedar,standard,2551.21,1890.32,0.12,Manager 8,referral,leisure,new,1,6,19,card,4,false,4
2024-04-03,2024-05-30,Rome,DeltaSun,standard,1852.8,1304.11,0.03,Manager 6,paid_search,corporate,new,2,3,57,card,2,false,5
2025-07-11,2025-09-02,Tokyo,BlueWing,standard,3013.9,2157.23,0.12,Manager 4,partner,leisure,new,3,7,53,card,2,false,9
2024-09-22,2024-09-24,Tokyo,BlueWing,standard,2644.72,1983.7,0.08,Manager 3,direct,leisure,new,2,6,2,card,1,true,9
2024-11-28,2024-12-12,Lisbon,DeltaSun,standard,2396.19,1865.31,0.18,Manager 4,referral,leisure,new,2,8,14,bank_transfer,3,false,12
2025-11-15,2025-12-28,Rome,BlueWing,premium,1875.89,1294.4,0.03,Manager 4,partner,leisure,new,2,4,43,bank_transfer,2,false,12
2025-04-20,2025-04-22,Lisbon,Atlas,premium,2855.93,2172.96,0.03,Manager 4,partner,corporate,new,3,7,2,card,1,false,4
2025-06-05,2025-09-27,Zanzibar,Atlas,luxury,4058.78,2968.15,0.03,Manager 8,partner,leisure,new,1,2,114,bank_transfer,1,false,9
2025-04-01,2025-06-19,Tokyo,BlueWing,standard,4459.5,3157.22,0.08,Manager 6,partner,leisure,returning,3,12,79,card,1,false,6
2024-05-23,2024-06-20,Tokyo,DeltaSun,premium,2603.59,1927.43,0.05,Manager 8,partner,leisure,returning,1,11,28,card,1,false,6
2025-05-28,2025-06-26,Zanzibar,Atlas,standard,2360.65,1775.6,0.12,Manager 2,direct,leisure,returning,3,3,29,card,2,false,6
2024-12-31,2025-02-22,Rome,DeltaSun,luxury,4757.23,3449.43,0.08,Manager 8,direct,family,new,4,9,53,card,1,false,2
2024-05-20,2024-06-25,Tokyo,DeltaSun,premium,4226.97,3230.93,0.05,Manager 6,partner,leisure,new,2,5,36,card,1,false,6
2024-11-03,2024-11-22,Tokyo,BlueWing,premium,3358.13,2388.59,0.0,Manager 2,direct,corporate,returning,1,2,19,card,1,false,11
2024-09-28,2025-01-11,Reykjavik,Atlas,premium,2974.94,2085.16,0.05,Manager 5,direct,leisure,new,3,8,105,card,2,false,1
2024-02-14,2024-05-13,Tokyo,DeltaSun,premium,3133.98,2450.46,0.12,Manager 2,partner,leisure,returning,3,2,89,bank_transfer,1,false,5
2025-07-18,2025-08-29,Lisbon,Cedar,standard,1733.07,1183.97,0.18,Manager 8,paid_search,corporate,new,2,2,42,card,3,false,8
2024-11-13,2025-02-22,Zanzibar,BlueWing,standard,2997.69,2371.05,0.05,Manager 5,partner,leisure,new,3,6,101,bank_transfer,2,false,2
2024-09-30,2025-01-09,Rome,Atlas,standard,2373.21,1802.8,0.03,Manager 4,partner,leisure,new,2,2,101,bank_transfer,1,false,1
2025-09-02,2025-11-07,Lisbon,Atlas,standard,3091.44,2384.39,0.0,Manager 2,direct,family,new,6,11,66,bank_transfer,1,false,11
2024-02-06,2024-03-13,Lisbon,Atlas,standard,1988.17,1313.06,0.0,Manager 6,direct,leisure,returning,2,7,36,card,1,false,3
2025-12-12,2026-02-11,Tokyo,BlueWing,premium,1981.01,1570.37,0.18,Manager 2,referral,corporate,new,3,2,61,card,1,false,2
2024-02-20,2024-05-22,Tokyo,BlueWing,standard,3215.33,2570.95,0.0,Manager 3,direct,leisure,new,3,11,92,bank_transfer,2,false,5
2024-12-06,2025-02-23,Tokyo,BlueWing,luxury,8089.18,5779.25,0.05,Manager 3,direct,family,returning,5,16,79,bank_transfer,3,false,2
2025-01-18,2025-01-20,Tokyo,Cedar,luxury,6615.98,5225.49,0.05,Manager 2,referral,leisure,returning,2,8,2,card,1,false,1
2024-01-24,2024-03-05,Rome,Cedar,standard,2623.63,1759.49,0.08,Manager 2,partner,corporate,new,3,4,41,card,4,false,3
2024-12-28,2025-02-21,Tokyo,BlueWing,standard,2668.78,1903.1,0.12,Manager 1,paid_search,leisure,new,3,6,55,card,1,false,2
2025-03-09,2025-03-17,Rome,DeltaSun,premium,3036.54,2056.24,0.05,Manager 2,direct,corporate,returning,2,8,8,bank_transfer,3,false,3
2025-11-30,2025-12-02,Tokyo,BlueWing,standard,2094.92,1704.17,0.12,Manager 6,partner,corporate,new,1,8,2,wallet,1,false,12
2025-02-27,2025-05-01,Rome,DeltaSun,premium,2525.05,1763.69,0.0,Manager 2,paid_search,leisure,new,1,5,63,card,3,false,5
2024-10-07,2024-12-18,Reykjavik,DeltaSun,standard,2675.38,1954.08,0.05,Manager 8,direct,leisure,new,1,12,72,card,2,false,12
2024-09-20,2024-12-04,Tokyo,BlueWing,premium,5013.59,3541.27,0.0,Manager 4,direct,leisure,new,1,5,75,bank_transfer,1,false,12
2024-05-26,2024-07-25,Tokyo,Cedar,premium,3996.29,3091.2,0.03,Manager 1,direct,family,new,5,10,60,bank_transfer,1,true,7
2025-08-06,2025-09-10,Lisbon,DeltaSun,standard,2600.57,1841.18,0.05,Manager 3,paid_search,family,returning,6,8,35,card,2,false,9
2024-12-10,2025-02-27,Lisbon,Cedar,luxury,3923.58,2591.75,0.12,Manager 2,partner,leisure,returning,2,8,79,card,2,false,2
2025-02-26,2025-05-15,Rome,DeltaSun,premium,2896.07,1965.85,0.08,Manager 2,paid_search,leisure,returning,2,9,78,bank_transfer,2,false,5
2024-05-24,2024-05-26,Tokyo,BlueWing,premium,4634.22,3431.86,0.05,Manager 1,direct,corporate,new,3,3,2,card,1,false,5
2024-12-06,2025-03-15,Lisbon,BlueWing,premium,1980.18,1449.03,0.0,Manager 3,paid_search,leisure,new,2,11,99,card,2,false,3
2024-01-20,2024-03-23,Tokyo,DeltaSun,premium,3654.62,2863.08,0.08,Manager 2,partner,leisure,returning,1,6,63,wallet,1,false,3
2025-08-08,2025-08-31,Lisbon,Cedar,standard,1402.96,1053.06,0.0,Manager 7,paid_search,leisure,new,1,7,23,card,1,false,8
2025-04-26,2025-07-22,Reykjavik,DeltaSun,standard,3209.63,2391.75,0.03,Manager 4,direct,leisure,new,1,9,87,card,1,false,7
2024-10-22,2024-10-30,Tokyo,Atlas,standard,2399.78,1892.31,0.18,Manager 6,paid_search,leisure,new,1,5,8,card,1,true,10
2025-12-22,2026-03-07,Lisbon,Cedar,standard,1830.72,1225.21,0.12,Manager 2,partner,leisure,new,2,9,75,card,3,false,3
2024-09-11,2024-09-13,Tokyo,DeltaSun,premium,4841.83,3722.21,0.12,Manager 2,partner,corporate,new,2,6,2,bank_transfer,2,true,9
2025-03-26,2025-06-29,Reykjavik,Atlas,standard,3642.48,2870.78,0.05,Manager 2,paid_search,leisure,new,3,15,95,wallet,1,false,6
2024-08-25,2024-11-20,Tokyo,Atlas,luxury,6396.27,4916.7,0.18,Manager 8,paid_search,family,new,3,13,87,card,1,false,11
2025-02-27,2025-06-30,Zanzibar,Cedar,premium,2827.79,2260.78,0.0,Manager 3,partner,leisure,new,3,8,123,card,4,false,6
2024-10-23,2024-10-25,Rome,BlueWing,premium,2823.19,2252.21,0.12,Manager 5,paid_search,family,new,3,7,2,bank_transfer,1,false,10
2025-11-27,2026-01-08,Tokyo,BlueWing,luxury,4495.47,3037.26,0.03,Manager 8,direct,leisure,returning,3,7,42,wallet,1,false,1
2024-04-05,2024-05-26,Rome,DeltaSun,standard,1562.48,1085.1,0.12,Manager 7,direct,leisure,new,1,7,51,wallet,1,false,5
2025-12-02,2025-12-04,Tokyo,Atlas,premium,4010.51,3094.93,0.0,Manager 8,paid_search,corporate,returning,3,5,2,bank_transfer,1,false,12
2024-11-10,2025-01-21,Rome,BlueWing,premium,2431.6,1899.03,0.08,Manager 2,referral,leisure,new,2,3,72,card,1,false,1
2025-04-26,2025-07-16,Lisbon,Cedar,standard,2686.32,1937.45,0.03,Manager 4,paid_search,family,returning,6,6,81,card,1,false,7
2024-04-28,2024-05-13,Rome,Cedar,premium,3320.41,2341.45,0.12,Manager 5,referral,family,returning,6,11,15,card,1,false,5
2025-03-16,2025-03-18,Lisbon,Cedar,standard,1467.62,1025.17,0.05,Manager 6,direct,corporate,new,1,2,2,bank_transfer,3,false,3
2025-12-24,2026-01-11,Lisbon,Atlas,premium,3159.0,2470.68,0.08,Manager 7,referral,family,returning,6,5,18,bank_transfer,1,false,1
2025-02-12,2025-03-17,Tokyo,BlueWing,standard,2605.93,2039.06,0.18,Manager 2,partner,leisure,new,1,2,33,card,1,false,3
2025-05-21,2025-08-12,Zanzibar,Atlas,premium,4420.17,3459.82,0.08,Manager 2,direct,leisure,returning,1,11,83,card,1,false,8
2025-09-28,2025-10-03,Tokyo,Atlas,standard,2501.51,1847.72,0.0,Manager 4,direct,leisure,new,3,3,5,wallet,2,false,10
2025-08-15,2025-11-20,Lisbon,Cedar,standard,1689.38,1222.69,0.03,Manager 1,referral,leisure,returning,3,4,97,card,1,false,11
2024-02-13,2024-05-19,Zanzibar,Atlas,standard,2993.05,2299.13,0.12,Manager 7,partner,family,new,4,7,96,bank_transfer,4,false,5
2024-10-12,2024-11-18,Rome,Cedar,premium,2657.68,1920.62,0.0,Manager 2,direct,leisure,returning,2,8,37,card,1,false,11
2025-06-14,2025-06-16,Rome,DeltaSun,standard,2861.06,2025.01,0.12,Manager 8,paid_search,family,new,7,11,2,bank_transfer,1,false,6
2025-02-15,2025-03-06,Rome,BlueWing,luxury,4672.61,3192.65,0.03,Manager 1,paid_search,corporate,returning,2,2,19,bank_transfer,1,false,3
2024-06-26,2024-10-03,Rome,BlueWing,standard,2494.56,1763.84,0.08,Manager 3,direct,family,new,7,6,99,wallet,1,false,10
2024-02-02,2024-02-22,Zanzibar,Atlas,standard,3612.8,2875.48,0.05,Manager 1,referral,leisure,new,1,8,20,card,1,false,2
2025-06-08,2025-07-31,Lisbon,Cedar,premium,2135.92,1519.19,0.12,Manager 1,direct,leisure,new,3,5,53,card,4,false,7
2025-10-21,2026-01-08,Reykjavik,Cedar,premium,4066.78,2701.44,0.03,Manager 5,direct,leisure,new,3,10,79,card,1,false,1
2024-12-09,2025-01-07,Lisbon,Cedar,standard,1774.56,1194.21,0.05,Manager 1,referral,family,returning,3,2,29,card,1,false,1
2025-07-08,2025-09-09,Reykjavik,DeltaSun,standard,2082.51,1496.68,0.0,Manager 5,partner,leisure,new,1,2,63,card,2,false,9
2024-05-28,2024-05-30,Tokyo,Cedar,premium,3041.98,2357.52,0.05,Manager 2,direct,corporate,new,1,5,2,wallet,4,false,5
2024-01-24,2024-02-06,Tokyo,BlueWing,standard,2540.26,1873.04,0.18,Manager 7,direct,corporate,new,1,6,13,wallet,2,false,2
2024-11-27,2025-02-22,Rome,DeltaSun,premium,2578.88,1841.39,0.08,Manager 5,paid_search,corporate,new,2,2,87,bank_transfer,1,false,2
2024-01-01,2024-03-15,Zanzibar,DeltaSun,premium,3320.33,2651.72,0.08,Manager 6,partner,leisure,returning,1,6,74,wallet,1,false,3
2025-11-25,2026-02-10,Lisbon,Cedar,standard,1667.95,1159.08,0.05,Manager 4,partner,leisure,returning,1,2,77,card,2,false,2
2025-07-06,2025-10-03,Rome,Atlas,standard,2514.84,1936.25,0.18,Manager 3,paid_search,family,returning,7,9,89,wallet,2,false,10
2024-04-03,2024-04-19,Reykjavik,Cedar,premium,3790.4,2659.11,0.03,Manager 4,paid_search,corporate,new,2,2,16,card,2,false,4
2024-09-14,2024-11-10,Reykjavik,Atlas,premium,4108.3,2927.4,0.0,Manager 1,partner,leisure,new,1,7,57,card,1,false,11
2025-07-22,2025-10-21,Reykjavik,Atlas,standard,3167.4,2429.24,0.0,Manager 3,partner,family,returning,4,15,91,bank_transfer,2,false,10
2025-11-06,2026-01-15,Reykjavik,BlueWing,standard,2741.43,1943.11,0.05,Manager 2,direct,leisure,new,1,5,70,card,1,false,1
2024-12-13,2025-01-04,Rome,Atlas,standard,2150.25,1687.78,0.12,Manager 8,partner,leisure,returning,2,8,22,bank_transfer,1,false,1
2024-02-15,2024-03-29,Lisbon,BlueWing,luxury,2906.49,2060.99,0.03,Manager 1,paid_search,leisure,new,3,6,43,bank_transfer,3,false,3
2025-02-23,2025-03-31,Lisbon,Atlas,standard,2406.82,1866.95,0.03,Manager 7,partner,leisure,returning,2,11,36,bank_transfer,3,false,3
2024-08-12,2024-09-28,Zanzibar,BlueWing,premium,3533.7,2604.03,0.12,Manager 6,direct,leisure,new,3,2,47,bank_transfer,2,false,9
2024-09-10,2024-10-26,Tokyo,DeltaSun,standard,2561.62,1908.57,0.05,Manager 3,paid_search,family,returning,6,2,46,bank_transfer,1,false,10
2025-10-05,2025-11-11,Zanzibar,Atlas,standard,3280.81,2350.41,0.0,Manager 6,direct,corporate,new,3,5,37,card,2,false,11
2025-03-27,2025-06-23,Rome,Cedar,standard,2219.91,1591.16,0.0,Manager 4,direct,leisure,new,2,11,88,card,2,false,6
2025-09-26,2025-12-03,Tokyo,DeltaSun,premium,3594.71,2515.46,0.08,Manager 3,direct,leisure,new,3,14,68,card,1,false,12
2025-02-05,2025-03-28,Reykjavik,Atlas,luxury,4037.84,3035.76,0.03,Manager 6,direct,family,new,6,6,51,wallet,1,false,3
2025-05-10,2025-05-14,Tokyo,DeltaSun,luxury,4613.89,3531.64,0.08,Manager 2,direct,leisure,returning,1,11,4,card,4,false,5
2024-10-20,2024-12-25,Lisbon,DeltaSun,premium,3428.15,2503.55,0.05,Manager 2,partner,family,new,5,11,66,card,1,false,12
2024-08-07,2024-08-09,Rome,DeltaSun,premium,2393.52,1860.61,0.0,Manager 2,paid_search,leisure,new,3,5,2,bank_transfer,1,false,8
2024-02-21,2024-02-23,Lisbon,Cedar,standard,1280.28,880.01,0.03,Manager 1,paid_search,corporate,new,2,6,2,card,1,false,2
2024-08-25,2024-11-05,Zanzibar,BlueWing,standard,2434.44,1849.47,0.03,Manager 5,paid_search,corporate,new,1,6,72,bank_transfer,1,false,11
2024-09-23,2024-11-26,Rome,Atlas,standard,1770.8,1316.6,0.08,Manager 6,paid_search,leisure,new,2,2,64,card,2,false,11
2024-04-16,2024-04-18,Lisbon,DeltaSun,standard,2027.3,1586.71,0.0,Manager 1,paid_search,corporate,new,3,2,2,bank_transfer,1,false,4
2025-12-23,2026-02-25,Reykjavik,DeltaSun,standard,2198.4,1602.74,0.05,Manager 5,direct,leisure,new,3,5,64,card,1,false,2
2024-03-26,2024-06-11,Tokyo,Atlas,standard,3517.25,2576.64,0.12,Manager 1,partner,leisure,new,2,14,77,card,3,false,6
2024-03-06,2024-03-08,Reykjavik,BlueWing,premium,2687.39,1845.32,0.18,Manager 2,partner,corporate,returning,3,5,2,bank_transfer,1,false,3
2024-01-09,2024-01-11,Tokyo,BlueWing,premium,3703.74,2812.99,0.0,Manager 4,paid_search,corporate,new,3,4,2,card,1,false,1
2025-04-19,2025-04-21,Tokyo,BlueWing,standard,2675.75,2176.65,0.03,Manager 3,direct,leisure,new,1,10,2,bank_transfer,1,false,4
2025-07-05,2025-10-17,Lisbon,DeltaSun,standard,2171.09,1707.6,0.08,Manager 3,direct,leisure,new,1,2,104,bank_transfer,2,false,10
2025-04-09,2025-05-12,Rome,Cedar,standard,1895.0,1372.59,0.05,Manager 8,paid_search,corporate,new,1,9,33,card,1,false,5
2024-10-28,2025-01-25,Rome,Atlas,luxury,4514.96,3193.71,0.12,Manager 4,paid_search,leisure,returning,1,7,89,card,2,false,1
2024-09-24,2024-11-25,Tokyo,DeltaSun,standard,3704.6,2928.02,0.03,Manager 4,direct,leisure,new,3,2,62,bank_transfer,1,false,11
2024-08-18,2024-11-14,Lisbon,BlueWing,premium,3854.73,2751.55,0.05,Manager 1,direct,family,new,7,13,88,card,2,false,11
2024-08-15,2024-08-17,Reykjavik,Cedar,standard,2750.94,2205.83,0.05,Manager 2,direct,family,returning,4,11,2,card,1,false,8
2025-11-29,2025-12-13,Tokyo,Cedar,standard,2714.05,2113.99,0.08,Manager 2,referral,leisure,returning,3,7,14,bank_transfer,1,false,12
2025-12-15,2025-12-22,Tokyo,Atlas,premium,4443.26,3143.46,0.12,Manager 5,paid_search,corporate,new,1,9,7,bank_transfer,1,false,12
2025-05-07,2025-07-03,Zanzibar,Cedar,standard,2432.07,1679.65,0.0,Manager 7,partner,leisure,new,1,7,57,bank_transfer,3,false,7
2025-07-12,2025-07-28,Zanzibar,DeltaSun,premium,3352.29,2495.38,0.08,Manager 7,referral,corporate,returning,1,2,16,bank_transfer,1,false,7
2024-08-19,2024-10-09,Tokyo,Cedar,luxury,6314.6,4867.96,0.05,Manager 6,direct,leisure,new,3,2,51,card,3,false,10
2024-06-30,2024-07-21,Zanzibar,BlueWing,standard,2555.23,2041.09,0.05,Manager 3,direct,leisure,returning,1,14,21,card,1,false,7
2025-07-25,2025-07-27,Tokyo,BlueWing,standard,2266.29,1702.03,0.08,Manager 2,direct,corporate,new,2,2,2,bank_transfer,1,false,7
2024-02-04,2024-05-06,Rome,Atlas,standard,1874.45,1406.88,0.03,Manager 8,paid_search,leisure,new,3,6,92,card,1,false,5
2024-06-02,2024-08-24,Zanzibar,Cedar,standard,2531.23,1880.91,0.05,Manager 5,direct,family,returning,4,8,83,card,1,false,8
2024-03-16,2024-05-16,Lisbon,BlueWing,premium,2441.69,1687.42,0.0,Manager 7,paid_search,family,new,4,4,61,card,2,false,5
2024-07-23,2024-12-25,Lisbon,DeltaSun,standard,2263.28,1587.45,0.03,Manager 2,direct,leisure,new,1,8,155,card,1,false,12
2025-07-16,2025-09-28,Zanzibar,DeltaSun,standard,3174.51,2158.17,0.03,Manager 4,paid_search,family,returning,3,13,74,card,1,false,9
2025-03-25,2025-07-15,Reykjavik,DeltaSun,premium,2728.25,2036.92,0.05,Manager 8,direct,leisure,new,3,4,112,card,1,false,7
2025-02-27,2025-04-29,Rome,DeltaSun,standard,2066.95,1534.67,0.0,Manager 4,direct,leisure,new,1,9,61,bank_transfer,2,false,4
2024-08-07,2024-09-30,Rome,Atlas,standard,2366.48,1730.04,0.03,Manager 8,partner,leisure,returning,3,7,54,card,1,true,9
2024-10-16,2024-10-18,Rome,Atlas,premium,2532.53,1941.02,0.12,Manager 7,referral,corporate,new,2,6,2,card,4,false,10
2025-10-18,2026-01-08,Lisbon,DeltaSun,standard,1917.93,1479.09,0.08,Manager 7,paid_search,leisure,new,1,9,82,card,2,false,1
2025-09-24,2026-01-05,Tokyo,DeltaSun,standard,3209.74,2485.21,0.0,Manager 4,referral,family,new,7,9,103,card,2,false,1
2025-04-06,2025-05-01,Zanzibar,Cedar,standard,2471.14,1906.34,0.18,Manager 6,direct,family,new,4,5,25,bank_transfer,1,false,5
2025-07-31,2025-10-15,Reykjavik,BlueWing,standard,2348.78,1731.11,0.05,Manager 8,direct,leisure,new,3,12,76,card,1,false,10
2024-06-15,2024-06-17,Zanzibar,DeltaSun,standard,2908.8,2375.5,0.05,Manager 2,direct,family,returning,3,9,2,card,3,false,6
2025-06-14,2025-08-14,Reykjavik,DeltaSun,standard,2651.04,1801.02,0.0,Manager 5,referral,family,new,4,4,61,wallet,1,false,8
2024-03-11,2024-03-16,Zanzibar,Cedar,premium,4592.14,3556.58,0.18,Manager 3,partner,leisure,new,2,3,5,card,1,false,3
2024-08-19,2024-08-26,Rome,BlueWing,standard,1974.87,1530.15,0.08,Manager 7,partner,leisure,new,1,7,7,card,1,false,8
