booking_id,booking_date,split_label,outcomes_final
SYN-03642,2025-05-10,validation,true
SYN-03643,2024-05-17,development,true
SYN-03644,2025-03-21,validation,true
SYN-03645,2024-10-23,development,true
SYN-03646,2025-05-09,validation,true
SYN-03647,2024-01-07,development,true
SYN-03648,2024-04-25,development,true
SYN-03649,2024-04-10,development,true
SYN-03650,2025-11-16,future_holdout,true
SYN-03651,2025-08-26,future_holdout,true
SYN-03652,2025-10-29,future_holdout,true
SYN-03653,2025-04-26,validation,true
SYN-03654,2025-03-03,validation,true
SYN-03655,2025-03-09,validation,true
SYN-03656,2024-07-28,development,true
SYN-03657,2024-06-14,development,true
SYN-03658,2025-01-28,validation,true
SYN-03659,2024-03-24,development,true
SYN-03660,2024-12-21,development,true
SYN-03661,2024-08-11,development,true
SYN-03662,2024-11-30,development,true
SYN-03663,2024-06-09,development,true
SYN-03664,2024-06-10,development,true
SYN-03665,2024-12-28,development,true
SYN-03666,2025-08-26,future_holdout,true
SYN-03667,2025-05-22,validation,true
SYN-03668,2024-07-31,development,true
SYN-03669,2024-01-25,development,true
SYN-03670,2024-06-18,development,true
SYN-03671,2025-11-19,future_holdout,true
SYN-03672,2025-12-15,future_holdout,true
SYN-03673,2025-01-04,validation,true
SYN-03674,2025-09-04,future_holdout,true
SYN-03675,2025-04-02,validation,true
SYN-03676,2024-06-11,development,true
SYN-03677,2024-02-19,development,true
SYN-03678,2025-10-23,future_holdout,true
SYN-03679,2024-10-27,development,true
SYN-03680,2024-04-22,development,true
SYN-03681,2025-11-26,future_holdout,true
SYN-03682,2025-10-02,future_holdout,true
SYN-03683,2024-08-17,development,true
SYN-03684,2025-07-24,future_holdout,true
SYN-03685,2024-12-26,development,true
SYN-03686,2024-12-21,development,true
SYN-03687,2024-11-04,development,true
SYN-03688,2025-06-12,validation,true
SYN-03689,2025-06-27,validation,true
SYN-03690,2024-07-18,development,true
SYN-03691,2024-03-06,development,true
SYN-03692,2025-07-21,future_holdout,true
SYN-03693,2025-10-23,future_holdout,true
SYN-03694,2025-07-06,future_holdout,true
SYN-03695,2025-06-09,validation,true
SYN-03696,2025-06-06,validation,true
SYN-03697,2025-09-29,future_holdout,true
SYN-03698,2024-03-21,development,true
SYN-03699,2025-01-19,validation,true
SYN-03700,2024-11-27,development,true
SYN-03701,2024-09-02,development,true
SYN-03702,2024-07-07,development,true
SYN-03703,2025-05-11,validation,true
SYN-03704,2025-06-01,validation,true
SYN-03705,2024-01-09,development,true
SYN-03706,2024-06-22,development,true
SYN-03707,2024-08-14,development,true
SYN-03708,2025-12-18,future_holdout,true
SYN-03709,2024-01-10,development,true
SYN-03710,2024-12-29,development,true
SYN-03711,2025-03-27,validation,true
SYN-03712,2024-07-21,development,true
SYN-03713,2025-10-02,future_holdout,true
SYN-03714,2025-09-27,future_holdout,true
SYN-03715,2025-02-15,validation,true
SYN-03716,2024-01-04,development,true
SYN-03717,2024-07-27,development,true
SYN-03718,2024-11-08,development,true
SYN-03719,2024-12-29,development,true
SYN-03720,2025-12-05,future_holdout,true
SYN-03721,2024-02-11,development,true
SYN-03722,2024-02-24,development,true
SYN-03723,2025-06-27,validation,true
SYN-03724,2024-09-24,development,true
SYN-03725,2024-07-17,development,true
SYN-03726,2025-08-22,future_holdout,true
SYN-03727,2025-08-23,future_holdout,true
SYN-03728,2025-02-15,validation,true
SYN-03729,2024-02-08,development,true
SYN-03730,2025-12-27,future_holdout,true
SYN-03731,2025-11-28,future_holdout,true
SYN-03732,2025-02-16,validation,true
SYN-03733,2024-04-25,development,true
SYN-03734,2024-03-24,development,true
SYN-03735,2024-02-22,development,true
SYN-03736,2025-05-22,validation,true
SYN-03737,2025-04-06,validation,true
SYN-03738,2025-03-02,validation,true
SYN-03739,2025-11-14,future_holdout,true
SYN-03740,2024-03-25,development,true
SYN-03741,2024-05-29,development,true
SYN-03742,2025-05-31,validation,true
SYN-03743,2024-05-25,development,true
SYN-03744,2025-07-04,future_holdout,true
SYN-03745,2024-05-18,development,true
SYN-03746,2025-04-24,validation,true
SYN-03747,2024-11-08,development,true
SYN-03748,2024-11-18,development,true
SYN-03749,2024-03-13,development,true
SYN-03750,2024-09-06,development,true
SYN-03751,2024-12-24,development,true
SYN-03752,2024-09-25,development,true
SYN-03753,2025-12-22,future_holdout,true
SYN-03754,2024-09-23,development,true
SYN-03755,2025-03-05,validation,true
SYN-03756,2024-03-02,development,true
SYN-03757,2024-01-09,development,true
SYN-03758,2025-04-30,validation,true
SYN-03759,2025-10-04,future_holdout,true
SYN-03760,2025-04-03,validation,true
SYN-03761,2024-08-08,development,true
SYN-03762,2025-08-23,future_holdout,true
SYN-03763,2025-12-01,future_holdout,true
SYN-03764,2024-11-22,development,true
SYN-03765,2024-08-27,development,true
SYN-03766,2025-03-31,validation,true
SYN-03767,2024-10-16,development,true
SYN-03768,2025-10-24,future_holdout,true
SYN-03769,2024-04-22,development,true
SYN-03770,2024-05-27,development,true
SYN-03771,2025-12-16,future_holdout,true
SYN-03772,2024-04-29,development,true
SYN-03773,2025-03-14,validation,true
SYN-03774,2025-03-08,validation,true
SYN-03775,2024-01-13,development,true
SYN-03776,2024-07-14,development,true
SYN-03777,2025-10-01,future_holdout,true
SYN-03778,2025-02-24,validation,true
SYN-03779,2024-09-23,development,true
SYN-03780,2025-11-17,future_holdout,true
SYN-03781,2024-12-13,development,true
SYN-03782,2025-07-03,future_holdout,true
SYN-03783,2024-09-12,development,true
SYN-03784,2024-12-05,development,true
SYN-03785,2025-12-16,future_holdout,true
SYN-03786,2025-09-08,future_holdout,true
SYN-03787,2025-02-24,validation,true
SYN-03788,2024-02-23,development,true
SYN-03789,2024-06-05,development,true
SYN-03790,2025-02-01,validation,true
SYN-03791,2024-09-23,development,true
SYN-03792,2025-09-23,future_holdout,true
SYN-03793,2024-02-11,development,true
SYN-03794,2024-01-08,development,true
SYN-03795,2025-11-28,future_holdout,true
SYN-03796,2024-08-16,development,true
SYN-03797,2025-08-25,future_holdout,true
SYN-03798,2025-01-19,validation,true
SYN-03799,2025-05-09,validation,true
SYN-03800,2025-10-16,future_holdout,true
SYN-03801,2024-10-02,development,true
SYN-03802,2024-06-10,development,true
SYN-03803,2024-02-09,development,true
SYN-03804,2025-12-29,future_holdout,true
SYN-03805,2025-06-10,validation,true
SYN-03806,2025-03-06,validation,true
SYN-03807,2025-06-05,validation,true
SYN-03808,2025-02-20,validation,true
SYN-03809,2025-06-19,validation,true
SYN-03810,2025-11-08,future_holdout,true
SYN-03811,2024-01-24,development,true
SYN-03812,2025-09-20,future_holdout,true
SYN-03813,2025-02-12,validation,true
SYN-03814,2025-09-02,future_holdout,true
SYN-03815,2025-07-18,future_holdout,true
SYN-03816,2024-05-20,development,true
SYN-03817,2024-02-11,development,true
SYN-03818,2025-12-14,future_holdout,true
SYN-03819,2024-12-01,development,true
SYN-03820,2025-01-26,validation,true
SYN-03821,2025-05-27,validation,true
SYN-03822,2025-05-25,validation,true
SYN-03823,2024-04-14,development,true
SYN-03824,2024-09-06,development,true
SYN-03825,2024-02-22,development,true
SYN-03826,2024-06-28,development,true
SYN-03827,2025-01-19,validation,true
SYN-03828,2024-01-14,development,true
SYN-03829,2025-07-03,future_holdout,true
SYN-03830,2024-05-30,development,true
SYN-03831,2024-01-14,development,true
SYN-03832,2025-05-04,validation,true
SYN-03833,2024-01-11,development,true
SYN-03834,2025-07-12,future_holdout,true
SYN-03835,2024-11-21,development,true
SYN-03836,2024-11-20,development,true
SYN-03837,2025-07-12,future_holdout,true
SYN-03838,2025-11-08,future_holdout,true
SYN-03839,2024-09-04,development,true
SYN-03840,2024-08-12,development,true
SYN-03841,2024-12-05,development,true
SYN-03842,2025-04-23,validation,true
SYN-03843,2025-12-14,future_holdout,true
SYN-03844,2024-06-19,development,true
SYN-03845,2025-02-09,validation,true
SYN-03846,2025-12-08,future_holdout,true
SYN-03847,2025-05-25,validation,true
SYN-03848,2024-11-29,development,true
SYN-03849,2024-06-04,development,true
SYN-03850,2024-06-26,development,true
SYN-03851,2024-06-30,development,true
SYN-03852,2024-09-25,development,true
SYN-03853,2024-08-26,development,true
SYN-03854,2025-07-22,future_holdout,true
SYN-03855,2024-11-14,development,true
SYN-03856,2024-09-16,development,true
SYN-03857,2024-04-19,development,true
SYN-03858,2024-12-22,development,true
SYN-03859,2025-12-17,future_holdout,true
SYN-03860,2025-10-26,future_holdout,true
SYN-03861,2025-11-14,future_holdout,true
SYN-03862,2024-09-07,development,true
SYN-03863,2024-10-21,development,true
SYN-03864,2024-10-03,development,true
SYN-03865,2025-07-11,future_holdout,true
SYN-03866,2025-11-17,future_holdout,true
SYN-03867,2025-07-14,future_holdout,true
SYN-03868,2025-02-22,validation,true
SYN-03869,2025-09-14,future_holdout,true
SYN-03870,2025-05-14,validation,true
SYN-03871,2024-03-06,development,true
SYN-03872,2024-04-29,development,true
SYN-03873,2025-03-16,validation,true
SYN-03874,2024-02-26,development,true
SYN-03875,2024-08-20,development,true
SYN-03876,2024-11-25,development,true
SYN-03877,2025-10-10,future_holdout,true
SYN-03878,2025-01-16,validation,true
SYN-03879,2025-12-17,future_holdout,true
SYN-03880,2024-04-11,development,true
SYN-03881,2025-08-17,future_holdout,true
SYN-03882,2024-07-04,development,true
SYN-03883,2024-09-25,development,true
SYN-03884,2025-10-23,future_holdout,true
SYN-03885,2025-11-15,future_holdout,true
SYN-03886,2024-08-08,development,true
SYN-03887,2024-01-13,development,true
SYN-03888,2024-01-06,development,true
SYN-03889,2025-07-19,future_holdout,true
SYN-03890,2025-03-14,validation,true
SYN-03891,2024-04-29,development,true
SYN-03892,2025-11-23,future_holdout,true
SYN-03893,2025-03-30,validation,true
SYN-03894,2025-08-30,future_holdout,true
SYN-03895,2025-03-02,validation,true
SYN-03896,2025-08-26,future_holdout,true
SYN-03897,2025-01-27,validation,true
SYN-03898,2024-03-07,development,true
SYN-03899,2025-03-29,validation,true
SYN-03900,2024-03-28,development,true
SYN-03901,2024-04-06,development,true
SYN-03902,2024-01-09,development,true
SYN-03903,2025-11-14,future_holdout,true
SYN-03904,2024-12-09,development,true
SYN-03905,2024-04-30,development,true
SYN-03906,2025-08-27,future_holdout,true
SYN-03907,2025-07-14,future_holdout,true
SYN-03908,2025-07-18,future_holdout,true
SYN-03909,2025-06-27,validation,true
SYN-03910,2024-06-27,development,true
SYN-03911,2025-07-13,future_holdout,true
SYN-03912,2024-05-09,development,true
SYN-03913,2025-08-18,future_holdout,true
SYN-03914,2025-09-23,future_holdout,true
SYN-03915,2025-09-29,future_holdout,true
SYN-03916,2025-05-25,validation,true
SYN-03917,2025-05-11,validation,true
SYN-03918,2024-03-04,development,true
SYN-03919,2024-01-24,development,true
SYN-03920,2024-03-30,development,true
SYN-03921,2024-10-28,development,true
SYN-03922,2024-07-11,development,true
SYN-03923,2024-11-19,development,true
SYN-03924,2024-08-03,development,true
SYN-03925,2024-12-07,development,true
SYN-03926,2025-07-06,future_holdout,true
SYN-03927,2024-10-16,development,true
SYN-03928,2024-02-24,development,true
SYN-03929,2024-07-14,development,true
SYN-03930,2024-11-17,development,true
SYN-03931,2024-08-04,development,true
SYN-03932,2025-04-27,validation,true
SYN-03933,2024-12-21,development,true
SYN-03934,2024-04-25,development,true
SYN-03935,2025-01-26,validation,true
SYN-03936,2024-09-03,development,true
SYN-03937,2025-01-24,validation,true
SYN-03938,2025-05-28,validation,true
SYN-03939,2024-10-31,development,true
SYN-03940,2025-05-20,validation,true
SYN-03941,2024-11-02,development,true
SYN-03942,2024-10-08,development,true
SYN-03943,2024-07-24,development,true
SYN-03944,2024-07-27,development,true
SYN-03945,2024-10-15,development,true
SYN-03946,2025-09-09,future_holdout,true
SYN-03947,2024-05-04,development,true
SYN-03948,2024-11-29,development,true
SYN-03949,2024-04-11,development,true
SYN-03950,2025-12-10,future_holdout,true
SYN-03951,2025-02-27,validation,true
SYN-03952,2025-08-12,future_holdout,true
SYN-03953,2025-06-21,validation,true
SYN-03954,2025-12-05,future_holdout,true
SYN-03955,2024-01-28,development,true
SYN-03956,2024-06-30,development,true
SYN-03957,2025-12-16,future_holdout,true
SYN-03958,2024-04-20,development,true
SYN-03959,2024-05-08,development,true
SYN-03960,2025-09-15,future_holdout,true
SYN-03961,2025-12-24,future_holdout,true
SYN-03962,2024-11-29,development,true
SYN-03963,2025-10-09,future_holdout,true
SYN-03964,2025-06-04,validation,true
SYN-03965,2025-05-19,validation,true
SYN-03966,2024-05-02,development,true
SYN-03967,2024-05-12,development,true
SYN-03968,2024-07-15,development,true
SYN-03969,2025-05-26,validation,true
SYN-03970,2024-05-01,development,true
SYN-03971,2025-03-13,validation,true
SYN-03972,2025-02-26,validation,true
SYN-03973,2024-02-21,development,true
SYN-03974,2025-06-07,validation,true
SYN-03975,2024-02-18,development,true
SYN-03976,2025-05-15,validation,true
SYN-03977,2024-05-10,development,true
SYN-03978,2025-08-24,future_holdout,true
SYN-03979,2024-01-11,development,true
SYN-03980,2025-12-15,future_holdout,true
SYN-03981,2024-12-26,development,true
SYN-03982,2024-11-04,development,true
SYN-03983,2025-12-11,future_holdout,true
SYN-03984,2025-05-02,validation,true
SYN-03985,2025-08-21,future_holdout,true
SYN-03986,2025-02-16,validation,true
SYN-03987,2025-08-07,future_holdout,true
SYN-03988,2025-11-24,future_holdout,true
SYN-03989,2024-02-08,development,true
SYN-03990,2025-09-24,future_holdout,true
SYN-03991,2024-05-14,development,true
SYN-03992,2025-07-23,future_holdout,true
SYN-03993,2025-02-16,validation,true
SYN-03994,2024-12-12,development,true
SYN-03995,2024-01-19,development,true
SYN-03996,2025-10-19,future_holdout,true
SYN-03997,2025-07-04,future_holdout,true
SYN-03998,2024-10-10,development,true
SYN-03999,2024-07-06,development,true
SYN-04000,2025-03-13,validation,true
SYN-04001,2024-06-15,development,true
SYN-04002,2025-10-05,future_holdout,true
SYN-04003,2024-01-23,development,true
SYN-04004,2025-02-09,validation,true
SYN-04005,2024-03-04,development,true
SYN-04006,2025-04-17,validation,true
SYN-04007,2025-09-13,future_holdout,true
SYN-04008,2025-11-26,future_holdout,true
SYN-04009,2024-05-25,development,true
SYN-04010,2025-03-23,validation,true
SYN-04011,2025-01-26,validation,true
SYN-04012,2025-10-01,future_holdout,true
SYN-04013,2024-10-02,development,true
SYN-04014,2025-07-14,future_holdout,true
SYN-04015,2025-03-23,validation,true
SYN-04016,2024-12-29,development,true
SYN-04017,2024-02-20,development,true
SYN-04018,2025-10-17,future_holdout,true
SYN-04019,2024-12-16,development,true
SYN-04020,2024-06-28,development,true
SYN-04021,2025-11-12,future_holdout,true
SYN-04022,2024-11-08,development,true
SYN-04023,2025-07-07,future_holdout,true
SYN-04024,2025-05-30,validation,true
SYN-04025,2024-02-14,development,true
SYN-04026,2025-09-11,future_holdout,true
SYN-04027,2024-03-12,development,true
SYN-04028,2024-03-15,development,true
SYN-04029,2025-10-23,future_holdout,true
SYN-04030,2024-04-04,development,true
SYN-04031,2025-05-20,validation,true
SYN-04032,2024-05-21,development,true
SYN-04033,2024-11-29,development,true
SYN-04034,2025-05-21,validation,true
SYN-04035,2024-01-21,development,true
SYN-04036,2024-01-19,development,true
SYN-04037,2025-11-21,future_holdout,true
SYN-04038,2024-11-24,development,true
SYN-04039,2024-06-01,development,true
SYN-04040,2025-05-08,validation,true
SYN-04041,2024-08-09,development,true
SYN-04042,2025-08-07,future_holdout,true
SYN-04043,2025-06-14,validation,true
SYN-04044,2024-08-10,development,true
SYN-04045,2024-03-27,development,true
SYN-04046,2024-04-04,development,true
SYN-04047,2025-10-20,future_holdout,true
SYN-04048,2025-05-18,validation,true
SYN-04049,2024-04-25,development,true
SYN-04050,2024-02-24,development,true
SYN-04051,2025-04-26,validation,true
SYN-04052,2024-03-06,development,true
SYN-04053,2025-01-07,validation,true
SYN-04054,2025-10-23,future_holdout,true
SYN-04055,2024-11-29,development,true
SYN-04056,2025-07-29,future_holdout,true
SYN-04057,2025-11-14,future_holdout,true
SYN-04058,2024-10-23,development,true
SYN-04059,2025-03-21,validation,true
SYN-04060,2025-01-15,validation,true
SYN-04061,2024-08-05,development,true
SYN-04062,2025-06-15,validation,true
SYN-04063,2025-07-27,future_holdout,true
SYN-04064,2025-09-12,future_holdout,true
SYN-04065,2025-10-31,future_holdout,true
SYN-04066,2025-06-12,validation,true
SYN-04067,2024-05-29,development,true
SYN-04068,2025-11-11,future_holdout,true
SYN-04069,2025-05-21,validation,true
SYN-04070,2025-01-22,validation,true
SYN-04071,2025-06-23,validation,true
SYN-04072,2024-04-20,development,true
SYN-04073,2025-06-18,validation,true
SYN-04074,2025-03-19,validation,true
SYN-04075,2024-03-18,development,true
SYN-04076,2025-11-06,future_holdout,true
SYN-04077,2025-01-23,validation,true
SYN-04078,2025-12-05,future_holdout,true
SYN-04079,2025-10-29,future_holdout,true
SYN-04080,2025-09-30,future_holdout,true
SYN-04081,2025-03-25,validation,true
SYN-04082,2024-03-28,development,true
SYN-04083,2025-10-28,future_holdout,true
SYN-04084,2024-12-10,development,true
