cancellation,refund_amount_eur,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d
false,0.0,0.0,0.0,595.92,566.14,true
false,0.0,0.0,24.66,503.8,354.22,true
false,0.0,0.0,105.45,920.59,727.72,false
false,0.0,0.0,19.55,727.05,655.66,true
false,0.0,0.0,63.38,911.6,810.04,false
false,0.0,0.0,0.0,366.7,338.57,false
false,0.0,0.0,26.61,777.2,678.02,false
false,0.0,0.0,135.48,409.97,249.66,true
false,0.0,0.0,364.52,298.04,-104.55,false
false,0.0,0.0,45.63,1018.32,898.24,
false,0.0,0.0,20.28,324.96,278.24,true
false,0.0,0.0,57.72,33.4,-211.48,true
false,0.0,0.0,123.73,342.32,187.93,true
false,0.0,0.0,2.98,355.78,323.83,false
true,1309.13,0.0,82.26,-972.05,-1072.0,false
false,0.0,0.0,0.0,426.12,390.6,false
false,0.0,0.0,26.1,1281.72,1207.71,true
false,0.0,0.0,23.13,729.95,674.52,false
false,0.0,0.0,30.63,490.94,386.24,true
false,0.0,0.0,111.4,425.0,264.61,false
false,0.0,0.0,117.97,614.22,424.24,false
false,0.0,0.0,102.89,539.42,399.64,false
false,0.0,0.0,90.47,695.04,575.64,false
false,0.0,0.0,0.0,467.63,443.99,true
false,0.0,0.0,57.05,596.44,501.09,true
false,0.0,0.0,127.46,806.43,648.54,false
false,0.0,0.0,88.13,453.16,338.63,true
false,0.0,0.0,54.43,622.33,526.01,
false,0.0,0.0,0.0,869.43,815.24,false
false,0.0,0.0,151.93,544.12,257.12,false
false,0.0,0.0,325.76,287.83,-107.6,false
false,0.0,0.0,0.0,399.55,369.86,false
false,0.0,0.0,15.11,497.5,439.06,false
false,0.0,0.0,25.53,427.37,347.13,false
false,0.0,0.0,35.34,552.11,491.2,true
false,0.0,0.0,0.0,615.43,575.15,false
false,0.0,0.0,6.87,602.27,566.05,false
true,1359.91,0.0,77.56,-992.71,-1099.52,false
false,0.0,0.0,65.41,682.73,513.24,false
false,0.0,0.0,367.85,941.06,524.65,false
false,0.0,0.0,0.0,812.92,773.98,false
false,0.0,0.0,120.68,636.96,450.73,true
false,0.0,0.0,33.92,1005.3,874.85,false
false,0.0,0.0,66.97,945.48,843.56,false
true,3334.92,0.0,0.0,-2791.09,-2837.62,false
false,0.0,0.0,141.58,528.27,357.77,false
false,0.0,0.0,123.3,559.95,380.8,false
false,0.0,0.0,0.0,207.07,184.12,false
false,0.0,0.0,6.17,163.57,70.66,false
false,0.0,0.0,5.16,453.79,410.34,
false,0.0,0.0,0.0,748.17,672.77,false
false,0.0,0.0,77.75,1103.37,982.52,false
false,0.0,0.0,63.35,707.21,601.26,false
false,0.0,0.0,107.7,703.8,566.86,false
false,0.0,0.0,149.61,777.34,533.46,false
false,0.0,89.52,68.58,766.26,485.74,false
false,0.0,0.0,240.82,420.68,153.95,false
false,0.0,0.0,370.81,357.54,-148.99,false
false,0.0,0.0,61.19,792.61,666.95,false
false,0.0,65.67,57.43,346.35,157.33,false
true,3289.99,0.0,73.69,-2436.43,-2593.87,false
false,0.0,0.0,40.63,334.65,211.95,true
false,0.0,0.0,8.18,254.5,222.36,false
false,0.0,0.0,44.93,710.71,608.65,true
false,0.0,0.0,0.0,123.68,105.23,false
false,0.0,0.0,113.44,283.05,132.43,false
false,0.0,0.0,52.83,946.32,746.72,
false,0.0,0.0,0.0,954.38,917.66,false
true,1726.09,0.0,40.9,-1388.8,-1453.96,false
false,0.0,0.0,10.05,786.54,675.42,true
false,0.0,0.0,62.14,805.06,705.39,
false,0.0,0.0,122.4,275.03,126.79,true
false,0.0,0.0,11.17,338.49,243.3,false
false,0.0,0.0,73.08,255.41,146.35,false
false,0.0,0.0,0.0,608.21,572.0,
false,0.0,62.78,840.74,670.32,-270.06,false
false,0.0,0.0,32.9,221.94,149.99,true
false,0.0,0.0,0.0,249.67,217.68,false
false,0.0,239.23,749.15,194.9,-849.82,false
false,0.0,0.0,26.42,480.75,421.19,true
false,0.0,0.0,51.83,260.95,169.29,true
false,0.0,0.0,79.82,1297.02,1142.63,true
true,2111.52,0.0,60.3,-1756.47,-1882.01,false
false,0.0,0.0,84.53,758.95,628.21,true
false,0.0,0.0,52.49,337.1,246.82,
false,0.0,0.0,0.0,241.51,217.74,false
false,0.0,0.0,77.93,1031.09,909.76,false
false,0.0,0.0,74.81,450.13,334.54,false
false,0.0,0.0,14.19,709.83,627.09,false
false,0.0,0.0,30.83,960.99,894.58,true
false,0.0,0.0,7.83,460.5,412.88,false
false,0.0,0.0,264.93,69.38,-269.98,true
false,0.0,0.0,71.29,591.39,484.9,true
false,0.0,0.0,118.38,683.42,525.33,false
false,0.0,0.0,0.0,558.43,517.06,false
false,0.0,0.0,73.4,1178.59,1054.42,false
false,0.0,0.0,111.13,1396.18,1228.07,true
false,0.0,0.0,0.0,1173.64,1090.93,
false,0.0,0.0,82.37,264.36,104.02,true
false,0.0,0.0,0.0,174.34,153.85,false
false,0.0,0.0,59.32,57.4,-23.37,false
false,0.0,0.0,85.0,717.77,605.23,false
false,0.0,0.0,13.5,206.14,135.74,true
false,0.0,0.0,625.49,892.49,221.52,true
false,0.0,0.0,38.2,820.52,723.36,true
false,0.0,0.0,70.64,422.9,291.01,false
true,2039.6,0.0,59.34,-1639.32,-1726.88,false
false,0.0,0.0,43.62,1127.28,1013.54,true
false,0.0,0.0,0.0,446.81,418.15,false
false,0.0,0.0,81.89,592.09,449.81,false
false,0.0,0.0,10.23,131.94,92.84,false
false,0.0,0.0,0.0,675.1,643.23,true
false,0.0,45.07,61.79,480.86,324.95,true
false,0.0,0.0,9.87,450.78,393.53,false
false,0.0,0.0,22.59,521.69,474.93,
false,0.0,0.0,115.27,545.95,389.65,
false,0.0,0.0,108.02,469.34,334.56,false
false,0.0,0.0,0.0,762.66,693.19,false
true,2007.63,0.0,21.32,-1550.91,-1599.42,
false,0.0,0.0,113.92,1400.48,1224.23,
false,0.0,0.0,289.68,314.18,-52.23,false
false,0.0,0.0,57.0,402.17,251.38,false
false,0.0,0.0,0.0,550.7,482.57,true
false,0.0,0.0,472.75,1141.51,621.53,false
false,0.0,73.86,321.78,270.81,-206.04,true
false,0.0,0.0,38.45,518.33,443.18,false
false,0.0,0.0,0.0,800.65,742.3,true
true,2023.5,0.0,106.85,-1647.57,-1782.9,
true,2697.62,0.0,0.0,-1934.34,-1969.94,
false,0.0,0.0,88.95,539.58,405.28,
false,0.0,0.0,0.0,374.87,308.15,true
false,0.0,0.0,6.61,484.79,425.61,true
false,0.0,0.0,12.92,420.24,378.04,false
false,0.0,0.0,0.0,457.47,409.64,true
true,3399.06,0.0,1137.83,-2449.76,-3739.26,false
false,0.0,0.0,125.96,748.3,564.77,true
false,0.0,0.0,96.17,620.43,492.5,false
false,0.0,0.0,99.27,938.09,791.3,false
false,0.0,0.0,38.71,1015.68,921.69,false
false,0.0,38.08,302.1,786.12,404.17,true
false,0.0,0.0,5.69,530.26,380.76,false
false,0.0,0.0,149.24,751.7,513.03,true
false,0.0,0.0,0.0,233.49,206.6,false
false,0.0,0.0,458.75,415.34,-90.25,false
false,0.0,0.0,0.0,444.44,319.6,true
false,0.0,0.0,16.97,719.94,663.78,false
false,0.0,0.0,95.44,538.18,409.16,false
false,0.0,0.0,141.4,255.96,69.21,false
false,0.0,0.0,12.63,522.1,465.02,true
true,2224.03,0.0,402.32,-1491.3,-1972.84,false
false,0.0,0.0,7.7,506.11,473.35,true
false,0.0,0.0,79.42,410.16,273.32,true
false,0.0,0.0,72.39,548.41,449.98,false
false,0.0,0.0,48.04,766.1,630.69,false
false,0.0,0.0,83.22,196.38,75.49,false
false,0.0,0.0,133.84,525.64,368.79,false
false,0.0,0.0,68.1,493.04,386.5,false
false,0.0,0.0,47.81,626.25,547.36,false
false,0.0,0.0,0.0,795.83,708.94,false
false,0.0,0.0,69.37,292.74,198.07,true
false,0.0,0.0,19.25,1308.58,1236.94,true
false,0.0,0.0,33.13,709.39,599.67,true
false,0.0,0.0,426.74,834.84,349.55,false
false,0.0,0.0,44.21,709.75,600.5,true
false,0.0,0.0,0.0,409.89,365.27,false
false,0.0,0.0,36.75,1522.45,1420.95,false
false,0.0,0.0,110.45,1175.86,977.66,false
false,0.0,0.0,112.01,282.23,141.79,false
false,0.0,0.0,0.0,534.44,503.91,false
false,0.0,0.0,142.46,289.39,74.56,false
false,0.0,0.0,85.17,314.44,147.09,false
false,0.0,0.0,0.0,410.03,301.17,true
false,0.0,0.0,6.21,218.06,184.14,true
false,0.0,0.0,81.1,874.1,757.5,false
false,0.0,0.0,0.0,756.0,674.82,false
false,0.0,0.0,131.41,647.96,492.87,false
false,0.0,0.0,0.0,1071.16,979.29,
false,0.0,0.0,73.53,750.41,648.96,true
false,0.0,0.0,549.83,144.87,-490.7,false
false,0.0,0.0,0.0,227.85,199.46,false
false,0.0,0.0,16.43,958.84,898.9,false
false,0.0,0.0,83.44,994.32,857.24,true
false,0.0,0.0,39.75,175.31,114.48,false
false,0.0,0.0,433.47,363.88,-92.68,true
false,0.0,0.0,110.59,664.3,516.56,
false,0.0,0.0,81.95,862.37,742.4,false
false,0.0,66.16,391.96,368.84,-209.96,true
false,0.0,0.0,13.86,1541.27,1450.11,false
false,0.0,0.0,53.9,647.85,484.7,false
false,0.0,0.0,0.0,510.65,491.11,false
true,2187.93,0.0,252.96,-1729.35,-2013.36,
false,0.0,0.0,148.32,949.19,703.0,true
false,0.0,0.0,81.62,689.99,570.29,false
false,0.0,0.0,161.91,649.68,410.55,true
false,0.0,0.0,118.02,322.04,176.66,true
false,0.0,0.0,269.98,748.06,390.15,true
false,0.0,0.0,0.0,204.74,167.45,false
false,0.0,0.0,10.25,1183.68,1090.5,false
false,0.0,0.0,112.8,939.44,705.96,true
false,0.0,0.0,92.16,650.79,521.22,true
false,0.0,0.0,0.0,585.31,543.32,false
false,0.0,0.0,22.04,428.84,340.91,true
false,0.0,127.37,0.0,1152.63,911.34,false
false,0.0,0.0,35.14,604.76,532.96,true
false,0.0,0.0,75.2,258.7,155.05,true
false,0.0,0.0,129.2,1047.49,863.16,true
false,0.0,0.0,109.28,428.35,273.43,false
false,0.0,0.0,0.0,430.53,330.58,false
false,0.0,0.0,66.87,393.21,284.1,false
false,0.0,0.0,103.54,826.57,662.84,false
false,0.0,0.0,126.0,724.16,540.52,false
false,0.0,0.0,80.14,498.73,395.46,false
true,4332.68,0.0,98.66,-3516.77,-3712.1,
false,0.0,0.0,62.09,634.95,535.11,true
false,0.0,0.0,95.91,1123.88,978.55,true
false,0.0,0.0,22.4,647.58,544.71,false
false,0.0,0.0,0.0,403.61,362.86,true
true,2664.48,0.0,71.77,-2502.08,-2615.68,false
false,0.0,0.0,55.83,732.48,638.73,false
false,0.0,0.0,98.44,633.64,509.29,true
false,0.0,0.0,30.11,655.56,590.28,true
false,0.0,0.0,0.0,94.4,71.27,false
false,0.0,0.0,128.15,655.02,470.9,false
false,0.0,0.0,70.64,464.05,373.71,false
false,0.0,0.0,0.0,552.8,528.12,true
false,0.0,0.0,18.8,721.66,615.79,true
false,0.0,0.0,81.23,303.76,190.58,false
false,0.0,0.0,0.0,782.64,691.62,false
false,0.0,0.0,48.47,1440.52,1264.77,false
false,0.0,0.0,24.57,518.48,379.52,false
false,0.0,0.0,13.36,1255.99,1172.37,
false,0.0,0.0,65.65,593.0,457.08,false
false,0.0,0.0,0.0,410.39,377.9,false
false,0.0,0.0,60.41,820.42,700.68,true
false,0.0,0.0,0.0,605.09,579.94,false
false,0.0,0.0,103.76,515.96,390.4,false
false,0.0,0.0,111.54,952.27,804.79,false
true,2366.87,0.0,0.0,-1722.94,-1754.85,
false,0.0,0.0,44.17,500.28,329.46,true
false,0.0,0.0,0.0,424.65,402.19,true
false,0.0,0.0,69.84,818.43,687.77,false
false,0.0,0.0,5.3,659.27,610.98,false
false,0.0,0.0,51.16,432.08,350.72,true
false,0.0,0.0,97.18,1068.6,917.49,true
false,0.0,69.12,443.21,827.35,65.41,
false,0.0,0.0,8.61,191.92,161.11,false
false,0.0,0.0,21.22,856.78,760.4,false
false,0.0,59.77,23.11,522.01,386.37,
false,0.0,43.14,504.64,495.38,-104.56,true
false,0.0,0.0,27.87,388.93,317.94,true
true,2849.26,0.0,0.0,-2272.91,-2314.29,false
false,0.0,0.0,73.52,289.6,158.73,true
false,0.0,0.0,0.0,710.85,625.37,true
false,0.0,62.99,284.92,437.34,39.38,false
false,0.0,0.0,0.0,250.37,220.81,true
false,0.0,0.0,34.4,558.93,479.64,false
false,0.0,0.0,104.95,402.21,269.82,false
false,0.0,0.0,67.86,1285.89,1068.58,false
false,0.0,0.0,46.65,393.11,312.71,true
false,0.0,0.0,61.14,1003.94,851.88,false
false,0.0,0.0,47.25,1114.37,1022.27,false
false,0.0,0.0,76.93,1402.26,1273.18,false
false,0.0,0.0,0.0,520.02,496.04,false
false,0.0,0.0,104.16,134.91,-2.79,true
false,0.0,0.0,101.45,651.01,482.12,true
false,0.0,0.0,95.06,692.37,556.53,true
false,0.0,0.0,66.61,534.51,413.35,true
false,0.0,0.0,24.24,483.13,391.72,false
false,0.0,0.0,0.0,431.41,399.38,false
false,0.0,90.92,0.0,659.19,522.28,false
false,0.0,0.0,412.36,737.5,289.34,false
false,0.0,0.0,0.0,319.03,294.3,false
false,0.0,0.0,75.72,701.05,563.85,false
false,0.0,0.0,36.21,678.91,593.66,true
false,0.0,0.0,0.91,428.58,324.13,false
false,0.0,0.0,3.22,345.4,315.89,true
false,0.0,0.0,193.16,238.89,-31.64,false
false,0.0,0.0,22.22,443.69,330.79,true
false,0.0,0.0,58.47,798.94,683.84,false
false,0.0,0.0,85.17,799.96,672.9,false
true,2064.25,0.0,49.29,-1861.4,-1942.18,false
false,0.0,0.0,271.73,965.57,608.98,false
false,0.0,0.0,11.34,314.02,227.57,false
false,0.0,0.0,6.65,854.39,779.35,false
false,0.0,0.0,110.61,424.24,285.21,true
false,0.0,0.0,2.38,973.15,926.03,false
false,0.0,0.0,18.18,503.84,457.81,true
false,0.0,0.0,23.54,546.47,497.44,
false,0.0,0.0,0.0,619.06,538.06,true
false,0.0,0.0,0.0,1991.56,1788.92,
false,0.0,51.0,114.31,422.46,199.05,false
false,0.0,0.0,54.0,689.41,600.7,true
false,0.0,0.0,22.8,629.41,564.62,false
false,0.0,0.0,81.77,791.28,650.7,true
false,0.0,0.0,91.63,647.41,521.47,true
false,0.0,0.0,22.29,468.61,417.97,false
false,0.0,0.0,0.0,532.74,490.9,false
false,0.0,0.0,0.0,719.47,672.69,false
false,0.0,0.0,70.67,639.8,538.12,false
false,0.0,0.0,103.97,424.95,295.62,true
false,0.0,0.0,37.52,294.12,217.92,false
false,0.0,0.0,0.0,724.79,666.77,false
false,0.0,0.0,15.33,1246.13,1177.78,true
false,0.0,87.08,108.94,337.91,90.99,
false,0.0,62.99,0.0,1621.4,1478.6,true
false,0.0,0.0,92.3,255.82,137.36,true
false,0.0,0.0,0.0,766.64,668.71,false
false,0.0,0.0,32.74,724.59,619.54,false
false,0.0,0.0,33.53,165.57,101.22,true
false,0.0,0.0,275.21,462.79,104.33,true
false,0.0,0.0,83.08,1294.63,1098.22,false
false,0.0,0.0,47.24,464.8,388.0,true
false,0.0,100.41,0.0,1115.45,919.78,true
false,0.0,0.0,34.3,376.33,301.7,false
false,0.0,0.0,43.31,1214.23,1033.03,
false,0.0,0.0,84.32,602.03,464.18,false
false,0.0,0.0,64.12,583.82,495.23,false
false,0.0,0.0,73.21,218.48,118.07,false
true,2596.97,0.0,0.0,-2070.32,-2105.36,false
false,0.0,0.0,43.68,793.67,694.88,true
false,0.0,0.0,163.66,308.01,49.72,true
false,0.0,0.0,0.0,658.07,588.57,true
false,0.0,0.0,0.0,551.61,518.6,true
true,2099.22,0.0,117.98,-1690.93,-1839.88,false
false,0.0,0.0,14.64,372.81,327.31,false
false,0.0,0.0,28.14,285.95,228.58,false
false,0.0,0.0,94.2,821.25,634.79,false
false,0.0,0.0,48.45,380.09,280.89,true
false,0.0,0.0,346.03,705.42,259.3,false
false,0.0,0.0,71.09,528.51,411.21,true
false,0.0,0.0,53.71,822.88,722.6,true
false,0.0,0.0,0.0,426.58,395.59,true
false,0.0,0.0,46.33,162.51,68.33,true
false,0.0,0.0,35.22,1456.86,1344.04,
false,0.0,0.0,20.97,731.41,610.37,
false,0.0,0.0,47.23,650.03,565.15,false
false,0.0,0.0,0.0,873.67,778.29,false
false,0.0,0.0,108.61,655.92,470.9,false
false,0.0,0.0,37.76,773.03,701.25,false
true,2049.47,0.0,128.46,-1558.38,-1778.2,false
false,0.0,0.0,414.03,546.14,48.32,true
false,0.0,0.0,15.67,816.57,699.74,true
false,0.0,0.0,35.44,650.58,589.86,false
false,0.0,42.87,354.52,392.12,-38.27,false
false,0.0,0.0,62.41,706.94,593.35,true
false,0.0,0.0,45.0,515.98,438.59,false
false,0.0,0.0,39.37,503.59,440.4,true
false,0.0,0.0,268.21,481.48,143.83,false
false,0.0,0.0,56.3,478.08,359.43,true
false,0.0,0.0,16.94,399.42,359.94,true
false,0.0,0.0,111.12,367.23,240.73,false
false,0.0,0.0,6.86,437.77,377.72,false
false,0.0,0.0,0.0,301.65,276.88,true
false,0.0,0.0,53.23,544.02,460.03,false
false,0.0,0.0,54.29,676.64,573.77,false
false,0.0,0.0,102.46,552.42,424.71,
true,3393.8,0.0,136.64,-2658.03,-2840.59,
false,0.0,0.0,31.14,615.14,530.51,false
false,0.0,0.0,293.34,200.65,-165.98,true
false,0.0,0.0,49.03,281.66,183.48,
false,0.0,0.0,99.55,815.08,615.71,true
false,0.0,0.0,0.0,202.97,164.11,true
false,0.0,0.0,0.0,446.08,391.1,true
false,0.0,0.0,24.95,551.06,473.36,false
false,0.0,0.0,32.55,438.22,366.34,true
false,0.0,0.0,108.83,1449.94,1238.24,true
false,0.0,0.0,1.82,670.88,582.9,false
false,0.0,0.0,2.21,780.84,747.58,true
false,0.0,0.0,30.61,1041.48,897.48,false
false,0.0,0.0,0.0,855.11,801.77,true
false,0.0,0.0,51.29,526.59,442.4,false
false,0.0,0.0,96.38,340.86,224.3,true
false,0.0,0.0,89.7,983.65,844.88,false
false,0.0,0.0,47.02,496.27,400.36,true
false,0.0,0.0,22.48,475.44,412.4,false
true,2581.69,0.0,26.4,-1772.22,-1863.16,false
false,0.0,0.0,27.58,448.03,385.14,false
false,0.0,0.0,142.94,340.92,76.64,true
false,0.0,0.0,44.82,951.66,873.04,false
false,0.0,0.0,93.83,188.5,76.86,false
false,0.0,0.0,0.0,452.61,408.79,true
false,0.0,0.0,449.71,676.15,180.17,
false,0.0,0.0,29.83,926.76,857.37,false
false,0.0,0.0,72.36,532.09,430.42,false
false,0.0,0.0,18.38,714.31,653.3,false
false,0.0,0.0,0.0,740.13,696.83,true
false,0.0,0.0,80.85,590.68,429.76,true
false,0.0,0.0,0.0,306.74,277.04,false
false,0.0,0.0,0.0,594.99,536.16,false
false,0.0,0.0,4.4,935.58,890.29,false
false,0.0,0.0,74.03,891.94,705.75,false
false,0.0,0.0,97.15,252.75,125.44,true
false,0.0,0.0,0.0,624.72,588.91,false
false,0.0,0.0,3.38,204.25,184.76,false
false,0.0,0.0,16.77,338.39,277.14,false
false,0.0,0.0,83.26,119.02,-19.17,false
false,0.0,0.0,37.75,573.32,440.49,false
false,0.0,0.0,152.14,300.11,71.49,false
false,0.0,0.0,27.05,455.71,399.14,true
false,0.0,0.0,606.0,640.91,6.71,true
false,0.0,70.78,490.01,1887.67,1186.8,false
false,0.0,0.0,70.31,488.28,389.55,true
false,0.0,0.0,0.0,593.31,534.41,true
false,0.0,0.0,22.31,286.28,243.78,
false,0.0,0.0,74.17,616.9,476.53,false
false,0.0,0.0,130.77,698.52,523.05,true
false,0.0,0.0,64.28,279.34,191.27,false
false,0.0,0.0,144.14,702.85,442.23,
false,0.0,0.0,30.67,552.79,491.14,true
false,0.0,0.0,61.58,452.47,300.68,false
false,0.0,0.0,0.0,439.33,407.59,false
true,3671.04,0.0,0.0,-2602.67,-2651.98,
false,0.0,0.0,71.98,503.66,398.54,true
false,0.0,0.0,29.66,478.45,412.79,false
false,0.0,0.0,94.07,506.83,385.03,false
false,0.0,0.0,18.32,707.9,644.76,true
false,0.0,0.0,0.0,643.81,607.04,false
false,0.0,0.0,118.87,408.75,169.61,true
false,0.0,67.98,761.81,912.32,11.85,true
false,0.0,0.0,96.84,553.27,398.82,false
false,0.0,0.0,0.0,782.5,750.91,false
false,0.0,0.0,97.58,714.7,556.74,false
false,0.0,0.0,96.67,394.75,272.64,false
false,0.0,0.0,0.0,679.01,649.15,false
false,0.0,0.0,29.05,465.04,386.02,true
false,0.0,0.0,0.0,271.86,206.64,false
false,0.0,0.0,0.0,790.12,713.0,false
false,0.0,0.0,63.75,378.78,228.37,false
false,0.0,0.0,423.53,672.75,213.94,false
true,2941.52,0.0,23.13,-1972.2,-2123.42,
false,0.0,0.0,0.0,445.38,409.01,true
false,0.0,0.0,40.45,458.29,364.46,false
false,0.0,0.0,290.58,511.55,184.7,false
false,0.0,0.0,70.93,755.97,649.73,false
true,1937.76,0.0,57.27,-1315.72,-1452.54,
false,0.0,0.0,22.24,835.77,727.94,false
false,0.0,0.0,18.86,197.25,132.38,false
false,0.0,0.0,265.23,1031.24,646.87,false
true,3156.79,0.0,382.95,-2556.64,-2981.41,false
false,0.0,0.0,64.22,540.43,434.18,false
false,0.0,0.0,582.3,319.57,-287.56,false
false,0.0,0.0,24.66,401.34,358.59,false
false,0.0,0.0,66.44,547.99,453.37,true
false,0.0,0.0,385.69,202.74,-220.18,false
false,0.0,0.0,117.56,687.64,498.55,false
true,2310.77,0.0,118.46,-2066.18,-2218.86,false
false,0.0,62.58,0.0,860.09,755.85,true
false,0.0,0.0,31.39,479.23,424.67,false
false,0.0,0.0,51.17,788.01,667.54,false
false,0.0,0.0,343.58,470.1,101.35,true
false,0.0,0.0,45.52,798.9,691.7,true
false,0.0,0.0,64.04,697.36,608.01,false
false,0.0,0.0,623.49,1794.71,1036.05,true
false,0.0,0.0,0.0,647.7,575.84,false
false,0.0,0.0,61.67,701.77,593.82,false
false,0.0,0.0,82.49,301.84,201.4,false
false,0.0,0.0,37.33,441.95,319.61,false
false,0.0,0.0,17.55,847.85,785.43,false
false,0.0,0.0,0.0,57.44,4.45,true
false,0.0,0.0,0.0,215.96,187.11,
false,0.0,0.0,0.0,475.12,438.8,true
false,0.0,0.0,3.24,325.55,280.25,true
false,0.0,43.94,87.0,594.89,436.23,true
false,0.0,0.0,141.8,345.27,126.86,false
false,0.0,0.0,82.78,513.36,403.87,true
false,0.0,0.0,22.16,620.5,556.97,true
false,0.0,0.0,73.12,574.57,467.36,false
false,0.0,0.0,91.79,414.49,283.57,true
false,0.0,0.0,59.02,530.31,449.78,true
false,0.0,0.0,37.2,646.85,554.53,
false,0.0,0.0,112.68,454.93,276.99,false
false,0.0,0.0,0.0,618.33,593.01,false
false,0.0,175.38,529.59,584.74,-287.23,
false,0.0,0.0,23.79,663.61,579.59,false
false,0.0,0.0,11.3,283.92,250.71,false
false,0.0,0.0,37.09,847.32,710.09,false
false,0.0,0.0,0.0,470.81,391.77,false
false,0.0,0.0,3.15,1027.98,953.41,false
false,0.0,0.0,78.48,380.93,271.02,false
true,3243.3,0.0,0.0,-2714.99,-2764.23,false
false,0.0,0.0,124.38,548.32,383.26,false
false,0.0,0.0,30.18,719.83,654.85,false
false,0.0,0.0,53.14,588.98,508.98,false
false,0.0,0.0,61.12,247.46,156.95,false
false,0.0,0.0,17.8,347.28,301.24,
false,0.0,0.0,43.45,515.15,447.8,true
false,0.0,0.0,70.78,788.29,670.0,
false,0.0,0.0,0.0,510.3,486.35,true
false,0.0,0.0,34.88,655.94,557.57,
false,0.0,0.0,128.79,512.86,342.16,false
false,0.0,0.0,8.81,412.72,323.93,false
false,0.0,0.0,108.69,366.27,213.56,false
false,0.0,0.0,9.9,788.39,728.5,true
false,0.0,0.0,83.33,243.28,70.27,false
false,0.0,0.0,21.58,611.66,553.83,false
false,0.0,0.0,0.0,622.17,464.58,true
false,0.0,0.0,25.0,331.64,283.58,false
false,0.0,0.0,16.42,630.64,582.56,true
false,0.0,0.0,15.74,150.73,71.86,false
false,0.0,0.0,15.68,376.68,335.47,true
false,0.0,0.0,38.64,688.99,616.05,false
false,0.0,0.0,0.0,362.0,319.68,
false,0.0,0.0,102.79,523.56,390.67,true
false,0.0,0.0,236.75,1177.48,815.01,
false,0.0,0.0,13.56,246.8,201.24,false
false,0.0,0.0,28.0,595.79,534.72,false
false,0.0,0.0,30.6,529.13,464.29,true
false,0.0,0.0,77.73,1617.46,1478.34,false
false,0.0,0.0,16.21,119.6,75.57,false
false,0.0,0.0,278.17,842.5,522.82,false
false,0.0,0.0,0.0,643.16,607.44,true
false,0.0,0.0,12.45,668.07,622.67,
false,0.0,0.0,131.26,481.17,324.07,false
false,0.0,0.0,0.0,286.95,244.21,true
false,0.0,0.0,378.02,332.0,-73.16,true
true,1468.31,0.0,89.75,-1021.26,-1131.04,
false,0.0,0.0,0.0,992.4,928.88,false
false,0.0,0.0,0.0,308.34,279.83,true
false,0.0,0.0,77.53,908.44,780.73,true
false,0.0,0.0,79.51,372.05,123.11,false
false,0.0,0.0,129.32,883.52,698.33,false
false,0.0,0.0,13.88,821.62,770.68,false
false,0.0,0.0,0.0,308.4,256.74,
false,0.0,0.0,82.15,612.35,491.02,true
false,0.0,0.0,0.0,612.13,587.37,true
false,0.0,0.0,35.83,686.55,620.98,false
true,3462.16,63.96,318.4,-2449.38,-2883.55,
false,0.0,0.0,0.0,454.77,415.09,false
true,4176.6,161.71,615.56,-3186.08,-4022.99,
false,0.0,0.0,55.92,423.06,341.77,false
false,0.0,0.0,187.17,439.89,202.25,false
false,0.0,0.0,5.41,658.6,579.87,true
false,0.0,0.0,60.9,181.25,94.56,false
false,0.0,0.0,0.0,675.09,649.47,false
false,0.0,0.0,97.16,672.16,546.82,false
false,0.0,0.0,124.2,1111.4,913.98,false
false,0.0,0.0,62.47,782.64,686.85,false
false,0.0,0.0,17.22,330.44,278.33,false
false,0.0,137.31,879.8,683.47,-372.79,true
false,0.0,0.0,54.42,636.66,488.43,true
false,0.0,0.0,51.7,444.6,341.19,true
false,0.0,0.0,26.04,886.4,819.77,true
false,0.0,0.0,0.0,486.51,414.95,false
false,0.0,0.0,175.45,439.73,227.82,false
false,0.0,0.0,80.23,599.45,483.41,false
true,2296.21,0.0,50.22,-2059.71,-2141.41,false
false,0.0,0.0,88.79,529.53,378.33,true
false,0.0,0.0,7.1,160.34,130.29,true
false,0.0,0.0,11.75,380.02,330.13,false
false,0.0,0.0,105.82,592.8,436.12,
false,0.0,0.0,127.05,239.34,72.92,false
false,0.0,0.0,49.03,653.5,509.44,false
false,0.0,0.0,18.57,943.34,818.97,true
false,0.0,0.0,54.17,654.38,557.88,false
false,0.0,0.0,20.33,727.16,651.62,true
false,0.0,0.0,32.9,869.02,775.42,
false,0.0,0.0,0.0,464.99,401.0,false
false,0.0,0.0,0.0,893.92,835.95,false
false,0.0,0.0,97.19,545.79,414.33,
false,0.0,0.0,107.37,482.96,300.24,false
false,0.0,0.0,26.49,365.9,309.25,false
false,0.0,0.0,14.96,468.12,404.66,false
false,0.0,64.87,23.6,1095.32,942.57,false
false,0.0,78.57,761.79,873.52,-7.55,true
false,0.0,0.0,48.28,834.5,736.51,false
true,1676.89,0.0,0.0,-1213.25,-1271.16,false
false,0.0,0.0,27.21,348.51,246.86,true
false,0.0,0.0,67.02,377.27,280.05,false
false,0.0,0.0,345.85,327.69,-64.54,true
false,0.0,0.0,5.45,638.9,549.03,false
false,0.0,0.0,89.41,721.79,536.11,true
