booking_id,customer_id,booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,currency,cancellation,refund_amount_eur,refund_date,booking_changes,support_cases,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d,last_modified_at
SYN-03363,SYN-CUST-1283,2024-11-22,2024-12-09,Rome,Atlas,standard,2649.48,2115.13,0.18,Manager 1,paid_search,leisure,returning,2,15,17,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,0.0,57.44,4.45,True,2025-01-16
SYN-03364,SYN-CUST-1844,22/09/2024,2024-11-26,Tokyo,BlueWing,standard,2404.04,1899.6,0.12,Manager 2,paid_search,leisure,new,3,8,65,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,215.96,187.11,,2024-10-27
SYN-03365,SYN-CUST-2405,2024-11-13,2025-01-19,Lisbon,Cedar,standard,1816.13,1341.01,0.0,Manager 8,direct,corporate,returning,2,5,67,card,2,False,EUR,False,0.0,,0,0,0.0,0.0,475.12,438.8,True,2024-11-27
SYN-03366,SYN-CUST-2966,2025-12-25,2026-01-28,Zanzibar,Atlas,premium,3505.12,2758.96,0.12,Manager 2,partner,family,new,5,10,34,card,1,False,EUR,False,0.0,,0,0,0.0,3.24,325.55,280.25,True,2026-04-07
SYN-03367,SYN-CUST-0327,2024-04-09,2024-07-25,Rome,DeltaSun,standard,2310.03,1715.14,0.0,Manager 5,paid_search,family,new,5,5,107,card,1,False,EUR,False,0.0,,0,1,43.94,87.0,594.89,436.23,True,2024-04-23
SYN-03368,SYN-CUST-0888,2025-08-24,2025-08-26,Zanzibar,DeltaSun,standard,€2736.26,2172.09,0.08,Manager 2,partner,leisure,new,3,10,2,card,3,True,EUR,False,0.0,,0,0,0.0,141.8,345.27,126.86,False,2025-11-24
SYN-03369,SYN-CUST-1449,2025-07-12,2025-07-21,Lisbon,DeltaSun,standard,2225.59,1712.23,0.0,Manager 6,direct,leisure,new,2,9,9,card,1,False,EUR,False,0.0,,0,0,0.0,82.78,513.36,403.87,True,2025-08-21
SYN-03370,SYN-CUST-2010,2024-10-08,2024-11-03,Reykjavik,BlueWing,standard,3447.31,2723.39,0.03,Manager 5,direct,family,new,7,6,26,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,22.16,620.5,556.97,True,2024-11-23
SYN-03371,SYN-CUST-2571,2024-04-11,2024-05-27,Zanzibar,BlueWing,premium,2840.64,2124.04,0.05,Manager 2,direct,leisure,returning,2,7,46,card,1,False,EUR,False,0.0,,0,0,0.0,73.12,574.57,467.36,False,2024-07-11
SYN-03372,SYN-CUST-3132,2025-12-24,2026-04-05,Lisbon,Atlas,standard,1956.89,1483.69,0.03,Manager 7,direct,leisure,new,3,5,102,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,91.79,414.49,283.57,True,2026-01-31
SYN-03373,SYN-CUST-0493,2025-02-20,2025-07-05,Lisbon,Cedar,standard,1792.75,1262.44,0.0,Manager 8,direct,leisure,returning,3,7,135,card,1,False,EUR,False,0.0,,0,0,0.0,59.02,530.31,449.78,True,2025-06-04
SYN-03374,SYN-CUST-1054,2024-04-13,2024-07-06,Zanzibar,Atlas,standard,2756.23,2026.69,0.03,Manager 2,direct,corporate,returning,1,5,84,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,37.2,646.85,554.53,,2024-06-08
SYN-03375,SYN-CUST-1615,2024-02-05,2024-02-13,Lisbon,BlueWing,premium,3262.99,2644.91,0.05,Manager 7,paid_search,family,returning,5,9,8,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,112.68,454.93,276.99,False,2024-03-09
SYN-03376,SYN-CUST-2176,2024-04-08,2024-05-15,Rome,BlueWing,standard,2109.39,1491.06,0.0,Manager 3,direct,family,new,5,5,37,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,618.33,593.01,False,2024-07-05
SYN-03377,SYN-CUST-2737,2025-12-08,2026-01-30,Zanzibar,Cedar,premium,4638.71,3497.33,0.12,Manager 3,partner,leisure,returning,1,11,53,wallet,4,False,EUR,False,0.0,,0,2,175.38,529.59,584.74,-287.23,,2025-12-26
SYN-03378,SYN-CUST-0098,2024-03-31,2024-07-08,Zanzibar,Cedar,luxury,5019.3,3452.22,0.18,Manager 7,paid_search,family,returning,3,11,99,card,1,False,EUR,False,0.0,,0,0,0.0,23.79,663.61,579.59,False,2024-07-07
SYN-03379,SYN-CUST-0659,2024-09-26,2024-10-25,Lisbon,DeltaSun,standard,1825.56,1395.6,0.08,Manager 6,partner,corporate,new,1,10,29,card,1,False,EUR,False,0.0,,0,0,0.0,11.3,283.92,250.71,False,2025-01-09
SYN-03380,SYN-CUST-1220,2025-04-22,2025-08-16,Tokyo,DeltaSun,premium,3576.5,2729.17,0.0,Manager 2,direct,leisure,new,3,11,116,wallet,3,False,EUR,False,0.0,,0,0,0.0,37.09,847.32,710.09,False,2025-07-06
SYN-03381,SYN-CUST-1781,2024-04-26,2024-07-17,Reykjavik,Cedar,standard,2822.7,2126.08,0.08,Manager 8,partner,leisure,returning,2,8,82,card,3,False,EUR,False,0.0,,0,0,0.0,0.0,470.81,391.77,False,2024-06-09
SYN-03382,SYN-CUST-2342,2025-09-03,2025-12-26,Reykjavik,Cedar,standard,3570.67,2542.69,0.0,Manager 3,paid_search,family,new,6,11,114,wallet,2,False,EUR,False,0.0,,0,0,0.0,3.15,1027.98,953.41,False,2025-09-26
SYN-03383,SYN-CUST-2903,2024-03-15,2024-04-20,Reykjavik,Atlas,standard,2618.77,1766.47,0.18,Manager 2,direct,leisure,new,2,8,36,card,1,False,EUR,False,0.0,,0,0,0.0,78.48,380.93,271.02,False,2024-06-27
SYN-03384,SYN-CUST-0264,2025-07-12,2025-10-26,Zanzibar,Cedar,premium,4102.8,3082.16,0.12,Manager 2,referral,family,new,4,9,106,card,1,False,EUR,True,3243.3,2025-09-05,0,0,0.0,0.0,-2714.99,-2764.23,False,2025-08-05
SYN-03385,SYN-CUST-0825,2024-04-26,2024-06-23,Rome,DeltaSun,standard,2033.8,1383.79,0.05,Manager 5,referral,family,new,3,7,58,card,2,False,EUR,False,0.0,,0,0,0.0,124.38,548.32,383.26,False,2024-05-26
SYN-03386,SYN-CUST-1386,2025-04-11,2025-04-16,Lisbon,Cedar,luxury,2900.25,2093.41,0.03,Manager 3,paid_search,leisure,new,3,2,5,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,30.18,719.83,654.85,False,2025-05-17
SYN-03387,SYN-CUST-1947,2025-02-16,2025-05-03,Rome,DeltaSun,standard,2238.49,1537.59,0.05,Manager 4,direct,leisure,returning,1,4,76,wallet,1,False,EUR,False,0.0,,0,0,0.0,53.14,588.98,508.98,False,2025-03-18
SYN-03388,SYN-CUST-2508,2024-05-07,2024-07-20,Rome,DeltaSun,luxury,2449.51,1908.11,0.12,Manager 6,paid_search,leisure,new,2,6,74,card,1,False,EUR,False,0.0,,0,0,0.0,61.12,247.46,156.95,False,2024-06-04
SYN-03389,SYN-CUST-3069,2024-11-16,2025-02-28,Zanzibar,Atlas,standard,2352.98,1817.46,0.08,Manager 2,direct,leisure,new,2,7,104,card,1,False,EUR,False,0.0,,0,0,0.0,17.8,347.28,301.24,,2025-01-16
SYN-03390,SYN-CUST-0430,2024-03-21,2024-05-06,Lisbon,BlueWing,standard,1992.37,1317.82,0.08,Manager 7,direct,leisure,new,2,7,46,card,1,False,EUR,False,0.0,,0,0,0.0,43.45,515.15,447.8,True,2024-03-25
SYN-03391,SYN-CUST-0991,2024-08-18,2024-10-19,Reykjavik,Cedar,premium,3959.23,2972.98,0.05,Manager 5,direct,family,new,3,9,62,card,1,False,EUR,False,0.0,,0,0,0.0,70.78,788.29,670.0,,2024-08-25
SYN-03392,SYN-CUST-1552,2025-09-12,2025-12-21,Rome,BlueWing,standard,1995.15,1385.09,0.05,Manager 2,direct,leisure,returning,1,4,100,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,510.3,486.35,True,2025-12-07
SYN-03393,SYN-CUST-2113,2024-09-19,2024-11-27,Rome,BlueWing,premium,3174.59,2137.7,0.12,Manager 3,direct,leisure,new,3,8,69,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,34.88,655.94,557.57,,2024-11-13
SYN-03394,SYN-CUST-2674,19/11/2025,2026-01-31,Lisbon,Cedar,standard,2095.99,1520.24,0.03,Manager 6,direct,family,returning,5,3,73,card,2,False,EUR,False,0.0,,0,0,0.0,128.79,512.86,342.16,False,2025-12-05
SYN-03395,SYN-CUST-0035,2025-12-04,2026-01-15,Tokyo,BlueWing,standard,2221.41,1542.13,0.12,Manager 7,partner,corporate,new,1,7,42,card,4,False,EUR,False,0.0,,0,0,0.0,8.81,412.72,323.93,False,2026-01-20
SYN-03396,SYN-CUST-0596,2025-08-09,2025-11-10,Zanzibar,Cedar,premium,3667.83,2861.42,0.12,Manager 2,direct,leisure,new,2,8,93,wallet,1,False,EUR,False,0.0,,1,0,0.0,108.69,366.27,213.56,False,2025-11-12
SYN-03397,SYN-CUST-1157,2024-07-16,2024-10-08,Tokyo,BlueWing,standard,2499.5,1711.11,0.0,Manager 3,direct,leisure,new,1,2,84,card,2,False,EUR,False,0.0,,0,0,0.0,9.9,788.39,728.5,True,2024-08-07
SYN-03398,SYN-CUST-1718,2024-04-11,2024-06-25,Reykjavik,BlueWing,standard,2491.2,1799.5,0.18,Manager 2,paid_search,family,returning,6,2,75,bank_transfer,4,False,EUR,False,0.0,,0,0,0.0,83.33,243.28,70.27,False,2024-08-04
SYN-03399,SYN-CUST-2279,2024-10-31,2025-01-04,Rome,,premium,3020.48,2046.35,0.12,Manager 2,partner,corporate,new,3,2,65,card,1,False,EUR,False,0.0,,0,0,0.0,21.58,611.66,553.83,False,2025-02-27
SYN-03400,SYN-CUST-2840,2025-10-05,2026-02-04,Rome,Atlas,premium,4377.3,3229.86,0.12,Manager 5,paid_search,family,returning,7,14,122,wallet,4,False,EUR,False,0.0,,0,0,0.0,0.0,622.17,464.58,True,2026-01-22
SYN-03401,SYN-CUST-0201,2024-03-29,2024-05-15,Lisbon,Cedar,standard,1921.6,1436.23,0.08,Manager 3,paid_search,leisure,new,3,2,47,card,1,False,EUR,False,0.0,,0,0,0.0,25.0,331.64,283.58,False,2024-06-17
SYN-03402,SYN-CUST-0762,2024-07-30,2024-10-10,Rome,DeltaSun,standard,2638.71,1796.97,0.08,Manager 8,direct,leisure,returning,1,17,72,card,1,False,EUR,False,0.0,,0,0,0.0,16.42,630.64,582.56,True,2024-08-17
SYN-03403,SYN-CUST-1323,2025-12-31,2026-01-02,Reykjavik,DeltaSun,standard,3156.66,2437.73,0.18,Manager 1,paid_search,corporate,returning,3,4,2,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,15.74,150.73,71.86,False,2026-01-09
SYN-03404,SYN-CUST-1884,2025-07-28,2025-09-23,Lisbon,BlueWing,standard,2127.24,1580.37,0.08,Manager 3,direct,leisure,new,2,8,57,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,15.68,376.68,335.47,True,2025-10-10
SYN-03405,SYN-CUST-2445,2025-10-14,2026-01-22,Zanzibar,DeltaSun,standard,2858.41,2026.5,0.05,Manager 2,direct,leisure,returning,1,9,100,card,1,False,EUR,False,0.0,,0,0,0.0,38.64,688.99,616.05,False,2025-12-08
SYN-03406,SYN-CUST-3006,2025-10-23,2025-11-24,Lisbon,,premium,2115.99,1648.19,0.05,Manager 8,direct,leisure,new,1,3,32,card,2,False,EUR,False,0.0,,0,0,0.0,0.0,362.0,319.68,,2025-11-12
SYN-03407,SYN-CUST-0367,2025-05-01,2025-08-14,Tokyo,BlueWing,standard,2508.63,1985.06,0.0,Manager 2,referral,leisure,new,3,6,105,card,1,False,EUR,False,0.0,,0,0,0.0,102.79,523.56,390.67,True,2025-06-16
SYN-03408,SYN-CUST-0928,2024-04-19,2024-06-27,Zanzibar,Atlas,premium,4490.08,3312.6,0.0,Manager 4,paid_search,leisure,new,3,15,69,bank_transfer,3,False,EUR,False,0.0,,1,0,0.0,236.75,1177.48,815.01,,2024-06-08
SYN-03409,SYN-CUST-1489,2024-04-11,2024-07-03,Rome,BlueWing,standard,2667.13,2100.27,0.12,Manager 8,referral,family,new,6,11,83,card,1,False,EUR,False,0.0,,0,0,0.0,13.56,246.8,201.24,False,2024-04-28
SYN-03410,SYN-CUST-2050,2024-05-13,2024-11-15,Lisbon,DeltaSun,standard,2756.25,2160.46,0.0,Manager 1,paid_search,family,new,6,10,186,card,1,False,EUR,False,0.0,,0,0,0.0,28.0,595.79,534.72,False,2024-08-17
SYN-03411,SYN-CUST-2611,2024-01-09,2024-03-10,Lisbon,DeltaSun,premium,1712.05,1182.92,0.0,Manager 7,paid_search,leisure,returning,1,5,61,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,30.6,529.13,464.29,True,2024-04-13
SYN-03412,SYN-CUST-3172,2025-07-20,2025-10-31,Reykjavik,BlueWing,luxury,5115.35,3497.9,0.0,Manager 6,direct,leisure,returning,3,13,103,card,1,False,EUR,False,0.0,,0,0,0.0,77.73,1617.46,1478.34,False,2025-10-11
SYN-03413,SYN-CUST-0533,2024-06-19,2024-08-07,Zanzibar,Atlas,premium,2318.1,1781.24,0.18,Manager 6,paid_search,leisure,new,1,5,49,wallet,1,False,EUR,False,0.0,,0,0,0.0,16.21,119.6,75.57,False,2024-08-13
SYN-03414,SYN-CUST-1094,2024-11-02,2024-12-26,Reykjavik,DeltaSun,premium,3458.89,2512.63,0.03,Manager 6,direct,family,new,5,3,54,card,1,False,EUR,False,0.0,,0,0,0.0,278.17,842.5,522.82,False,2025-02-07
SYN-03415,SYN-CUST-1655,2024-12-20,2025-01-12,Rome,BlueWing,luxury,2976.85,2095.54,0.08,Manager 5,partner,corporate,new,2,2,23,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,643.16,607.44,True,2025-03-29
SYN-03416,SYN-CUST-2216,2024-06-13,2024-09-26,Lisbon,DeltaSun,standard,2746.33,1940.94,0.05,Manager 7,referral,leisure,new,3,10,105,card,1,False,EUR,False,0.0,,0,0,0.0,12.45,668.07,622.67,,2024-10-08
SYN-03417,SYN-CUST-2777,2024-02-01,2024-05-21,Zanzibar,BlueWing,standard,2153.57,1672.4,0.0,Manager 2,paid_search,leisure,returning,3,8,110,card,1,False,EUR,False,0.0,,0,0,0.0,131.26,481.17,324.07,False,2024-04-22
SYN-03418,SYN-CUST-0138,2025-01-26,2025-06-22,Rome,BlueWing,premium,3561.4,2847.08,0.12,Manager 7,partner,family,new,5,6,147,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,286.95,244.21,True,2025-05-25
SYN-03419,SYN-CUST-0699,2024-11-16,2024-11-23,Lisbon,DeltaSun,standard,2261.92,1748.97,0.08,Manager 6,referral,family,returning,6,2,7,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,378.02,332.0,-73.16,True,2025-01-13
SYN-03420,SYN-CUST-1260,2024-03-14,2024-03-16,Lisbon,DeltaSun,standard,1669.2,1172.08,0.03,Manager 6,direct,leisure,new,1,5,2,card,1,False,EUR,True,1468.31,2024-04-20,0,0,0.0,89.75,-1021.26,-1131.04,,2024-03-19
SYN-03421,SYN-CUST-1821,2025-01-22,2025-02-18,Tokyo,Atlas,premium,5293.35,3665.74,0.12,Manager 2,paid_search,leisure,new,3,10,27,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,992.4,928.88,False,2025-03-29
SYN-03422,SYN-CUST-2382,2025-09-05,2025-12-07,Rome,DeltaSun,standard,2375.92,1782.47,0.12,Manager 5,partner,leisure,new,2,15,93,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,308.34,279.83,True,2025-12-20
SYN-03423,SYN-CUST-2943,2025-02-05,2025-02-15,Lisbon,Cedar,luxury,4182.6,3065.03,0.05,Manager 1,paid_search,corporate,new,1,2,10,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,77.53,908.44,780.73,True,2025-03-22
SYN-03424,SYN-CUST-0304,2024-11-15,2025-01-26,Tokyo,Cedar,luxury,4706.24,3769.44,0.12,Manager 1,direct,leisure,new,1,10,72,card,4,False,EUR,False,0.0,,0,0,0.0,79.51,372.05,123.11,False,2025-01-24
SYN-03425,SYN-CUST-0865,2025-05-06,2025-05-22,Tokyo,Atlas,standard,2793.93,1910.41,0.0,Manager 1,partner,leisure,returning,3,9,16,card,2,True,EUR,False,0.0,,0,0,0.0,129.32,883.52,698.33,False,2025-08-07
SYN-03426,SYN-CUST-1426,2024-12-24,2025-04-21,Tokyo,BlueWing,standard,3088.32,2266.71,0.0,Manager 2,direct,family,new,4,2,118,card,1,False,EUR,False,0.0,,0,0,0.0,13.88,821.62,770.68,False,2025-01-31
SYN-03427,SYN-CUST-1987,2025-05-31,2025-08-09,Reykjavik,DeltaSun,standard,1845.17,1315.35,0.12,Manager 3,partner,leisure,new,2,2,70,card,3,True,EUR,False,0.0,,0,0,0.0,0.0,308.4,256.74,,2025-08-31
SYN-03428,SYN-CUST-2548,2025-08-08,2025-09-09,Zanzibar,Atlas,premium,3264.52,2488.95,0.05,Manager 7,paid_search,leisure,new,3,10,32,card,1,False,EUR,False,0.0,,0,0,0.0,82.15,612.35,491.02,True,2025-10-23
SYN-03429,SYN-CUST-3109,2024-12-14,2025-01-24,Rome,DeltaSun,premium,2062.95,1450.82,0.0, Manager 4 ,direct,corporate,new,3,4,41,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,612.13,587.37,True,2025-01-06
SYN-03430,SYN-CUST-0470,2024-05-03,2024-05-31,Reykjavik,BlueWing,standard,2478.49,1668.01,0.05,Manager 6,direct,corporate,new,2,2,28,card,1,False,EUR,False,0.0,,0,0,0.0,35.83,686.55,620.98,False,2024-08-01
SYN-03431,SYN-CUST-1031,2025-11-27,2026-03-21,Tokyo,Cedar,premium,4317.76,3089.09,0.05,Manager 8,partner,family,returning,5,5,114,card,1,False,EUR,True,3462.16,2025-12-06,1,1,63.96,318.4,-2449.38,-2883.55,,2026-01-24
SYN-03432,SYN-CUST-1592,2024-07-20,2024-08-17,Rome,Atlas,standard,1984.03,1469.74,0.03,Manager 8,partner,corporate,returning,3,3,28,card,2,False,EUR,False,0.0,,0,0,0.0,0.0,454.77,415.09,False,2024-09-06
SYN-03433,SYN-CUST-2153,2025-07-02,2025-10-17,Zanzibar,DeltaSun,luxury,4970.66,3831.02,0.03,Manager 8,direct,family,new,5,6,107,bank_transfer,1,False,EUR,True,4176.6,2025-09-15,0,2,161.71,615.56,-3186.08,-4022.99,,2025-10-21
SYN-03434,SYN-CUST-2714,2024-11-27,2024-11-29,Reykjavik,DeltaSun,standard,2114.15,1437.4,0.12,Manager 8,direct,corporate,new,1,2,2,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,55.92,423.06,341.77,False,2025-03-23
SYN-03435,SYN-CUST-0075,2025-12-19,2026-02-09,Lisbon,Atlas,standard,1802.43,1272.42,0.05,Manager 8,paid_search,corporate,new,3,2,52,bank_transfer,3,False,EUR,False,0.0,,0,0,0.0,187.17,439.89,202.25,False,2025-12-19
SYN-03436,SYN-CUST-0636,2025-11-03,2025-12-12,Lisbon,Atlas,standard,2618.67,1829.13,0.05,Manager 1,direct,family,returning,4,14,39,card,3,False,EUR,False,0.0,,0,0,0.0,5.41,658.6,579.87,True,2026-02-14
SYN-03437,SYN-CUST-1197,2024-10-16,2024-11-24,Rome,Atlas,standard,2149.55,1581.38,0.18,Manager 3,direct,family,new,3,11,39,card,1,False,EUR,False,0.0,,0,0,0.0,60.9,181.25,94.56,False,2024-12-25
SYN-03438,SYN-CUST-1758,2025-05-06,2025-07-17,Reykjavik,Atlas,standard,2134.61,1459.52,0.0,Manager 6,direct,leisure,new,3,7,72,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,675.09,649.47,False,2025-06-10
SYN-03439,SYN-CUST-2319,2025-09-02,2025-10-27,Zanzibar,BlueWing,premium,2348.05,1675.89,0.0,Manager 1,direct,leisure,new,1,2,55,bank_transfer,1,False,EUR,False,0.0,,1,0,0.0,97.16,672.16,546.82,False,2025-09-30
SYN-03440,SYN-CUST-2880,2025-05-21,2025-10-15,Lisbon,Cedar,luxury,3660.83,2549.43,0.0,Manager 6,partner,leisure,new,2,4,147,card,2,False,EUR,False,0.0,,0,0,0.0,124.2,1111.4,913.98,False,2025-08-20
SYN-03441,SYN-CUST-0241,2024-11-30,2024-12-26,Zanzibar,Cedar,standard,2777.05,1911.09,0.03,Manager 1,paid_search,corporate,new,2,3,26,wallet,1,False,EUR,False,0.0,,0,0,0.0,62.47,782.64,686.85,False,2024-11-30
SYN-03442,SYN-CUST-0802,2024-08-01,2024-11-02,Tokyo,BlueWing,standard,1744.77,1327.09,0.05,Manager 1,direct,leisure,new,3,6,93,card,2,False,EUR,False,0.0,,0,0,0.0,17.22,330.44,278.33,False,2024-09-15
SYN-03443,SYN-CUST-1363,2024-08-29,2024-08-31,Zanzibar,BlueWing,premium,3262.97,2416.35,0.05,Manager 2,referral,family,returning,5,5,2,card,1,False,EUR,False,0.0,,0,3,137.31,879.8,683.47,-372.79,True,2024-10-13
SYN-03444,SYN-CUST-1924,2025-01-04,2025-03-13,Rome,DeltaSun,standard,3350.36,2311.65,0.12,Manager 3,direct,corporate,new,3,8,68,card,3,False,EUR,False,0.0,,0,0,0.0,54.42,636.66,488.43,True,2025-03-23
SYN-03445,SYN-CUST-2485,2024-01-05,2024-04-01,Lisbon,BlueWing,standard,1436.18,991.58,0.0,Manager 6,direct,leisure,new,1,2,87,card,4,False,EUR,False,0.0,,0,0,0.0,51.7,444.6,341.19,True,2024-04-14
SYN-03446,SYN-CUST-3046,2024-12-28,2025-01-23,Tokyo,BlueWing,standard,3382.99,2496.59,0.0,Manager 8,partner,corporate,new,3,9,26,card,1,False,EUR,False,0.0,,0,0,0.0,26.04,886.4,819.77,True,2025-03-14
SYN-03447,SYN-CUST-0407,2024-03-17,2024-04-08,Lisbon,BlueWing,standard,1987.89,1501.38,0.0,Manager 4,paid_search,leisure,returning,1,6,22,card,4,False,EUR,False,0.0,,0,0,0.0,0.0,486.51,414.95,False,2024-05-22
SYN-03448,SYN-CUST-0968,2025-02-26,2025-02-28,Tokyo,DeltaSun,standard,3038.52,2234.17,0.12,Manager 7,direct,leisure,new,1,5,2,card,1,False,EUR,False,0.0,,0,0,0.0,175.45,439.73,227.82,False,2025-04-19
SYN-03449,SYN-CUST-1529,2025-10-03,2025-12-03,Rome,BlueWing,standard,2984.84,2295.84,0.03,Manager 6,referral,family,new,6,6,61,card,1,True,EUR,False,0.0,,0,0,0.0,80.23,599.45,483.41,False,2026-01-16
SYN-03450,SYN-CUST-2090,2025-06-24,2025-09-21,Zanzibar,Cedar,standard,2623.15,2071.86,0.12,Manager 5,paid_search,corporate,returning,1,2,89,card,1,False,EUR,True,2296.21,2025-07-26,0,0,0.0,50.22,-2059.71,-2141.41,False,2025-07-11
SYN-03451,SYN-CUST-2651,2025-07-21,2025-09-13,Tokyo,BlueWing,standard,3120.45,2497.31,0.03,Manager 5,paid_search,family,new,-1,7,54,card,2,False,EUR,False,0.0,,0,0,0.0,88.79,529.53,378.33,True,2025-08-29
SYN-03452,SYN-CUST-0012,2024-11-19,2025-01-07,Lisbon,,standard,1912.57,1407.96,0.18,Manager 1,paid_search,leisure,returning,3,8,49,card,1,False,EUR,False,0.0,,0,0,0.0,7.1,160.34,130.29,True,2025-01-14
SYN-03453,SYN-CUST-0573,2025-08-30,2025-09-19,Zanzibar,BlueWing,standard,1906.87,1431.51,0.05,Manager 2,direct,leisure,new,3,5,20,card,2,False,EUR,False,0.0,,0,0,0.0,11.75,380.02,330.13,False,2025-11-27
SYN-03454,SYN-CUST-1134,2025-01-06,2025-01-17,Rome,Atlas,standard,2543.07,1823.12,0.05,Manager 2,paid_search,family,returning,6,7,11,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,105.82,592.8,436.12,,2025-02-03
SYN-03455,SYN-CUST-1695,2024-07-17,2024-08-27,Lisbon,Cedar,standard,1968.52,1571.7,0.08,Manager 5,paid_search,family,new,6,2,41,card,2,False,EUR,False,0.0,,0,0,0.0,127.05,239.34,72.92,False,2024-09-30
SYN-03456,SYN-CUST-2256,2025-10-20,2025-10-23,Zanzibar,BlueWing,standard,2639.69,1986.19,0.0,Manager 6,paid_search,leisure,returning,2,6,3,bank_transfer,4,False,EUR,False,0.0,,0,0,0.0,49.03,653.5,509.44,False,2026-01-26
SYN-03457,SYN-CUST-2817,2025-08-10,2025-09-26,Rome,Cedar,premium,3778.37,2721.68,0.03,Manager 2,direct,family,returning,5,10,47,bank_transfer,3,False,EUR,False,0.0,,0,0,0.0,18.57,943.34,818.97,True,2025-09-05
SYN-03458,SYN-CUST-0178,2025-02-22,2025-04-21,Rome,Atlas,premium,3527.75,2591.15,0.08,Manager 1,direct,family,new,5,2,58,card,1,False,EUR,False,0.0,,0,0,0.0,54.17,654.38,557.88,False,2025-03-19
SYN-03459,SYN-CUST-0739,2024-12-30,2025-01-20,Reykjavik,Atlas,standard,2760.35,1895.17,0.05,Manager 6,referral,leisure,new,3,11,21,wallet,2,False,EUR,False,0.0,,0,0,0.0,20.33,727.16,651.62,True,2024-12-30
SYN-03460,SYN-CUST-1300,2025-07-03,2025-10-19,Tokyo,BlueWing,premium,5057.63,4036.89,0.03,Manager 1,paid_search,leisure,returning,1,10,108,card,1,False,EUR,False,0.0,,0,0,0.0,32.9,869.02,775.42,,2025-10-15
SYN-03461,SYN-CUST-1861,2025-06-25,2025-08-11,Rome,Cedar,standard,2285.42,1546.18,0.12,Manager 1,direct,leisure,returning,3,8,47,card,3,False,EUR,False,0.0,,0,0,0.0,0.0,464.99,401.0,False,2025-08-29
SYN-03462,SYN-CUST-2422,2025-12-08,2026-01-19,Rome,Atlas,luxury,4830.36,3694.93,0.05,Manager 7,partner,leisure,new,3,8,42,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,893.92,835.95,False,2026-01-20
SYN-03463,SYN-CUST-2983,2025-02-28,2025-04-23,Rome,DeltaSun,premium,2856.13,2081.85,0.08,Manager 2,direct,leisure,new,3,3,54,bank_transfer,1,True,EUR,False,0.0,,0,0,0.0,97.19,545.79,414.33,,2025-05-04
SYN-03464,SYN-CUST-0344,2024-03-16,2024-04-20,Lisbon,Cedar,premium,2690.89,1992.66,0.08,Manager 4,referral,leisure,returning,1,5,35,card,3,False,EUR,False,0.0,,0,0,0.0,107.37,482.96,300.24,False,2024-05-17
SYN-03465,SYN-CUST-0905,2024-06-24,2024-06-26,Lisbon,Atlas,premium,2512.5,1945.6,0.08,Manager 4,partner,corporate,new,1,6,2,wallet,1,False,EUR,False,0.0,,1,0,0.0,26.49,365.9,309.25,False,2024-07-20
SYN-03466,SYN-CUST-1466,2025-10-13,2025-11-13,Lisbon,BlueWing,premium,2424.55,1665.49,0.12,Manager 3,paid_search,leisure,new,3,4,31,card,2,False,EUR,False,0.0,,0,0,0.0,14.96,468.12,404.66,False,2025-10-13
SYN-03467,SYN-CUST-2027,2025-07-07,2025-09-15,Zanzibar,DeltaSun,premium,5356.0,3992.88,0.05,Manager 2,referral,leisure,new,2,8,70,card,1,False,EUR,False,0.0,,0,1,64.87,23.6,1095.32,942.57,False,2025-10-08
SYN-03468,SYN-CUST-2588,2024-06-14,2024-08-19,Zanzibar,BlueWing,standard,3391.29,2416.03,0.03,Manager 6,direct,family,returning,6,2,66,card,1,False,EUR,False,0.0,,0,1,78.57,761.79,873.52,-7.55,True,2024-06-26
