deal_id,account_id,deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged,currency,lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d,close_date,notes_count,last_modified_at
DEAL-01535,DEAL-ACC-2575,2025-09-08,cold_call,finance,large,65545.88,Rep 7,Region Central,Suite,28.8,False,55,False,USD,False,65545.88,15034.84,18877.11,50511.04,31633.93,True,2025-09-13,1,2025-11-04
DEAL-01536,DEAL-ACC-2136,2025-04-26,webinar,tech,small,5570.98,Rep 1,Region South,Platform,24.82,False,59,True,USD,False,5570.98,104.39,1382.72,5466.6,4083.88,False,2025-05-28,0,2025-05-10
DEAL-01537,DEAL-ACC-1697,2025-08-25,webinar,tech,small,8717.87,Rep 5,Region East,Standalone,0.15,True,42,False,USD,False,8717.87,1853.19,13.18,6864.68,6851.5,False,,0,2025-10-15
DEAL-01538,DEAL-ACC-1258,2024-04-21,cold_call,retail,enterprise,121838.69,Rep 3,Region East,Suite,20.56,False,74,False,USD,True,0.0,35236.07,25048.79,-35236.07,-60284.86,,2024-07-02,0,2024-04-27
DEAL-01539,DEAL-ACC-0819,2025-03-28,organic,healthcare,large,61508.6,Rep 6,Region West,Platform,15.79,False,50,False,USD,False,61508.6,8047.51,9714.77,53461.09,43746.31,True,2025-05-26,0,2025-05-18
DEAL-01540,DEAL-ACC-0380,2025-03-13,organic,finance,large,62131.11,Rep 8,Region West,Platform,33.63,True,81,False,USD,False,62131.11,15156.07,20897.17,46975.04,26077.87,True,2025-03-25,0,2025-04-20
DEAL-01541,DEAL-ACC-2541,2025-02-18,paid,tech,small,5858.85,Rep 6,Region Central,Standalone,13.32,False,92,False,USD,False,5858.85,507.22,780.14,5351.63,4571.49,False,2025-05-18,0,2025-03-22
DEAL-01542,DEAL-ACC-2102,2025-07-31,organic,healthcare,enterprise,167900.99,Rep 7,Region East,Platform,8.18,False,98,False,USD,False,167900.99,21382.69,13737.11,146518.3,132781.19,True,2025-10-26,1,2025-08-21
DEAL-01543,DEAL-ACC-1663,2024-06-14,webinar,healthcare,small,8225.07,Rep 1,Region West,Platform,17.38,True,70,False,USD,False,8225.07,420.76,1429.57,7804.31,6374.74,False,2024-06-25,0,2024-07-08
DEAL-01544,DEAL-ACC-1224,2024-03-31,cold_call,healthcare,medium,20959.67,Rep 8,Region East,Standalone,27.93,False,67,False,USD,True,0.0,7823.16,5854.26,-7823.16,-13677.42,,2024-06-17,0,2024-05-17
DEAL-01545,DEAL-ACC-0785,2024-11-26,referral,tech,large,71076.31,Rep 2,Region South,Standalone,19.02,False,56,True,USD,False,71076.31,17945.32,13516.17,53130.99,39614.81,True,,0,2024-12-22
DEAL-01546,DEAL-ACC-0346,2024-07-13,paid,retail,medium,22253.99,Rep 8,Region South,Suite,12.48,True,50,False,USD,True,0.0,95.1,2776.92,-95.1,-2872.02,,2024-09-07,0,2024-07-24
DEAL-01547,DEAL-ACC-2507,2025-10-05,organic,tech,medium,23781.35,Rep 3,Region West,Platform,13.0,True,47,False,USD,True,0.0,2605.8,3092.35,-2605.8,-5698.16,False,2025-10-15,0,2025-11-22
DEAL-01548,DEAL-ACC-2068,2024-11-27,referral,finance,medium,25572.43,Rep 4,Region West,Standalone,24.6,False,54,False,USD,False,25572.43,7092.34,6290.87,18480.08,12189.22,True,2024-12-26,0,2024-12-28
DEAL-01549,DEAL-ACC-1629,2025-07-04,referral,tech,medium,16581.78,Rep 2,Region West,Platform,10.64,True,64,False,USD,False,16581.78,5198.11,1764.73,11383.67,9618.95,False,,0,2025-08-12
DEAL-01550,DEAL-ACC-1190,2024-01-23,webinar,tech,medium,22636.91,Rep 2,Region East,Suite,9.83,False,69,False,USD,False,22636.91,4541.78,2224.21,18095.13,15870.92,False,2024-03-13,0,2024-03-11
DEAL-01551,DEAL-ACC-0751,2024-07-23,paid,finance,large,49659.03,Rep 3,Region West,Platform,0.08,True,43,False,USD,False,49659.03,16123.86,41.41,33535.17,33493.76,True,2024-09-17,0,2024-08-16
DEAL-01552,DEAL-ACC-0312,2024-04-05,referral,finance,large,67133.79,Rep 2,Region East,Suite,0.53,True,59,True,USD,False,67133.79,11412.47,352.65,55721.32,55368.66,True,2024-07-02,0,2024-04-29
DEAL-01553,DEAL-ACC-2473,2025-01-04,paid,retail,small,7027.32,Rep 5,Region East,Standalone,21.71,False,53,True,USD,False,7027.32,368.55,1525.72,6658.77,5133.05,True,2025-02-07,0,2025-02-26
DEAL-01554,DEAL-ACC-2034,2024-10-16,webinar,healthcare,small,9501.72,Rep 3,Region Central,Standalone,22.42,True,100,False,USD,True,0.0,0.0,2130.17,0.0,-2130.17,,2024-11-07,0,2024-12-12
DEAL-01555,DEAL-ACC-1595,2024-05-26,cold_call,retail,enterprise,168571.59,Rep 6,Region East,Suite,26.54,True,74,False,USD,False,168571.59,9364.44,44738.58,159207.16,114468.58,False,2024-08-04,0,2024-07-15
DEAL-01556,DEAL-ACC-1156,2025-01-19,referral,retail,medium,26095.3,Rep 6,Region East,Platform,13.94,False,36,False,USD,False,26095.3,2390.18,3638.6,23705.13,20066.53,True,2025-03-11,0,2025-01-27
DEAL-01557,DEAL-ACC-0717,2025-04-09,organic,tech,medium,26210.56,Rep 1,Region South,Suite,1.2,False,70,False,USD,False,26210.56,1424.81,315.59,24785.74,24470.15,True,2025-05-28,0,2025-04-21
DEAL-01558,DEAL-ACC-0278,2025-04-29,cold_call,tech,medium,26344.25,Rep 3,Region Central,Suite,6.39,False,61,False,USD,False,26344.25,3839.4,1683.67,22504.85,20821.18,False,2025-05-24,1,2025-05-25
DEAL-01559,DEAL-ACC-2439,2025-09-12,webinar,healthcare,large,50637.25,Rep 2,Region South,Suite,2.45,True,64,True,USD,False,50637.25,12042.58,1240.28,38594.68,37354.4,True,2025-10-12,0,2025-10-04
DEAL-01560,DEAL-ACC-2000,2025-09-16,organic,tech,enterprise,141944.79,Rep 1,Region South,Platform,5.57,True,70,False,USD,False,141944.79,11009.47,7900.14,130935.33,123035.18,True,2025-09-27,0,2025-09-25
DEAL-01561,DEAL-ACC-1561,2024-07-18,paid,manufacturing,large,49687.16,Rep 4,Region West,Suite,9.76,False,73,False,USD,True,0.0,8330.71,4849.19,-8330.71,-13179.9,,2024-09-22,0,2024-09-14
DEAL-01562,DEAL-ACC-1122,2025-11-27,paid,finance,large,68351.02,Rep 2,Region East,Platform,5.03,False,59,False,USD,False,68351.02,26131.42,3436.21,42219.6,38783.39,True,,0,2026-01-26
DEAL-01563,DEAL-ACC-0683,2025-03-31,referral,finance,small,9005.39,Rep 5,Region West,Suite,12.63,False,60,False,USD,True,0.0,1323.64,1136.96,-1323.64,-2460.6,,2025-05-06,0,2025-04-01
DEAL-01564,DEAL-ACC-0244,2024-12-06,referral,manufacturing,large,73726.57,Rep 4,Region South,Suite,21.5,False,45,False,USD,False,73726.57,4892.64,15849.17,68833.93,52984.76,False,2025-02-06,0,2025-01-07
DEAL-01565,DEAL-ACC-2405,2025-12-13,referral,healthcare,small,5979.39,Rep 7,Region South,Suite,11.39,False,68,True,USD,False,5979.39,1219.61,680.86,4759.78,4078.92,True,2026-03-02,0,2026-01-14
DEAL-01566,DEAL-ACC-1966,2025-01-26,cold_call,healthcare,large,63057.34,Rep 2,Region Central,Suite,21.92,True,69,False,USD,True,0.0,3966.69,13824.31,-3966.69,-17791.0,True,2025-02-10,0,2025-02-07
DEAL-01567,DEAL-ACC-1527,2024-04-16,paid,tech,medium,24582.53,Rep 7,Region West,Suite,2.02,False,72,False,USD,True,0.0,3007.77,497.65,-3007.77,-3505.42,False,2024-06-27,0,2024-05-30
DEAL-01568,DEAL-ACC-1088,2024-06-07,organic,tech,large,66046.94,Rep 2,Region West,Suite,2.89,False,83,False,USD,False,66046.94,10338.85,1906.47,55708.08,53801.61,True,2024-08-30,2,2024-08-06
DEAL-01569,DEAL-ACC-0649,2024-02-21,cold_call,healthcare,medium,30078.09,Rep 1,Region West,Standalone,16.97,True,49,False,USD,True,0.0,5301.42,5103.89,-5301.42,-10405.31,,2024-04-02,2,2024-03-15
DEAL-01570,DEAL-ACC-0210,2025-03-02,referral,retail,small,6220.65,Rep 7,Region East,Platform,0.0,True,46,False,USD,False,6220.65,989.9,0.0,5230.75,5230.75,True,2025-03-31,0,2025-04-23
DEAL-01571,DEAL-ACC-2371,2024-04-29,cold_call,retail,large,69535.38,Rep 3,Region Central,Suite,7.12,False,61,True,USD,False,69535.38,6515.04,4953.78,63020.34,58066.56,True,2024-07-27,0,2024-05-27
DEAL-01572,DEAL-ACC-1932,2024-01-08,webinar,healthcare,large,64419.92,Rep 7,Region South,Platform,21.47,False,87,True,USD,True,0.0,7513.32,13829.53,-7513.32,-21342.85,False,2024-01-25,0,2024-01-25
DEAL-01573,DEAL-ACC-1493,2024-10-29,paid,finance,small,5930.86,Rep 7,Region Central,Standalone,12.58,False,47,False,USD,False,5930.86,811.94,746.24,5118.92,4372.68,False,2024-12-14,0,2024-12-06
DEAL-01574,DEAL-ACC-1054,2024-11-27,webinar,healthcare,small,9435.1,Rep 4,Region East,Platform,3.65,False,44,False,USD,False,9435.1,2294.24,344.14,7140.86,6796.72,True,2024-12-15,0,2025-01-25
DEAL-01575,DEAL-ACC-0615,2025-07-19,organic,tech,small,8891.24,Rep 4,Region Central,Platform,4.18,True,67,True,USD,False,8891.24,188.99,371.39,8702.25,8330.86,True,2025-10-03,0,2025-08-23
DEAL-01576,DEAL-ACC-0176,2025-05-21,webinar,finance,medium,30384.74,Rep 2,Region Central,Standalone,0.22,True,70,True,USD,False,30384.74,7127.35,65.85,23257.39,23191.54,True,2025-08-01,0,2025-05-28
DEAL-01577,DEAL-ACC-2337,2025-09-06,organic,healthcare,medium,31002.56,Rep 1,Region East,Standalone,21.98,True,45,False,USD,False,31002.56,8981.37,6815.44,22021.19,15205.75,,2025-09-11,1,2025-09-14
DEAL-01578,DEAL-ACC-1898,2025-10-20,webinar,healthcare,large,58041.38,Rep 4,Region Central,Standalone,23.29,True,20,False,USD,False,58041.38,20177.21,13519.51,37864.17,24344.66,False,2026-01-09,0,2025-11-27
DEAL-01579,DEAL-ACC-1459,2024-04-16,organic,finance,small,9693.58,Rep 5,Region South,Platform,17.11,True,100,True,USD,False,9693.58,2606.14,1658.18,7087.44,5429.26,True,2024-06-05,0,2024-04-18
DEAL-01580,DEAL-ACC-1020,2024-10-03,referral,healthcare,large,57603.32,Rep 7,Region East,Platform,4.6,False,75,True,USD,False,57603.32,6820.44,2648.93,50782.88,48133.95,,2024-11-06,0,2024-10-17
DEAL-01581,DEAL-ACC-0581,2024-10-09,referral,healthcare,medium,29424.02,Rep 2,Region Central,Standalone,10.47,False,53,False,USD,True,0.0,4960.57,3080.4,-4960.57,-8040.97,False,2024-10-21,0,2024-10-24
DEAL-01582,DEAL-ACC-0142,2025-01-19,cold_call,healthcare,medium,22284.23,Rep 6,Region Central,Platform,20.35,False,32,True,USD,False,22284.23,3730.23,4535.8,18554.0,14018.2,True,2025-03-18,0,2025-02-03
DEAL-01583,DEAL-ACC-2303,2025-05-22,webinar,manufacturing,large,55586.84,Rep 7,Region East,Suite,5.82,False,47,True,USD,True,0.0,11815.19,3234.29,-11815.19,-15049.48,True,2025-06-28,0,2025-05-29
DEAL-01584,DEAL-ACC-1864,2025-01-07,referral,retail,small,9386.03,Rep 5,Region West,Suite,18.18,False,65,False,USD,False,9386.03,1605.49,1706.53,7780.54,6074.01,True,2025-03-18,0,2025-02-08
DEAL-01585,DEAL-ACC-1425,2024-12-22,cold_call,tech,small,9167.34,Rep 6,Region West,Suite,7.88,True,13,False,USD,False,9167.34,757.75,722.51,8409.59,7687.08,True,2025-01-29,1,2024-12-25
DEAL-01586,DEAL-ACC-0986,2024-06-08,referral,retail,medium,22714.96,Rep 4,Region West,Platform,10.96,True,51,True,USD,False,22714.96,2090.91,2490.12,20624.05,18133.93,True,2024-06-16,0,2024-06-20
DEAL-01587,DEAL-ACC-0547,2025-11-05,webinar,retail,small,9819.73,Rep 7,Region Central,Suite,3.5,True,48,True,USD,False,9819.73,2107.85,343.49,7711.88,7368.39,True,,0,2025-12-07
DEAL-01588,DEAL-ACC-0108,2025-11-05,cold_call,finance,medium,21580.03,Rep 7,Region East,Standalone,3.5,False,44,True,USD,False,21580.03,7359.65,755.31,14220.38,13465.07,False,2025-12-25,0,2025-12-22
DEAL-01589,DEAL-ACC-2269,2024-06-20,webinar,healthcare,large,47537.61,Rep 5,Region South,Platform,14.3,True,59,False,USD,False,47537.61,5507.46,6798.58,42030.15,35231.57,True,2024-08-13,1,2024-06-24
DEAL-01590,DEAL-ACC-1830,2024-09-23,webinar,tech,small,9191.79,Rep 3,Region South,Platform,19.7,False,48,True,USD,False,9191.79,850.78,1811.16,8341.01,6529.85,False,2024-12-03,0,2024-11-08
DEAL-01591,DEAL-ACC-1391,2025-12-31,organic,finance,enterprise,166863.62,Rep 5,Region Central,Platform,14.36,False,34,False,USD,False,166863.62,54181.12,23960.58,112682.5,88721.92,False,2026-01-19,0,2026-02-15
DEAL-01592,DEAL-ACC-0952,2024-02-12,referral,retail,enterprise,160012.91,Rep 1,Region West,Platform,14.69,False,53,False,USD,False,160012.91,49685.86,23512.53,110327.05,86814.51,True,2024-02-28,0,2024-03-29
DEAL-01593,DEAL-ACC-0513,2025-01-19,cold_call,retail,small,6535.99,Rep 3,Region Central,Standalone,20.33,False,73,True,USD,False,6535.99,112.22,1328.5,6423.76,5095.26,True,2025-04-17,0,2025-03-10
DEAL-01594,DEAL-ACC-0074,2024-11-10,referral,finance,medium,25181.66,Rep 5,Region South,Platform,13.48,False,67,True,USD,False,25181.66,4741.25,3394.15,20440.41,17046.26,True,,0,2024-12-28
DEAL-01595,DEAL-ACC-2235,2025-03-13,cold_call,retail,medium,26595.23,Rep 6,Region West,Standalone,22.65,False,82,False,USD,False,26595.23,2144.23,6023.41,24450.99,18427.58,True,2025-03-30,0,2025-04-16
DEAL-01596,DEAL-ACC-1796,2024-03-04,paid,tech,enterprise,171508.76,Rep 7,Region East,Suite,8.77,True,32,False,USD,True,0.0,12876.25,15045.0,-12876.25,-27921.25,False,2024-05-02,0,2024-04-05
DEAL-01597,DEAL-ACC-1357,2025-07-04,organic,tech,enterprise,122537.86,Rep 7,Region West,Platform,21.31,False,71,True,USD,False,122537.86,22725.81,26108.8,99812.05,73703.25,True,2025-07-19,0,2025-08-24
DEAL-01598,DEAL-ACC-0918,2024-05-28,referral,tech,small,7727.24,Rep 5,Region South,Platform,27.6,False,63,False,USD,False,7727.24,310.84,2133.03,7416.4,5283.37,True,,1,2024-07-27
DEAL-01599,DEAL-ACC-0479,2025-03-21,referral,manufacturing,small,7470.71,Rep 7,Region Central,Suite,14.49,False,63,True,USD,False,7470.71,911.61,1082.69,6559.1,5476.41,False,2025-05-01,0,2025-04-17
DEAL-01600,DEAL-ACC-0040,2024-12-28,paid,retail,enterprise,150343.95,Rep 4,Region West,Platform,24.48,False,61,True,USD,False,150343.95,0.0,36801.93,150343.95,113542.02,False,2025-01-14,0,2025-01-26
DEAL-01601,DEAL-ACC-2201,2025-04-27,webinar,finance,medium,24339.14,Rep 5,Region East,Suite,3.31,False,71,True,USD,False,24339.14,5141.3,806.05,19197.84,18391.79,True,2025-05-09,0,2025-06-26
DEAL-01602,DEAL-ACC-1762,2024-08-06,referral,healthcare,small,5311.43,Rep 2,Region West,Standalone,15.86,False,59,False,USD,False,5311.43,166.44,842.47,5144.99,4302.53,False,2024-09-04,0,2024-09-18
DEAL-01603,DEAL-ACC-1323,2024-02-22,paid,finance,large,74818.63,Rep 7,Region East,Platform,0.0,False,74,True,USD,True,0.0,21207.1,0.0,-21207.1,-21207.1,,,0,2024-04-07
DEAL-01604,DEAL-ACC-0884,2024-05-07,referral,healthcare,medium,25982.46,Rep 3,Region East,Suite,2.01,True,70,False,USD,False,25982.46,6352.84,522.39,19629.63,19107.24,True,2024-05-21,0,2024-06-26
DEAL-01605,DEAL-ACC-0445,2025-01-16,referral,finance,small,6397.55,Rep 5,Region Central,Standalone,4.12,False,68,True,USD,False,6397.55,1803.49,263.57,4594.06,4330.49,False,,0,2025-03-11
DEAL-01606,DEAL-ACC-0006,2025-01-29,cold_call,healthcare,enterprise,186952.71,Rep 7,Region East,Suite,20.01,True,55,False,USD,True,0.0,44783.35,37416.64,-44783.35,-82199.99,,2025-04-09,0,2025-01-29
DEAL-01607,DEAL-ACC-2167,2025-06-30,referral,tech,small,7057.02,Rep 4,Region South,Standalone,10.26,False,39,True,USD,False,7057.02,1941.64,724.28,5115.38,4391.1,False,2025-07-29,0,2025-08-21
DEAL-01608,DEAL-ACC-1728,2025-08-04,referral,finance,small,7455.99,Rep 8,Region West,Platform,18.07,False,98,False,USD,False,7455.99,0.0,1347.16,7455.99,6108.83,,2025-09-30,0,2025-09-07
DEAL-01609,DEAL-ACC-1289,2025-04-26,organic,tech,medium,27957.31,Rep 7,Region Central,Suite,9.39,False,65,True,USD,True,0.0,7580.36,2624.93,-7580.36,-10205.29,,2025-06-01,0,2025-06-08
DEAL-01610,DEAL-ACC-0850,2024-08-15,webinar,finance,medium,23482.11,Rep 3,Region West,Standalone,10.03,False,87,True,USD,False,23482.11,551.39,2355.67,22930.72,20575.05,True,2024-10-02,0,2024-09-13
DEAL-01611,DEAL-ACC-0411,2025-05-07,cold_call,retail,small,8637.78,Rep 1,Region South,Standalone,6.27,False,47,False,USD,False,8637.78,652.86,541.95,7984.92,7442.96,True,2025-05-16,3,2025-05-31
DEAL-01612,DEAL-ACC-2572,2024-04-20,organic,finance,large,68008.61,Rep 4,Region Central,Suite,19.21,False,57,False,USD,False,68008.61,12684.91,13064.82,55323.71,42258.89,False,2024-05-09,0,2024-04-22
DEAL-01613,DEAL-ACC-2133,2024-11-16,organic,retail,small,11010.67,Rep 6,Region Central,Standalone,5.92,False,70,True,USD,False,11010.67,2354.61,652.16,8656.07,8003.91,True,2024-12-29,0,2024-12-06
DEAL-01614,DEAL-ACC-1694,2025-12-20,referral,retail,medium,22991.55,Rep 8,Region East,Platform,1.13,False,64,True,USD,False,22991.55,3969.87,259.27,19021.69,18762.42,False,2026-01-03,0,2026-01-13
DEAL-01615,DEAL-ACC-1255,2025-04-04,webinar,healthcare,small,9860.61,Rep 1,Region East,Platform,1.79,False,32,False,USD,False,9860.61,3056.31,176.52,6804.31,6627.78,False,2025-06-24,1,2025-04-06
DEAL-01616,DEAL-ACC-0816,2025-12-30,cold_call,finance,large,92063.23,Rep 2,Region South,Standalone,22.07,False,65,False,USD,True,0.0,25157.6,20314.9,-25157.6,-45472.51,False,2026-01-05,0,2026-02-26
DEAL-01617,DEAL-ACC-0377,2025-04-12,paid,tech,medium,19319.12,Rep 2,Region Central,Platform,14.23,False,66,False,USD,False,19319.12,1693.6,2749.87,17625.53,14875.66,False,2025-06-14,0,2025-06-02
DEAL-01618,DEAL-ACC-2538,2025-04-05,organic,tech,medium,25155.53,Rep 8,Region South,Platform,26.23,False,53,False,USD,False,25155.53,5254.28,6598.26,19901.24,13302.98,True,2025-06-13,0,2025-05-15
DEAL-01619,DEAL-ACC-2099,2024-05-02,paid,retail,small,10765.69,Rep 3,Region West,Suite,16.98,False,47,False,USD,False,10765.69,2395.99,1828.12,8369.7,6541.58,True,2024-07-28,0,2024-05-10
DEAL-01620,DEAL-ACC-1660,2025-05-02,cold_call,finance,medium,19867.17,Rep 8,Region East,Platform,24.78,False,46,False,USD,True,0.0,4450.69,4923.41,-4450.69,-9374.1,False,,0,2025-05-22
DEAL-01621,DEAL-ACC-1221,2025-03-21,referral,healthcare,small,5800.79,Rep 5,Region South,Standalone,8.07,True,42,False,USD,False,5800.79,1590.01,467.98,4210.78,3742.8,False,2025-04-12,0,2025-03-27
DEAL-01622,DEAL-ACC-0782,2025-04-27,paid,manufacturing,large,65309.61,Rep 8,Region East,Suite,17.4,False,50,False,USD,False,65309.61,25673.23,11360.68,39636.38,28275.69,,,0,2025-05-17
DEAL-01623,DEAL-ACC-0343,2024-03-05,paid,finance,medium,19425.92,Rep 7,Region West,Platform,9.25,False,45,False,USD,True,0.0,7015.57,1797.15,-7015.57,-8812.72,False,,0,2024-03-24
DEAL-01624,DEAL-ACC-2504,2025-04-06,paid,tech,small,8666.21,Rep 4,Region East,Suite,13.59,False,39,True,USD,False,8666.21,2570.56,1178.11,6095.66,4917.54,True,2025-04-25,0,2025-06-01
DEAL-01625,DEAL-ACC-2065,2025-05-30,webinar,retail,medium,23893.26,Rep 2,Region South,Standalone,18.96,False,88,True,USD,False,23893.26,1933.01,4529.62,21960.25,17430.63,True,2025-07-17,0,2025-07-20
DEAL-01626,DEAL-ACC-1626,2024-09-21,referral,manufacturing,small,9568.12,Rep 2,Region West,Standalone,20.33,True,0,True,USD,False,9568.12,3933.14,1945.6,5634.98,3689.38,,2024-10-11,0,2024-10-15
DEAL-01627,DEAL-ACC-1187,2024-05-18,referral,retail,medium,23896.27,Rep 5,Region West,Platform,4.52,True,31,True,USD,False,23896.27,5982.55,1080.25,17913.71,16833.46,True,,0,2024-06-29
DEAL-01628,DEAL-ACC-0748,2025-08-08,referral,tech,medium,23281.9,Rep 6,Region South,Suite,2.25,False,62,True,USD,True,0.0,4193.63,524.4,-4193.63,-4718.03,False,2025-09-14,0,2025-09-14
DEAL-01629,DEAL-ACC-0309,2025-08-25,referral,finance,small,6558.0,Rep 1,Region South,Standalone,7.38,False,47,False,USD,True,0.0,1826.2,484.21,-1826.2,-2310.41,False,2025-11-06,0,2025-10-19
DEAL-01630,DEAL-ACC-2470,2024-04-28,referral,retail,enterprise,135294.25,Rep 3,Region Central,Suite,22.96,True,75,False,USD,False,135294.25,0.0,31062.98,135294.25,104231.27,True,2024-07-21,0,2024-06-18
DEAL-01631,DEAL-ACC-2031,2025-10-31,referral,manufacturing,large,53582.4,Rep 8,Region East,Standalone,27.78,False,38,False,USD,False,53582.4,19614.03,14886.33,33968.37,19082.04,True,2025-12-30,0,2025-12-22
DEAL-01632,DEAL-ACC-1592,2024-06-02,webinar,tech,large,62552.84,Rep 7,Region South,Platform,10.41,False,62,True,USD,False,62552.84,10667.21,6514.24,51885.63,45371.39,True,2024-08-28,0,2024-06-05
DEAL-01633,DEAL-ACC-1153,2024-09-11,referral,manufacturing,small,8791.66,Rep 6,Region Central,Platform,15.84,True,61,False,USD,False,8791.66,1700.56,1392.17,7091.1,5698.93,False,2024-09-29,0,2024-10-06
DEAL-01634,DEAL-ACC-0714,2024-09-02,webinar,tech,small,7659.09,Rep 7,Region West,Suite,10.16,False,52,False,USD,True,0.0,1644.96,778.12,-1644.96,-2423.08,True,2024-09-30,0,2024-10-21
DEAL-01635,DEAL-ACC-0275,2025-10-07,referral,tech,small,10613.68,Rep 4,Region East,Standalone,17.91,True,37,True,USD,False,10613.68,2597.28,1901.02,8016.39,6115.37,False,2025-12-17,0,2025-11-22
DEAL-01636,DEAL-ACC-2436,2024-09-03,organic,tech,medium,23928.35,Rep 8,Region East,Suite,10.69,True,19,False,USD,False,23928.35,7501.6,2557.21,16426.75,13869.54,False,2024-11-08,0,2024-09-08
DEAL-01637,DEAL-ACC-1997,2024-06-20,webinar,retail,enterprise,125093.73,Rep 2,Region West,Suite,0.0,True,54,False,USD,False,125093.73,20316.81,0.0,104776.92,104776.92,True,2024-08-24,0,2024-08-02
DEAL-01638,DEAL-ACC-1558,2024-08-07,organic,healthcare,small,10600.98,Rep 6,Region East,Platform,0.0,False,54,False,USD,False,10600.98,519.78,0.0,10081.2,10081.2,True,2024-08-21,0,2024-09-25
DEAL-01639,DEAL-ACC-1119,2024-11-16,referral,tech,medium,26641.49,Rep 5,Region West,Suite,11.4,False,79,True,USD,False,26641.49,5316.56,3036.27,21324.92,18288.65,True,2025-02-08,1,2025-01-13
DEAL-01640,DEAL-ACC-0680,2024-12-01,paid,tech,enterprise,144682.05,Rep 6,Region South,Platform,26.38,True,34,True,USD,False,144682.05,39004.89,38161.82,105677.16,67515.34,,2025-02-02,0,2025-01-03
DEAL-01641,DEAL-ACC-0241,2024-08-20,webinar,manufacturing,enterprise,181896.32,Rep 2,Region Central,Platform,10.99,False,89,False,USD,False,181896.32,13815.93,19983.27,168080.39,148097.12,True,2024-09-29,0,2024-08-29
DEAL-01642,DEAL-ACC-2402,2024-04-22,organic,tech,small,5518.38,Rep 7,Region East,Suite,12.27,True,86,True,USD,False,5518.38,839.59,677.36,4678.79,4001.44,True,2024-06-27,0,2024-05-16
DEAL-01643,DEAL-ACC-1963,2025-09-16,paid,tech,medium,23219.87,Rep 4,Region East,Platform,10.76,True,50,True,USD,False,23219.87,3802.39,2499.06,19417.48,16918.41,True,2025-12-01,1,2025-09-28
DEAL-01644,DEAL-ACC-1524,2025-05-29,referral,tech,enterprise,175509.43,Rep 2,Region South,Platform,6.39,False,69,False,USD,False,175509.43,39596.65,11216.98,135912.78,124695.8,,2025-08-24,0,2025-07-09
DEAL-01645,DEAL-ACC-1085,2025-02-19,cold_call,healthcare,medium,23400.08,Rep 5,Region South,Standalone,10.08,True,66,False,USD,False,23400.08,5120.91,2359.56,18279.17,15919.61,False,2025-04-13,0,2025-03-22
DEAL-01646,DEAL-ACC-0646,2025-12-24,referral,tech,small,10551.91,Rep 5,Region South,Standalone,21.3,False,73,False,USD,False,10551.91,1228.84,2247.12,9323.07,7075.95,False,2026-03-13,0,2026-02-13
