deal_id,deal_created_date,split_label,outcomes_final
DEAL-03620,2024-11-24,development,true
DEAL-03621,2024-04-27,development,true
DEAL-03622,2025-09-16,future_holdout,true
DEAL-03623,2025-03-31,validation,true
DEAL-03624,2024-06-26,development,true
DEAL-03625,2024-03-17,development,true
DEAL-03626,2025-09-13,future_holdout,true
DEAL-03627,2024-04-06,development,true
DEAL-03628,2025-05-03,validation,true
DEAL-03629,2025-07-22,future_holdout,true
DEAL-03630,2025-09-18,future_holdout,true
DEAL-03631,2025-02-26,validation,true
DEAL-03632,2025-04-04,validation,true
DEAL-03633,2024-11-24,development,true
DEAL-03634,2024-03-25,development,true
DEAL-03635,2024-11-14,development,true
DEAL-03636,2024-08-09,development,true
DEAL-03637,2025-07-12,future_holdout,true
DEAL-03638,2024-08-10,development,true
DEAL-03639,2024-12-18,development,true
DEAL-03640,2025-01-03,validation,true
DEAL-03641,2024-03-07,development,true
DEAL-03642,2025-03-26,validation,true
DEAL-03643,2024-08-14,development,true
DEAL-03644,2024-08-16,development,true
DEAL-03645,2024-02-25,development,true
DEAL-03646,2024-09-11,development,true
DEAL-03647,2024-04-08,development,true
DEAL-03648,2025-09-29,future_holdout,true
DEAL-03649,2024-11-17,development,true
DEAL-03650,2024-11-11,development,true
DEAL-03651,2024-12-05,development,true
DEAL-03652,2025-06-26,validation,true
DEAL-03653,2024-12-05,development,true
DEAL-03654,2024-09-16,development,true
DEAL-03655,2024-08-26,development,true
DEAL-03656,2025-12-04,future_holdout,true
DEAL-03657,2024-04-22,development,true
DEAL-03658,2024-03-06,development,true
DEAL-03659,2025-09-09,future_holdout,true
DEAL-03660,2025-07-21,future_holdout,true
DEAL-03661,2024-09-25,development,true
DEAL-03662,2024-03-11,development,true
DEAL-03663,2024-09-08,development,true
DEAL-03664,2025-11-07,future_holdout,true
DEAL-03665,2025-02-13,validation,true
DEAL-03666,2024-07-29,development,true
DEAL-03667,2025-10-21,future_holdout,true
DEAL-03668,2025-05-29,validation,true
DEAL-03669,2025-07-05,future_holdout,true
DEAL-03670,2025-12-27,future_holdout,true
DEAL-03671,2024-11-07,development,true
DEAL-03672,2025-07-05,future_holdout,true
DEAL-03673,2025-06-24,validation,true
DEAL-03674,2024-02-27,development,true
DEAL-03675,2025-10-10,future_holdout,true
DEAL-03676,2025-08-28,future_holdout,true
DEAL-03677,2025-11-12,future_holdout,true
DEAL-03678,2024-09-19,development,true
DEAL-03679,2024-03-21,development,true
DEAL-03680,2024-03-21,development,true
DEAL-03681,2025-09-28,future_holdout,true
DEAL-03682,2024-03-22,development,true
DEAL-03683,2025-01-02,validation,true
DEAL-03684,2025-06-12,validation,true
DEAL-03685,2024-09-28,development,true
DEAL-03686,2024-11-12,development,true
DEAL-03687,2024-12-08,development,true
DEAL-03688,2024-05-11,development,true
DEAL-03689,2024-01-31,development,true
DEAL-03690,2025-05-18,validation,true
DEAL-03691,2024-11-18,development,true
DEAL-03692,2024-01-24,development,true
DEAL-03693,2024-12-11,development,true
DEAL-03694,2025-12-03,future_holdout,true
DEAL-03695,2024-01-02,development,true
DEAL-03696,2024-03-26,development,true
DEAL-03697,2025-09-24,future_holdout,true
DEAL-03698,2024-08-25,development,true
DEAL-03699,2024-05-05,development,true
DEAL-03700,2024-07-09,development,true
DEAL-03701,2024-01-21,development,true
DEAL-03702,2024-10-05,development,true
DEAL-03703,2025-10-20,future_holdout,true
DEAL-03704,2024-04-22,development,true
DEAL-03705,2024-08-06,development,true
DEAL-03706,2024-01-22,development,true
DEAL-03707,2025-04-28,validation,true
DEAL-03708,2024-09-21,development,true
DEAL-03709,2025-07-09,future_holdout,true
DEAL-03710,2025-02-24,validation,true
DEAL-03711,2025-07-02,future_holdout,true
DEAL-03712,2025-02-28,validation,true
DEAL-03713,2025-10-03,future_holdout,true
DEAL-03714,2024-12-26,development,true
DEAL-03715,2024-05-16,development,true
DEAL-03716,2025-05-22,validation,true
DEAL-03717,2025-03-08,validation,true
DEAL-03718,2024-12-22,development,true
DEAL-03719,2024-02-03,development,true
DEAL-03720,2025-03-14,validation,true
DEAL-03721,2024-09-07,development,true
DEAL-03722,2025-01-08,validation,true
DEAL-03723,2024-02-10,development,true
DEAL-03724,2024-06-19,development,true
DEAL-03725,2024-06-06,development,true
DEAL-03726,2024-08-29,development,true
DEAL-03727,2024-03-14,development,true
DEAL-03728,2024-01-27,development,true
DEAL-03729,2024-01-13,development,true
DEAL-03730,2024-10-06,development,true
DEAL-03731,2025-01-12,validation,true
DEAL-03732,2025-05-04,validation,true
DEAL-03733,2025-12-31,future_holdout,true
DEAL-03734,2024-05-11,development,true
DEAL-03735,2025-01-13,validation,true
DEAL-03736,2025-12-18,future_holdout,true
DEAL-03737,2024-03-18,development,true
DEAL-03738,2024-05-24,development,true
DEAL-03739,2024-10-27,development,true
DEAL-03740,2025-09-02,future_holdout,true
DEAL-03741,2025-07-06,future_holdout,true
DEAL-03742,2025-07-13,future_holdout,true
DEAL-03743,2024-07-14,development,true
DEAL-03744,2025-09-05,future_holdout,true
DEAL-03745,2024-08-11,development,true
DEAL-03746,2025-03-22,validation,true
DEAL-03747,2025-09-19,future_holdout,true
DEAL-03748,2025-07-25,future_holdout,true
DEAL-03749,2025-08-01,future_holdout,true
DEAL-03750,2025-04-29,validation,true
DEAL-03751,2024-03-15,development,true
DEAL-03752,2025-08-01,future_holdout,true
DEAL-03753,2024-10-24,development,true
DEAL-03754,2024-02-21,development,true
DEAL-03755,2024-09-03,development,true
DEAL-03756,2024-11-30,development,true
DEAL-03757,2024-10-31,development,true
DEAL-03758,2025-03-24,validation,true
DEAL-03759,2024-12-18,development,true
DEAL-03760,2024-04-01,development,true
DEAL-03761,2024-12-15,development,true
DEAL-03762,2025-09-05,future_holdout,true
DEAL-03763,2025-07-23,future_holdout,true
DEAL-03764,2024-09-09,development,true
DEAL-03765,2025-01-16,validation,true
DEAL-03766,2024-01-27,development,true
DEAL-03767,2025-10-17,future_holdout,true
DEAL-03768,2024-02-14,development,true
DEAL-03769,2025-11-17,future_holdout,true
DEAL-03770,2024-03-06,development,true
DEAL-03771,2024-09-27,development,true
DEAL-03772,2025-06-07,validation,true
DEAL-03773,2024-10-22,development,true
DEAL-03774,2024-07-27,development,true
DEAL-03775,2024-11-26,development,true
DEAL-03776,2025-06-10,validation,true
DEAL-03777,2024-10-05,development,true
DEAL-03778,2024-06-05,development,true
DEAL-03779,2024-04-20,development,true
DEAL-03780,2024-03-29,development,true
DEAL-03781,2024-11-16,development,true
DEAL-03782,2025-03-07,validation,true
DEAL-03783,2024-01-11,development,true
DEAL-03784,2025-07-14,future_holdout,true
DEAL-03785,2024-03-19,development,true
DEAL-03786,2025-04-09,validation,true
DEAL-03787,2025-03-18,validation,true
DEAL-03788,2024-02-28,development,true
DEAL-03789,2024-10-19,development,true
DEAL-03790,2025-03-12,validation,true
DEAL-03791,2025-05-10,validation,true
DEAL-03792,2024-12-08,development,true
DEAL-03793,2025-06-24,validation,true
DEAL-03794,2024-12-16,development,true
DEAL-03795,2025-10-23,future_holdout,true
DEAL-03796,2024-11-30,development,true
DEAL-03797,2024-02-07,development,true
DEAL-03798,2025-01-07,validation,true
DEAL-03799,2024-12-27,development,true
DEAL-03800,2024-07-08,development,true
DEAL-03801,2024-01-05,development,true
DEAL-03802,2025-09-12,future_holdout,true
DEAL-03803,2024-03-09,development,true
DEAL-03804,2024-10-07,development,true
DEAL-03805,2024-12-22,development,true
DEAL-03806,2025-10-01,future_holdout,true
DEAL-03807,2024-10-06,development,true
DEAL-03808,2025-06-09,validation,true
DEAL-03809,2025-08-10,future_holdout,true
DEAL-03810,2025-01-06,validation,true
DEAL-03811,2024-06-26,development,true
DEAL-03812,2025-10-11,future_holdout,true
DEAL-03813,2024-02-23,development,true
DEAL-03814,2024-10-15,development,true
DEAL-03815,2025-10-03,future_holdout,true
DEAL-03816,2025-02-19,validation,true
DEAL-03817,2024-04-23,development,true
DEAL-03818,2024-09-08,development,true
DEAL-03819,2024-03-24,development,true
DEAL-03820,2025-04-06,validation,true
DEAL-03821,2025-04-02,validation,true
DEAL-03822,2024-10-14,development,true
DEAL-03823,2024-06-28,development,true
DEAL-03824,2024-12-02,development,true
DEAL-03825,2024-09-15,development,true
DEAL-03826,2024-05-08,development,true
DEAL-03827,2025-09-30,future_holdout,true
DEAL-03828,2025-06-06,validation,true
DEAL-03829,2025-04-15,validation,true
DEAL-03830,2025-01-03,validation,true
DEAL-03831,2025-05-26,validation,true
DEAL-03832,2024-04-01,development,true
DEAL-03833,2025-01-14,validation,true
DEAL-03834,2025-10-04,future_holdout,true
DEAL-03835,2025-04-12,validation,true
DEAL-03836,2025-06-02,validation,true
DEAL-03837,2025-10-17,future_holdout,true
DEAL-03838,2025-05-10,validation,true
DEAL-03839,2024-06-18,development,true
DEAL-03840,2024-12-23,development,true
DEAL-03841,2025-01-28,validation,true
DEAL-03842,2024-05-21,development,true
DEAL-03843,2025-02-20,validation,true
DEAL-03844,2024-12-07,development,true
DEAL-03845,2024-08-16,development,true
DEAL-03846,2025-03-31,validation,true
DEAL-03847,2025-07-23,future_holdout,true
DEAL-03848,2024-12-13,development,true
DEAL-03849,2025-05-20,validation,true
DEAL-03850,2025-06-28,validation,true
DEAL-03851,2024-07-29,development,true
DEAL-03852,2024-10-27,development,true
DEAL-03853,2025-11-05,future_holdout,true
DEAL-03854,2025-07-13,future_holdout,true
DEAL-03855,2024-05-14,development,true
DEAL-03856,2025-08-10,future_holdout,true
DEAL-03857,2024-06-18,development,true
DEAL-03858,2024-08-29,development,true
DEAL-03859,2024-11-18,development,true
DEAL-03860,2024-10-03,development,true
DEAL-03861,2025-07-06,future_holdout,true
DEAL-03862,2025-03-28,validation,true
DEAL-03863,2024-12-05,development,true
DEAL-03864,2025-02-05,validation,true
DEAL-03865,2025-11-10,future_holdout,true
DEAL-03866,2024-11-23,development,true
DEAL-03867,2025-07-10,future_holdout,true
DEAL-03868,2024-01-14,development,true
DEAL-03869,2024-01-22,development,true
DEAL-03870,2024-08-12,development,true
DEAL-03871,2025-10-09,future_holdout,true
DEAL-03872,2024-05-11,development,true
DEAL-03873,2025-07-17,future_holdout,true
DEAL-03874,2025-02-11,validation,true
DEAL-03875,2024-11-29,development,true
DEAL-03876,2025-02-21,validation,true
DEAL-03877,2025-06-20,validation,true
DEAL-03878,2024-08-27,development,true
DEAL-03879,2024-12-10,development,true
DEAL-03880,2025-02-22,validation,true
DEAL-03881,2025-07-16,future_holdout,true
DEAL-03882,2024-02-04,development,true
DEAL-03883,2024-04-12,development,true
DEAL-03884,2024-03-17,development,true
DEAL-03885,2024-10-31,development,true
DEAL-03886,2025-08-31,future_holdout,true
DEAL-03887,2024-10-17,development,true
DEAL-03888,2024-05-28,development,true
DEAL-03889,2024-10-19,development,true
DEAL-03890,2024-09-16,development,true
DEAL-03891,2024-11-29,development,true
DEAL-03892,2024-06-04,development,true
DEAL-03893,2025-01-12,validation,true
DEAL-03894,2025-10-03,future_holdout,true
DEAL-03895,2024-04-23,development,true
DEAL-03896,2025-11-06,future_holdout,true
DEAL-03897,2024-05-10,development,true
DEAL-03898,2024-02-04,development,true
DEAL-03899,2024-07-29,development,true
DEAL-03900,2024-08-06,development,true
DEAL-03901,2024-06-02,development,true
DEAL-03902,2024-12-04,development,true
DEAL-03903,2025-11-21,future_holdout,true
DEAL-03904,2025-02-14,validation,true
DEAL-03905,2024-12-27,development,true
DEAL-03906,2024-06-24,development,true
DEAL-03907,2024-11-05,development,true
DEAL-03908,2024-12-28,development,true
DEAL-03909,2024-12-07,development,true
DEAL-03910,2024-07-03,development,true
DEAL-03911,2024-05-07,development,true
DEAL-03912,2024-12-25,development,true
DEAL-03913,2024-12-14,development,true
DEAL-03914,2024-02-16,development,true
DEAL-03915,2024-11-26,development,true
DEAL-03916,2025-12-04,future_holdout,true
DEAL-03917,2025-06-05,validation,true
DEAL-03918,2025-02-28,validation,true
DEAL-03919,2024-12-17,development,true
DEAL-03920,2025-05-19,validation,true
DEAL-03921,2024-08-24,development,true
DEAL-03922,2024-02-03,development,true
DEAL-03923,2024-01-26,development,true
DEAL-03924,2025-07-21,future_holdout,true
DEAL-03925,2024-07-31,development,true
DEAL-03926,2025-05-17,validation,true
DEAL-03927,2024-07-25,development,true
DEAL-03928,2024-11-05,development,true
DEAL-03929,2025-12-24,future_holdout,true
DEAL-03930,2024-02-09,development,true
DEAL-03931,2024-06-08,development,true
DEAL-03932,2024-06-27,development,true
DEAL-03933,2024-03-31,development,true
DEAL-03934,2024-10-20,development,true
DEAL-03935,2025-07-03,future_holdout,true
DEAL-03936,2025-08-06,future_holdout,true
DEAL-03937,2024-02-15,development,true
DEAL-03938,2025-04-19,validation,true
DEAL-03939,2025-08-30,future_holdout,true
DEAL-03940,2024-09-21,development,true
DEAL-03941,2024-02-24,development,true
DEAL-03942,2024-08-15,development,true
DEAL-03943,2025-07-26,future_holdout,true
DEAL-03944,2025-12-10,future_holdout,true
DEAL-03945,2024-10-09,development,true
DEAL-03946,2024-05-27,development,true
DEAL-03947,2024-06-07,development,true
DEAL-03948,2025-12-08,future_holdout,true
DEAL-03949,2024-10-31,development,true
DEAL-03950,2025-02-25,validation,true
DEAL-03951,2025-11-06,future_holdout,true
DEAL-03952,2025-06-07,validation,true
DEAL-03953,2025-03-13,validation,true
DEAL-03954,2024-02-17,development,true
DEAL-03955,2025-07-20,future_holdout,true
DEAL-03956,2024-05-05,development,true
DEAL-03957,2025-04-14,validation,true
DEAL-03958,2025-07-01,future_holdout,true
DEAL-03959,2024-04-05,development,true
DEAL-03960,2025-02-03,validation,true
DEAL-03961,2025-07-29,future_holdout,true
DEAL-03962,2025-01-02,validation,true
DEAL-03963,2025-02-13,validation,true
DEAL-03964,2025-12-10,future_holdout,true
DEAL-03965,2024-05-09,development,true
DEAL-03966,2025-11-21,future_holdout,true
DEAL-03967,2025-07-04,future_holdout,true
DEAL-03968,2024-04-21,development,true
DEAL-03969,2025-08-04,future_holdout,true
DEAL-03970,2024-09-16,development,true
DEAL-03971,2024-04-08,development,true
DEAL-03972,2025-04-29,validation,true
DEAL-03973,2025-09-24,future_holdout,true
DEAL-03974,2025-10-06,future_holdout,true
DEAL-03975,2024-08-06,development,true
DEAL-03976,2024-10-24,development,true
DEAL-03977,2025-02-10,validation,true
DEAL-03978,2024-01-01,development,true
DEAL-03979,2025-08-17,future_holdout,true
DEAL-03980,2024-06-23,development,true
DEAL-03981,2025-08-12,future_holdout,true
DEAL-03982,2025-05-28,validation,true
DEAL-03983,2025-05-26,validation,true
DEAL-03984,2024-03-10,development,true
DEAL-03985,2025-06-10,validation,true
DEAL-03986,2025-12-27,future_holdout,true
DEAL-03987,2025-08-04,future_holdout,true
DEAL-03988,2024-04-27,development,true
DEAL-03989,2025-03-16,validation,true
DEAL-03990,2025-01-26,validation,true
DEAL-03991,2025-02-07,validation,true
DEAL-03992,2025-05-20,validation,true
DEAL-03993,2025-03-12,validation,true
DEAL-03994,2025-03-11,validation,true
DEAL-03995,2025-05-31,validation,true
DEAL-03996,2024-03-16,development,true
DEAL-03997,2024-03-09,development,true
DEAL-03998,2024-05-19,development,true
DEAL-03999,2025-06-16,validation,true
DEAL-04000,2025-07-11,future_holdout,true
DEAL-04001,2024-01-20,development,true
DEAL-04002,2025-11-05,future_holdout,true
DEAL-04003,2024-08-30,development,true
DEAL-04004,2025-06-04,validation,true
DEAL-04005,2025-01-07,validation,true
DEAL-04006,2024-08-11,development,true
DEAL-04007,2025-03-31,validation,true
DEAL-04008,2024-04-07,development,true
DEAL-04009,2024-01-28,development,true
DEAL-04010,2025-06-11,validation,true
DEAL-04011,2024-09-27,development,true
DEAL-04012,2024-12-25,development,true
DEAL-04013,2025-06-07,validation,true
DEAL-04014,2025-11-22,future_holdout,true
DEAL-04015,2024-08-01,development,true
DEAL-04016,2024-05-17,development,true
DEAL-04017,2025-04-17,validation,true
DEAL-04018,2024-08-30,development,true
DEAL-04019,2025-08-15,future_holdout,true
DEAL-04020,2025-05-10,validation,true
DEAL-04021,2024-01-19,development,true
DEAL-04022,2024-01-22,development,true
DEAL-04023,2024-01-20,development,true
DEAL-04024,2024-04-05,development,true
DEAL-04025,2024-09-26,development,true
DEAL-04026,2025-03-31,validation,true
DEAL-04027,2025-01-14,validation,true
DEAL-04028,2025-12-23,future_holdout,true
DEAL-04029,2025-05-25,validation,true
DEAL-04030,2025-11-20,future_holdout,true
DEAL-04031,2025-07-24,future_holdout,true
DEAL-04032,2024-12-16,development,true
DEAL-04033,2024-09-27,development,true
DEAL-04034,2025-09-16,future_holdout,true
DEAL-04035,2025-04-14,validation,true
DEAL-04036,2024-06-25,development,true
DEAL-04037,2025-09-14,future_holdout,true
DEAL-04038,2025-09-13,future_holdout,true
DEAL-04039,2025-04-25,validation,true
DEAL-04040,2024-12-04,development,true
DEAL-04041,2025-12-23,future_holdout,true
DEAL-04042,2024-05-16,development,true
DEAL-04043,2024-01-07,development,true
DEAL-04044,2025-05-03,validation,true
DEAL-04045,2024-03-22,development,true
DEAL-04046,2024-08-12,development,true
DEAL-04047,2025-05-07,validation,true
DEAL-04048,2025-05-12,validation,true
DEAL-04049,2025-08-08,future_holdout,true
DEAL-04050,2025-03-27,validation,true
DEAL-04051,2025-02-07,validation,true
DEAL-04052,2024-06-24,development,true
DEAL-04053,2024-03-24,development,true
DEAL-04054,2025-12-02,future_holdout,true
DEAL-04055,2024-12-15,development,true
DEAL-04056,2024-03-23,development,true
DEAL-04057,2025-05-11,validation,true
DEAL-04058,2025-01-05,validation,true
DEAL-04059,2024-04-19,development,true
DEAL-04060,2025-12-09,future_holdout,true
DEAL-04061,2025-02-07,validation,true
DEAL-04062,2025-05-10,validation,true
DEAL-04063,2025-05-16,validation,true
DEAL-04064,2025-02-13,validation,true
DEAL-04065,2024-01-03,development,true
DEAL-04066,2025-10-02,future_holdout,true
DEAL-04067,2025-06-13,validation,true
DEAL-04068,2024-01-01,development,true
DEAL-04069,2025-11-28,future_holdout,true
DEAL-04070,2024-08-22,development,true
