deal_id,account_id
DEAL-03380,DEAL-ACC-1220
DEAL-03381,DEAL-ACC-0781
DEAL-03382,DEAL-ACC-0342
DEAL-03383,DEAL-ACC-2503
DEAL-03384,DEAL-ACC-2064
DEAL-03385,DEAL-ACC-1625
DEAL-03386,DEAL-ACC-1186
DEAL-03387,DEAL-ACC-0747
DEAL-03388,DEAL-ACC-0308
DEAL-03389,DEAL-ACC-2469
DEAL-03390,DEAL-ACC-2030
DEAL-03391,DEAL-ACC-1591
DEAL-03392,DEAL-ACC-1152
DEAL-03393,DEAL-ACC-0713
DEAL-03394,DEAL-ACC-0274
DEAL-03395,DEAL-ACC-2435
DEAL-03396,DEAL-ACC-1996
DEAL-03397,DEAL-ACC-1557
DEAL-03398,DEAL-ACC-1118
DEAL-03399,DEAL-ACC-0679
DEAL-03400,DEAL-ACC-0240
DEAL-03401,DEAL-ACC-2401
DEAL-03402,DEAL-ACC-1962
DEAL-03403,DEAL-ACC-1523
DEAL-03404,DEAL-ACC-1084
DEAL-03405,DEAL-ACC-0645
DEAL-03406,DEAL-ACC-0206
DEAL-03407,DEAL-ACC-2367
DEAL-03408,DEAL-ACC-1928
DEAL-03409,DEAL-ACC-1489
DEAL-03410,DEAL-ACC-1050
DEAL-03411,DEAL-ACC-0611
DEAL-03412,DEAL-ACC-0172
DEAL-03413,DEAL-ACC-2333
DEAL-03414,DEAL-ACC-1894
DEAL-03415,DEAL-ACC-1455
DEAL-03416,DEAL-ACC-1016
DEAL-03417,DEAL-ACC-0577
DEAL-03418,DEAL-ACC-0138
DEAL-03419,DEAL-ACC-2299
DEAL-03420,DEAL-ACC-1860
DEAL-03421,DEAL-ACC-1421
DEAL-03422,DEAL-ACC-0982
DEAL-03423,DEAL-ACC-0543
DEAL-03424,DEAL-ACC-0104
DEAL-03425,DEAL-ACC-2265
DEAL-03426,DEAL-ACC-1826
DEAL-03427,DEAL-ACC-1387
DEAL-03428,DEAL-ACC-0948
DEAL-03429,DEAL-ACC-0509
DEAL-03430,DEAL-ACC-0070
DEAL-03431,DEAL-ACC-2231
DEAL-03432,DEAL-ACC-1792
DEAL-03433,DEAL-ACC-1353
DEAL-03434,DEAL-ACC-0914
DEAL-03435,DEAL-ACC-0475
DEAL-03436,DEAL-ACC-0036
DEAL-03437,DEAL-ACC-2197
DEAL-03438,DEAL-ACC-1758
DEAL-03439,DEAL-ACC-1319
DEAL-03440,DEAL-ACC-0880
DEAL-03441,DEAL-ACC-0441
DEAL-03442,DEAL-ACC-0002
DEAL-03443,DEAL-ACC-2163
DEAL-03444,DEAL-ACC-1724
DEAL-03445,DEAL-ACC-1285
DEAL-03446,DEAL-ACC-0846
DEAL-03447,DEAL-ACC-0407
DEAL-03448,DEAL-ACC-2568
DEAL-03449,DEAL-ACC-2129
DEAL-03450,DEAL-ACC-1690
DEAL-03451,DEAL-ACC-1251
DEAL-03452,DEAL-ACC-0812
DEAL-03453,DEAL-ACC-0373
DEAL-03454,DEAL-ACC-2534
DEAL-03455,DEAL-ACC-2095
DEAL-03456,DEAL-ACC-1656
DEAL-03457,DEAL-ACC-1217
DEAL-03458,DEAL-ACC-0778
DEAL-03459,DEAL-ACC-0339
DEAL-03460,DEAL-ACC-2500
DEAL-03461,DEAL-ACC-2061
DEAL-03462,DEAL-ACC-1622
DEAL-03463,DEAL-ACC-1183
DEAL-03464,DEAL-ACC-0744
DEAL-03465,DEAL-ACC-0305
DEAL-03466,DEAL-ACC-2466
DEAL-03467,DEAL-ACC-2027
DEAL-03468,DEAL-ACC-1588
DEAL-03469,DEAL-ACC-1149
DEAL-03470,DEAL-ACC-0710
DEAL-03471,DEAL-ACC-0271
DEAL-03472,DEAL-ACC-2432
DEAL-03473,DEAL-ACC-1993
DEAL-03474,DEAL-ACC-1554
DEAL-03475,DEAL-ACC-1115
DEAL-03476,DEAL-ACC-0676
DEAL-03477,DEAL-ACC-0237
DEAL-03478,DEAL-ACC-2398
DEAL-03479,DEAL-ACC-1959
DEAL-03480,DEAL-ACC-1520
DEAL-03481,DEAL-ACC-1081
DEAL-03482,DEAL-ACC-0642
DEAL-03483,DEAL-ACC-0203
DEAL-03484,DEAL-ACC-2364
DEAL-03485,DEAL-ACC-1925
DEAL-03486,DEAL-ACC-1486
DEAL-03487,DEAL-ACC-1047
DEAL-03488,DEAL-ACC-0608
DEAL-03489,DEAL-ACC-0169
DEAL-03490,DEAL-ACC-2330
DEAL-03491,DEAL-ACC-1891
DEAL-03492,DEAL-ACC-1452
DEAL-03493,DEAL-ACC-1013
DEAL-03494,DEAL-ACC-0574
DEAL-03495,DEAL-ACC-0135
DEAL-03496,DEAL-ACC-2296
DEAL-03497,DEAL-ACC-1857
DEAL-03498,DEAL-ACC-1418
DEAL-03499,DEAL-ACC-0979
DEAL-03500,DEAL-ACC-0540
DEAL-03501,DEAL-ACC-0101
DEAL-03502,DEAL-ACC-2262
DEAL-03503,DEAL-ACC-1823
DEAL-03504,DEAL-ACC-1384
DEAL-03505,DEAL-ACC-0945
DEAL-03506,DEAL-ACC-0506
DEAL-03507,DEAL-ACC-0067
DEAL-03508,DEAL-ACC-2228
DEAL-03509,DEAL-ACC-1789
DEAL-03510,DEAL-ACC-1350
DEAL-03511,DEAL-ACC-0911
DEAL-03512,DEAL-ACC-0472
DEAL-03513,DEAL-ACC-0033
DEAL-03514,DEAL-ACC-2194
DEAL-03515,DEAL-ACC-1755
DEAL-03516,DEAL-ACC-1316
DEAL-03517,DEAL-ACC-0877
DEAL-03518,DEAL-ACC-0438
DEAL-03519,DEAL-ACC-2599
DEAL-03520,DEAL-ACC-2160
DEAL-03521,DEAL-ACC-1721
DEAL-03522,DEAL-ACC-1282
DEAL-03523,DEAL-ACC-0843
DEAL-03524,DEAL-ACC-0404
DEAL-03525,DEAL-ACC-2565
DEAL-03526,DEAL-ACC-2126
DEAL-03527,DEAL-ACC-1687
DEAL-03528,DEAL-ACC-1248
DEAL-03529,DEAL-ACC-0809
DEAL-03530,DEAL-ACC-0370
DEAL-03531,DEAL-ACC-2531
DEAL-03532,DEAL-ACC-2092
DEAL-03533,DEAL-ACC-1653
DEAL-03534,DEAL-ACC-1214
DEAL-03535,DEAL-ACC-0775
DEAL-03536,DEAL-ACC-0336
DEAL-03537,DEAL-ACC-2497
DEAL-03538,DEAL-ACC-2058
DEAL-03539,DEAL-ACC-1619
DEAL-03540,DEAL-ACC-1180
DEAL-03541,DEAL-ACC-0741
DEAL-03542,DEAL-ACC-0302
DEAL-03543,DEAL-ACC-2463
DEAL-03544,DEAL-ACC-2024
DEAL-03545,DEAL-ACC-1585
DEAL-03546,DEAL-ACC-1146
DEAL-03547,DEAL-ACC-0707
DEAL-03548,DEAL-ACC-0268
DEAL-03549,DEAL-ACC-2429
DEAL-03550,DEAL-ACC-1990
DEAL-03551,DEAL-ACC-1551
DEAL-03552,DEAL-ACC-1112
DEAL-03553,DEAL-ACC-0673
DEAL-03554,DEAL-ACC-0234
DEAL-03555,DEAL-ACC-2395
DEAL-03556,DEAL-ACC-1956
DEAL-03557,DEAL-ACC-1517
DEAL-03558,DEAL-ACC-1078
DEAL-03559,DEAL-ACC-0639
DEAL-03560,DEAL-ACC-0200
DEAL-03561,DEAL-ACC-2361
DEAL-03562,DEAL-ACC-1922
DEAL-03563,DEAL-ACC-1483
DEAL-03564,DEAL-ACC-1044
DEAL-03565,DEAL-ACC-0605
DEAL-03566,DEAL-ACC-0166
DEAL-03567,DEAL-ACC-2327
DEAL-03568,DEAL-ACC-1888
DEAL-03569,DEAL-ACC-1449
DEAL-03570,DEAL-ACC-1010
DEAL-03571,DEAL-ACC-0571
DEAL-03572,DEAL-ACC-0132
DEAL-03573,DEAL-ACC-2293
DEAL-03574,DEAL-ACC-1854
DEAL-03575,DEAL-ACC-1415
DEAL-03576,DEAL-ACC-0976
DEAL-03577,DEAL-ACC-0537
DEAL-03578,DEAL-ACC-0098
DEAL-03579,DEAL-ACC-2259
DEAL-03580,DEAL-ACC-1820
DEAL-03581,DEAL-ACC-1381
DEAL-03582,DEAL-ACC-0942
DEAL-03583,DEAL-ACC-0503
DEAL-03584,DEAL-ACC-0064
DEAL-03585,DEAL-ACC-2225
DEAL-03586,DEAL-ACC-1786
DEAL-03587,DEAL-ACC-1347
DEAL-03588,DEAL-ACC-0908
DEAL-03589,DEAL-ACC-0469
DEAL-03590,DEAL-ACC-0030
DEAL-03591,DEAL-ACC-2191
DEAL-03592,DEAL-ACC-1752
DEAL-03593,DEAL-ACC-1313
DEAL-03594,DEAL-ACC-0874
DEAL-03595,DEAL-ACC-0435
DEAL-03596,DEAL-ACC-2596
DEAL-03597,DEAL-ACC-2157
DEAL-03598,DEAL-ACC-1718
DEAL-03599,DEAL-ACC-1279
DEAL-03600,DEAL-ACC-0840
DEAL-03601,DEAL-ACC-0401
DEAL-03602,DEAL-ACC-2562
DEAL-03603,DEAL-ACC-2123
DEAL-03604,DEAL-ACC-1684
DEAL-03605,DEAL-ACC-1245
DEAL-03606,DEAL-ACC-0806
DEAL-03607,DEAL-ACC-0367
DEAL-03608,DEAL-ACC-2528
DEAL-03609,DEAL-ACC-2089
DEAL-03610,DEAL-ACC-1650
DEAL-03611,DEAL-ACC-1211
DEAL-03612,DEAL-ACC-0772
DEAL-03613,DEAL-ACC-0333
DEAL-03614,DEAL-ACC-2494
DEAL-03615,DEAL-ACC-2055
DEAL-03616,DEAL-ACC-1616
DEAL-03617,DEAL-ACC-1177
DEAL-03618,DEAL-ACC-0738
DEAL-03619,DEAL-ACC-0299
DEAL-03620,DEAL-ACC-2460
DEAL-03621,DEAL-ACC-2021
DEAL-03622,DEAL-ACC-1582
DEAL-03623,DEAL-ACC-1143
DEAL-03624,DEAL-ACC-0704
DEAL-03625,DEAL-ACC-0265
DEAL-03626,DEAL-ACC-2426
DEAL-03627,DEAL-ACC-1987
DEAL-03628,DEAL-ACC-1548
DEAL-03629,DEAL-ACC-1109
DEAL-03630,DEAL-ACC-0670
DEAL-03631,DEAL-ACC-0231
DEAL-03632,DEAL-ACC-2392
DEAL-03633,DEAL-ACC-1953
DEAL-03634,DEAL-ACC-1514
DEAL-03635,DEAL-ACC-1075
DEAL-03636,DEAL-ACC-0636
DEAL-03637,DEAL-ACC-0197
DEAL-03638,DEAL-ACC-2358
DEAL-03639,DEAL-ACC-1919
DEAL-03640,DEAL-ACC-1480
DEAL-03641,DEAL-ACC-1041
DEAL-03642,DEAL-ACC-0602
DEAL-03643,DEAL-ACC-0163
DEAL-03644,DEAL-ACC-2324
DEAL-03645,DEAL-ACC-1885
DEAL-03646,DEAL-ACC-1446
DEAL-03647,DEAL-ACC-1007
DEAL-03648,DEAL-ACC-0568
DEAL-03649,DEAL-ACC-0129
DEAL-03650,DEAL-ACC-2290
DEAL-03651,DEAL-ACC-1851
DEAL-03652,DEAL-ACC-1412
DEAL-03653,DEAL-ACC-0973
DEAL-03654,DEAL-ACC-0534
DEAL-03655,DEAL-ACC-0095
DEAL-03656,DEAL-ACC-2256
DEAL-03657,DEAL-ACC-1817
DEAL-03658,DEAL-ACC-1378
DEAL-03659,DEAL-ACC-0939
DEAL-03660,DEAL-ACC-0500
DEAL-03661,DEAL-ACC-0061
DEAL-03662,DEAL-ACC-2222
DEAL-03663,DEAL-ACC-1783
DEAL-03664,DEAL-ACC-1344
DEAL-03665,DEAL-ACC-0905
DEAL-03666,DEAL-ACC-0466
DEAL-03667,DEAL-ACC-0027
DEAL-03668,DEAL-ACC-2188
DEAL-03669,DEAL-ACC-1749
DEAL-03670,DEAL-ACC-1310
DEAL-03671,DEAL-ACC-0871
DEAL-03672,DEAL-ACC-0432
DEAL-03673,DEAL-ACC-2593
DEAL-03674,DEAL-ACC-2154
DEAL-03675,DEAL-ACC-1715
DEAL-03676,DEAL-ACC-1276
DEAL-03677,DEAL-ACC-0837
DEAL-03678,DEAL-ACC-0398
DEAL-03679,DEAL-ACC-2559
DEAL-03680,DEAL-ACC-2120
DEAL-03681,DEAL-ACC-1681
DEAL-03682,DEAL-ACC-1242
DEAL-03683,DEAL-ACC-0803
DEAL-03684,DEAL-ACC-0364
DEAL-03685,DEAL-ACC-2525
DEAL-03686,DEAL-ACC-2086
DEAL-03687,DEAL-ACC-1647
DEAL-03688,DEAL-ACC-1208
DEAL-03689,DEAL-ACC-0769
DEAL-03690,DEAL-ACC-0330
DEAL-03691,DEAL-ACC-2491
DEAL-03692,DEAL-ACC-2052
DEAL-03693,DEAL-ACC-1613
DEAL-03694,DEAL-ACC-1174
DEAL-03695,DEAL-ACC-0735
DEAL-03696,DEAL-ACC-0296
DEAL-03697,DEAL-ACC-2457
DEAL-03698,DEAL-ACC-2018
DEAL-03699,DEAL-ACC-1579
DEAL-03700,DEAL-ACC-1140
DEAL-03701,DEAL-ACC-0701
DEAL-03702,DEAL-ACC-0262
DEAL-03703,DEAL-ACC-2423
DEAL-03704,DEAL-ACC-1984
DEAL-03705,DEAL-ACC-1545
DEAL-03706,DEAL-ACC-1106
DEAL-03707,DEAL-ACC-0667
DEAL-03708,DEAL-ACC-0228
DEAL-03709,DEAL-ACC-2389
DEAL-03710,DEAL-ACC-1950
DEAL-03711,DEAL-ACC-1511
DEAL-03712,DEAL-ACC-1072
DEAL-03713,DEAL-ACC-0633
DEAL-03714,DEAL-ACC-0194
DEAL-03715,DEAL-ACC-2355
DEAL-03716,DEAL-ACC-1916
DEAL-03717,DEAL-ACC-1477
DEAL-03718,DEAL-ACC-1038
DEAL-03719,DEAL-ACC-0599
DEAL-03720,DEAL-ACC-0160
DEAL-03721,DEAL-ACC-2321
DEAL-03722,DEAL-ACC-1882
DEAL-03723,DEAL-ACC-1443
DEAL-03724,DEAL-ACC-1004
DEAL-03725,DEAL-ACC-0565
DEAL-03726,DEAL-ACC-0126
DEAL-03727,DEAL-ACC-2287
DEAL-03728,DEAL-ACC-1848
DEAL-03729,DEAL-ACC-1409
DEAL-03730,DEAL-ACC-0970
DEAL-03731,DEAL-ACC-0531
DEAL-03732,DEAL-ACC-0092
DEAL-03733,DEAL-ACC-2253
DEAL-03734,DEAL-ACC-1814
DEAL-03735,DEAL-ACC-1375
DEAL-03736,DEAL-ACC-0936
DEAL-03737,DEAL-ACC-0497
DEAL-03738,DEAL-ACC-0058
DEAL-03739,DEAL-ACC-2219
DEAL-03740,DEAL-ACC-1780
DEAL-03741,DEAL-ACC-1341
DEAL-03742,DEAL-ACC-0902
DEAL-03743,DEAL-ACC-0463
DEAL-03744,DEAL-ACC-0024
DEAL-03745,DEAL-ACC-2185
DEAL-03746,DEAL-ACC-1746
DEAL-03747,DEAL-ACC-1307
DEAL-03748,DEAL-ACC-0868
DEAL-03749,DEAL-ACC-0429
DEAL-03750,DEAL-ACC-2590
DEAL-03751,DEAL-ACC-2151
DEAL-03752,DEAL-ACC-1712
DEAL-03753,DEAL-ACC-1273
DEAL-03754,DEAL-ACC-0834
DEAL-03755,DEAL-ACC-0395
DEAL-03756,DEAL-ACC-2556
DEAL-03757,DEAL-ACC-2117
DEAL-03758,DEAL-ACC-1678
DEAL-03759,DEAL-ACC-1239
DEAL-03760,DEAL-ACC-0800
DEAL-03761,DEAL-ACC-0361
DEAL-03762,DEAL-ACC-2522
DEAL-03763,DEAL-ACC-2083
DEAL-03764,DEAL-ACC-1644
DEAL-03765,DEAL-ACC-1205
DEAL-03766,DEAL-ACC-0766
DEAL-03767,DEAL-ACC-0327
DEAL-03768,DEAL-ACC-2488
DEAL-03769,DEAL-ACC-2049
DEAL-03770,DEAL-ACC-1610
DEAL-03771,DEAL-ACC-1171
DEAL-03772,DEAL-ACC-0732
DEAL-03773,DEAL-ACC-0293
DEAL-03774,DEAL-ACC-2454
DEAL-03775,DEAL-ACC-2015
DEAL-03776,DEAL-ACC-1576
DEAL-03777,DEAL-ACC-1137
DEAL-03778,DEAL-ACC-0698
DEAL-03779,DEAL-ACC-0259
DEAL-03780,DEAL-ACC-2420
DEAL-03781,DEAL-ACC-1981
DEAL-03782,DEAL-ACC-1542
DEAL-03783,DEAL-ACC-1103
DEAL-03784,DEAL-ACC-0664
DEAL-03785,DEAL-ACC-0225
DEAL-03786,DEAL-ACC-2386
DEAL-03787,DEAL-ACC-1947
DEAL-03788,DEAL-ACC-1508
DEAL-03789,DEAL-ACC-1069
DEAL-03790,DEAL-ACC-0630
DEAL-03791,DEAL-ACC-0191
DEAL-03792,DEAL-ACC-2352
DEAL-03793,DEAL-ACC-1913
DEAL-03794,DEAL-ACC-1474
DEAL-03795,DEAL-ACC-1035
DEAL-03796,DEAL-ACC-0596
DEAL-03797,DEAL-ACC-0157
DEAL-03798,DEAL-ACC-2318
DEAL-03799,DEAL-ACC-1879
DEAL-03800,DEAL-ACC-1440
DEAL-03801,DEAL-ACC-1001
DEAL-03802,DEAL-ACC-0562
DEAL-03803,DEAL-ACC-0123
DEAL-03804,DEAL-ACC-2284
DEAL-03805,DEAL-ACC-1845
DEAL-03806,DEAL-ACC-1406
DEAL-03807,DEAL-ACC-0967
DEAL-03808,DEAL-ACC-0528
DEAL-03809,DEAL-ACC-0089
DEAL-03810,DEAL-ACC-2250
DEAL-03811,DEAL-ACC-1811
DEAL-03812,DEAL-ACC-1372
DEAL-03813,DEAL-ACC-0933
DEAL-03814,DEAL-ACC-0494
DEAL-03815,DEAL-ACC-0055
DEAL-03816,DEAL-ACC-2216
DEAL-03817,DEAL-ACC-1777
DEAL-03818,DEAL-ACC-1338
DEAL-03819,DEAL-ACC-0899
DEAL-03820,DEAL-ACC-0460
DEAL-03821,DEAL-ACC-0021
DEAL-03822,DEAL-ACC-2182
DEAL-03823,DEAL-ACC-1743
DEAL-03824,DEAL-ACC-1304
DEAL-03825,DEAL-ACC-0865
DEAL-03826,DEAL-ACC-0426
DEAL-03827,DEAL-ACC-2587
DEAL-03828,DEAL-ACC-2148
DEAL-03829,DEAL-ACC-1709
DEAL-03830,DEAL-ACC-1270
DEAL-03831,DEAL-ACC-0831
DEAL-03832,DEAL-ACC-0392
DEAL-03833,DEAL-ACC-2553
DEAL-03834,DEAL-ACC-2114
DEAL-03835,DEAL-ACC-1675
DEAL-03836,DEAL-ACC-1236
DEAL-03837,DEAL-ACC-0797
DEAL-03838,DEAL-ACC-0358
DEAL-03839,DEAL-ACC-2519
DEAL-03840,DEAL-ACC-2080
DEAL-03841,DEAL-ACC-1641
DEAL-03842,DEAL-ACC-1202
DEAL-03843,DEAL-ACC-0763
DEAL-03844,DEAL-ACC-0324
DEAL-03845,DEAL-ACC-2485
DEAL-03846,DEAL-ACC-2046
DEAL-03847,DEAL-ACC-1607
DEAL-03848,DEAL-ACC-1168
DEAL-03849,DEAL-ACC-0729
DEAL-03850,DEAL-ACC-0290
DEAL-03851,DEAL-ACC-2451
DEAL-03852,DEAL-ACC-2012
DEAL-03853,DEAL-ACC-1573
DEAL-03854,DEAL-ACC-1134
DEAL-03855,DEAL-ACC-0695
DEAL-03856,DEAL-ACC-0256
DEAL-03857,DEAL-ACC-2417
DEAL-03858,DEAL-ACC-1978
DEAL-03859,DEAL-ACC-1539
DEAL-03860,DEAL-ACC-1100
DEAL-03861,DEAL-ACC-0661
DEAL-03862,DEAL-ACC-0222
DEAL-03863,DEAL-ACC-2383
DEAL-03864,DEAL-ACC-1944
DEAL-03865,DEAL-ACC-1505
DEAL-03866,DEAL-ACC-1066
DEAL-03867,DEAL-ACC-0627
DEAL-03868,DEAL-ACC-0188
DEAL-03869,DEAL-ACC-2349
DEAL-03870,DEAL-ACC-1910
DEAL-03871,DEAL-ACC-1471
DEAL-03872,DEAL-ACC-1032
DEAL-03873,DEAL-ACC-0593
DEAL-03874,DEAL-ACC-0154
DEAL-03875,DEAL-ACC-2315
DEAL-03876,DEAL-ACC-1876
DEAL-03877,DEAL-ACC-1437
DEAL-03878,DEAL-ACC-0998
DEAL-03879,DEAL-ACC-0559
DEAL-03880,DEAL-ACC-0120
DEAL-03881,DEAL-ACC-2281
DEAL-03882,DEAL-ACC-1842
DEAL-03883,DEAL-ACC-1403
DEAL-03884,DEAL-ACC-0964
DEAL-03885,DEAL-ACC-0525
DEAL-03886,DEAL-ACC-0086
DEAL-03887,DEAL-ACC-2247
DEAL-03888,DEAL-ACC-1808
DEAL-03889,DEAL-ACC-1369
DEAL-03890,DEAL-ACC-0930
DEAL-03891,DEAL-ACC-0491
DEAL-03892,DEAL-ACC-0052
DEAL-03893,DEAL-ACC-2213
DEAL-03894,DEAL-ACC-1774
DEAL-03895,DEAL-ACC-1335
DEAL-03896,DEAL-ACC-0896
DEAL-03897,DEAL-ACC-0457
DEAL-03898,DEAL-ACC-0018
DEAL-03899,DEAL-ACC-2179
DEAL-03900,DEAL-ACC-1740
DEAL-03901,DEAL-ACC-1301
DEAL-03902,DEAL-ACC-0862
DEAL-03903,DEAL-ACC-0423
DEAL-03904,DEAL-ACC-2584
DEAL-03905,DEAL-ACC-2145
DEAL-03906,DEAL-ACC-1706
DEAL-03907,DEAL-ACC-1267
DEAL-03908,DEAL-ACC-0828
DEAL-03909,DEAL-ACC-0389
DEAL-03910,DEAL-ACC-2550
DEAL-03911,DEAL-ACC-2111
DEAL-03912,DEAL-ACC-1672
DEAL-03913,DEAL-ACC-1233
DEAL-03914,DEAL-ACC-0794
DEAL-03915,DEAL-ACC-0355
DEAL-03916,DEAL-ACC-2516
DEAL-03917,DEAL-ACC-2077
DEAL-03918,DEAL-ACC-1638
DEAL-03919,DEAL-ACC-1199
DEAL-03920,DEAL-ACC-0760
DEAL-03921,DEAL-ACC-0321
DEAL-03922,DEAL-ACC-2482
DEAL-03923,DEAL-ACC-2043
DEAL-03924,DEAL-ACC-1604
DEAL-03925,DEAL-ACC-1165
DEAL-03926,DEAL-ACC-0726
DEAL-03927,DEAL-ACC-0287
DEAL-03928,DEAL-ACC-2448
DEAL-03929,DEAL-ACC-2009
DEAL-03930,DEAL-ACC-1570
DEAL-03931,DEAL-ACC-1131
DEAL-03932,DEAL-ACC-0692
DEAL-03933,DEAL-ACC-0253
DEAL-03934,DEAL-ACC-2414
DEAL-03935,DEAL-ACC-1975
DEAL-03936,DEAL-ACC-1536
DEAL-03937,DEAL-ACC-1097
DEAL-03938,DEAL-ACC-0658
DEAL-03939,DEAL-ACC-0219
DEAL-03940,DEAL-ACC-2380
DEAL-03941,DEAL-ACC-1941
DEAL-03942,DEAL-ACC-1502
DEAL-03943,DEAL-ACC-1063
DEAL-03944,DEAL-ACC-0624
DEAL-03945,DEAL-ACC-0185
DEAL-03946,DEAL-ACC-2346
DEAL-03947,DEAL-ACC-1907
DEAL-03948,DEAL-ACC-1468
DEAL-03949,DEAL-ACC-1029
DEAL-03950,DEAL-ACC-0590
DEAL-03951,DEAL-ACC-0151
DEAL-03952,DEAL-ACC-2312
DEAL-03953,DEAL-ACC-1873
DEAL-03954,DEAL-ACC-1434
DEAL-03955,DEAL-ACC-0995
DEAL-03956,DEAL-ACC-0556
DEAL-03957,DEAL-ACC-0117
DEAL-03958,DEAL-ACC-2278
DEAL-03959,DEAL-ACC-1839
DEAL-03960,DEAL-ACC-1400
DEAL-03961,DEAL-ACC-0961
DEAL-03962,DEAL-ACC-0522
DEAL-03963,DEAL-ACC-0083
DEAL-03964,DEAL-ACC-2244
DEAL-03965,DEAL-ACC-1805
DEAL-03966,DEAL-ACC-1366
DEAL-03967,DEAL-ACC-0927
DEAL-03968,DEAL-ACC-0488
DEAL-03969,DEAL-ACC-0049
DEAL-03970,DEAL-ACC-2210
DEAL-03971,DEAL-ACC-1771
DEAL-03972,DEAL-ACC-1332
DEAL-03973,DEAL-ACC-0893
DEAL-03974,DEAL-ACC-0454
DEAL-03975,DEAL-ACC-0015
DEAL-03976,DEAL-ACC-2176
DEAL-03977,DEAL-ACC-1737
DEAL-03978,DEAL-ACC-1298
DEAL-03979,DEAL-ACC-0859
DEAL-03980,DEAL-ACC-0420
DEAL-03981,DEAL-ACC-2581
DEAL-03982,DEAL-ACC-2142
DEAL-03983,DEAL-ACC-1703
DEAL-03984,DEAL-ACC-1264
DEAL-03985,DEAL-ACC-0825
DEAL-03986,DEAL-ACC-0386
DEAL-03987,DEAL-ACC-2547
DEAL-03988,DEAL-ACC-2108
DEAL-03989,DEAL-ACC-1669
DEAL-03990,DEAL-ACC-1230
DEAL-03991,DEAL-ACC-0791
DEAL-03992,DEAL-ACC-0352
DEAL-03993,DEAL-ACC-2513
DEAL-03994,DEAL-ACC-2074
DEAL-03995,DEAL-ACC-1635
DEAL-03996,DEAL-ACC-1196
DEAL-03997,DEAL-ACC-0757
DEAL-03998,DEAL-ACC-0318
DEAL-03999,DEAL-ACC-2479
DEAL-04000,DEAL-ACC-2040
DEAL-04001,DEAL-ACC-1601
DEAL-04002,DEAL-ACC-1162
DEAL-04003,DEAL-ACC-0723
DEAL-04004,DEAL-ACC-0284
DEAL-04005,DEAL-ACC-2445
DEAL-04006,DEAL-ACC-2006
DEAL-04007,DEAL-ACC-1567
DEAL-04008,DEAL-ACC-1128
DEAL-04009,DEAL-ACC-0689
DEAL-04010,DEAL-ACC-0250
DEAL-04011,DEAL-ACC-2411
DEAL-04012,DEAL-ACC-1972
DEAL-04013,DEAL-ACC-1533
DEAL-04014,DEAL-ACC-1094
DEAL-04015,DEAL-ACC-0655
DEAL-04016,DEAL-ACC-0216
DEAL-04017,DEAL-ACC-2377
DEAL-04018,DEAL-ACC-1938
DEAL-04019,DEAL-ACC-1499
DEAL-04020,DEAL-ACC-1060
DEAL-04021,DEAL-ACC-0621
DEAL-04022,DEAL-ACC-0182
DEAL-04023,DEAL-ACC-2343
DEAL-04024,DEAL-ACC-1904
DEAL-04025,DEAL-ACC-1465
DEAL-04026,DEAL-ACC-1026
DEAL-04027,DEAL-ACC-0587
DEAL-04028,DEAL-ACC-0148
DEAL-04029,DEAL-ACC-2309
DEAL-04030,DEAL-ACC-1870
DEAL-04031,DEAL-ACC-1431
DEAL-04032,DEAL-ACC-0992
DEAL-04033,DEAL-ACC-0553
DEAL-04034,DEAL-ACC-0114
DEAL-04035,DEAL-ACC-2275
DEAL-04036,DEAL-ACC-1836
DEAL-04037,DEAL-ACC-1397
DEAL-04038,DEAL-ACC-0958
DEAL-04039,DEAL-ACC-0519
DEAL-04040,DEAL-ACC-0080
DEAL-04041,DEAL-ACC-2241
DEAL-04042,DEAL-ACC-1802
DEAL-04043,DEAL-ACC-1363
DEAL-04044,DEAL-ACC-0924
DEAL-04045,DEAL-ACC-0485
DEAL-04046,DEAL-ACC-0046
DEAL-04047,DEAL-ACC-2207
DEAL-04048,DEAL-ACC-1768
DEAL-04049,DEAL-ACC-1329
DEAL-04050,DEAL-ACC-0890
DEAL-04051,DEAL-ACC-0451
DEAL-04052,DEAL-ACC-0012
DEAL-04053,DEAL-ACC-2173
DEAL-04054,DEAL-ACC-1734
DEAL-04055,DEAL-ACC-1295
DEAL-04056,DEAL-ACC-0856
DEAL-04057,DEAL-ACC-0417
DEAL-04058,DEAL-ACC-2578
DEAL-04059,DEAL-ACC-2139
DEAL-04060,DEAL-ACC-1700
DEAL-04061,DEAL-ACC-1261
DEAL-04062,DEAL-ACC-0822
DEAL-04063,DEAL-ACC-0383
DEAL-04064,DEAL-ACC-2544
DEAL-04065,DEAL-ACC-2105
DEAL-04066,DEAL-ACC-1666
DEAL-04067,DEAL-ACC-1227
DEAL-04068,DEAL-ACC-0788
DEAL-04069,DEAL-ACC-0349
DEAL-04070,DEAL-ACC-2510
DEAL-04071,DEAL-ACC-2071
DEAL-04072,DEAL-ACC-1632
DEAL-04073,DEAL-ACC-1193
DEAL-04074,DEAL-ACC-0754
DEAL-04075,DEAL-ACC-0315
DEAL-04076,DEAL-ACC-2476
DEAL-04077,DEAL-ACC-2037
DEAL-04078,DEAL-ACC-1598
