lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d
false,49052.17,0.0,10705.13,49052.17,38347.04,true
false,167534.63,27294.32,5694.23,140240.31,134546.09,false
false,20896.36,1459.81,2364.38,19436.55,17072.17,true
false,10087.49,3419.77,2380.98,6667.71,4286.73,false
false,137640.65,21842.82,12874.83,115797.83,102923.0,false
false,7850.44,3006.2,1093.08,4844.24,3751.17,false
false,8897.03,2259.09,1721.25,6637.94,4916.69,false
false,63530.26,6303.25,10896.57,57227.01,46330.44,false
false,6781.05,1101.04,1040.95,5680.01,4639.06,true
false,29991.31,5127.09,3831.48,24864.22,21032.74,false
true,0.0,7003.98,4062.78,-7003.98,-11066.76,
true,0.0,4364.6,0.0,-4364.6,-4364.6,false
false,153146.45,17729.39,6337.53,135417.06,129079.53,true
true,0.0,45749.76,0.0,-45749.76,-45749.76,
false,29331.59,12975.65,3060.41,16355.94,13295.53,true
false,8676.3,1134.39,1675.69,7541.91,5866.22,true
false,4219.25,802.78,701.93,3416.46,2714.53,true
false,19944.24,4078.97,3257.12,15865.27,12608.14,false
true,0.0,2017.72,1687.69,-2017.72,-3705.41,
true,0.0,1932.72,854.63,-1932.72,-2787.35,true
false,59643.07,5213.64,0.0,54429.43,54429.43,true
false,67774.47,21371.34,13453.07,46403.12,32950.06,false
false,25460.39,4587.9,4707.47,20872.5,16165.03,false
false,130449.14,27669.01,0.0,102780.14,102780.14,true
true,0.0,1329.12,5.61,-1329.12,-1334.73,false
true,0.0,3925.83,3221.37,-3925.83,-7147.2,false
true,0.0,1055.11,380.68,-1055.11,-1435.79,
false,56678.8,9152.75,9989.72,47526.06,37536.34,true
false,54579.72,10983.49,4040.51,43596.23,39555.72,
true,0.0,56654.44,5158.29,-56654.44,-61812.72,
false,28594.56,7574.98,2795.42,21019.57,18224.15,true
false,11347.6,1472.18,2103.58,9875.42,7771.84,true
true,0.0,1287.57,1319.28,-1287.57,-2606.86,
true,0.0,10316.08,15601.23,-10316.08,-25917.32,false
false,7512.27,2382.84,1195.29,5129.42,3934.13,false
true,0.0,6463.93,3641.47,-6463.93,-10105.4,false
false,9161.43,2803.74,921.6,6357.69,5436.09,true
false,132928.88,44261.31,8515.21,88667.57,80152.35,true
false,68974.8,19143.51,5819.58,49831.29,44011.71,true
true,0.0,7387.86,4495.55,-7387.86,-11883.4,false
false,6340.81,2164.52,1158.06,4176.29,3018.22,false
false,5335.82,835.99,323.8,4499.82,4176.03,false
false,6539.58,1785.45,0.0,4754.13,4754.13,true
false,27362.64,1541.19,8722.05,25821.45,17099.4,false
false,28752.03,8153.52,4505.48,20598.51,16093.03,true
false,26430.16,3498.35,3147.56,22931.8,19784.24,false
true,0.0,3374.54,7818.06,-3374.54,-11192.6,false
false,29945.43,5016.71,2695.37,24928.73,22233.36,false
false,30436.92,1789.76,2371.49,28647.16,26275.67,false
false,7451.83,2683.78,1623.06,4768.05,3145.0,false
true,0.0,19452.66,2601.1,-19452.66,-22053.76,false
false,7637.94,1051.49,0.0,6586.45,6586.45,false
false,8805.8,1272.8,1821.88,7533.0,5711.12,false
false,22257.62,2995.25,4918.27,19262.37,14344.11,true
true,0.0,7628.34,8825.19,-7628.34,-16453.52,false
false,23965.57,5405.72,4002.65,18559.85,14557.2,true
true,0.0,29301.31,39205.75,-29301.31,-68507.06,false
true,0.0,23931.28,21112.39,-23931.28,-45043.67,true
false,6138.66,629.26,627.94,5509.4,4881.45,false
false,5873.02,925.49,1006.86,4947.52,3940.66,
false,42830.74,11684.06,3155.54,31146.68,27991.15,true
false,27420.45,1704.58,1189.33,25715.87,24526.54,true
false,58222.31,22397.13,9516.24,35825.19,26308.94,
false,8194.24,654.11,1101.26,7540.14,6438.88,true
false,21917.23,1706.37,0.0,20210.85,20210.85,false
false,25783.6,3563.27,3748.23,22220.33,18472.11,false
false,51883.61,12080.9,1823.29,39802.71,37979.41,true
false,8049.39,941.18,1707.74,7108.2,5400.47,false
true,0.0,647.0,158.33,-647.0,-805.33,true
false,16671.72,754.51,2654.0,15917.22,13263.22,true
false,158011.54,1580.85,10555.21,156430.69,145875.47,
false,54319.6,6997.69,15088.79,47321.92,32233.13,true
false,64488.32,5981.32,0.0,58507.0,58507.0,true
false,31490.33,4534.09,2194.86,26956.24,24761.38,false
true,0.0,5527.2,7590.07,-5527.2,-13117.28,false
false,116717.99,16401.91,0.0,100316.07,100316.07,false
false,163030.1,0.0,30855.29,163030.1,132174.82,false
false,66206.66,8231.19,9327.15,57975.47,48648.32,false
true,0.0,131.95,667.92,-131.95,-799.88,false
true,0.0,35692.64,25059.55,-35692.64,-60752.18,false
false,6981.11,1666.31,1262.04,5314.8,4052.76,false
false,6583.97,1461.4,997.37,5122.57,4125.2,true
true,0.0,2226.35,599.23,-2226.35,-2825.58,true
true,0.0,9988.86,8275.06,-9988.86,-18263.92,true
false,71674.78,11825.33,4111.44,59849.45,55738.01,false
false,139170.03,23352.72,15330.59,115817.31,100486.72,true
false,27215.34,2325.76,484.94,24889.58,24404.65,true
true,0.0,8386.22,17394.38,-8386.22,-25780.59,
false,139391.43,1207.03,12319.91,138184.41,125864.5,false
false,10535.54,3285.2,2176.33,7250.33,5074.0,true
true,0.0,30439.95,6324.76,-30439.95,-36764.71,false
false,6190.28,1181.69,490.61,5008.59,4517.98,true
false,53256.31,8571.25,5465.85,44685.06,39219.21,false
true,0.0,53760.61,6379.14,-53760.61,-60139.75,false
false,9058.25,3219.98,922.39,5838.28,4915.89,true
true,0.0,534.06,1256.03,-534.06,-1790.09,
false,60917.64,12620.57,6797.53,48297.07,41499.54,false
false,28613.25,3937.32,4581.51,24675.93,20094.42,false
true,0.0,2111.55,616.06,-2111.55,-2727.6,
false,144050.84,39711.5,12915.73,104339.34,91423.61,true
false,28587.82,2589.09,5243.9,25998.72,20754.83,false
false,130667.0,31522.86,10644.75,99144.14,88499.39,true
false,5540.26,118.25,848.91,5422.01,4573.1,
false,7973.13,1387.28,884.18,6585.85,5701.67,true
false,29722.13,3151.33,934.29,26570.8,25636.52,false
false,9684.11,1158.24,2374.3,8525.88,6151.58,true
true,0.0,77.44,1476.24,-77.44,-1553.69,
true,0.0,12014.33,7435.62,-12014.33,-19449.94,false
false,25103.94,0.0,400.0,25103.94,24703.94,true
true,0.0,8626.91,5051.47,-8626.91,-13678.39,
false,8457.67,826.03,0.0,7631.64,7631.64,true
true,0.0,1766.63,2359.19,-1766.63,-4125.82,
false,6754.68,2225.98,543.07,4528.7,3985.62,false
true,0.0,3722.87,1107.75,-3722.87,-4830.63,false
true,0.0,26099.45,0.0,-26099.45,-26099.45,
true,0.0,10894.19,15649.18,-10894.19,-26543.38,false
false,12958.22,4115.89,720.09,8842.33,8122.24,true
true,0.0,7944.34,32.86,-7944.34,-7977.19,
false,7934.04,0.0,302.81,7934.04,7631.23,false
true,0.0,1051.44,0.0,-1051.44,-1051.44,
false,5054.21,941.4,630.24,4112.81,3482.58,true
true,0.0,2960.01,1445.47,-2960.01,-4405.49,
false,26314.69,1294.58,6266.95,25020.11,18753.16,
false,11101.1,1907.58,1359.59,9193.51,7833.92,true
false,9143.79,1018.58,1310.75,8125.21,6814.45,false
false,7031.03,1860.89,1279.81,5170.13,3890.33,true
true,0.0,2198.01,1215.38,-2198.01,-3413.39,false
false,16509.97,4787.84,726.78,11722.13,10995.36,false
true,0.0,4548.5,6160.47,-4548.5,-10708.97,false
false,7528.34,2148.52,1212.09,5379.83,4167.74,false
false,137847.48,12360.88,4633.17,125486.6,120853.43,false
true,0.0,2279.39,1390.8,-2279.39,-3670.19,false
true,0.0,12200.88,0.0,-12200.88,-12200.88,
false,5228.2,666.82,307.0,4561.38,4254.38,false
false,69004.23,11371.43,8340.29,57632.8,49292.51,true
false,6902.21,2424.11,1139.34,4478.1,3338.76,false
true,0.0,14498.44,17563.37,-14498.44,-32061.81,
false,52625.7,12526.28,9372.88,40099.42,30726.54,true
false,29826.31,9011.58,1225.51,20814.73,19589.22,true
true,0.0,35239.33,19230.15,-35239.33,-54469.47,
false,20658.66,1451.84,3452.11,19206.82,15754.7,
false,9409.66,2700.4,1995.12,6709.26,4714.14,true
false,8764.33,4198.64,828.87,4565.69,3736.82,false
false,24800.43,1152.87,3452.5,23647.56,20195.06,false
true,0.0,2021.0,705.74,-2021.0,-2726.74,
false,9634.42,810.17,2576.99,8824.24,6247.25,true
false,6710.74,2089.58,1247.79,4621.16,3373.37,true
true,0.0,60629.51,21417.8,-60629.51,-82047.31,false
false,10044.39,993.87,10.6,9050.52,9039.92,false
true,0.0,3095.96,2669.83,-3095.96,-5765.79,false
false,10562.35,4482.63,849.21,6079.72,5230.51,true
true,0.0,12760.86,9749.55,-12760.86,-22510.41,false
false,9004.99,1386.44,1433.72,7618.55,6184.83,false
true,0.0,5762.65,2033.36,-5762.65,-7796.0,
false,5788.41,1449.22,816.6,4339.19,3522.59,false
false,8599.96,374.78,1054.97,8225.18,7170.21,true
true,0.0,7502.78,4774.47,-7502.78,-12277.25,
false,69353.18,7833.19,0.0,61519.99,61519.99,true
false,10489.71,4317.89,232.86,6171.82,5938.96,
false,164013.41,25356.36,6742.9,138657.05,131914.14,
false,4608.71,0.0,969.28,4608.71,3639.44,true
false,52645.69,6857.67,4860.03,45788.03,40927.99,false
false,8361.89,4017.28,1659.84,4344.62,2684.77,false
false,31091.21,581.81,4599.31,30509.39,25910.08,true
false,72553.76,0.0,6416.04,72553.76,66137.72,false
true,0.0,9820.61,4798.46,-9820.61,-14619.07,true
true,0.0,2703.03,15575.74,-2703.03,-18278.77,false
false,48346.54,4501.1,6551.13,43845.43,37294.3,false
true,0.0,2104.7,1279.67,-2104.7,-3384.37,
false,28395.43,4798.48,6610.61,23596.96,16986.34,false
false,70644.21,7156.42,10380.11,63487.79,53107.68,true
false,50210.83,10032.07,1839.55,40178.77,38339.22,true
true,0.0,12418.04,10918.82,-12418.04,-23336.86,false
false,8768.61,1815.36,778.32,6953.25,6174.94,true
false,4787.63,351.55,486.19,4436.08,3949.89,true
false,63082.71,13215.26,5508.73,49867.45,44358.72,true
false,150125.73,37018.82,18352.33,113106.91,94754.58,true
false,33397.04,11305.62,7372.16,22091.43,14719.27,true
false,60344.59,5814.22,9488.1,54530.38,45042.28,true
true,0.0,261.85,1792.66,-261.85,-2054.51,false
true,0.0,0.0,7044.97,0.0,-7044.97,
false,8031.69,1636.76,1041.4,6394.93,5353.53,false
false,69066.1,32793.78,14011.57,36272.32,22260.75,true
false,120652.84,2539.98,11930.48,118112.86,106182.38,false
false,17611.19,1163.62,2915.53,16447.57,13532.04,
false,9215.74,2437.61,732.71,6778.13,6045.42,true
true,0.0,1924.24,2624.08,-1924.24,-4548.33,false
false,166351.02,25633.49,21809.43,140717.53,118908.1,true
true,0.0,0.0,18495.41,0.0,-18495.41,false
true,0.0,989.17,2151.54,-989.17,-3140.71,true
false,9768.56,2171.28,2028.43,7597.27,5568.85,true
false,54856.97,10117.69,9702.67,44739.28,35036.61,true
false,37123.38,4344.93,2256.31,32778.46,30522.15,true
false,10805.69,1175.36,2125.84,9630.34,7504.49,false
false,33391.42,1875.66,3192.32,31515.76,28323.44,false
false,9583.96,2731.66,1231.36,6852.3,5620.94,true
true,0.0,745.4,206.48,-745.4,-951.88,
true,0.0,941.25,1068.48,-941.25,-2009.74,false
false,9446.2,1982.09,717.31,7464.11,6746.8,true
false,28199.05,13716.71,3072.72,14482.34,11409.62,true
false,26305.53,7896.87,2885.55,18408.66,15523.11,false
false,48093.39,6953.23,10535.16,41140.15,30604.99,true
true,0.0,10727.04,6665.87,-10727.04,-17392.9,
true,0.0,8132.41,500.0,-8132.41,-8632.41,
true,0.0,4075.61,0.0,-4075.61,-4075.61,false
false,8778.19,1065.19,1434.36,7713.0,6278.64,true
false,6703.67,2321.05,800.93,4382.61,3581.68,true
false,10111.38,1983.89,826.4,8127.49,7301.09,true
false,9500.18,2104.86,1309.23,7395.32,6086.09,false
true,0.0,2618.6,2105.68,-2618.6,-4724.28,false
true,0.0,5771.88,762.14,-5771.88,-6534.02,
false,41343.86,4898.97,4209.84,36444.89,32235.05,false
true,0.0,2375.95,1692.86,-2375.95,-4068.81,
false,11211.75,2474.15,0.0,8737.6,8737.6,false
false,55861.09,4727.49,9715.4,51133.6,41418.2,true
false,9168.99,1376.92,2851.49,7792.07,4940.58,false
false,26337.27,4471.87,4834.96,21865.4,17030.44,false
true,0.0,43722.68,25362.61,-43722.68,-69085.29,true
false,26564.98,4993.83,4277.86,21571.15,17293.29,
false,6466.81,483.87,651.61,5982.94,5331.33,true
false,21877.8,701.71,1742.12,21176.09,19433.97,true
false,47559.42,17335.31,7900.7,30224.11,22323.42,true
false,25289.42,2211.56,3689.87,23077.86,19387.99,
true,0.0,635.42,0.0,-635.42,-635.42,
false,163835.62,38535.47,0.0,125300.15,125300.15,
false,72223.34,9145.76,14470.39,63077.57,48607.19,true
true,0.0,5950.13,16223.02,-5950.13,-22173.15,
false,7075.21,1692.9,135.07,5382.31,5247.24,true
true,0.0,15170.05,4531.59,-15170.05,-19701.64,
false,7933.03,1767.96,400.0,6165.07,5765.07,
false,9392.93,1788.49,0.0,7604.44,7604.44,false
false,174882.17,45812.48,23083.31,129069.7,105986.39,true
true,0.0,10137.34,5784.81,-10137.34,-15922.16,true
false,25945.89,2269.23,3915.04,23676.66,19761.62,false
false,39507.12,5038.06,4778.33,34469.06,29690.74,false
false,68764.47,9180.04,10235.96,59584.44,49348.47,false
false,155547.36,32514.07,40197.44,123033.29,82835.85,false
false,12610.24,2009.23,1727.48,10601.0,8873.53,false
false,24872.42,3312.92,3724.74,21559.49,17834.75,true
true,0.0,1024.96,250.07,-1024.96,-1275.04,
false,61722.57,5193.21,223.66,56529.35,56305.69,true
false,48845.56,2569.07,4122.78,46276.48,42153.71,true
true,0.0,2305.35,0.0,-2305.35,-2305.35,
false,68731.33,14414.22,3646.54,54317.12,50670.57,true
true,0.0,11751.3,6227.38,-11751.3,-17978.68,true
false,114283.76,17327.53,20721.98,96956.22,76234.25,true
false,82425.41,24879.3,11995.88,57546.1,45550.23,false
false,9356.59,3013.48,1417.42,6343.11,4925.69,true
false,49174.31,7047.98,14149.4,42126.32,27976.92,
false,43411.4,898.17,11527.03,42513.23,30986.19,true
false,28494.86,6940.38,4595.04,21554.49,16959.44,false
true,0.0,25400.08,5562.52,-25400.08,-30962.6,false
false,70131.55,23626.56,3500.7,46504.99,43004.29,false
true,0.0,0.0,12265.2,0.0,-12265.2,
false,23821.4,924.61,3838.46,22896.8,19058.33,false
true,0.0,1214.07,6.87,-1214.07,-1220.94,
false,146540.67,0.0,31959.65,146540.67,114581.02,false
false,10073.77,2455.05,2774.29,7618.72,4844.43,
false,137244.96,14457.83,7427.74,122787.12,115359.38,true
false,24767.37,4270.7,300.0,20496.67,20196.67,false
false,5898.44,1083.31,1157.2,4815.13,3657.92,true
false,5659.24,495.6,1428.85,5163.65,3734.8,true
false,10548.73,1511.99,904.11,9036.73,8132.62,true
false,5791.2,1105.44,685.7,4685.76,4000.06,true
true,0.0,1857.72,383.92,-1857.72,-2241.64,
true,0.0,437.25,54.38,-437.25,-491.63,false
true,0.0,4678.43,2530.57,-4678.43,-7209.0,
false,9188.82,515.26,2554.39,8673.56,6119.17,false
true,0.0,2990.12,1197.02,-2990.12,-4187.14,false
false,9585.64,1199.62,1109.82,8386.02,7276.2,false
true,0.0,1611.27,1145.08,-1611.27,-2756.35,false
false,7485.07,0.0,673.56,7485.07,6811.51,true
true,0.0,1930.44,1829.73,-1930.44,-3760.16,
true,0.0,22642.88,10059.36,-22642.88,-32702.23,false
false,82579.98,19714.85,677.05,62865.13,62188.08,true
false,10560.56,166.51,2052.1,10394.06,8341.95,true
true,0.0,3600.47,4657.35,-3600.47,-8257.82,true
true,0.0,1673.67,852.34,-1673.67,-2526.01,
false,64375.23,11538.82,12177.96,52836.41,40658.45,
false,8576.1,418.07,2369.28,8158.03,5788.75,true
false,50863.16,13643.4,12392.82,37219.76,24826.93,false
true,0.0,34810.77,47417.59,-34810.77,-82228.36,
false,57867.75,565.29,9637.12,57302.45,47665.33,false
false,25151.32,1093.68,2007.35,24057.64,22050.3,false
false,10062.58,2686.78,267.67,7375.79,7108.12,
false,28470.61,885.92,849.04,27584.69,26735.66,false
false,6948.53,1176.3,1547.81,5772.23,4224.43,false
false,24294.57,540.96,3066.8,23753.61,20686.81,false
false,22962.17,4075.69,3469.91,18886.48,15416.57,
false,26601.35,2068.49,8101.52,24532.86,16431.34,false
false,23213.98,2752.2,3075.07,20461.78,17386.71,false
true,0.0,2448.33,1766.29,-2448.33,-4214.63,true
false,9446.88,1656.97,502.58,7789.91,7287.33,false
false,163371.21,7634.73,29040.07,155736.47,126696.41,false
false,8190.41,1217.55,880.76,6972.86,6092.1,false
false,9683.28,784.98,814.27,8898.3,8084.03,true
false,6828.26,1236.42,2331.36,5591.84,3260.48,false
false,53580.85,0.0,6112.25,53580.85,47468.6,
true,0.0,25242.24,34928.09,-25242.24,-60170.33,false
false,23469.17,831.66,3245.22,22637.51,19392.29,
false,176854.48,51022.15,28047.69,125832.33,97784.64,true
false,65034.64,20088.82,0.0,44945.82,44945.82,false
false,5778.11,372.19,1161.74,5405.92,4244.17,false
true,0.0,1002.43,1094.08,-1002.43,-2096.51,
false,10344.38,3214.35,1458.71,7130.02,5671.31,false
true,0.0,545.51,511.35,-545.51,-1056.86,
false,19778.57,4724.46,2250.74,15054.11,12803.37,false
true,0.0,13374.5,9043.3,-13374.5,-22417.8,false
true,0.0,1719.54,1677.72,-1719.54,-3397.26,false
false,66556.92,9540.5,5174.91,57016.43,51841.52,true
true,0.0,1910.54,713.34,-1910.54,-2623.89,
false,28960.22,3992.43,4990.65,24967.79,19977.15,false
true,0.0,13902.63,0.0,-13902.63,-13902.63,false
true,0.0,1990.19,365.13,-1990.19,-2355.32,true
false,69349.34,9607.64,3212.29,59741.7,56529.41,false
true,0.0,6243.68,25290.88,-6243.68,-31534.56,
false,29219.16,12.34,1529.62,29206.82,27677.2,false
false,7590.62,217.4,1753.84,7373.22,5619.38,false
false,68928.69,20481.86,5461.37,48446.83,42985.46,true
false,72334.32,7853.94,9697.88,64480.38,54782.5,true
true,0.0,15133.45,7326.75,-15133.45,-22460.2,false
false,23321.64,3889.53,1601.74,19432.11,17830.36,false
false,10891.2,1279.4,1468.21,9611.8,8143.59,false
false,36032.92,9988.52,1894.32,26044.4,24150.08,false
false,5845.32,1007.1,1900.02,4838.22,2938.19,true
false,8123.84,2283.65,732.24,5840.19,5107.95,true
false,8325.72,0.0,1540.24,8325.72,6785.48,false
false,67636.77,7957.57,3149.44,59679.19,56529.75,
false,28255.52,893.94,4754.31,27361.58,22607.28,true
false,64851.69,996.28,12664.45,63855.4,51190.95,false
false,22631.44,5491.0,1581.4,17140.44,15559.04,
true,0.0,1408.83,121.25,-1408.83,-1530.08,false
true,0.0,2098.05,6404.44,-2098.05,-8502.49,false
true,0.0,949.23,657.92,-949.23,-1607.15,
false,23251.01,5561.0,1409.31,17690.01,16280.7,true
false,24329.57,0.0,2496.45,24329.57,21833.12,
false,24557.03,6039.96,5783.98,18517.07,12733.1,true
false,6887.07,206.52,0.0,6680.55,6680.55,false
false,9633.61,1503.78,2247.84,8129.82,5881.98,
false,9239.77,0.0,1399.32,9239.77,7840.44,false
false,6325.51,0.0,559.2,6325.51,5766.3,false
false,48709.28,8123.74,0.0,40585.54,40585.54,true
false,9180.42,3526.67,1018.81,5653.75,4634.94,true
false,71221.35,3631.68,397.21,67589.67,67192.46,true
false,26697.71,4092.45,4350.63,22605.25,18254.62,
false,23527.93,1242.08,430.57,22285.85,21855.28,true
true,0.0,820.36,1331.36,-820.36,-2151.73,false
false,25810.96,7588.97,3688.36,18221.99,14533.63,false
true,0.0,3211.82,2307.26,-3211.82,-5519.09,
false,59427.66,14663.53,2192.97,44764.13,42571.16,false
false,31004.54,9162.71,3510.15,21841.83,18331.68,
false,7396.48,2218.02,1933.79,5178.46,3244.67,false
false,7398.2,937.41,1188.72,6460.79,5272.07,true
false,175760.26,33934.18,16734.64,141826.08,125091.44,true
false,7340.92,908.26,300.0,6432.66,6132.66,false
false,165362.38,1956.33,27243.76,163406.06,136162.3,true
false,5490.95,919.19,479.31,4571.76,4092.46,false
true,0.0,26104.22,11149.32,-26104.22,-37253.54,
false,24021.92,1430.21,6166.64,22591.72,16425.08,false
true,0.0,8509.67,1246.56,-8509.67,-9756.23,true
true,0.0,7882.27,5072.27,-7882.27,-12954.54,false
false,21955.39,4372.56,2204.62,17582.83,15378.21,false
true,0.0,1351.28,1705.58,-1351.28,-3056.87,true
false,25565.54,4265.09,4382.24,21300.45,16918.21,true
false,20639.08,3525.01,3890.16,17114.07,13223.91,
false,7666.88,1005.72,1687.83,6661.15,4973.33,true
false,161508.8,21894.0,3780.2,139614.79,135834.59,false
false,25672.81,2134.97,4673.24,23537.84,18864.6,false
false,25413.43,1182.37,3413.04,24231.06,20818.02,false
false,59146.87,17068.27,11078.56,42078.6,31000.04,true
false,132319.69,41179.52,28823.16,91140.16,62317.0,true
false,9067.44,0.0,1443.71,9067.44,7623.73,true
true,0.0,9204.75,7299.96,-9204.75,-16504.71,
false,106892.14,41479.65,21826.08,65412.49,43586.41,false
false,6844.21,0.0,1926.11,6844.21,4918.09,false
true,0.0,15954.5,12694.47,-15954.5,-28648.97,false
true,0.0,3625.88,2184.24,-3625.88,-5810.12,false
false,7614.02,1549.16,2238.96,6064.85,3825.89,false
false,60942.41,7025.65,7096.62,53916.76,46820.14,false
false,10129.62,1031.79,643.88,9097.83,8453.96,true
false,7955.36,984.32,1864.69,6971.05,5106.36,false
false,57543.06,21178.56,3811.52,36364.5,32552.98,false
false,9398.97,2068.91,1039.82,7330.06,6290.25,false
false,18217.25,2004.16,1194.06,16213.09,15019.03,false
false,9316.27,2771.88,2515.26,6544.4,4029.14,true
false,9538.68,2192.35,868.61,7346.34,6477.73,false
true,0.0,0.0,1907.98,0.0,-1907.98,
true,0.0,4386.81,0.0,-4386.81,-4386.81,
false,23930.0,6910.56,3669.05,17019.44,13350.38,false
false,8041.62,479.16,964.12,7562.46,6598.35,false
true,0.0,2266.45,4322.56,-2266.45,-6589.01,false
false,57946.43,5529.01,15617.0,52417.43,36800.42,false
false,140773.75,8057.27,8162.22,132716.48,124554.27,false
false,60345.46,14038.14,10373.79,46307.32,35933.53,false
true,0.0,4935.57,8177.69,-4935.57,-13113.26,false
false,74950.14,5608.53,12024.42,69341.61,57317.19,false
false,69216.97,20414.61,10722.86,48802.36,38079.5,true
false,23077.14,4064.1,2745.53,19013.04,16267.52,true
false,7468.49,1005.68,843.36,6462.81,5619.46,false
true,0.0,1004.84,1391.86,-1004.84,-2396.69,true
false,10391.06,734.22,0.0,9656.84,9656.84,true
