deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged
2024-12-30,referral,finance,medium,21108.63,Rep 6,Region East,Platform,25.31,true,38,true
2025-05-11,organic,healthcare,large,53947.34,Rep 6,Region South,Standalone,4.38,false,76,true
2024-03-25,referral,retail,small,6458.81,Rep 1,Region East,Platform,3.45,false,88,true
2024-02-20,cold_call,tech,medium,24254.99,Rep 6,Region Central,Platform,11.19,false,76,true
2024-01-26,organic,retail,medium,27215.8,Rep 8,Region West,Suite,14.67,false,74,true
2025-11-20,referral,finance,enterprise,167668.14,Rep 2,Region East,Standalone,28.11,true,49,true
2025-04-08,referral,retail,medium,21165.67,Rep 8,Region West,Standalone,16.53,false,65,true
2025-03-16,cold_call,tech,medium,23267.69,Rep 8,Region South,Suite,0.26,false,72,true
2025-10-07,webinar,healthcare,enterprise,150130.75,Rep 2,Region Central,Standalone,9.85,true,27,false
2024-05-04,cold_call,tech,large,64149.31,Rep 2,Region South,Platform,9.94,false,65,true
2024-11-15,referral,manufacturing,medium,23894.29,Rep 5,Region Central,Platform,16.08,false,73,true
2025-01-24,paid,tech,small,7869.47,Rep 6,Region East,Platform,10.79,false,46,true
2025-04-10,referral,tech,large,53781.49,Rep 1,Region West,Standalone,0.0,true,66,true
2025-07-10,referral,tech,enterprise,137905.06,Rep 2,Region East,Standalone,19.81,false,33,false
2024-02-16,referral,healthcare,medium,25759.79,Rep 5,Region West,Standalone,10.98,false,46,false
2024-10-24,organic,finance,small,10088.78,Rep 3,Region East,Platform,14.84,true,81,true
2025-04-13,organic,tech,medium,20225.41,Rep 5,Region West,Platform,14.96,true,61,false
2024-09-25,referral,finance,large,75322.97,Rep 4,Region East,Suite,17.09,false,86,true
2024-09-20,referral,retail,medium,21014.63,Rep 3,Region Central,Platform,25.02,false,86,true
2025-03-05,cold_call,finance,medium,23318.23,Rep 2,Region East,Standalone,11.72,false,49,true
2024-02-19,referral,retail,small,9682.48,Rep 7,Region Central,Platform,16.44,false,81,true
2024-10-25,webinar,retail,small,9185.43,Rep 3,Region East,Platform,12.23,false,29,false
2025-05-11,paid,retail,small,12138.85,Rep 3,Region Central,Standalone,2.16,true,52,false
2024-09-06,cold_call,healthcare,enterprise,121590.08,Rep 7,Region Central,Platform,12.68,true,63,true
2025-10-04,cold_call,tech,small,7657.93,Rep 8,Region East,Platform,26.36,true,33,true
2024-09-06,cold_call,finance,small,9201.71,Rep 4,Region East,Platform,8.57,false,55,false
2024-03-19,referral,finance,medium,23405.06,Rep 2,Region East,Platform,28.8,false,6,true
2025-02-04,referral,retail,small,5564.64,Rep 4,Region West,Platform,13.17,false,52,false
2024-03-05,webinar,manufacturing,enterprise,156538.79,Rep 6,Region East,Platform,21.62,false,84,true
2025-03-30,referral,finance,small,9862.7,Rep 6,Region West,Platform,23.13,true,74,false
2025-03-10,paid,retail,small,8962.48,Rep 1,Region West,Platform,13.34,false,80,true
2024-11-19,referral,retail,large,41225.83,Rep 6,Region South,Standalone,25.28,true,38,false
2025-03-07,referral,tech,large,56082.12,Rep 1,Region Central,Platform,30.84,true,39,true
2025-03-07,cold_call,healthcare,small,7084.96,Rep 6,Region South,Platform,13.93,false,55,false
2025-02-01,webinar,manufacturing,medium,28230.41,Rep 1,Region South,Standalone,11.2,false,28,false
2024-01-05,cold_call,healthcare,medium,26194.51,Rep 5,Region Central,Standalone,11.18,false,57,false
2025-03-19,paid,tech,large,63467.83,Rep 5,Region West,Platform,7.81,false,43,false
2025-02-26,webinar,manufacturing,small,6089.53,Rep 5,Region Central,Platform,0.0,false,39,false
2025-03-21,paid,retail,small,9595.02,Rep 3,Region East,Platform,26.07,false,48,false
2025-03-13,referral,tech,enterprise,133514.3,Rep 2,Region Central,Platform,19.78,false,67,true
2024-03-14,webinar,finance,large,51142.86,Rep 7,Region East,Standalone,16.5,true,74,true
2024-04-12,referral,finance,small,5611.37,Rep 1,Region East,Platform,23.01,false,69,true
2024-02-26,organic,healthcare,medium,19098.81,Rep 6,Region East,Standalone,16.43,false,50,true
2025-10-24,organic,healthcare,enterprise,162699.22,Rep 2,Region East,Standalone,0.0,true,90,true
2024-09-25,paid,tech,enterprise,124810.99,Rep 2,Region Central,Suite,15.89,false,76,true
2024-05-06,organic,retail,medium,24381.06,Rep 6,Region East,Platform,0.0,true,100,true
2025-01-10,paid,retail,large,79529.76,Rep 5,Region East,Platform,7.47,false,65,true
2025-08-31,referral,retail,medium,32626.59,Rep 1,Region South,Suite,8.35,true,94,true
2025-10-31,referral,tech,medium,20524.67,Rep 1,Region West,Platform,19.58,true,65,false
2024-03-14,referral,healthcare,medium,17227.23,Rep 4,Region East,Standalone,34.91,true,65,true
2025-04-05,webinar,manufacturing,small,7110.47,Rep 1,Region South,Platform,17.58,true,62,false
2024-02-06,cold_call,tech,small,10348.33,Rep 1,Region Central,Platform,6.8,false,44,false
2024-05-26,referral,retail,medium,30076.56,Rep 4,Region East,Suite,26.98,false,50,true
2025-07-21,referral,finance,small,5199.32,Rep 5,Region East,Platform,22.91,true,96,true
2024-04-20,referral,manufacturing,medium,21094.85,Rep 2,Region East,Platform,11.29,false,42,true
2025-12-04,cold_call,tech,medium,19502.46,Rep 6,Region Central,Suite,8.09,true,60,false
2025-06-20,organic,tech,enterprise,102347.26,Rep 2,Region South,Platform,12.01,true,62,false
2024-11-09,referral,tech,large,61699.85,Rep 6,Region West,Standalone,25.5,true,42,true
2025-12-01,cold_call,tech,large,53975.57,Rep 4,Region West,Platform,5.15,false,47,false
2025-07-04,organic,tech,medium,28612.51,Rep 6,Region West,Platform,0.37,true,79,true
2024-05-31,referral,retail,medium,23737.75,Rep 6,Region South,Standalone,18.39,false,72,true
2025-07-31,organic,finance,medium,23221.17,Rep 8,Region East,Platform,16.98,true,54,false
2025-10-04,cold_call,retail,medium,26561.51,Rep 6,Region South,Platform,12.67,false,69,true
2025-06-25,referral,finance,medium,21353.6,Rep 7,Region East,Standalone,12.88,true,56,false
2024-04-30,referral,tech,enterprise,159889.94,Rep 2,Region South,Platform,24.73,true,64,false
2024-05-27,referral,finance,medium,21811.14,Rep 7,Region East,Standalone,12.37,false,79,true
2025-11-07,referral,healthcare,medium,26872.58,Rep 2,Region South,Standalone,8.08,false,67,true
2025-02-22,cold_call,finance,large,61659.73,Rep 7,Region East,Standalone,14.22,false,59,false
2024-03-23,cold_call,healthcare,medium,22708.08,Rep 8,Region West,Standalone,26.82,false,80,true
2025-11-29,organic,retail,large,50266.75,Rep 6,Region South,Suite,0.76,true,0,true
2025-04-09,webinar,tech,medium,26079.51,Rep 2,Region West,Suite,8.29,false,86,true
2024-08-28,webinar,retail,large,64422.37,Rep 4,Region East,Standalone,2.3,true,52,true
2025-11-03,referral,retail,small,8563.71,Rep 8,Region South,Platform,0.0,false,31,false
2025-07-14,cold_call,manufacturing,large,59811.65,Rep 8,Region Central,Standalone,9.69,false,56,true
2024-10-22,organic,retail,enterprise,106143.09,Rep 4,Region Central,Suite,7.9,false,77,true
2024-07-06,referral,tech,enterprise,167747.57,Rep 2,Region Central,Standalone,22.94,false,81,true
2024-06-19,paid,manufacturing,medium,19462.79,Rep 2,Region South,Suite,9.84,false,58,true
2024-07-02,organic,tech,medium,27822.9,Rep 2,Region Central,Standalone,12.07,true,36,false
2025-03-11,referral,tech,medium,23409.18,Rep 3,Region East,Suite,19.71,false,39,true
2024-10-16,organic,healthcare,medium,30061.98,Rep 2,Region Central,Standalone,6.78,true,32,true
2025-02-23,cold_call,healthcare,large,65494.69,Rep 8,Region South,Suite,8.15,false,41,false
2025-03-12,organic,tech,enterprise,152165.76,Rep 2,Region Central,Standalone,0.0,false,87,true
2024-12-12,referral,finance,large,62068.37,Rep 3,Region East,Platform,27.98,false,2,true
2024-12-04,webinar,retail,medium,27207.28,Rep 3,Region East,Standalone,9.13,true,78,true
2024-05-02,webinar,healthcare,large,43009.97,Rep 3,Region Central,Platform,7.7,false,39,false
2024-01-17,cold_call,manufacturing,medium,30159.9,Rep 3,Region West,Suite,8.04,true,60,false
2024-06-20,organic,tech,large,49972.56,Rep 1,Region East,Suite,0.0,false,76,true
2025-10-01,referral,manufacturing,enterprise,146277.88,Rep 2,Region West,Platform,11.56,false,71,true
2024-12-19,referral,manufacturing,enterprise,154149.28,Rep 2,Region West,Suite,18.72,false,48,false
2025-07-23,webinar,finance,small,10621.55,Rep 7,Region East,Platform,0.0,false,75,true
2024-08-04,webinar,tech,small,7540.77,Rep 3,Region West,Platform,14.01,false,54,true
2025-06-08,organic,finance,medium,17126.22,Rep 5,Region East,Suite,10.58,false,77,true
2025-05-22,paid,retail,small,8549.65,Rep 6,Region South,Platform,0.0,false,78,true
2025-06-24,cold_call,healthcare,large,59510.46,Rep 4,Region Central,Suite,7.69,true,27,false
2025-09-16,organic,retail,small,8321.41,Rep 7,Region East,Platform,12.86,true,52,false
2025-08-02,referral,finance,small,9123.43,Rep 7,Region East,Platform,20.0,false,71,true
2024-02-18,webinar,retail,medium,23062.8,Rep 2,Region South,Standalone,8.04,true,16,false
2024-07-11,referral,tech,small,8367.24,Rep 5,Region East,Platform,24.75,false,83,true
2024-10-07,referral,retail,enterprise,134093.32,Rep 2,Region East,Standalone,22.55,false,76,true
2025-02-19,referral,manufacturing,medium,28984.87,Rep 6,Region Central,Standalone,18.01,false,21,true
2025-09-25,referral,manufacturing,large,63911.17,Rep 1,Region Central,Standalone,0.0,false,84,true
2024-07-26,cold_call,finance,medium,26429.26,Rep 4,Region East,Platform,11.89,false,58,true
2024-12-19,organic,tech,small,7732.08,Rep 4,Region South,Platform,7.3,true,55,true
2024-08-12,cold_call,retail,medium,27596.53,Rep 6,Region East,Standalone,10.31,true,63,true
2025-04-01,webinar,retail,medium,33167.83,Rep 2,Region East,Standalone,17.1,false,61,true
2024-12-10,referral,tech,small,6719.28,Rep 5,Region East,Platform,2.46,false,53,false
2025-03-03,referral,finance,medium,20598.21,Rep 2,Region East,Platform,19.04,false,58,false
2025-11-24,paid,retail,large,68087.35,Rep 4,Region West,Platform,16.16,true,70,true
2024-05-29,webinar,tech,large,64010.27,Rep 7,Region South,Platform,26.67,false,59,true
2024-06-27,cold_call,retail,medium,26455.03,Rep 6,Region South,Platform,11.4,false,52,false
2024-07-23,organic,manufacturing,large,53336.71,Rep 3,Region West,Platform,0.48,false,49,true
2025-08-12,organic,manufacturing,small,8198.8,Rep 1,Region East,Platform,6.03,true,47,false
2024-01-31,webinar,retail,medium,26562.13,Rep 3,Region South,Suite,16.4,false,68,true
2025-03-29,cold_call,manufacturing,large,65224.59,Rep 5,Region West,Platform,14.9,false,94,true
2025-10-07,referral,retail,small,9691.42,Rep 6,Region South,Platform,19.91,false,61,true
2024-12-25,referral,finance,enterprise,144775.35,Rep 2,Region East,Standalone,0.0,false,60,false
2024-12-04,cold_call,healthcare,large,50113.55,Rep 6,Region Central,Standalone,9.01,false,32,true
2024-09-03,cold_call,healthcare,medium,21759.64,Rep 1,Region East,Platform,13.28,false,42,true
2025-06-06,webinar,finance,small,9075.76,Rep 4,Region East,Platform,0.91,false,53,true
2024-10-08,cold_call,manufacturing,medium,25509.02,Rep 6,Region Central,Standalone,14.12,false,58,false
2024-05-26,webinar,tech,small,8114.94,Rep 8,Region Central,Platform,0.0,true,57,false
2025-01-28,organic,manufacturing,small,8788.45,Rep 8,Region East,Platform,12.74,false,100,true
2024-01-06,referral,retail,enterprise,189223.81,Rep 2,Region South,Suite,20.62,false,23,false
2025-12-23,paid,healthcare,medium,23875.12,Rep 1,Region East,Platform,8.55,false,63,false
2024-05-14,cold_call,retail,medium,24088.15,Rep 2,Region South,Standalone,15.96,true,31,true
2024-08-20,cold_call,tech,medium,30367.9,Rep 1,Region South,Suite,16.08,false,67,true
2024-04-16,referral,tech,small,5387.46,Rep 4,Region West,Platform,14.2,true,51,true
2025-02-08,referral,retail,small,7765.01,Rep 4,Region Central,Platform,8.65,false,56,false
2025-02-28,referral,retail,medium,22525.53,Rep 1,Region West,Standalone,19.87,false,48,true
2025-05-16,cold_call,healthcare,small,7867.18,Rep 5,Region Central,Platform,12.54,false,75,true
2025-10-17,paid,tech,medium,24265.85,Rep 2,Region Central,Platform,13.8,false,60,false
2024-10-04,webinar,healthcare,small,7067.45,Rep 7,Region East,Platform,13.53,false,91,true
2025-07-17,organic,healthcare,small,6712.06,Rep 8,Region West,Platform,9.31,false,37,true
2025-01-11,organic,tech,small,8697.3,Rep 4,Region Central,Platform,0.0,true,43,true
2024-09-27,organic,retail,large,49337.42,Rep 2,Region Central,Platform,10.52,false,70,true
2024-09-04,webinar,finance,medium,18927.49,Rep 3,Region South,Platform,9.53,false,29,false
2024-02-20,cold_call,finance,large,52060.2,Rep 1,Region East,Platform,16.4,true,73,true
2024-07-11,organic,tech,large,60495.88,Rep 7,Region Central,Standalone,16.41,true,31,true
2024-09-28,cold_call,finance,enterprise,155745.01,Rep 3,Region East,Suite,11.35,false,42,false
2024-09-05,webinar,healthcare,medium,28484.86,Rep 6,Region West,Platform,28.83,false,58,true
2024-01-07,referral,tech,small,9231.06,Rep 2,Region East,Platform,20.34,false,48,false
2024-09-21,organic,retail,medium,20285.9,Rep 1,Region South,Standalone,5.93,false,20,false
2024-12-26,referral,finance,medium,23422.89,Rep 6,Region East,Platform,26.55,false,65,true
2025-12-18,paid,retail,small,9292.78,Rep 5,Region Central,Platform,0.0,true,46,false
2024-08-03,referral,tech,large,67110.86,Rep 4,Region Central,Suite,0.86,false,32,false
2024-06-02,referral,manufacturing,small,10289.9,Rep 6,Region West,Platform,18.8,false,41,false
2024-10-16,cold_call,tech,small,7303.15,Rep 4,Region South,Platform,10.55,false,97,true
2025-06-02,referral,tech,large,76855.19,Rep 6,Region South,Standalone,0.0,false,62,true
2024-07-27,organic,healthcare,enterprise,175607.14,Rep 2,Region Central,Suite,6.9,false,74,true
2025-01-03,cold_call,finance,large,77061.73,Rep 8,Region East,Standalone,12.95,false,96,true
2024-12-27,organic,healthcare,small,5354.26,Rep 8,Region West,Standalone,0.0,true,60,false
2024-05-25,cold_call,retail,medium,22436.38,Rep 5,Region South,Platform,0.0,true,48,true
2025-03-05,paid,finance,large,33304.3,Rep 8,Region East,Platform,16.73,true,60,true
2025-01-25,referral,finance,medium,21984.07,Rep 7,Region East,Platform,12.27,false,58,true
2024-10-01,organic,retail,small,8427.29,Rep 7,Region East,Platform,10.73,false,62,true
2024-08-10,paid,retail,large,67468.59,Rep 3,Region West,Standalone,17.93,true,46,false
2024-06-13,referral,healthcare,medium,25227.42,Rep 2,Region West,Standalone,17.26,false,53,false
2025-02-14,referral,retail,small,5590.62,Rep 5,Region South,Platform,11.92,true,80,true
2024-07-17,cold_call,manufacturing,small,5184.38,Rep 2,Region Central,Platform,14.78,false,38,false
2024-12-05,organic,manufacturing,small,4523.98,Rep 4,Region South,Platform,9.62,false,38,false
2025-07-01,cold_call,retail,small,7426.68,Rep 5,Region Central,Platform,5.78,false,69,true
2025-12-12,cold_call,tech,medium,27652.74,Rep 3,Region East,Standalone,2.19,false,64,false
2025-12-28,referral,manufacturing,small,6265.57,Rep 2,Region Central,Platform,20.61,false,57,false
2024-07-21,webinar,healthcare,large,49403.11,Rep 6,Region South,Suite,17.48,false,73,true
2024-11-27,cold_call,retail,medium,22116.27,Rep 4,Region Central,Standalone,17.58,true,71,true
2025-12-02,webinar,healthcare,large,44837.21,Rep 4,Region East,Platform,5.41,false,36,false
2024-12-07,referral,healthcare,small,6256.02,Rep 8,Region East,Platform,3.08,false,58,true
2025-12-18,referral,finance,large,56486.11,Rep 2,Region East,Suite,21.29,false,85,true
2024-02-12,cold_call,manufacturing,enterprise,151549.47,Rep 2,Region South,Standalone,7.36,false,75,true
2025-04-02,referral,finance,medium,32559.58,Rep 1,Region East,Suite,10.82,false,30,true
2024-08-17,cold_call,finance,medium,28461.43,Rep 2,Region East,Standalone,7.85,false,30,false
2024-05-08,organic,healthcare,medium,26268.29,Rep 3,Region South,Suite,13.19,true,55,false
2025-08-11,cold_call,retail,small,7353.51,Rep 8,Region South,Platform,14.22,false,59,false
2025-11-23,referral,tech,large,55732.3,Rep 6,Region East,Suite,9.32,false,69,true
2024-05-10,webinar,finance,small,7040.56,Rep 4,Region East,Platform,11.13,true,58,false
2024-01-18,organic,retail,small,6921.47,Rep 6,Region Central,Platform,12.71,false,50,false
2024-02-01,referral,tech,medium,17306.62,Rep 8,Region Central,Standalone,5.9,false,72,true
2024-07-20,organic,tech,small,4951.49,Rep 1,Region South,Platform,20.4,false,46,false
2025-07-21,referral,retail,medium,24318.9,Rep 6,Region East,Standalone,6.02,true,40,false
2024-10-13,referral,manufacturing,medium,26337.94,Rep 2,Region West,Platform,27.57,true,29,true
2024-08-29,paid,finance,medium,27068.22,Rep 2,Region East,Platform,5.7,true,68,true
2024-12-07,webinar,retail,medium,28336.11,Rep 5,Region West,Platform,19.93,false,77,true
2024-10-04,organic,healthcare,enterprise,165454.42,Rep 2,Region South,Standalone,14.62,true,41,true
2025-09-16,referral,tech,large,46358.35,Rep 6,Region East,Standalone,21.11,true,67,true
2024-03-12,webinar,healthcare,large,54380.11,Rep 6,Region East,Platform,2.99,true,68,true
2025-02-22,cold_call,retail,medium,27906.42,Rep 3,Region East,Suite,24.97,false,76,true
2024-06-03,referral,finance,small,7927.85,Rep 7,Region East,Platform,15.37,false,59,true
2024-04-18,cold_call,retail,small,9429.95,Rep 6,Region West,Platform,9.61,true,82,true
2025-02-05,organic,finance,small,8840.19,Rep 4,Region East,Platform,6.96,true,92,true
2025-05-11,webinar,tech,medium,22119.16,Rep 7,Region East,Platform,6.15,false,60,false
2025-04-06,cold_call,manufacturing,enterprise,151086.86,Rep 2,Region East,Platform,4.77,true,78,true
2025-09-07,paid,retail,enterprise,156319.35,Rep 2,Region South,Platform,9.45,false,76,true
2024-06-01,paid,finance,small,6601.64,Rep 5,Region East,Platform,12.94,false,39,true
2025-08-15,organic,tech,large,55358.85,Rep 2,Region South,Platform,0.0,true,67,true
2025-01-13,cold_call,manufacturing,medium,24495.18,Rep 4,Region South,Platform,5.32,false,29,false
2025-06-10,cold_call,manufacturing,small,6135.88,Rep 5,Region West,Platform,5.01,true,41,false
2024-01-03,webinar,tech,enterprise,171192.27,Rep 2,Region East,Suite,9.08,false,69,true
