order_id,order_date,split_label,outcomes_final
ECM-02056,2025-10-15,future_holdout,true
ECM-02057,2024-08-31,development,true
ECM-02058,2025-11-11,future_holdout,true
ECM-02059,2025-11-11,future_holdout,true
ECM-02060,2025-01-14,validation,true
ECM-02061,2025-07-22,future_holdout,true
ECM-02062,2025-09-21,future_holdout,true
ECM-02063,2024-01-16,development,true
ECM-02064,2025-04-30,validation,true
ECM-02065,2025-09-29,future_holdout,true
ECM-02066,2025-02-10,validation,true
ECM-02067,2025-05-28,validation,true
ECM-02068,2024-08-24,development,true
ECM-02069,2025-12-14,future_holdout,true
ECM-02070,2024-08-31,development,true
ECM-02071,2024-11-28,development,true
ECM-02072,2024-01-25,development,true
ECM-02073,2024-04-01,development,true
ECM-02074,2024-07-22,development,true
ECM-02075,2024-11-26,development,true
ECM-02076,2024-04-21,development,true
ECM-02077,2025-06-18,validation,true
ECM-02078,2025-12-30,future_holdout,true
ECM-02079,2025-04-16,validation,true
ECM-02080,2024-12-07,development,true
ECM-02081,2025-03-03,validation,true
ECM-02082,2024-05-14,development,true
ECM-02083,2025-10-30,future_holdout,true
ECM-02084,2024-05-11,development,true
ECM-02085,2025-10-28,future_holdout,true
ECM-02086,2024-08-01,development,true
ECM-02087,2025-01-17,validation,true
ECM-02088,2025-08-19,future_holdout,true
ECM-02089,2025-04-04,validation,true
ECM-02090,2025-10-07,future_holdout,true
ECM-02091,2025-11-14,future_holdout,true
ECM-02092,2024-01-13,development,true
ECM-02093,2024-06-04,development,true
ECM-02094,2024-12-04,development,true
ECM-02095,2025-09-20,future_holdout,true
ECM-02096,2025-06-16,validation,true
ECM-02097,2025-03-16,validation,true
ECM-02098,2024-05-14,development,true
ECM-02099,2024-08-11,development,true
ECM-02100,2025-09-04,future_holdout,true
ECM-02101,2024-08-22,development,true
ECM-02102,2024-07-20,development,true
ECM-02103,2024-02-04,development,true
ECM-02104,2024-05-18,development,true
ECM-02105,2025-08-08,future_holdout,true
ECM-02106,2025-11-19,future_holdout,true
ECM-02107,2025-01-27,validation,true
ECM-02108,2024-10-07,development,true
ECM-02109,2024-11-16,development,true
ECM-02110,2024-07-14,development,true
ECM-02111,2024-12-14,development,true
ECM-02112,2025-11-03,future_holdout,true
ECM-02113,2025-06-03,validation,true
ECM-02114,2025-11-18,future_holdout,true
ECM-02115,2025-12-15,future_holdout,true
ECM-02116,2024-07-07,development,true
ECM-02117,2024-05-28,development,true
ECM-02118,2025-03-23,validation,true
ECM-02119,2024-01-22,development,true
ECM-02120,2025-06-11,validation,true
ECM-02121,2024-11-15,development,true
ECM-02122,2024-05-23,development,true
ECM-02123,2025-03-25,validation,true
ECM-02124,2025-06-25,validation,true
ECM-02125,2025-05-14,validation,true
ECM-02126,2025-04-09,validation,true
ECM-02127,2024-08-05,development,true
ECM-02128,2024-02-17,development,true
ECM-02129,2025-09-10,future_holdout,true
ECM-02130,2024-03-15,development,true
ECM-02131,2024-10-22,development,true
ECM-02132,2024-05-22,development,true
ECM-02133,2024-05-12,development,true
ECM-02134,2025-10-22,future_holdout,true
ECM-02135,2025-05-27,validation,true
ECM-02136,2024-07-09,development,true
ECM-02137,2025-05-11,validation,true
ECM-02138,2024-11-13,development,true
ECM-02139,2025-01-06,validation,true
ECM-02140,2024-09-23,development,true
ECM-02141,2025-09-26,future_holdout,true
ECM-02142,2025-02-20,validation,true
ECM-02143,2024-05-26,development,true
ECM-02144,2024-05-03,development,true
ECM-02145,2025-05-29,validation,true
ECM-02146,2025-08-18,future_holdout,true
ECM-02147,2024-05-11,development,true
ECM-02148,2025-09-05,future_holdout,true
ECM-02149,2024-05-26,development,true
ECM-02150,2024-11-02,development,true
ECM-02151,2024-04-18,development,true
ECM-02152,2024-05-10,development,true
ECM-02153,2024-08-30,development,true
ECM-02154,2025-01-04,validation,true
ECM-02155,2024-02-19,development,true
ECM-02156,2025-08-10,future_holdout,true
ECM-02157,2024-07-17,development,true
ECM-02158,2024-01-11,development,true
ECM-02159,2024-08-24,development,true
ECM-02160,2024-02-10,development,true
ECM-02161,2025-03-21,validation,true
ECM-02162,2024-02-11,development,true
ECM-02163,2024-10-18,development,true
ECM-02164,2024-07-08,development,true
ECM-02165,2024-08-19,development,true
ECM-02166,2024-05-02,development,true
ECM-02167,2025-05-14,validation,true
ECM-02168,2025-11-26,future_holdout,true
ECM-02169,2024-09-06,development,true
ECM-02170,2025-08-08,future_holdout,true
ECM-02171,2025-01-03,validation,true
ECM-02172,2024-03-21,development,true
ECM-02173,2025-03-18,validation,true
ECM-02174,2025-10-30,future_holdout,true
ECM-02175,2024-04-03,development,true
ECM-02176,2024-12-20,development,true
ECM-02177,2024-03-01,development,true
ECM-02178,2024-12-10,development,true
ECM-02179,2024-02-21,development,true
ECM-02180,2025-04-12,validation,true
ECM-02181,2024-06-30,development,true
ECM-02182,2025-02-06,validation,true
ECM-02183,2024-09-12,development,true
ECM-02184,2024-11-29,development,true
ECM-02185,2025-03-14,validation,true
ECM-02186,2024-06-05,development,true
ECM-02187,2025-07-29,future_holdout,true
ECM-02188,2025-07-29,future_holdout,true
ECM-02189,2025-11-15,future_holdout,true
ECM-02190,2024-07-03,development,true
ECM-02191,2025-04-16,validation,true
ECM-02192,2025-08-21,future_holdout,true
ECM-02193,2025-12-18,future_holdout,true
ECM-02194,2024-04-12,development,true
ECM-02195,2024-09-29,development,true
ECM-02196,2024-02-09,development,true
ECM-02197,2025-04-29,validation,true
ECM-02198,2025-06-12,validation,true
ECM-02199,2025-02-05,validation,true
ECM-02200,2025-05-04,validation,true
ECM-02201,2025-04-17,validation,true
ECM-02202,2025-08-15,future_holdout,true
ECM-02203,2025-06-11,validation,true
ECM-02204,2024-05-19,development,true
ECM-02205,2024-03-13,development,true
ECM-02206,2025-09-12,future_holdout,true
ECM-02207,2024-07-13,development,true
ECM-02208,2025-08-26,future_holdout,true
ECM-02209,2024-03-15,development,true
ECM-02210,2025-01-19,validation,true
ECM-02211,2024-12-31,development,true
ECM-02212,2024-09-06,development,true
ECM-02213,2024-08-07,development,true
ECM-02214,2024-09-08,development,true
ECM-02215,2025-04-04,validation,true
ECM-02216,2024-11-28,development,true
ECM-02217,2025-02-18,validation,true
ECM-02218,2025-12-16,future_holdout,true
ECM-02219,2024-06-11,development,true
ECM-02220,2024-02-17,development,true
ECM-02221,2024-12-24,development,true
ECM-02222,2024-03-05,development,true
ECM-02223,2025-02-28,validation,true
ECM-02224,2024-09-28,development,true
ECM-02225,2025-08-04,future_holdout,true
ECM-02226,2024-11-14,development,true
ECM-02227,2024-05-05,development,true
ECM-02228,2025-10-16,future_holdout,true
ECM-02229,2024-01-16,development,true
ECM-02230,2025-11-28,future_holdout,true
ECM-02231,2025-03-19,validation,true
ECM-02232,2024-09-26,development,true
ECM-02233,2025-12-05,future_holdout,true
ECM-02234,2025-04-19,validation,true
ECM-02235,2025-12-10,future_holdout,true
ECM-02236,2024-12-23,development,true
ECM-02237,2025-05-06,validation,true
ECM-02238,2024-05-20,development,true
ECM-02239,2025-04-12,validation,true
ECM-02240,2025-12-06,future_holdout,true
ECM-02241,2024-07-30,development,true
ECM-02242,2025-09-27,future_holdout,true
ECM-02243,2024-11-11,development,true
ECM-02244,2025-10-08,future_holdout,true
ECM-02245,2024-02-16,development,true
ECM-02246,2025-08-31,future_holdout,true
ECM-02247,2024-07-07,development,true
ECM-02248,2025-07-06,future_holdout,true
ECM-02249,2025-05-31,validation,true
ECM-02250,2025-11-03,future_holdout,true
ECM-02251,2024-08-06,development,true
ECM-02252,2024-11-27,development,true
ECM-02253,2025-04-17,validation,true
ECM-02254,2024-05-06,development,true
ECM-02255,2025-05-09,validation,true
ECM-02256,2025-06-26,validation,true
ECM-02257,2025-08-28,future_holdout,true
ECM-02258,2024-03-03,development,true
ECM-02259,2024-03-11,development,true
ECM-02260,2024-11-25,development,true
ECM-02261,2024-10-22,development,true
ECM-02262,2025-10-10,future_holdout,true
ECM-02263,2024-10-29,development,true
ECM-02264,2024-09-27,development,true
ECM-02265,2025-11-27,future_holdout,true
ECM-02266,2025-02-02,validation,true
ECM-02267,2025-09-27,future_holdout,true
ECM-02268,2025-10-06,future_holdout,true
ECM-02269,2024-01-09,development,true
ECM-02270,2024-07-11,development,true
ECM-02271,2024-01-10,development,true
ECM-02272,2024-09-13,development,true
ECM-02273,2025-04-18,validation,true
ECM-02274,2024-07-17,development,true
ECM-02275,2024-02-25,development,true
ECM-02276,2024-08-27,development,true
ECM-02277,2025-10-09,future_holdout,true
ECM-02278,2025-12-27,future_holdout,true
ECM-02279,2025-12-12,future_holdout,true
ECM-02280,2025-05-06,validation,true
ECM-02281,2025-10-29,future_holdout,true
ECM-02282,2024-06-28,development,true
ECM-02283,2024-05-03,development,true
ECM-02284,2025-08-26,future_holdout,true
ECM-02285,2025-01-08,validation,true
ECM-02286,2024-11-01,development,true
ECM-02287,2024-07-08,development,true
ECM-02288,2024-08-20,development,true
ECM-02289,2025-10-06,future_holdout,true
ECM-02290,2025-09-08,future_holdout,true
ECM-02291,2024-11-25,development,true
ECM-02292,2025-10-09,future_holdout,true
ECM-02293,2024-10-10,development,true
ECM-02294,2024-04-22,development,true
ECM-02295,2024-05-31,development,true
ECM-02296,2024-01-08,development,true
ECM-02297,2024-09-08,development,true
ECM-02298,2025-01-02,validation,true
ECM-02299,2024-06-01,development,true
ECM-02300,2025-10-14,future_holdout,true
ECM-02301,2025-03-25,validation,true
ECM-02302,2024-05-23,development,true
ECM-02303,2024-03-28,development,true
ECM-02304,2024-12-03,development,true
ECM-02305,2024-07-30,development,true
ECM-02306,2025-12-15,future_holdout,true
ECM-02307,2025-03-29,validation,true
ECM-02308,2025-09-13,future_holdout,true
ECM-02309,2024-02-12,development,true
ECM-02310,2024-12-04,development,true
ECM-02311,2024-06-14,development,true
ECM-02312,2024-05-31,development,true
ECM-02313,2025-03-26,validation,true
ECM-02314,2025-05-16,validation,true
ECM-02315,2024-08-28,development,true
ECM-02316,2024-03-05,development,true
ECM-02317,2025-12-12,future_holdout,true
ECM-02318,2025-12-29,future_holdout,true
ECM-02319,2024-11-25,development,true
ECM-02320,2025-01-08,validation,true
ECM-02321,2024-11-06,development,true
ECM-02322,2025-07-16,future_holdout,true
ECM-02323,2025-01-14,validation,true
ECM-02324,2024-01-31,development,true
ECM-02325,2024-05-21,development,true
ECM-02326,2025-11-17,future_holdout,true
ECM-02327,2025-09-02,future_holdout,true
ECM-02328,2024-07-07,development,true
ECM-02329,2025-04-18,validation,true
ECM-02330,2025-06-28,validation,true
ECM-02331,2025-01-28,validation,true
ECM-02332,2025-02-10,validation,true
ECM-02333,2024-07-07,development,true
ECM-02334,2024-01-16,development,true
ECM-02335,2024-04-28,development,true
ECM-02336,2025-05-07,validation,true
ECM-02337,2024-07-08,development,true
ECM-02338,2024-04-20,development,true
ECM-02339,2025-10-26,future_holdout,true
ECM-02340,2025-12-09,future_holdout,true
ECM-02341,2024-07-17,development,true
ECM-02342,2024-04-19,development,true
ECM-02343,2025-08-28,future_holdout,true
ECM-02344,2025-05-25,validation,true
ECM-02345,2024-12-08,development,true
ECM-02346,2024-03-27,development,true
ECM-02347,2025-09-01,future_holdout,true
ECM-02348,2024-03-02,development,true
ECM-02349,2024-05-11,development,true
ECM-02350,2025-08-03,future_holdout,true
ECM-02351,2025-03-29,validation,true
ECM-02352,2025-03-29,validation,true
ECM-02353,2025-08-30,future_holdout,true
ECM-02354,2024-11-23,development,true
ECM-02355,2025-01-14,validation,true
ECM-02356,2025-11-29,future_holdout,true
ECM-02357,2025-02-20,validation,true
ECM-02358,2024-06-25,development,true
ECM-02359,2024-07-07,development,true
ECM-02360,2024-08-02,development,true
ECM-02361,2025-11-25,future_holdout,true
ECM-02362,2025-07-20,future_holdout,true
ECM-02363,2025-12-17,future_holdout,true
ECM-02364,2024-12-29,development,true
ECM-02365,2025-05-23,validation,true
ECM-02366,2025-09-12,future_holdout,true
ECM-02367,2025-02-07,validation,true
ECM-02368,2025-06-27,validation,true
ECM-02369,2024-02-21,development,true
ECM-02370,2024-06-30,development,true
ECM-02371,2025-10-10,future_holdout,true
ECM-02372,2025-01-28,validation,true
ECM-02373,2025-02-27,validation,true
ECM-02374,2024-04-04,development,true
ECM-02375,2024-05-18,development,true
ECM-02376,2025-07-11,future_holdout,true
ECM-02377,2025-01-25,validation,true
ECM-02378,2024-04-09,development,true
ECM-02379,2024-09-10,development,true
ECM-02380,2025-06-08,validation,true
ECM-02381,2025-05-27,validation,true
ECM-02382,2024-03-24,development,true
ECM-02383,2025-02-01,validation,true
ECM-02384,2024-02-01,development,true
ECM-02385,2025-06-03,validation,true
ECM-02386,2025-02-17,validation,true
ECM-02387,2025-01-20,validation,true
ECM-02388,2024-10-28,development,true
ECM-02389,2024-05-07,development,true
ECM-02390,2024-12-12,development,true
ECM-02391,2025-06-04,validation,true
ECM-02392,2025-07-21,future_holdout,true
ECM-02393,2024-04-27,development,true
ECM-02394,2024-05-08,development,true
ECM-02395,2025-03-04,validation,true
ECM-02396,2024-06-01,development,true
ECM-02397,2024-12-12,development,true
ECM-02398,2024-01-02,development,true
ECM-02399,2025-07-28,future_holdout,true
ECM-02400,2025-04-13,validation,true
ECM-02401,2024-05-01,development,true
ECM-02402,2024-10-19,development,true
ECM-02403,2024-09-04,development,true
ECM-02404,2025-08-20,future_holdout,true
ECM-02405,2024-12-22,development,true
ECM-02406,2024-04-25,development,true
ECM-02407,2024-06-15,development,true
ECM-02408,2024-01-15,development,true
ECM-02409,2024-03-01,development,true
ECM-02410,2024-07-05,development,true
ECM-02411,2025-04-13,validation,true
ECM-02412,2025-09-05,future_holdout,true
ECM-02413,2025-03-13,validation,true
ECM-02414,2025-10-06,future_holdout,true
ECM-02415,2024-09-28,development,true
ECM-02416,2024-04-21,development,true
ECM-02417,2025-06-11,validation,true
ECM-02418,2025-05-29,validation,true
ECM-02419,2025-08-05,future_holdout,true
ECM-02420,2025-01-28,validation,true
ECM-02421,2024-04-19,development,true
ECM-02422,2024-10-19,development,true
ECM-02423,2025-03-27,validation,true
ECM-02424,2024-09-10,development,true
ECM-02425,2025-03-04,validation,true
ECM-02426,2025-05-08,validation,true
ECM-02427,2025-06-03,validation,true
ECM-02428,2024-12-22,development,true
ECM-02429,2025-01-08,validation,true
ECM-02430,2024-11-14,development,true
ECM-02431,2024-05-19,development,true
ECM-02432,2025-08-16,future_holdout,true
ECM-02433,2024-10-10,development,true
ECM-02434,2025-02-06,validation,true
ECM-02435,2024-06-08,development,true
ECM-02436,2025-10-24,future_holdout,true
ECM-02437,2024-03-30,development,true
ECM-02438,2025-01-06,validation,true
ECM-02439,2025-05-23,validation,true
ECM-02440,2025-11-20,future_holdout,true
ECM-02441,2025-11-05,future_holdout,true
ECM-02442,2024-07-24,development,true
ECM-02443,2024-05-02,development,true
ECM-02444,2024-01-27,development,true
ECM-02445,2025-11-28,future_holdout,true
ECM-02446,2024-03-23,development,true
ECM-02447,2025-12-22,future_holdout,true
ECM-02448,2024-10-27,development,true
ECM-02449,2025-04-22,validation,true
ECM-02450,2025-06-09,validation,true
ECM-02451,2024-02-14,development,true
ECM-02452,2025-10-23,future_holdout,true
ECM-02453,2025-08-16,future_holdout,true
ECM-02454,2024-09-07,development,true
ECM-02455,2024-05-01,development,true
ECM-02456,2024-02-21,development,true
ECM-02457,2024-08-20,development,true
ECM-02458,2025-04-29,validation,true
ECM-02459,2025-05-12,validation,true
ECM-02460,2025-12-05,future_holdout,true
ECM-02461,2024-08-22,development,true
ECM-02462,2025-01-07,validation,true
ECM-02463,2025-09-28,future_holdout,true
ECM-02464,2024-09-20,development,true
ECM-02465,2025-12-26,future_holdout,true
ECM-02466,2024-02-09,development,true
ECM-02467,2024-05-12,development,true
ECM-02468,2024-09-29,development,true
ECM-02469,2025-03-13,validation,true
ECM-02470,2025-06-15,validation,true
ECM-02471,2024-07-14,development,true
ECM-02472,2024-06-01,development,true
ECM-02473,2024-09-05,development,true
ECM-02474,2025-07-13,future_holdout,true
ECM-02475,2025-12-09,future_holdout,true
ECM-02476,2024-06-25,development,true
ECM-02477,2025-11-15,future_holdout,true
ECM-02478,2024-09-16,development,true
ECM-02479,2024-05-26,development,true
ECM-02480,2025-03-29,validation,true
ECM-02481,2025-08-10,future_holdout,true
ECM-02482,2025-04-11,validation,true
ECM-02483,2025-08-09,future_holdout,true
ECM-02484,2024-06-27,development,true
ECM-02485,2025-05-05,validation,true
ECM-02486,2024-11-16,development,true
ECM-02487,2025-07-27,future_holdout,true
ECM-02488,2025-07-12,future_holdout,true
ECM-02489,2025-09-02,future_holdout,true
ECM-02490,2025-08-01,future_holdout,true
ECM-02491,2024-10-16,development,true
ECM-02492,2025-02-03,validation,true
ECM-02493,2024-02-27,development,true
ECM-02494,2024-08-17,development,true
ECM-02495,2024-01-11,development,true
ECM-02496,2025-04-27,validation,true
ECM-02497,2024-03-16,development,true
