order_date,product_category,product_tier,product_price_usd,quantity,items_in_cart,discount_pct,payment_method,shipping_method,customer_segment,acquisition_channel,device_type,warehouse_id,fulfillment_agent,coupon_used,days_since_last_visit
2024-03-17,home_goods,standard,29.44,3,1,0.15,card,standard,returning,social,mobile,WH4,Agent 4,false,18
2024-11-02,electronics,standard,73.71,1,6,0.2,card,express,returning,organic,desktop,WH2,Agent 7,false,28
2025-10-08,apparel,standard,16.25,5,3,0.1,card,standard,vip,social,mobile,WH3,Agent 8,false,20
2024-04-12,electronics,standard,57.09,2,1,0.15,paypal,standard,returning,paid_search,tablet,WH1,Agent 3,false,63
2024-04-21,toys,luxury,171.46,1,1,0.3,gift_card,standard,returning,affiliate,tablet,WH4,Agent 5,false,45
2025-09-27,home_goods,premium,129.73,1,3,0.05,paypal,standard,new,paid_search,tablet,WH4,Agent 6,true,5
2024-04-02,electronics,standard,86.94,4,2,0.4,gift_card,standard,returning,organic,mobile,WH1,Agent 2,false,0
2024-05-19,beauty,premium,36.05,1,1,0.3,buy_now_pay_later,next_day,new,email,mobile,WH1,Agent 7,true,5
2025-08-26,beauty,premium,85.73,5,3,0.2,card,standard,new,affiliate,mobile,WH2,Agent 8,false,27
2024-01-19,apparel,premium,122.97,1,2,0.0,paypal,standard,returning,social,desktop,WH2,Agent 7,true,19
2025-12-12,electronics,standard,119.49,3,3,0.1,paypal,standard,new,organic,desktop,WH1,Agent 2,false,4
2025-02-26,home_goods,premium,81.49,2,4,0.0,card,express,returning,organic,desktop,WH1,Agent 4,false,0
2025-06-15,beauty,standard,30.59,1,3,0.05,card,standard,new,email,tablet,WH4,Agent 2,false,26
2024-09-27,home_goods,standard,52.82,1,2,0.1,card,standard,returning,organic,desktop,WH1,Agent 3,false,9
2024-10-26,electronics,premium,156.6,1,1,0.1,buy_now_pay_later,next_day,returning,affiliate,mobile,WH2,Agent 2,true,0
2025-06-26,toys,standard,24.33,2,2,0.3,card,next_day,new,affiliate,desktop,WH2,Agent 1,false,4
2025-01-13,apparel,premium,61.22,4,5,0.1,card,standard,vip,affiliate,mobile,WH4,Agent 2,true,41
2024-04-08,electronics,premium,151.69,1,5,0.1,paypal,express,vip,paid_search,tablet,WH3,Agent 2,false,11
2025-03-13,home_goods,standard,67.29,3,1,0.05,paypal,express,new,paid_search,mobile,WH3,Agent 2,false,14
2024-07-10,home_goods,standard,35.94,1,2,0.3,card,next_day,new,paid_search,mobile,WH1,Agent 4,false,1
2024-08-16,home_goods,standard,61.82,2,2,0.3,paypal,standard,returning,organic,mobile,WH1,Agent 3,false,13
2025-01-09,electronics,standard,86.58,1,1,0.05,paypal,standard,new,paid_search,mobile,WH1,Agent 2,true,35
2024-03-09,beauty,standard,27.69,1,1,0.4,card,next_day,new,paid_search,desktop,WH3,Agent 8,true,44
2025-12-14,electronics,standard,8.0,1,1,0.4,buy_now_pay_later,express,vip,paid_search,mobile,WH1,Agent 2,true,0
2024-03-16,apparel,standard,30.93,2,1,0.2,card,standard,returning,social,mobile,WH1,Agent 4,true,57
2025-07-16,apparel,standard,36.48,2,2,0.4,card,standard,vip,paid_search,mobile,WH1,Agent 6,false,4
2024-05-25,electronics,standard,122.98,2,2,0.0,buy_now_pay_later,standard,new,paid_search,tablet,WH3,Agent 2,false,12
2025-02-18,electronics,standard,72.47,4,3,0.2,card,next_day,returning,paid_search,desktop,WH2,Agent 2,false,75
2025-04-06,apparel,standard,21.58,3,3,0.1,card,standard,new,organic,desktop,WH2,Agent 5,false,23
2025-09-25,apparel,premium,95.78,4,4,0.15,card,standard,returning,organic,tablet,WH4,Agent 3,false,0
2024-05-24,toys,luxury,89.16,5,1,0.1,paypal,express,new,social,mobile,WH3,Agent 7,false,44
2025-12-30,beauty,standard,40.34,4,3,0.0,card,standard,new,organic,mobile,WH1,Agent 2,false,74
2024-07-19,electronics,premium,120.21,1,6,0.2,card,express,returning,organic,desktop,WH4,Agent 2,true,14
2025-02-08,electronics,luxury,171.8,1,1,0.0,paypal,standard,new,organic,mobile,WH1,Agent 2,false,33
2025-01-03,apparel,luxury,57.2,2,1,0.0,gift_card,standard,new,organic,desktop,WH4,Agent 5,false,0
2024-05-21,apparel,standard,31.86,2,1,0.05,paypal,express,returning,social,desktop,WH2,Agent 6,false,21
2024-05-23,apparel,premium,76.39,1,1,0.4,paypal,standard,new,paid_search,desktop,WH2,Agent 7,false,48
2025-05-15,apparel,premium,62.54,7,3,0.4,card,standard,new,email,mobile,WH4,Agent 3,false,0
2025-08-30,toys,premium,51.42,1,1,0.3,paypal,standard,new,organic,desktop,WH1,Agent 8,true,0
2024-11-13,electronics,standard,64.89,2,1,0.4,gift_card,standard,new,social,mobile,WH2,Agent 7,false,7
2024-07-17,beauty,luxury,128.18,4,3,0.3,card,standard,returning,email,desktop,WH1,Agent 1,false,0
2025-08-12,home_goods,premium,55.93,2,1,0.0,card,standard,new,organic,mobile,WH3,Agent 2,false,37
2024-03-04,toys,premium,65.55,1,1,0.05,paypal,express,returning,paid_search,mobile,WH3,Agent 8,false,31
2025-06-26,apparel,standard,40.79,7,1,0.1,buy_now_pay_later,standard,returning,social,desktop,WH4,Agent 2,false,0
2025-02-20,apparel,standard,26.29,3,1,0.2,card,express,new,organic,desktop,WH3,Agent 8,false,11
2024-06-28,beauty,luxury,84.51,1,2,0.0,card,express,vip,email,mobile,WH4,Agent 6,false,2
2025-03-02,home_goods,premium,76.68,7,4,0.3,card,express,vip,social,mobile,WH2,Agent 2,false,0
2024-01-16,home_goods,premium,36.41,1,6,0.1,buy_now_pay_later,standard,vip,paid_search,tablet,WH1,Agent 2,true,19
2024-04-26,apparel,standard,49.18,1,1,0.1,paypal,standard,new,organic,mobile,WH4,Agent 1,false,19
2025-03-11,apparel,luxury,135.07,3,2,0.4,buy_now_pay_later,standard,new,paid_search,mobile,WH2,Agent 6,false,44
2024-12-19,apparel,premium,57.01,4,2,0.0,gift_card,express,vip,email,desktop,WH3,Agent 1,false,0
2024-12-23,beauty,premium,9.01,3,5,0.1,paypal,standard,returning,paid_search,mobile,WH3,Agent 2,false,40
2025-04-06,apparel,premium,100.53,2,3,0.15,card,standard,returning,organic,mobile,WH1,Agent 1,false,37
2025-05-04,apparel,standard,62.32,1,3,0.0,buy_now_pay_later,express,returning,organic,tablet,WH2,Agent 8,false,7
2025-03-30,electronics,standard,110.86,2,2,0.1,gift_card,next_day,new,email,desktop,WH1,Agent 2,false,13
2024-12-10,apparel,standard,17.93,1,2,0.0,paypal,standard,new,affiliate,mobile,WH4,Agent 4,true,22
2024-12-16,electronics,standard,30.53,1,3,0.05,paypal,standard,returning,organic,tablet,WH1,Agent 2,true,17
2025-04-19,apparel,premium,82.03,3,6,0.2,gift_card,express,returning,email,mobile,WH3,Agent 2,false,4
2025-07-10,apparel,standard,30.12,1,1,0.05,buy_now_pay_later,standard,new,organic,desktop,WH2,Agent 4,false,45
2024-11-26,toys,standard,34.56,3,2,0.2,card,standard,returning,paid_search,desktop,WH3,Agent 7,false,17
2024-08-01,toys,standard,19.29,2,2,0.1,gift_card,next_day,new,social,desktop,WH2,Agent 2,true,0
2025-03-28,toys,premium,41.39,2,3,0.2,paypal,standard,new,social,desktop,WH1,Agent 3,false,22
2025-01-06,apparel,premium,57.96,4,2,0.2,card,express,new,organic,tablet,WH3,Agent 1,false,57
2025-08-13,toys,standard,45.93,5,3,0.4,paypal,standard,new,paid_search,desktop,WH2,Agent 5,false,16
2024-09-28,beauty,standard,8.0,1,2,0.05,paypal,standard,new,social,desktop,WH2,Agent 2,true,0
2025-08-07,beauty,standard,30.18,1,6,0.15,card,standard,returning,paid_search,mobile,WH4,Agent 2,true,17
2024-09-07,apparel,standard,21.57,2,6,0.15,paypal,standard,vip,social,mobile,WH3,Agent 8,true,32
2024-07-06,beauty,standard,34.86,3,6,0.2,card,express,returning,social,desktop,WH1,Agent 5,false,26
2024-08-22,apparel,premium,74.41,1,3,0.0,paypal,standard,returning,email,tablet,WH3,Agent 3,false,46
2024-06-25,apparel,luxury,150.19,2,4,0.3,buy_now_pay_later,standard,returning,email,desktop,WH3,Agent 7,false,0
2024-09-19,beauty,standard,34.52,3,1,0.15,gift_card,express,new,paid_search,mobile,WH2,Agent 8,false,50
2024-07-28,electronics,standard,54.59,4,1,0.0,card,standard,new,paid_search,tablet,WH4,Agent 2,false,68
2024-05-20,electronics,premium,170.28,1,2,0.1,card,standard,returning,paid_search,tablet,WH2,Agent 2,true,76
2024-07-02,electronics,premium,147.99,2,5,0.0,buy_now_pay_later,standard,returning,organic,desktop,WH1,Agent 7,false,59
2025-02-19,beauty,standard,23.0,2,2,0.15,paypal,standard,returning,email,desktop,WH1,Agent 6,false,0
2024-07-23,home_goods,premium,124.51,1,6,0.1,paypal,standard,vip,organic,desktop,WH3,Agent 2,false,43
2024-10-15,home_goods,standard,52.77,1,1,0.0,card,standard,new,social,mobile,WH3,Agent 1,true,8
2024-01-03,toys,standard,19.66,1,4,0.05,card,express,returning,organic,desktop,WH2,Agent 2,true,17
2024-07-24,beauty,standard,25.75,2,3,0.0,buy_now_pay_later,standard,returning,organic,desktop,WH1,Agent 8,false,0
2024-10-11,home_goods,premium,201.97,2,2,0.05,buy_now_pay_later,standard,returning,paid_search,mobile,WH1,Agent 2,false,47
2024-05-04,home_goods,premium,73.66,3,2,0.05,card,standard,new,paid_search,desktop,WH4,Agent 8,false,0
2024-09-05,electronics,standard,87.0,1,3,0.0,card,standard,new,organic,mobile,WH3,Agent 3,false,0
2024-02-15,home_goods,standard,51.01,1,1,0.2,card,standard,new,email,desktop,WH4,Agent 2,false,34
2024-05-15,apparel,luxury,92.57,2,3,0.15,gift_card,standard,returning,paid_search,mobile,WH1,Agent 2,false,0
2024-07-08,electronics,premium,138.71,3,2,0.4,paypal,express,new,organic,mobile,WH1,Agent 2,false,30
2025-09-28,beauty,standard,54.75,3,1,0.15,buy_now_pay_later,standard,new,paid_search,mobile,WH2,Agent 2,false,15
2024-07-28,beauty,standard,47.83,1,3,0.4,buy_now_pay_later,express,new,email,tablet,WH1,Agent 3,true,0
2024-09-06,home_goods,standard,20.88,1,2,0.3,card,standard,new,affiliate,tablet,WH1,Agent 2,true,18
2024-04-22,apparel,premium,90.57,1,3,0.3,buy_now_pay_later,standard,returning,organic,desktop,WH4,Agent 2,false,35
2024-10-06,beauty,standard,32.89,1,2,0.1,gift_card,standard,new,organic,mobile,WH4,Agent 2,true,11
2024-11-24,beauty,standard,8.0,1,3,0.05,card,standard,new,organic,mobile,WH2,Agent 8,true,54
2025-07-14,electronics,luxury,200.21,4,3,0.15,card,standard,new,email,desktop,WH1,Agent 2,false,2
2024-03-19,home_goods,premium,102.02,1,2,0.05,paypal,express,new,organic,tablet,WH2,Agent 2,false,13
2025-07-21,home_goods,standard,77.7,1,2,0.3,gift_card,express,new,email,mobile,WH1,Agent 2,false,0
2025-04-28,electronics,premium,165.5,4,3,0.0,gift_card,standard,new,email,mobile,WH3,Agent 2,true,53
2025-03-27,apparel,premium,79.98,1,1,0.2,buy_now_pay_later,standard,new,paid_search,mobile,WH1,Agent 7,false,0
2024-02-07,electronics,standard,75.53,3,3,0.3,card,standard,new,email,desktop,WH1,Agent 2,false,32
2025-12-16,toys,standard,62.38,4,6,0.1,card,standard,returning,email,desktop,WH2,Agent 2,false,16
2024-03-04,toys,standard,10.48,1,3,0.1,card,express,returning,email,mobile,WH2,Agent 2,false,0
2024-07-27,toys,standard,46.26,1,3,0.1,card,standard,new,email,desktop,WH4,Agent 2,true,5
2025-10-16,toys,standard,47.7,1,2,0.0,gift_card,express,new,organic,mobile,WH2,Agent 6,false,41
2024-12-15,home_goods,standard,55.96,1,2,0.15,gift_card,standard,new,social,mobile,WH1,Agent 2,false,27
2024-04-09,apparel,standard,15.74,8,2,0.4,card,standard,new,email,desktop,WH2,Agent 6,false,30
2024-01-04,electronics,standard,69.37,4,4,0.15,card,standard,returning,social,desktop,WH1,Agent 2,false,0
2024-06-19,beauty,standard,39.54,1,5,0.05,gift_card,standard,returning,organic,mobile,WH2,Agent 2,true,39
2025-02-12,beauty,luxury,144.27,1,5,0.2,card,standard,returning,email,mobile,WH1,Agent 2,false,11
2025-12-19,beauty,standard,32.29,3,2,0.0,paypal,standard,vip,paid_search,mobile,WH2,Agent 5,false,0
2025-01-27,toys,standard,36.83,2,1,0.05,card,express,returning,paid_search,desktop,WH1,Agent 4,false,35
2024-07-14,home_goods,standard,34.87,4,1,0.2,buy_now_pay_later,next_day,new,paid_search,mobile,WH3,Agent 2,false,26
2024-11-10,apparel,standard,56.08,2,2,0.0,buy_now_pay_later,express,new,social,desktop,WH1,Agent 6,false,6
2024-01-11,electronics,premium,48.51,4,3,0.0,card,express,returning,paid_search,desktop,WH1,Agent 5,true,19
2025-08-27,apparel,standard,31.57,6,6,0.1,card,next_day,vip,organic,mobile,WH2,Agent 6,false,38
2025-07-21,home_goods,standard,27.96,1,3,0.15,card,next_day,returning,paid_search,desktop,WH3,Agent 2,true,13
2024-12-13,apparel,premium,12.16,4,3,0.0,card,next_day,new,organic,mobile,WH4,Agent 8,false,23
2025-09-10,electronics,standard,104.12,1,4,0.15,gift_card,express,returning,social,mobile,WH1,Agent 2,true,0
2024-01-26,home_goods,premium,84.11,2,4,0.0,card,standard,returning,email,mobile,WH4,Agent 2,false,47
2025-05-02,home_goods,standard,80.2,4,3,0.0,card,express,new,organic,mobile,WH1,Agent 6,false,79
2025-01-25,apparel,standard,34.33,5,2,0.2,buy_now_pay_later,standard,returning,organic,desktop,WH2,Agent 7,false,79
2024-02-17,apparel,standard,42.45,5,1,0.4,buy_now_pay_later,next_day,new,paid_search,desktop,WH1,Agent 2,false,43
2024-10-31,beauty,luxury,121.64,1,1,0.3,paypal,express,new,paid_search,mobile,WH2,Agent 5,true,0
2024-05-14,electronics,standard,82.79,4,4,0.2,card,next_day,vip,paid_search,mobile,WH2,Agent 2,false,11
2025-11-23,home_goods,luxury,166.29,1,6,0.15,card,standard,vip,email,desktop,WH2,Agent 2,true,50
2025-03-11,electronics,standard,86.98,1,3,0.05,card,standard,returning,paid_search,mobile,WH1,Agent 2,true,62
2025-06-02,beauty,standard,25.08,4,3,0.05,buy_now_pay_later,standard,new,email,desktop,WH2,Agent 8,false,19
2025-02-13,toys,standard,21.94,1,2,0.1,card,standard,new,paid_search,desktop,WH3,Agent 2,true,17
2024-11-15,home_goods,standard,55.31,1,6,0.05,buy_now_pay_later,next_day,returning,paid_search,mobile,WH2,Agent 3,false,65
2024-10-03,toys,standard,37.9,1,4,0.1,card,standard,returning,email,desktop,WH3,Agent 1,true,52
2025-12-25,home_goods,standard,93.06,2,1,0.4,buy_now_pay_later,standard,returning,paid_search,mobile,WH1,Agent 1,false,20
2024-09-17,apparel,standard,28.12,3,1,0.1,card,express,new,organic,desktop,WH4,Agent 1,false,43
2024-06-28,apparel,standard,83.33,3,2,0.4,paypal,next_day,new,paid_search,mobile,WH4,Agent 4,false,5
2025-10-04,electronics,premium,141.42,1,4,0.2,paypal,express,returning,organic,mobile,WH4,Agent 2,true,0
2024-11-29,toys,standard,51.94,3,3,0.4,paypal,express,new,paid_search,mobile,WH4,Agent 4,false,31
2024-03-09,home_goods,standard,83.27,1,3,0.15,card,standard,new,paid_search,mobile,WH1,Agent 2,false,40
2025-04-20,apparel,luxury,93.46,2,5,0.0,gift_card,standard,returning,affiliate,mobile,WH1,Agent 4,false,49
2024-06-30,apparel,standard,39.02,4,1,0.15,buy_now_pay_later,express,new,paid_search,mobile,WH2,Agent 6,true,0
2025-08-15,home_goods,premium,154.63,1,1,0.2,paypal,standard,new,organic,desktop,WH2,Agent 2,false,2
2025-01-11,electronics,standard,99.54,5,1,0.4,card,standard,returning,paid_search,desktop,WH1,Agent 2,true,11
2025-01-17,toys,luxury,63.42,1,1,0.15,paypal,standard,new,organic,mobile,WH3,Agent 8,true,68
2025-02-24,electronics,premium,60.35,3,3,0.15,paypal,express,new,social,tablet,WH4,Agent 2,false,0
2025-06-04,apparel,standard,35.07,3,3,0.0,card,standard,new,email,desktop,WH2,Agent 8,false,13
2025-10-22,beauty,standard,28.58,4,1,0.05,buy_now_pay_later,standard,new,organic,mobile,WH1,Agent 4,false,15
2025-06-24,toys,premium,42.93,1,1,0.05,gift_card,express,new,email,desktop,WH1,Agent 8,true,78
2025-03-23,apparel,standard,52.31,3,5,0.15,gift_card,standard,returning,social,tablet,WH4,Agent 2,false,21
2025-08-30,electronics,standard,67.48,1,1,0.2,buy_now_pay_later,next_day,new,email,mobile,WH1,Agent 2,true,0
2025-04-18,electronics,premium,135.74,1,6,0.15,gift_card,standard,returning,social,mobile,WH3,Agent 2,true,33
2024-10-20,apparel,standard,33.07,1,5,0.0,paypal,standard,returning,social,mobile,WH1,Agent 3,true,9
2024-08-26,apparel,standard,26.37,3,3,0.0,paypal,express,returning,organic,desktop,WH2,Agent 3,false,0
2025-07-07,apparel,standard,50.88,3,6,0.3,card,express,vip,organic,mobile,WH1,Agent 2,false,1
2025-12-21,electronics,standard,111.7,3,5,0.1,buy_now_pay_later,standard,returning,organic,mobile,WH1,Agent 2,false,10
2025-06-04,beauty,luxury,107.28,1,3,0.0,buy_now_pay_later,express,returning,email,mobile,WH3,Agent 4,false,0
2024-12-16,electronics,premium,128.04,1,1,0.0,gift_card,next_day,new,organic,mobile,WH4,Agent 2,false,50
2025-07-04,toys,luxury,115.56,2,1,0.15,paypal,standard,new,organic,mobile,WH1,Agent 4,false,23
2024-05-12,apparel,standard,45.25,1,2,0.0,buy_now_pay_later,next_day,new,organic,desktop,WH1,Agent 2,true,0
2024-05-09,beauty,standard,34.03,5,6,0.0,paypal,standard,vip,social,mobile,WH3,Agent 2,false,4
2025-11-17,electronics,premium,73.81,6,6,0.15,buy_now_pay_later,standard,returning,organic,desktop,WH4,Agent 2,false,0
2025-08-13,toys,standard,40.58,5,2,0.0,card,standard,new,affiliate,desktop,WH1,Agent 2,false,15
2024-07-27,electronics,standard,20.4,2,2,0.05,buy_now_pay_later,standard,new,affiliate,mobile,WH1,Agent 2,false,29
2025-09-05,home_goods,standard,78.11,1,3,0.0,gift_card,standard,new,affiliate,desktop,WH3,Agent 2,true,0
2024-09-01,apparel,standard,8.63,6,3,0.1,card,express,returning,paid_search,tablet,WH2,Agent 6,true,16
2024-08-09,beauty,standard,23.43,1,2,0.3,paypal,standard,new,paid_search,mobile,WH4,Agent 5,true,13
2024-03-30,apparel,premium,86.42,2,2,0.4,card,next_day,new,organic,tablet,WH3,Agent 8,false,5
2025-12-29,electronics,standard,37.27,2,1,0.0,paypal,standard,returning,social,mobile,WH4,Agent 7,false,30
2025-05-01,apparel,luxury,135.16,1,1,0.0,card,standard,new,organic,desktop,WH4,Agent 6,true,0
2024-04-07,apparel,standard,44.87,1,1,0.1,card,standard,new,organic,tablet,WH4,Agent 7,false,56
2024-12-31,beauty,luxury,86.87,1,2,0.1,gift_card,standard,new,organic,mobile,WH4,Agent 1,false,13
2024-09-17,home_goods,luxury,127.57,1,1,0.4,card,express,returning,email,tablet,WH3,Agent 5,false,19
2025-01-26,apparel,standard,44.8,3,2,0.15,card,standard,new,email,desktop,WH2,Agent 7,false,3
2025-02-22,beauty,standard,26.29,1,5,0.0,card,standard,vip,social,mobile,WH1,Agent 1,true,20
2024-09-30,toys,standard,26.91,1,1,0.1,card,express,vip,email,desktop,WH1,Agent 3,true,0
2024-05-25,electronics,standard,60.08,1,2,0.1,card,express,returning,affiliate,desktop,WH2,Agent 2,false,0
2024-02-18,beauty,premium,36.98,4,3,0.15,card,express,returning,paid_search,mobile,WH4,Agent 6,false,18
2025-02-27,toys,premium,100.11,1,5,0.0,gift_card,express,returning,organic,mobile,WH3,Agent 2,false,5
2024-08-27,home_goods,luxury,113.77,4,3,0.0,paypal,next_day,new,paid_search,desktop,WH2,Agent 2,false,5
2024-08-30,apparel,standard,35.21,1,1,0.0,card,standard,new,affiliate,tablet,WH1,Agent 8,true,29
2024-10-30,apparel,standard,30.39,3,1,0.3,card,express,new,email,desktop,WH4,Agent 7,true,6
2025-01-07,beauty,premium,56.6,1,2,0.15,card,standard,new,organic,desktop,WH2,Agent 7,false,0
2024-03-13,home_goods,luxury,237.78,1,1,0.0,paypal,express,vip,organic,desktop,WH1,Agent 2,false,0
2025-04-29,home_goods,standard,63.83,1,4,0.1,card,next_day,returning,social,mobile,WH1,Agent 2,true,27
2025-02-05,electronics,standard,81.59,1,1,0.0,card,standard,new,organic,mobile,WH4,Agent 2,false,25
2025-08-22,toys,standard,52.58,1,5,0.2,buy_now_pay_later,standard,returning,social,mobile,WH4,Agent 2,true,24
2025-09-21,beauty,luxury,71.83,1,3,0.05,buy_now_pay_later,express,vip,organic,mobile,WH3,Agent 6,true,58
2025-11-25,electronics,standard,31.92,1,6,0.05,paypal,express,returning,organic,mobile,WH2,Agent 2,false,29
2025-10-01,apparel,standard,65.0,5,1,0.0,card,express,returning,organic,mobile,WH2,Agent 7,false,15
2025-04-26,apparel,standard,11.62,5,1,0.3,buy_now_pay_later,express,vip,paid_search,mobile,WH1,Agent 5,false,4
2025-08-24,toys,standard,44.95,1,2,0.15,buy_now_pay_later,standard,new,paid_search,desktop,WH1,Agent 5,false,17
2025-01-02,electronics,premium,178.45,1,2,0.15,paypal,standard,new,affiliate,mobile,WH3,Agent 1,false,15
2025-10-06,toys,premium,29.1,2,2,0.0,paypal,express,vip,paid_search,tablet,WH3,Agent 4,false,8
2024-04-09,home_goods,premium,69.67,1,6,0.15,gift_card,express,returning,organic,mobile,WH1,Agent 2,false,36
2025-01-07,toys,premium,72.27,5,1,0.3,gift_card,standard,new,organic,desktop,WH4,Agent 8,false,0
2024-09-30,electronics,standard,76.64,1,1,0.15,card,standard,new,email,desktop,WH2,Agent 1,true,0
2025-05-01,electronics,standard,92.78,1,1,0.2,paypal,standard,returning,organic,desktop,WH1,Agent 2,false,42
2025-03-28,apparel,standard,31.45,2,1,0.3,card,standard,vip,organic,tablet,WH2,Agent 2,false,5
2024-10-17,beauty,luxury,117.66,2,1,0.4,gift_card,standard,new,paid_search,mobile,WH2,Agent 4,true,67
2024-08-20,home_goods,premium,139.97,4,2,0.05,gift_card,express,new,social,desktop,WH1,Agent 2,false,78
2024-11-23,apparel,standard,24.78,4,2,0.1,gift_card,express,new,paid_search,desktop,WH2,Agent 2,false,32
2025-10-11,electronics,premium,139.51,1,2,0.2,buy_now_pay_later,standard,new,organic,tablet,WH2,Agent 2,false,0
2024-10-31,apparel,luxury,157.8,1,3,0.05,card,standard,vip,social,desktop,WH3,Agent 3,true,58
