returned,return_amount_usd,refund_processing_cost_usd,restocking_cost_usd,gross_margin_usd,net_contribution_usd,repeat_purchase_90d
false,0.0,0.0,0.0,210.72,181.09,false
false,0.0,0.0,23.95,0.55,-24.1,true
false,0.0,0.0,16.54,88.02,66.79,false
false,0.0,0.0,22.4,196.36,164.36,true
false,0.0,0.0,1.47,6.89,3.64,false
false,0.0,0.0,50.94,34.96,-17.7,true
false,0.0,0.0,10.36,30.11,18.12,false
false,0.0,0.0,15.43,20.54,3.43,true
false,0.0,0.0,0.0,62.95,60.07,false
false,0.0,0.0,16.33,39.39,20.53,false
true,32.65,0.0,0.0,-16.36,-17.09,false
false,0.0,0.0,1.87,30.56,26.38,true
false,0.0,0.0,0.0,94.5,89.23,false
false,0.0,0.0,2.52,0.61,-6.15,true
false,0.0,0.0,10.85,174.08,154.9,true
false,0.0,0.0,1.96,2.27,0.16,false
true,112.5,0.0,2.77,-67.66,-73.39,false
false,0.0,0.0,0.0,9.62,8.73,true
false,0.0,0.0,5.0,10.87,5.3,false
false,0.0,0.0,9.62,17.48,6.62,true
false,0.0,0.0,0.0,55.63,48.7,false
false,0.0,0.0,27.73,32.28,2.13,false
true,288.07,0.0,4.18,-227.13,-237.85,false
false,0.0,0.0,8.35,4.3,-4.31,false
false,0.0,0.0,0.0,6.79,6.03,
false,0.0,0.0,1.74,78.41,72.33,
false,0.0,0.0,19.97,36.98,11.73,true
false,0.0,0.0,2.65,238.65,218.46,false
false,0.0,16.83,36.51,-8.94,-66.67,false
true,53.07,0.0,7.82,-39.35,-48.44,false
false,0.0,0.0,9.89,56.65,44.1,true
false,0.0,0.0,16.49,32.45,14.24,true
true,154.09,0.0,13.74,-114.42,-132.26,
false,0.0,0.0,16.38,55.84,35.28,false
false,0.0,0.0,3.08,17.1,13.17,false
false,0.0,0.0,21.42,134.71,106.89,false
false,0.0,0.0,0.0,30.09,26.65,false
false,0.0,0.0,0.0,48.34,44.61,true
false,0.0,0.0,11.34,26.91,11.59,true
false,0.0,0.0,9.09,48.94,37.62,true
false,0.0,0.0,6.82,2.94,-4.63,false
false,0.0,0.0,0.0,8.53,8.0,
true,29.04,0.0,3.08,-34.02,-38.39,
false,0.0,0.0,1.94,97.84,90.64,false
false,0.0,0.0,0.0,34.52,31.73,true
false,0.0,0.0,15.32,20.99,4.58,false
false,0.0,0.0,0.0,-2.73,-4.08,
false,0.0,0.0,0.0,30.26,28.25,false
false,0.0,0.0,24.12,50.98,23.76,true
false,0.0,0.0,14.32,43.96,25.41,true
false,0.0,0.0,5.34,24.79,18.34,false
false,0.0,0.0,1.57,8.37,6.37,false
false,0.0,0.0,4.1,72.54,62.72,false
false,0.0,0.0,0.62,-2.23,-4.63,true
false,0.0,0.0,0.0,91.73,86.73,false
false,0.0,0.0,19.86,4.77,-15.44,false
false,0.0,0.0,7.51,55.36,43.98,true
true,215.17,0.0,14.6,-206.85,-228.32,false
false,0.0,0.0,0.16,12.57,10.69,true
false,0.0,0.0,9.35,83.87,66.16,false
false,0.0,0.0,16.99,317.0,278.82,true
false,0.0,0.0,1.64,35.85,31.93,true
false,0.0,0.0,6.66,37.31,28.29,false
false,0.0,0.0,0.0,282.81,266.34,true
false,0.0,0.0,6.81,-0.28,-7.83,false
false,0.0,0.0,2.24,29.48,24.44,true
false,0.0,0.0,3.8,67.26,59.62,true
false,0.0,0.0,0.0,0.87,0.04,false
false,0.0,0.0,9.81,15.11,4.46,false
false,0.0,0.0,31.08,193.56,153.38,false
false,0.0,0.0,9.5,21.07,10.44,false
false,0.0,0.0,4.77,25.22,14.43,true
false,0.0,0.0,15.46,28.25,10.92,true
false,0.0,0.0,7.44,10.42,2.54,true
false,0.0,0.0,16.03,61.0,36.92,false
false,0.0,0.0,23.56,31.64,5.15,true
false,0.0,0.0,17.21,43.45,20.09,false
true,258.66,0.0,13.94,-159.01,-178.82,false
false,0.0,13.74,0.0,22.62,7.47,false
false,0.0,0.0,1.96,104.46,97.03,false
false,0.0,0.0,1.15,9.31,7.73,true
false,0.0,0.0,6.24,22.35,14.25,false
false,0.0,0.0,0.0,18.0,16.8,true
false,0.0,0.0,9.38,106.55,87.77,false
false,0.0,0.0,16.95,71.62,49.38,true
false,0.0,0.0,13.63,92.62,64.01,true
false,0.0,0.0,6.93,8.02,0.46,false
false,0.0,0.0,13.75,91.89,73.06,true
false,0.0,0.0,27.09,43.33,13.45,true
false,0.0,0.0,22.34,34.65,9.65,true
false,0.0,0.0,20.03,58.06,35.2,true
false,0.0,0.0,8.89,22.77,12.74,false
false,0.0,0.0,14.54,12.7,-3.43,true
false,0.0,0.0,18.15,220.69,185.76,false
false,0.0,0.0,1.92,20.1,16.6,false
false,0.0,0.0,12.09,35.45,21.28,false
false,0.0,0.0,4.43,23.87,18.02,false
false,0.0,0.0,0.0,36.14,32.56,false
false,0.0,0.0,60.6,6.5,-56.68,true
false,0.0,0.0,10.55,10.62,-1.75,false
false,0.0,0.0,6.67,85.89,75.38,true
false,0.0,0.0,10.58,4.21,-7.36,false
false,0.0,0.0,0.73,26.64,23.2,false
false,0.0,0.0,24.77,72.31,42.86,false
false,0.0,0.0,12.0,22.56,9.28,false
false,0.0,0.0,7.13,49.5,39.15,false
false,0.0,0.0,10.01,4.12,-7.34,false
false,0.0,0.0,0.0,132.34,123.79,true
false,0.0,0.0,0.0,9.68,8.14,false
false,0.0,0.0,6.23,3.99,-3.82,
false,0.0,0.0,19.03,5.96,-13.38,false
false,0.0,0.0,2.64,40.27,34.41,false
false,0.0,0.0,9.69,15.13,4.5,
false,0.0,0.0,19.19,98.9,73.43,false
false,0.0,0.0,0.0,21.27,19.7,false
false,0.0,0.0,16.75,1.99,-16.18,false
false,0.0,0.0,10.0,19.63,8.5,false
false,0.0,0.0,21.02,0.02,-22.95,false
false,0.0,0.0,1.94,31.96,26.52,true
true,163.77,0.0,11.68,-105.6,-121.12,false
false,0.0,0.0,2.76,12.78,8.83,false
false,0.0,0.0,0.0,79.53,71.63,false
false,0.0,0.0,7.39,23.37,14.26,false
false,0.0,0.0,0.0,41.94,39.73,false
false,0.0,0.0,8.01,160.15,144.95,true
true,56.48,0.0,14.55,-37.75,-53.51,true
false,0.0,0.0,28.6,26.25,-5.77,false
false,0.0,0.0,9.37,20.15,9.61,false
true,39.15,0.0,0.0,-43.35,-44.67,false
false,0.0,0.0,8.13,41.09,30.84,true
false,0.0,0.0,6.49,32.65,23.56,false
false,0.0,0.0,9.89,73.4,50.39,false
false,0.0,0.0,9.84,55.08,42.97,false
false,0.0,0.0,26.61,17.51,-10.11,false
true,36.46,0.0,0.0,-26.92,-28.25,
false,0.0,0.0,52.52,16.02,-37.84,false
false,0.0,0.0,16.52,21.55,2.77,false
false,0.0,0.0,2.73,3.96,0.59,false
false,0.0,0.0,0.0,92.22,87.99,true
false,0.0,0.0,0.0,31.45,29.77,
false,0.0,0.0,18.15,28.72,7.38,true
false,0.0,0.0,8.28,118.64,104.85,false
false,0.0,0.0,0.0,143.41,136.76,true
false,0.0,0.0,17.27,47.45,27.6,false
false,0.0,0.0,0.0,-0.24,-0.88,true
false,0.0,0.0,8.94,8.34,-1.66,false
false,0.0,0.0,8.45,37.72,26.55,false
false,0.0,0.0,0.0,4.31,3.95,true
false,0.0,0.0,6.94,47.71,38.79,false
false,0.0,0.0,0.0,70.76,66.76,false
false,0.0,0.0,12.89,42.06,26.23,false
false,0.0,0.0,6.54,53.49,44.62,true
false,0.0,0.0,19.88,7.51,-13.0,false
false,0.0,0.0,13.3,13.83,-0.59,false
false,0.0,0.0,0.0,-4.58,-6.85,false
false,0.0,0.0,0.0,49.14,43.86,false
false,0.0,0.0,5.0,8.04,2.52,true
false,0.0,0.0,0.0,41.18,39.08,false
false,0.0,0.0,21.26,34.77,11.39,true
false,0.0,0.0,2.41,8.23,5.12,false
false,0.0,0.0,9.01,11.96,1.56,false
false,0.0,0.0,4.85,7.46,2.18,true
false,0.0,0.0,7.55,232.61,214.86,false
false,0.0,0.0,13.94,98.45,80.5,true
false,0.0,0.0,0.0,69.44,65.05,true
false,0.0,0.0,0.0,10.56,7.03,false
false,0.0,0.0,12.79,1.44,-12.38,false
false,0.0,0.0,11.75,89.68,69.47,false
false,0.0,0.0,0.0,32.55,27.48,true
false,0.0,0.0,7.42,30.51,18.3,false
false,0.0,0.0,6.17,10.31,-1.79,true
false,0.0,0.0,15.35,8.82,-7.8,false
false,0.0,0.0,13.64,27.43,11.04,false
false,0.0,0.0,12.29,32.06,18.31,false
true,151.68,0.0,12.55,-102.42,-118.7,false
false,0.0,0.0,12.55,8.93,-4.91,false
false,0.0,0.0,21.42,12.25,-10.36,false
false,0.0,0.0,15.25,21.61,4.27,true
false,0.0,0.0,9.51,12.6,2.35,
false,0.0,0.0,15.41,22.64,5.71,true
false,0.0,0.0,15.76,14.27,-2.59,false
false,0.0,0.0,0.26,44.63,41.14,false
false,0.0,0.0,10.92,14.84,2.74,true
false,0.0,0.0,5.06,48.54,40.9,false
false,0.0,0.0,0.0,11.28,9.53,false
false,0.0,0.0,0.0,11.05,7.07,true
false,0.0,0.0,13.77,5.07,-9.12,true
false,0.0,0.0,1.59,76.61,68.78,false
false,0.0,0.0,13.93,139.64,114.47,true
false,0.0,0.0,0.0,-2.76,-8.09,
true,139.23,0.0,0.0,-76.24,-79.29,
false,0.0,0.0,11.31,62.83,48.67,true
false,0.0,6.37,39.29,66.11,15.33,false
false,0.0,0.0,0.0,24.27,22.41,false
false,0.0,0.0,49.89,29.1,-22.82,
false,0.0,0.0,11.86,85.45,68.21,false
false,0.0,0.0,7.09,11.19,2.24,false
false,0.0,17.82,20.81,20.39,-22.45,false
false,0.0,0.0,0.0,-13.64,-17.67,true
false,0.0,0.0,2.1,49.56,45.1,true
false,0.0,0.0,15.85,64.73,45.51,false
false,0.0,0.0,2.57,8.63,1.93,true
false,0.0,0.0,9.34,17.0,6.18,false
false,0.0,0.0,0.0,52.99,50.13,true
false,0.0,0.0,0.0,65.35,62.11,false
true,57.78,0.0,26.45,-46.86,-74.82,
false,0.0,0.0,11.08,39.86,24.76,false
false,0.0,0.0,0.0,47.66,43.97,false
false,0.0,0.0,4.85,230.19,213.35,false
false,0.0,0.0,19.93,159.66,125.91,false
false,0.0,0.0,5.47,52.63,44.42,true
false,0.0,0.0,10.83,17.73,4.94,false
false,0.0,0.0,18.44,36.32,16.09,false
false,0.0,0.0,0.0,12.28,11.63,false
true,224.49,0.0,0.0,-153.98,-158.71,true
false,0.0,0.0,68.91,44.21,-28.06,true
false,0.0,0.0,18.48,18.38,-1.25,false
false,0.0,0.0,14.3,16.2,0.93,false
false,0.0,0.0,21.38,345.92,307.26,
false,0.0,0.0,19.14,55.91,32.81,false
false,0.0,0.0,8.14,-5.21,-16.79,true
false,0.0,0.0,5.45,12.25,5.59,true
false,0.0,0.0,3.4,9.04,4.79,true
false,0.0,0.0,0.0,19.58,18.33,false
false,0.0,0.0,0.0,-4.81,-7.82,true
false,0.0,0.0,0.0,54.8,52.08,false
false,0.0,0.0,0.0,12.96,12.36,false
false,0.0,0.0,5.33,9.58,3.53,false
false,0.0,0.0,6.9,3.67,-3.58,false
false,0.0,0.0,31.51,146.76,102.62,false
false,0.0,0.0,3.47,13.01,5.3,false
false,0.0,0.0,6.92,89.5,78.48,false
false,0.0,0.0,4.24,51.2,44.24,false
false,0.0,0.0,4.38,107.8,90.69,false
false,0.0,0.0,14.58,50.31,33.23,true
false,0.0,0.0,23.73,32.45,6.84,false
true,65.9,0.0,4.27,-38.03,-44.45,false
false,0.0,0.0,19.72,-8.83,-30.34,false
false,0.0,0.0,7.24,31.16,21.4,false
false,0.0,0.0,0.0,17.66,15.75,true
false,0.0,0.0,0.0,-5.34,-9.1,false
false,0.0,0.0,0.0,61.73,58.27,false
false,0.0,0.0,13.2,23.22,8.57,false
false,0.0,0.0,17.01,0.71,-16.59,
false,0.0,0.0,3.05,297.07,269.4,false
false,0.0,0.0,15.2,11.56,-4.26,false
false,0.0,0.0,4.95,28.86,20.53,false
false,0.0,0.0,23.57,8.45,-16.2,false
false,0.0,0.0,21.12,1.88,-19.41,true
false,0.0,0.0,0.0,73.33,68.72,false
false,0.0,0.0,0.0,136.23,129.22,true
false,0.0,0.0,11.57,66.84,51.95,false
false,0.0,0.0,2.71,39.93,32.91,false
false,0.0,0.0,29.31,29.44,-2.15,false
false,0.0,0.0,1.4,11.19,8.89,
false,0.0,0.0,24.28,65.43,36.85,false
false,0.0,0.0,0.0,25.7,23.15,false
true,33.37,0.0,0.0,-34.52,-35.81,false
false,0.0,0.0,0.0,38.24,34.91,false
false,0.0,0.0,12.21,11.25,-1.51,true
false,0.0,0.0,0.0,62.87,58.97,true
false,0.0,0.0,0.0,47.11,44.85,true
false,0.0,0.0,19.99,16.9,-4.26,true
false,0.0,0.0,6.01,30.33,20.77,false
false,0.0,0.0,15.38,48.28,29.99,true
false,0.0,0.0,18.62,-1.98,-21.4,true
false,0.0,0.0,3.65,20.51,15.91,false
false,0.0,0.0,31.77,25.71,-7.44,false
false,0.0,0.0,33.65,39.73,1.91,false
false,0.0,0.0,6.0,5.01,-1.7,true
false,0.0,0.0,0.0,29.16,26.71,true
false,0.0,0.0,3.55,33.14,26.97,true
false,0.0,0.0,7.52,14.83,6.43,true
false,0.0,0.0,6.01,17.9,10.01,false
false,0.0,0.0,16.92,13.97,-3.86,false
false,0.0,0.0,7.9,17.48,8.13,false
false,0.0,0.0,15.57,11.32,-5.27,true
false,0.0,0.0,1.78,108.49,100.96,false
false,0.0,0.0,0.0,8.52,7.96,false
false,0.0,0.0,13.37,6.73,-7.18,false
false,0.0,0.0,28.08,53.55,22.98,false
false,0.0,0.0,5.47,185.36,168.48,true
false,0.0,0.0,3.4,51.96,45.31,false
false,0.0,0.0,0.91,35.99,32.6,false
true,45.69,0.0,12.6,-31.36,-44.99,true
false,0.0,0.0,24.55,101.3,70.87,false
false,0.0,0.0,0.0,26.31,24.79,false
false,0.0,0.0,0.0,20.12,18.82,false
false,0.0,0.0,11.69,7.42,-5.59,true
false,0.0,0.0,11.98,-22.58,-39.67,false
false,0.0,0.0,8.8,108.47,90.18,false
false,0.0,0.0,0.0,3.57,1.01,true
false,0.0,0.0,6.55,39.2,30.41,true
false,0.0,0.0,18.15,81.37,58.55,false
false,0.0,0.0,0.0,19.37,15.67,false
false,0.0,0.0,12.33,8.06,-5.25,true
false,0.0,0.0,4.9,5.15,-0.58,true
true,113.63,0.0,7.18,-106.81,-117.39,
false,0.0,0.0,0.39,30.46,26.93,false
false,0.0,0.0,9.73,61.96,47.58,
false,0.0,0.0,10.75,17.82,6.01,false
false,0.0,0.0,21.13,4.16,-17.3,false
false,0.0,0.0,10.93,78.83,61.73,false
false,0.0,0.0,14.63,18.28,1.09,false
false,0.0,0.0,10.04,4.39,-9.72,true
true,18.82,0.0,0.54,-15.26,-16.31,
false,0.0,0.0,12.09,1.19,-14.34,true
false,0.0,0.0,14.89,4.32,-11.39,true
false,0.0,0.0,0.0,104.01,97.27,false
true,139.71,0.0,12.34,-91.14,-106.55,
false,0.0,0.0,0.0,13.21,12.62,true
false,0.0,0.0,11.11,53.63,37.8,false
false,0.0,0.0,15.6,9.34,-6.97,false
false,0.0,0.0,7.75,-0.77,-9.82,true
false,0.0,0.0,0.0,0.49,0.24,false
false,0.0,0.0,1.46,26.83,24.03,
false,0.0,0.0,26.85,18.96,-9.08,true
false,0.0,0.0,0.79,36.29,32.03,true
false,0.0,0.0,0.0,2.07,1.64,false
false,0.0,0.0,4.16,16.41,4.82,true
false,0.0,0.0,2.7,0.97,-2.35,false
false,0.0,0.0,0.0,8.05,7.59,true
false,0.0,0.0,0.0,9.27,8.02,false
false,0.0,0.0,0.0,40.48,38.22,true
false,0.0,0.0,19.84,11.91,-9.17,false
false,0.0,0.0,0.0,46.12,43.23,true
false,0.0,0.0,6.37,10.99,-1.62,
false,0.0,0.0,0.0,52.18,47.28,false
false,0.0,0.0,7.37,29.5,18.53,false
false,0.0,0.0,2.55,78.8,69.77,false
false,0.0,0.0,18.33,37.86,17.19,true
false,0.0,0.0,0.0,50.58,47.55,false
false,0.0,0.0,9.43,4.97,-4.95,true
false,0.0,0.0,0.0,9.4,8.83,true
false,0.0,0.0,0.0,107.88,96.23,false
false,0.0,0.0,4.44,100.43,88.83,false
false,0.0,0.0,17.54,2.23,-15.64,true
false,0.0,0.0,4.18,56.39,48.98,false
false,0.0,0.0,0.0,5.67,5.19,false
false,0.0,0.0,2.52,-2.93,-6.92,true
false,0.0,0.0,14.74,40.29,21.55,true
false,0.0,0.0,0.0,26.12,24.99,false
true,152.53,0.0,36.57,-93.39,-134.93,false
false,0.0,0.0,6.7,119.84,107.36,false
false,0.0,0.0,0.0,188.92,177.11,true
false,0.0,0.0,3.49,30.97,25.47,true
false,0.0,0.0,0.0,29.37,22.56,true
false,0.0,0.0,11.23,42.56,28.3,true
false,0.0,0.0,19.21,-24.94,-51.74,true
false,0.0,0.0,13.26,6.62,-6.99,true
false,0.0,0.0,4.57,9.58,4.06,true
false,0.0,0.0,0.0,12.49,11.41,true
false,0.0,0.0,15.24,19.35,2.92,true
false,0.0,0.0,2.16,1.2,-1.99,false
false,0.0,0.0,22.95,62.06,34.94,false
true,90.64,0.0,16.51,-50.56,-69.58,true
false,0.0,0.0,0.0,-13.46,-16.5,false
false,0.0,0.0,16.35,27.19,9.32,false
false,0.0,0.0,13.86,14.42,-0.33,false
false,0.0,0.0,15.5,15.48,-2.91,false
false,0.0,0.0,0.0,16.49,15.67,true
false,0.0,0.0,59.01,79.3,12.38,
true,235.04,0.0,10.53,-153.05,-168.82,
true,529.58,15.93,40.96,-425.64,-494.74,
true,36.58,0.0,9.72,-22.78,-33.68,false
false,0.0,0.0,12.86,23.53,6.55,false
false,0.0,0.0,11.46,12.31,-0.05,true
false,0.0,0.0,11.24,10.14,-1.7,true
false,0.0,0.0,24.11,216.0,181.61,true
false,0.0,0.0,0.0,11.08,10.23,true
false,0.0,0.0,4.08,20.8,14.32,false
false,0.0,0.0,7.11,33.6,24.28,false
false,0.0,0.0,0.0,48.46,45.66,false
false,0.0,0.0,1.06,7.25,4.79,true
false,0.0,0.0,0.0,12.86,11.12,false
false,0.0,0.0,6.15,12.62,5.59,false
false,0.0,0.0,0.0,-15.61,-20.48,
false,0.0,0.0,0.0,93.97,84.25,false
false,0.0,0.0,0.0,45.74,42.51,false
false,0.0,0.0,16.13,25.62,7.75,false
false,0.0,8.11,21.98,-1.13,-32.05,false
false,0.0,0.0,4.0,26.86,21.77,true
false,0.0,0.0,0.0,14.32,13.31,false
false,0.0,0.0,24.35,0.04,-24.75,false
true,112.84,0.0,1.21,-75.65,-81.28,
false,0.0,0.0,0.06,18.37,16.82,
false,0.0,0.0,0.0,210.21,200.52,false
false,0.0,0.0,16.89,28.93,10.44,true
false,0.0,9.52,0.18,71.02,57.26,true
false,0.0,0.0,14.59,112.49,92.11,false
false,0.0,0.0,0.98,22.33,18.21,false
false,0.0,0.0,0.0,40.15,36.38,false
false,0.0,0.0,0.77,46.93,43.43,false
false,0.0,0.0,7.63,74.26,61.74,
false,0.0,0.0,25.48,47.42,18.7,true
false,0.0,0.0,11.04,3.08,-11.26,true
false,0.0,0.0,23.3,107.64,78.5,true
false,0.0,0.0,3.73,29.18,23.41,true
false,0.0,0.0,6.08,11.39,4.74,false
false,0.0,0.0,14.07,18.46,3.18,false
false,0.0,0.0,2.52,61.25,53.67,true
false,0.0,0.0,46.95,-25.09,-77.49,false
false,0.0,0.0,7.34,9.01,1.24,false
false,0.0,0.0,4.71,3.52,-1.88,true
false,0.0,0.0,9.8,45.53,31.4,true
false,0.0,0.0,4.64,7.29,2.33,false
false,0.0,0.0,17.33,33.08,12.49,false
false,0.0,0.0,15.24,70.46,51.3,true
false,0.0,0.0,3.88,115.88,99.74,true
false,0.0,0.0,1.35,13.93,11.69,true
false,0.0,0.0,6.7,10.91,3.3,false
false,0.0,0.0,13.5,12.56,-2.25,true
false,0.0,0.0,14.01,18.02,3.05,false
false,0.0,0.0,3.5,10.57,6.28,true
false,0.0,0.0,6.87,13.81,5.06,true
false,0.0,0.0,10.68,65.42,49.8,false
false,0.0,0.0,1.21,11.9,7.39,false
false,0.0,0.0,18.44,49.04,27.24,false
false,0.0,0.0,3.99,32.46,26.43,
false,0.0,0.0,3.4,49.44,43.99,false
false,0.0,0.0,9.18,29.05,17.25,false
false,0.0,0.0,10.62,21.6,9.97,false
false,0.0,0.0,0.38,7.63,6.92,false
false,0.0,0.0,8.81,79.73,65.69,false
false,0.0,0.0,9.15,-3.06,-13.37,false
false,0.0,0.0,8.79,14.7,4.73,
false,0.0,0.0,0.0,9.41,6.76,false
false,0.0,0.0,4.12,28.92,22.63,false
false,0.0,0.0,4.25,101.94,92.36,false
false,0.0,0.0,2.35,13.64,10.53,false
false,0.0,0.0,11.55,68.26,53.31,false
false,0.0,22.55,53.06,18.46,-70.08,false
false,0.0,0.0,0.0,3.93,3.63,false
true,39.45,0.0,0.0,-25.85,-26.59,false
false,0.0,0.0,0.0,60.11,56.28,false
false,0.0,0.0,2.64,11.32,6.67,false
false,0.0,0.0,3.75,0.11,-4.4,true
true,282.36,0.0,3.27,-165.2,-174.91,true
false,0.0,0.0,0.0,116.41,109.13,false
false,0.0,0.0,3.99,-10.61,-17.19,false
false,0.0,0.0,0.0,12.47,11.22,false
false,0.0,0.0,17.33,204.87,172.27,true
false,0.0,0.0,0.0,56.27,52.63,false
false,0.0,0.0,9.52,17.38,6.87,false
false,0.0,0.0,18.92,10.27,-9.17,false
false,0.0,0.0,5.3,45.68,37.51,false
false,0.0,0.0,10.19,42.95,30.1,false
false,0.0,0.0,15.49,12.9,-3.55,true
false,0.0,0.0,9.19,92.27,75.27,false
false,0.0,0.0,11.89,108.25,85.13,false
false,0.0,0.0,11.64,16.1,1.97,false
false,0.0,0.0,21.61,23.56,0.42,false
false,0.0,0.0,5.24,16.33,9.92,false
false,0.0,0.0,0.0,74.43,71.33,true
false,0.0,0.0,0.0,11.74,11.11,true
false,0.0,0.0,1.7,3.08,1.18,true
false,0.0,0.0,9.87,49.87,33.72,false
false,0.0,0.0,13.14,44.07,27.89,false
true,144.19,0.0,38.37,-99.37,-140.78,
false,0.0,0.0,24.97,18.41,-12.16,false
false,0.0,0.0,0.0,12.42,11.6,false
false,0.0,0.0,17.15,27.94,9.31,false
false,0.0,0.0,3.4,3.99,0.29,true
false,0.0,0.0,0.0,22.75,21.28,false
false,0.0,0.0,14.82,22.31,6.0,false
false,0.0,0.0,14.49,15.66,-1.15,false
false,0.0,0.0,4.76,94.94,84.33,true
false,0.0,0.0,0.0,4.74,4.15,true
false,0.0,0.0,8.89,-1.4,-12.36,true
false,0.0,0.0,9.98,25.35,12.95,true
true,217.69,0.0,21.13,-224.49,-252.29,false
false,0.0,0.0,3.1,34.84,28.85,true
false,0.0,0.0,0.38,8.2,7.39,false
false,0.0,0.0,23.69,41.6,15.63,true
false,0.0,0.0,2.33,67.72,59.92,false
false,0.0,0.0,5.08,34.38,27.49,true
false,0.0,0.0,0.0,3.19,2.84,false
false,0.0,0.0,10.3,1.88,-9.17,false
false,0.0,0.0,27.5,27.84,-2.09,false
false,0.0,0.0,0.0,25.59,24.21,false
false,0.0,0.0,0.0,22.04,20.87,true
false,0.0,0.0,8.2,50.29,39.42,true
false,0.0,0.0,0.0,86.28,81.62,false
false,0.0,0.0,5.82,53.05,44.66,true
false,0.0,35.34,0.0,267.7,217.21,
false,0.0,0.0,0.0,139.39,133.21,false
false,0.0,0.0,11.7,10.54,-2.63,false
false,0.0,0.0,3.6,38.17,31.59,true
false,0.0,0.0,0.0,11.83,11.04,false
false,0.0,0.0,10.43,9.05,-2.08,false
false,0.0,0.0,6.36,14.06,6.52,false
false,0.0,0.0,6.33,112.68,98.16,true
false,0.0,0.0,0.0,11.58,11.07,false
false,0.0,12.36,9.78,24.27,0.07,false
false,0.0,0.0,19.78,8.94,-11.31,false
false,0.0,6.39,1.93,10.24,1.36,false
false,0.0,0.0,0.0,11.14,10.13,true
false,0.0,0.0,16.17,26.99,8.77,false
false,0.0,0.0,1.42,20.29,17.32,false
true,187.95,0.0,9.27,-96.4,-110.11,false
false,0.0,0.0,3.65,130.69,119.92,false
false,0.0,0.0,15.49,22.91,6.42,false
false,0.0,0.0,5.66,17.15,9.91,false
false,0.0,0.0,6.84,-1.99,-17.6,true
false,0.0,0.0,15.73,2.07,-13.86,false
false,0.0,0.0,0.0,19.06,16.9,true
false,0.0,0.0,11.23,6.1,-5.46,false
true,207.13,0.0,0.0,-122.75,-127.91,
false,0.0,0.0,14.6,28.29,12.0,true
false,0.0,0.0,0.0,20.36,19.23,false
false,0.0,0.0,5.25,-8.64,-16.94,false
false,0.0,0.0,8.85,12.07,2.66,false
false,0.0,0.0,15.73,230.41,205.14,true
false,0.0,0.0,12.88,58.84,42.67,false
false,0.0,0.0,14.09,28.34,11.85,true
false,0.0,0.0,14.04,10.35,-4.5,false
false,0.0,0.0,12.72,4.36,-8.66,true
false,0.0,0.0,31.48,20.81,-16.78,false
false,0.0,0.0,29.63,50.84,18.82,false
false,0.0,0.0,7.04,12.17,4.09,false
false,0.0,0.0,0.0,17.18,15.94,true
false,0.0,0.0,0.29,40.71,38.56,false
false,0.0,0.0,12.16,17.6,2.94,true
false,0.0,0.0,0.25,3.5,3.0,
false,0.0,0.0,9.16,6.96,-4.48,true
false,0.0,0.0,23.99,139.21,104.78,false
false,0.0,0.0,5.82,47.05,39.14,false
false,0.0,0.0,0.0,-3.51,-4.36,false
false,0.0,33.03,21.48,-13.37,-71.31,false
false,0.0,0.0,17.43,14.45,-5.15,false
false,0.0,0.0,5.61,1.78,-4.09,true
false,0.0,0.0,0.0,41.09,39.05,false
false,0.0,0.0,0.18,9.52,8.46,true
false,0.0,0.0,17.15,13.57,-4.24,false
false,0.0,0.0,9.3,32.2,21.24,true
false,0.0,0.0,10.74,16.06,4.44,false
false,0.0,0.0,8.42,11.68,2.3,
false,0.0,0.0,7.16,6.93,-0.92,
false,0.0,0.0,10.46,65.08,51.62,false
false,0.0,0.0,0.0,82.5,77.9,true
false,0.0,0.0,4.93,4.95,-0.39,
false,0.0,0.0,9.21,115.84,99.24,false
false,0.0,0.0,17.91,30.81,10.87,
false,0.0,0.0,14.6,4.16,-12.89,false
false,0.0,0.0,9.98,57.76,42.73,false
false,0.0,0.0,12.78,104.94,86.05,true
false,0.0,0.0,11.12,56.01,42.46,true
false,0.0,0.0,0.0,9.43,0.03,true
false,0.0,0.0,18.34,-1.1,-19.96,true
false,0.0,0.0,0.0,-2.82,-4.58,false
false,0.0,0.0,33.8,29.6,-5.88,true
false,0.0,0.0,6.57,29.67,21.34,false
false,0.0,0.0,30.96,33.04,-0.16,true
false,0.0,0.0,42.41,17.88,-26.83,false
false,0.0,0.0,11.38,13.38,1.3,false
false,0.0,0.0,7.8,116.31,101.9,false
false,0.0,0.0,10.51,44.66,31.03,false
true,10.49,0.0,43.61,-9.98,-54.04,false
false,0.0,0.0,0.0,-4.89,-6.17,false
false,0.0,0.0,0.0,173.2,150.3,true
false,0.0,0.0,38.66,45.18,2.77,true
false,0.0,0.0,0.0,7.75,7.02,false
false,0.0,0.0,0.0,18.42,16.59,true
false,0.0,0.0,9.5,22.62,11.7,true
false,0.0,0.0,14.15,34.31,18.25,false
false,0.0,0.0,5.92,26.53,18.79,false
false,0.0,0.0,20.15,31.29,9.0,
true,134.22,0.0,3.15,-81.58,-88.09,false
false,0.0,0.0,8.02,6.51,-2.01,true
false,0.0,0.0,14.73,29.91,12.82,true
false,0.0,0.0,8.87,9.17,-0.9,true
false,0.0,0.0,8.31,38.25,27.95,false
