defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d
false,21.72,16.03,11.46,0.49,49.7,false
false,21.48,23.23,15.36,8.07,68.14,false
false,25.56,5.05,30.17,11.09,71.87,false
false,30.28,12.16,7.17,7.51,57.11,false
false,6.02,5.75,6.28,13.64,31.69,false
true,0.0,1.9,12.85,0.0,14.75,true
false,16.57,22.36,7.41,22.95,69.29,false
false,11.45,4.71,7.72,13.82,37.69,false
false,2.14,23.93,25.41,30.61,82.1,false
false,28.58,167.34,20.8,22.13,238.85,false
false,35.27,9.69,0.0,21.24,66.19,false
true,13.92,26.47,18.19,5.82,64.4,true
false,2.96,19.38,31.68,7.48,61.49,false
false,31.68,17.0,0.0,11.94,60.63,true
false,13.13,18.11,13.62,15.09,59.95,false
false,45.99,0.0,5.04,0.58,51.6,false
false,136.61,88.51,6.92,15.27,247.32,false
false,18.31,23.19,4.24,5.5,51.23,
false,58.27,6.06,176.19,12.53,253.06,false
true,70.51,13.79,0.0,5.31,89.62,true
false,35.75,0.0,38.98,10.59,85.31,false
true,193.84,18.96,107.87,7.57,328.25,false
false,15.0,19.43,0.0,0.0,34.43,false
true,19.05,7.06,1.43,8.27,35.81,true
false,42.19,14.74,4.69,1.23,62.86,false
false,3.6,3.8,1.59,0.0,8.99,false
false,27.72,29.89,19.98,3.08,80.67,true
false,54.84,17.6,43.46,0.0,115.89,
false,15.55,27.96,24.82,9.43,77.76,false
true,38.21,0.0,15.5,10.68,64.4,
true,3.58,0.0,6.16,1.87,11.61,
true,29.32,5.94,8.09,3.62,46.98,false
true,56.21,27.32,26.26,0.0,109.79,
true,48.51,18.06,29.07,0.12,95.76,
false,11.51,2.84,3.71,6.94,25.0,
true,30.6,18.11,48.0,1.12,97.84,
false,16.32,18.65,0.0,10.51,45.48,false
false,69.13,94.31,0.0,10.11,173.55,false
false,0.0,10.35,27.87,12.3,50.53,false
false,27.32,21.4,12.75,8.2,69.67,false
false,15.89,18.37,0.95,10.5,45.71,false
false,18.6,31.0,20.27,13.03,82.89,false
false,40.29,187.1,15.28,0.0,242.66,true
false,0.08,18.09,30.54,21.47,70.19,false
false,21.49,2.84,13.71,16.79,54.83,false
false,27.22,21.43,49.66,16.08,114.39,false
false,0.0,20.2,16.02,11.24,47.46,false
false,0.0,0.0,32.43,2.71,35.14,false
true,12.55,16.94,2.86,9.67,42.02,true
false,21.35,14.09,7.56,15.56,58.55,true
false,126.13,52.02,15.27,8.97,202.38,false
true,14.01,18.36,0.9,6.35,39.61,false
false,39.96,8.9,9.28,10.43,68.57,false
false,110.03,92.41,12.11,7.41,221.96,false
true,45.21,33.11,22.0,14.42,114.73,false
false,30.69,13.44,8.45,2.42,55.0,false
true,221.49,32.26,93.34,10.29,357.38,false
false,19.2,10.98,0.0,0.0,30.19,true
false,33.85,12.88,8.18,20.69,75.6,false
false,10.21,17.67,20.15,12.44,60.48,true
false,4.57,35.1,3.41,11.55,54.63,false
false,0.0,10.7,44.6,28.14,83.44,false
false,0.0,0.0,27.9,10.98,38.88,true
false,62.54,19.45,154.47,15.58,252.04,false
false,4.88,0.0,25.18,6.76,36.82,false
false,16.5,25.09,17.29,13.39,72.27,false
true,29.21,11.52,36.6,4.01,81.34,true
false,18.24,20.73,15.25,12.33,66.55,
false,48.62,12.48,0.0,12.99,74.1,false
false,50.59,21.11,6.3,5.03,83.04,false
false,38.26,13.51,16.57,0.0,68.34,false
false,63.8,10.7,10.53,0.0,85.04,
false,29.51,10.96,7.09,4.37,51.93,false
false,22.27,0.0,32.17,21.68,76.12,false
false,27.92,19.89,14.08,4.58,66.46,false
false,32.22,8.39,35.85,2.72,79.18,true
true,6.19,24.0,23.99,0.0,54.18,
false,35.33,19.0,18.93,1.35,74.62,true
false,21.86,13.62,33.68,7.28,76.44,false
true,23.48,15.82,22.0,3.07,64.36,false
false,21.95,23.54,9.6,17.55,72.64,false
false,16.03,3.86,8.64,0.0,28.53,false
false,9.33,22.37,1.99,15.73,49.41,false
false,111.9,60.72,11.86,0.0,184.47,false
false,17.47,12.17,41.87,12.03,83.54,false
false,25.19,196.27,45.95,9.11,276.51,false
false,0.31,32.26,49.54,0.0,82.11,
true,31.65,18.81,8.1,15.19,73.74,false
false,15.12,21.4,14.81,20.24,71.58,false
false,269.94,65.96,101.62,9.94,447.46,false
false,24.62,33.61,8.58,3.75,70.56,false
false,4.04,9.37,14.58,3.11,31.11,false
false,7.31,0.0,21.39,0.0,28.7,false
false,59.61,28.6,0.38,15.72,104.31,false
false,31.27,22.61,24.41,16.27,94.57,false
false,17.36,19.51,5.88,5.44,48.19,false
false,7.01,22.12,11.89,0.72,41.74,false
false,33.2,7.77,0.0,7.5,48.47,false
false,30.47,4.28,12.12,15.27,62.13,true
false,15.9,20.12,50.36,6.95,93.34,false
false,17.47,25.7,28.0,2.59,73.76,
false,6.37,1.77,0.0,10.45,18.58,
false,14.75,14.28,25.86,2.64,57.53,false
false,26.48,21.44,221.97,46.14,316.03,false
false,18.85,30.44,16.47,2.69,68.46,false
false,2.12,0.79,52.12,0.0,55.02,
false,45.74,13.97,11.64,12.94,84.29,false
false,15.31,14.28,12.97,7.64,50.21,false
false,27.53,20.56,9.36,0.0,57.45,false
false,31.03,19.97,10.07,19.4,80.47,true
false,0.25,17.27,13.5,1.16,32.18,
false,32.36,0.82,9.57,3.34,46.1,false
false,5.69,10.48,11.63,8.84,36.64,false
false,10.78,8.86,23.86,0.95,44.45,false
false,23.21,20.4,3.1,10.7,57.4,false
false,105.01,52.67,27.6,10.3,195.58,false
false,17.43,22.26,21.57,17.56,78.82,false
false,39.65,12.08,4.77,25.65,82.16,false
false,9.62,7.71,2.99,0.69,21.02,false
false,55.95,30.53,35.54,8.07,130.09,false
true,10.93,0.0,9.82,0.16,20.92,
false,134.74,58.95,9.03,5.17,207.89,false
false,13.21,29.04,52.7,25.71,120.67,
false,32.77,34.96,13.42,0.04,81.18,false
false,15.11,35.6,48.77,3.56,103.04,false
true,11.29,22.83,9.96,0.0,44.09,
false,22.73,27.01,20.45,4.24,74.44,
false,26.81,8.6,5.88,12.35,53.64,false
false,13.9,0.0,17.08,5.26,36.24,true
false,27.72,12.99,5.82,14.85,61.38,true
false,36.17,41.83,0.0,2.53,80.52,
false,34.68,40.03,22.0,0.0,96.7,false
false,80.0,27.89,13.79,195.61,317.29,false
false,22.8,5.69,2.87,8.34,39.7,false
true,21.78,9.01,38.21,2.56,71.57,
false,17.28,14.83,40.25,5.96,78.31,false
false,33.15,22.29,10.08,8.82,74.33,true
false,46.95,80.21,0.0,10.08,137.24,false
false,33.68,183.38,25.22,13.04,255.32,
false,24.19,22.61,0.0,7.1,53.9,
false,10.16,5.41,17.93,0.0,33.51,false
false,17.09,32.82,8.86,1.76,60.53,false
false,26.4,16.59,25.68,1.24,69.92,false
false,17.28,6.84,11.71,12.03,47.86,false
false,15.73,9.1,11.67,15.76,52.26,false
false,30.03,23.45,0.0,8.77,62.25,false
true,40.18,3.34,6.25,12.89,62.67,
false,17.98,29.56,5.57,5.15,58.25,
true,35.16,21.58,4.47,0.0,61.2,true
false,0.0,15.12,23.86,0.0,38.97,false
false,19.74,36.07,0.0,17.47,73.28,true
false,16.7,25.85,40.19,12.95,95.69,true
false,27.42,25.02,25.31,12.02,89.77,false
false,24.14,12.33,11.23,10.95,58.65,false
false,3.67,22.63,21.55,0.0,47.85,false
false,82.24,81.48,28.33,14.09,206.14,true
false,26.45,31.57,3.15,12.66,73.84,false
false,70.61,0.0,144.59,7.86,223.06,true
false,0.0,0.0,24.2,3.86,28.05,false
false,10.18,16.9,21.78,13.54,62.41,true
false,0.73,4.26,11.57,2.19,18.75,false
false,35.54,1.72,36.77,8.06,82.1,false
false,21.26,17.25,13.24,11.99,63.74,true
false,220.6,12.9,70.03,0.0,303.54,
false,19.94,21.74,45.95,0.0,87.63,false
true,0.0,4.78,9.97,20.91,35.66,
false,1.85,0.0,20.5,14.14,36.5,true
false,14.18,18.81,11.11,9.55,53.65,false
false,30.21,25.37,0.0,9.09,64.67,false
false,40.9,18.63,23.94,4.86,88.33,false
false,56.27,26.82,8.32,9.14,100.55,true
false,0.0,24.36,28.55,9.7,62.61,false
true,7.46,24.26,10.66,1.48,43.86,false
false,43.54,18.7,11.5,3.08,76.82,false
true,15.23,7.19,7.84,0.38,30.64,false
true,4.75,0.0,4.0,0.0,8.75,false
true,16.24,11.84,4.69,2.31,35.07,false
true,34.48,18.88,141.69,5.42,200.48,false
false,23.65,24.12,12.79,9.4,69.96,false
false,60.03,26.59,12.43,7.63,106.68,true
false,17.21,31.35,13.03,9.31,70.9,false
false,26.07,20.68,14.33,12.79,73.87,false
true,117.19,97.5,41.99,18.67,275.35,true
false,13.75,20.31,6.74,12.27,53.07,false
false,4.38,9.8,17.11,13.37,44.65,false
false,22.4,25.01,46.44,11.35,105.2,false
false,7.46,15.91,3.31,4.59,31.27,true
false,14.74,19.09,9.86,7.01,50.69,false
false,26.61,28.67,13.34,9.46,78.07,false
false,32.13,19.01,14.44,12.61,78.19,
false,53.93,11.54,15.24,16.71,97.42,false
false,28.3,3.02,18.92,8.07,58.3,true
false,10.34,1.03,30.96,0.0,42.33,false
true,17.73,151.21,4.68,4.04,177.65,
false,66.16,94.94,8.78,12.52,182.41,false
true,177.96,30.13,90.37,2.0,300.46,false
false,29.04,30.36,12.63,5.7,77.73,
false,42.54,23.63,52.6,7.58,126.35,false
false,7.85,2.46,7.98,11.55,29.83,
false,105.63,67.16,16.93,0.0,189.73,
false,16.53,0.0,35.91,6.1,58.54,false
false,24.73,8.43,51.49,4.66,89.3,false
false,23.69,24.45,26.15,2.63,76.92,false
false,18.17,0.0,6.9,0.0,25.07,false
false,22.19,2.72,10.07,1.19,36.17,false
false,113.83,23.5,96.58,21.61,255.52,false
false,25.07,16.81,199.11,62.89,303.89,
false,26.82,16.84,14.81,8.9,67.37,
false,0.0,0.96,22.45,4.05,27.46,true
false,3.0,13.81,10.25,9.76,36.82,false
true,32.76,37.08,24.83,20.46,115.14,true
false,200.41,9.15,104.22,1.47,315.25,false
false,30.07,176.53,22.0,19.89,248.49,false
true,39.44,3.73,5.98,16.44,65.59,false
false,26.53,26.09,29.65,15.84,98.11,false
false,36.48,25.36,4.55,9.14,75.54,true
true,103.04,54.45,22.0,5.01,184.51,true
false,13.72,24.46,15.6,18.22,71.99,false
false,9.28,8.11,0.0,27.12,44.51,true
false,163.16,96.79,38.38,22.09,320.42,false
true,246.14,3.09,230.75,10.72,490.69,false
false,3.41,27.73,22.89,19.96,73.99,false
false,37.09,18.87,13.74,21.37,91.07,false
false,35.01,19.52,13.9,7.34,75.78,false
false,42.19,14.74,28.14,1.71,86.78,false
false,15.39,23.68,20.14,6.75,65.97,false
false,13.58,18.55,0.51,17.53,50.18,false
false,34.78,23.37,4.47,1.36,63.98,false
false,46.68,5.65,41.79,27.34,121.46,true
false,37.13,16.08,17.57,10.63,81.4,false
false,2.23,19.49,200.29,60.43,282.44,true
false,7.66,28.2,16.61,1.94,54.4,false
false,16.28,11.37,44.75,11.76,84.15,true
true,0.0,19.24,19.21,21.64,60.09,false
false,112.61,272.39,8.11,10.37,403.48,false
false,23.82,23.2,28.78,8.01,83.81,false
false,35.08,0.0,3.23,28.48,66.79,false
false,20.89,12.91,36.59,22.66,93.06,false
false,33.07,17.59,29.31,13.71,93.68,
false,22.59,20.89,10.06,21.65,75.2,false
false,15.97,33.84,20.67,18.56,89.04,false
false,56.58,12.91,121.86,15.95,207.29,false
false,9.33,10.42,20.04,15.62,55.42,false
false,72.06,22.22,1.71,10.18,106.17,false
false,136.19,80.97,17.7,8.25,243.11,
true,27.84,5.46,15.66,1.55,50.51,false
false,15.93,20.59,23.29,6.05,65.85,false
true,0.17,5.36,16.03,3.11,24.66,true
false,10.29,25.73,18.07,7.36,61.44,false
false,15.93,3.39,38.73,8.62,66.68,false
false,80.3,93.68,31.67,7.1,212.75,true
false,81.29,63.96,0.85,16.39,162.49,
false,10.15,10.1,36.93,11.62,68.8,false
false,18.55,2.91,40.5,6.71,68.66,false
false,26.52,24.93,9.4,22.51,83.36,true
false,27.49,12.03,0.0,13.71,53.23,false
false,12.66,18.89,14.33,5.97,51.84,false
false,31.44,13.11,7.7,17.45,69.7,
false,35.52,12.74,1.49,8.99,58.74,false
false,9.09,10.96,3.5,20.48,44.04,false
false,12.77,5.59,26.58,2.35,47.3,false
false,37.23,20.79,9.6,0.0,67.62,true
true,91.04,75.14,16.22,14.15,196.55,
false,38.58,22.91,9.99,5.18,76.66,false
true,26.14,20.0,3.36,0.0,49.5,false
false,30.26,12.89,6.33,0.8,50.29,true
false,0.0,22.61,15.45,0.0,38.06,false
false,7.33,23.53,17.81,17.86,66.53,false
false,52.03,205.26,22.81,0.0,280.1,true
false,128.38,83.36,2.74,1.32,215.8,true
false,39.7,1.98,22.0,12.99,76.67,false
false,2.81,18.18,17.29,1.15,39.43,false
true,32.08,15.17,26.7,6.13,80.08,false
false,51.59,23.53,0.0,1.43,76.54,false
false,21.85,8.61,5.56,15.61,51.63,false
false,75.34,0.08,351.51,66.01,492.94,true
true,19.56,34.22,5.19,8.68,67.66,true
true,34.14,32.61,53.01,0.0,119.76,
false,26.35,7.37,24.61,0.0,58.33,false
false,38.52,28.84,0.0,20.57,87.93,false
false,12.96,0.0,29.21,4.92,47.09,false
false,116.64,64.42,13.36,17.28,211.7,false
false,38.48,11.45,30.34,14.16,94.43,false
true,9.13,33.51,17.28,8.35,68.27,true
false,15.96,19.71,20.91,3.14,59.71,
false,57.87,18.49,152.27,7.98,236.61,false
false,13.88,0.24,23.81,23.72,61.66,
false,0.0,13.88,3.13,18.17,35.18,false
false,28.89,8.91,14.99,15.44,68.23,
false,30.11,19.81,12.2,9.67,71.8,false
true,72.6,20.14,5.96,11.48,110.17,false
false,13.91,0.0,0.0,8.73,22.64,
true,15.66,3.85,0.0,0.45,19.96,
true,34.21,13.82,48.46,7.34,103.84,false
false,10.58,26.07,0.0,15.58,52.23,
false,39.21,27.48,10.7,3.71,81.1,false
false,29.61,23.58,20.96,0.0,74.15,false
false,47.89,22.77,1.35,0.0,72.0,false
false,41.06,18.98,5.75,9.95,75.73,
false,76.16,57.58,11.12,19.41,164.26,false
false,100.38,25.4,14.53,120.33,260.64,true
false,23.93,0.32,11.93,9.46,45.64,false
false,31.68,18.26,0.0,9.52,59.46,false
true,0.0,19.83,22.0,14.1,55.93,true
false,20.58,23.55,5.77,13.67,63.57,false
false,13.55,27.74,12.97,11.21,65.47,false
false,15.92,14.39,40.69,0.0,70.99,false
true,37.97,19.34,30.79,14.59,102.69,false
false,6.57,34.07,23.82,10.89,75.35,false
false,30.94,0.0,13.05,2.42,46.42,false
false,25.47,8.0,25.36,3.69,62.52,false
false,30.07,7.95,28.68,13.55,80.25,false
false,36.11,29.63,0.0,21.37,87.12,false
false,33.07,0.0,25.35,0.0,58.43,true
false,58.01,13.15,20.51,12.76,104.43,false
false,20.89,5.21,178.05,52.04,256.19,false
false,0.15,7.86,46.41,6.03,60.45,false
false,23.54,1.64,24.65,0.0,49.83,false
false,114.76,74.39,12.79,3.2,205.15,false
false,10.05,0.0,10.25,7.18,27.47,false
false,37.0,13.65,1.39,9.9,61.94,false
false,27.22,22.0,61.36,2.01,112.59,true
false,40.62,19.53,34.54,0.0,94.69,false
true,54.11,34.95,128.98,11.3,229.34,
false,45.98,12.79,0.0,0.0,58.77,false
false,39.69,23.62,33.9,0.0,97.21,false
false,22.55,0.0,21.41,8.33,52.3,false
false,45.26,24.45,10.1,7.63,87.45,
false,22.19,17.63,32.3,9.97,82.08,false
false,18.78,19.31,16.36,8.77,63.22,false
false,179.83,21.93,102.2,22.3,326.25,
false,21.14,12.82,52.95,9.55,96.46,
false,29.65,1.78,0.0,0.0,31.43,false
false,11.97,17.89,16.29,6.01,52.17,false
false,49.41,26.44,173.4,4.16,253.42,false
false,140.19,75.22,9.04,2.77,227.22,false
false,23.25,26.43,5.61,0.0,55.29,false
false,27.12,0.0,23.69,6.55,57.35,false
false,17.47,25.35,19.47,13.57,75.87,false
true,20.17,32.01,13.33,16.68,82.19,
false,1.74,22.19,28.43,2.7,55.05,false
false,57.61,0.27,17.31,8.91,84.1,
true,29.94,20.23,13.07,1.24,64.49,
true,147.11,0.0,82.52,8.42,238.05,false
false,23.23,1.15,7.49,9.39,41.27,true
true,28.23,35.55,37.26,7.64,108.67,
false,13.72,22.01,4.9,0.77,41.39,false
false,48.71,10.51,20.19,3.74,83.15,true
false,27.94,20.82,39.79,20.04,108.6,false
false,35.62,12.12,15.02,0.0,62.76,false
false,0.0,11.91,2.06,17.8,31.76,false
false,59.75,8.7,107.95,6.34,182.74,false
false,40.7,22.66,15.25,10.63,89.24,false
false,36.86,20.77,31.14,7.01,95.79,false
false,0.0,11.19,17.3,7.11,35.61,false
true,36.58,13.0,15.75,0.0,65.33,false
false,31.79,19.57,22.27,0.0,73.64,false
true,17.44,10.4,9.02,15.38,52.24,true
false,34.56,15.08,6.66,10.66,66.96,false
false,170.68,13.81,91.07,3.44,279.01,false
false,14.16,2.82,0.0,4.91,21.89,false
false,17.91,0.0,27.53,9.91,55.36,false
true,108.24,105.55,11.23,12.45,237.47,true
false,43.36,9.32,28.87,0.0,81.56,false
true,25.26,36.19,8.14,0.0,69.6,false
false,31.3,37.64,36.3,7.73,112.98,false
false,74.84,69.0,22.67,8.01,174.52,false
false,40.18,12.99,10.65,9.74,73.56,false
false,4.9,22.42,19.82,21.58,68.72,false
false,68.25,19.38,18.62,151.67,257.91,false
false,39.0,20.48,37.77,22.24,119.5,false
false,44.51,22.61,25.77,14.33,107.21,false
false,0.0,0.0,0.0,4.65,4.65,false
false,11.39,36.15,0.0,2.12,49.66,false
false,7.73,25.43,24.95,8.27,66.39,true
false,49.37,12.68,25.33,7.93,95.3,false
false,47.3,27.56,17.77,8.51,101.14,
false,3.16,33.39,1.7,14.62,52.88,
false,8.31,17.72,14.2,6.63,46.86,false
false,22.15,22.42,27.66,5.11,77.35,true
false,51.57,8.32,5.31,8.84,74.04,false
false,6.31,19.16,23.15,7.45,56.06,true
false,39.11,28.45,12.45,18.58,98.6,false
true,4.72,30.05,0.0,3.85,38.62,
false,31.71,10.54,21.65,12.08,75.98,false
false,4.23,5.79,15.98,25.28,51.28,false
false,99.38,14.1,141.25,0.0,254.73,true
false,0.79,27.29,12.37,10.29,50.74,false
false,5.51,15.92,22.74,2.66,46.82,true
false,0.0,22.36,28.75,1.16,52.27,true
false,20.16,24.14,24.5,16.94,85.74,false
false,104.46,63.59,7.07,0.0,175.13,false
false,33.27,0.0,10.31,0.0,43.58,false
false,158.4,12.42,99.01,9.58,279.41,true
false,16.79,5.34,23.8,15.2,61.13,false
false,34.14,12.47,9.95,6.75,63.32,true
false,27.29,17.32,24.01,16.66,85.27,false
false,31.82,1.11,9.12,1.87,43.91,false
false,12.24,8.14,28.18,6.06,54.63,false
false,10.86,21.75,9.43,7.52,49.56,false
false,49.44,10.45,9.33,10.17,79.39,false
true,27.73,27.6,35.96,6.44,97.72,
false,64.77,79.77,8.06,13.62,166.21,true
false,63.44,15.0,142.75,8.4,229.6,false
false,18.95,23.41,2.39,16.67,61.43,false
false,5.31,16.99,13.28,20.26,55.84,true
false,53.29,12.39,0.0,20.83,86.51,false
false,29.52,10.35,0.0,9.45,49.32,false
false,42.89,19.61,33.34,9.65,105.5,
false,29.95,10.78,10.75,7.75,59.23,false
false,19.71,14.04,21.07,11.12,65.94,true
false,51.54,40.79,7.86,11.42,111.63,false
false,128.35,80.88,6.64,3.77,219.63,false
false,0.0,5.74,19.11,0.0,24.85,
false,15.49,23.31,8.64,4.41,51.84,false
false,2.88,14.84,27.25,15.34,60.32,
false,19.84,24.22,17.37,11.96,73.39,false
false,32.21,19.2,8.12,7.96,67.5,false
false,76.49,86.98,30.2,13.87,207.55,false
false,22.48,24.26,32.06,4.01,82.81,false
false,18.98,24.29,5.04,18.54,66.85,true
false,36.58,7.18,0.0,12.4,56.16,false
false,53.82,5.34,0.0,1.28,60.44,true
false,16.48,25.76,23.7,7.02,72.97,false
true,39.95,9.71,38.66,0.0,88.33,
false,33.87,13.95,43.1,8.47,99.38,false
false,54.75,19.31,9.47,5.8,89.32,false
true,173.7,76.67,4.62,19.71,274.7,true
false,0.0,15.52,15.29,17.56,48.36,
false,18.45,12.35,22.0,15.28,68.08,false
false,19.72,15.14,13.87,4.73,53.46,false
false,7.0,9.58,4.43,18.85,39.86,false
false,3.81,33.67,27.31,18.34,83.13,true
false,45.28,10.88,0.98,8.12,65.25,false
false,35.31,22.41,16.57,14.74,89.03,false
false,33.46,11.57,8.68,10.9,64.6,
false,26.26,8.93,7.7,4.43,47.33,true
false,35.3,22.29,12.03,11.81,81.42,
false,45.28,28.4,37.57,15.91,127.17,false
false,78.59,22.99,162.48,12.37,276.42,false
false,14.88,7.53,14.58,14.77,51.76,true
false,41.98,12.72,13.3,12.32,80.32,false
true,0.0,2.77,39.0,13.31,55.08,false
false,13.06,12.94,25.04,2.57,53.61,false
false,37.84,16.47,23.4,13.63,91.34,false
false,145.54,58.9,0.0,6.42,210.87,
false,176.63,19.04,61.4,0.0,257.07,false
false,49.07,5.08,26.74,23.12,104.0,false
true,230.1,15.63,59.66,7.77,313.16,
false,11.03,27.26,14.46,8.71,61.46,false
true,26.88,12.11,16.21,6.84,62.04,false
false,130.94,75.98,19.88,1.95,228.76,true
false,24.62,24.2,37.64,3.25,89.71,false
false,43.37,25.94,20.83,20.31,110.45,
false,43.79,25.9,5.27,14.19,89.16,false
false,22.22,21.57,10.67,2.26,56.72,false
false,11.58,9.01,6.91,14.13,41.63,
false,17.64,33.4,44.68,0.0,95.72,true
false,34.41,203.34,40.63,5.58,283.95,false
false,16.12,10.41,0.0,2.82,29.35,true
false,61.83,7.84,26.94,10.6,107.2,false
false,23.69,13.23,7.55,10.15,54.63,false
false,15.54,24.44,25.95,8.12,74.06,true
true,28.57,24.45,12.6,0.0,65.62,
false,18.56,7.33,15.61,9.94,51.44,true
false,20.63,6.58,40.24,5.77,73.22,false
false,32.69,15.17,14.58,13.92,76.36,false
true,33.19,120.52,48.33,6.8,208.83,
true,38.18,1.09,12.74,2.02,54.03,
false,1.61,1.06,5.7,8.88,17.24,false
false,0.0,17.41,0.0,1.08,18.48,false
false,18.76,20.81,5.52,17.98,63.08,false
false,14.6,4.9,49.21,12.82,81.53,
false,47.61,11.49,16.87,5.72,81.69,true
false,165.77,37.99,0.0,18.3,222.06,false
false,19.58,30.89,28.0,4.44,82.91,false
false,29.64,17.6,58.7,18.43,124.37,false
false,0.7,13.3,0.0,10.87,24.87,false
false,32.76,13.85,0.0,2.7,49.31,false
false,4.71,10.83,13.75,9.47,38.76,false
false,39.72,31.28,2.65,0.0,73.65,false
false,10.99,17.14,7.2,26.07,61.4,true
false,37.61,6.47,22.69,5.39,72.17,false
false,15.88,8.76,45.8,4.37,74.81,false
true,28.73,18.78,27.53,5.31,80.36,false
false,109.93,96.33,35.02,7.85,249.14,true
true,15.59,31.9,17.6,11.96,77.05,
false,21.97,28.82,0.0,0.0,50.79,false
false,7.1,22.16,8.27,11.39,48.92,false
false,8.96,3.82,28.85,0.0,41.63,false
true,204.89,10.91,104.44,151.91,472.15,false
false,9.31,9.19,1.21,2.39,22.1,false
true,20.53,12.37,6.78,16.17,55.86,false
false,68.31,56.56,6.32,3.49,134.68,false
false,17.29,15.77,18.47,11.99,63.53,true
false,30.31,0.0,23.31,14.67,68.3,
true,18.48,30.55,3.63,11.9,64.56,false
false,10.18,12.71,34.63,3.27,60.78,false
false,12.31,18.41,36.21,0.0,66.94,
false,99.15,77.63,13.16,19.92,209.87,false
false,45.34,22.65,10.85,0.0,78.85,true
false,36.76,0.0,12.04,0.02,48.81,true
false,60.2,16.26,113.34,14.58,204.39,true
false,26.2,20.05,10.66,5.08,61.99,true
true,15.54,16.76,12.22,0.0,44.52,
false,39.43,12.71,10.34,6.13,68.61,false
true,172.51,20.15,90.52,14.72,297.9,
true,2.71,0.0,27.7,13.94,44.35,false
false,26.54,17.35,10.15,6.82,60.85,false
true,26.68,15.39,19.52,7.44,69.03,false
true,19.74,17.78,41.1,14.82,93.43,
true,29.82,0.0,38.65,2.9,71.37,
false,17.04,28.83,0.0,0.0,45.87,false
false,36.95,0.0,18.22,0.0,55.17,false
false,17.28,17.29,12.16,8.78,55.5,false
false,41.71,20.29,11.94,16.8,90.73,false
false,13.41,35.26,43.65,11.26,103.58,false
false,0.0,17.01,27.11,0.0,44.13,
true,83.67,10.54,122.45,2.33,219.0,
false,39.57,59.3,1.9,19.57,120.34,
false,209.67,24.87,88.89,12.85,336.29,false
false,5.49,18.92,15.51,4.2,44.12,false
false,9.07,15.62,0.0,18.98,43.66,
false,8.79,17.65,18.98,9.67,55.08,false
false,13.76,10.48,13.35,8.86,46.44,false
false,28.4,7.98,13.36,0.0,49.74,true
false,37.03,15.85,45.01,0.3,98.19,false
false,30.96,23.11,17.68,5.05,76.8,
true,7.2,17.68,26.74,0.14,51.76,
true,36.66,3.43,15.27,12.02,67.38,true
true,29.31,27.75,13.38,8.53,78.97,false
false,106.5,99.86,8.55,19.0,233.91,true
false,147.09,102.99,5.26,0.0,255.34,false
false,23.84,8.51,20.87,0.85,54.07,false
false,21.4,10.95,9.67,2.42,44.44,false
false,7.71,16.22,5.19,1.01,30.13,false
false,15.63,3.27,36.11,0.0,55.01,false
false,50.6,14.6,24.5,12.65,102.35,false
false,24.69,14.07,9.81,14.68,63.26,false
false,35.26,3.66,18.06,6.05,63.04,true
false,10.65,17.74,5.77,0.0,34.16,true
true,30.83,15.48,12.14,15.62,74.07,true
false,30.59,17.34,51.61,17.0,116.55,false
false,27.1,27.08,15.01,0.0,69.2,false
false,43.94,13.15,12.44,0.0,69.52,false
false,23.28,19.86,35.82,0.0,78.96,false
true,41.77,18.29,20.37,16.78,97.2,true
false,28.93,9.35,26.16,12.3,76.73,false
false,31.45,18.23,4.63,15.36,69.68,true
true,41.75,14.12,7.03,11.68,74.57,
false,20.65,14.11,0.0,5.96,40.71,true
true,20.5,13.19,11.72,5.29,50.71,false
false,7.37,15.63,4.91,16.38,44.28,false
false,34.19,0.0,30.37,4.56,69.12,false
true,6.78,7.19,0.0,10.78,24.76,
false,19.28,13.37,17.26,0.34,50.26,false
false,35.29,21.05,0.0,19.74,76.08,
true,16.99,12.08,21.39,7.7,58.16,false
false,10.5,3.23,17.16,5.83,36.72,false
false,4.18,19.67,16.41,26.82,67.08,true
false,18.65,10.02,21.19,14.24,64.1,true
false,24.27,3.73,14.79,10.35,53.14,false
false,84.88,35.31,20.67,13.52,154.38,false
false,142.1,0.0,99.46,6.0,247.56,false
false,40.36,2.06,25.9,0.0,68.32,false
false,31.49,14.42,32.73,8.25,86.88,
false,30.94,0.66,3.37,9.33,44.3,false
false,16.87,28.29,2.97,15.71,63.84,true
