churned,mrr_lost_usd,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d
false,0.0,0.0,0.0,89.72,88.15,true
false,0.0,0.0,0.0,23.9,23.51,true
false,0.0,0.0,12.39,12.84,0.19,false
false,0.0,0.0,1.18,22.92,21.32,false
false,0.0,0.0,4.7,13.49,8.36,false
false,0.0,0.0,8.42,30.61,21.66,true
false,0.0,0.0,34.83,9.04,-26.14,false
false,0.0,0.0,1.81,108.77,105.0,false
false,0.0,0.0,14.24,12.62,-2.17,false
false,0.0,0.0,0.0,230.6,223.73,false
false,0.0,0.0,0.61,112.49,110.17,false
false,0.0,0.0,0.0,14.35,14.11,false
false,0.0,0.0,3.64,21.0,17.0,true
false,0.0,0.0,7.96,20.89,12.49,true
false,0.0,0.0,7.01,70.25,61.75,false
false,0.0,0.0,20.52,75.6,53.4,false
false,0.0,0.0,3.68,25.36,21.24,true
false,0.0,0.0,2.35,372.31,362.87,
false,0.0,0.0,23.44,20.41,-3.37,false
false,0.0,0.0,0.0,59.56,58.13,false
false,0.0,0.0,38.59,106.97,66.66,false
false,0.0,0.0,12.2,94.2,80.0,true
false,0.0,0.0,12.2,29.56,16.88,false
false,0.0,0.0,14.93,113.75,96.14,true
false,0.0,0.0,12.59,7.76,-5.16,false
false,0.0,0.0,7.15,66.44,58.1,false
false,0.0,0.0,0.0,25.13,24.68,
false,0.0,0.0,2.23,22.64,20.05,false
false,0.0,0.0,0.0,235.45,228.17,false
false,0.0,0.0,18.29,14.05,-4.54,false
true,30.42,0.0,0.0,-14.86,-15.29,false
false,0.0,0.0,1.39,12.15,10.3,true
false,0.0,0.0,8.43,18.67,9.6,true
true,434.4,0.0,20.82,-250.77,-278.59,false
false,0.0,0.0,6.92,7.35,0.23,true
false,0.0,0.0,3.47,21.43,17.54,false
false,0.0,0.0,0.0,24.23,23.76,false
false,0.0,0.0,8.02,407.56,392.94,false
false,0.0,0.0,35.53,10.39,-25.55,false
false,0.0,0.0,0.41,72.72,67.19,false
false,0.0,0.0,3.99,15.1,10.8,false
false,0.0,0.0,19.86,26.26,5.97,false
false,0.0,0.0,24.14,21.3,-3.29,true
false,0.0,0.0,12.9,13.19,-0.23,false
true,524.95,0.0,2.78,-220.15,-229.38,false
false,0.0,0.0,0.0,18.14,17.77,false
false,0.0,0.0,25.95,58.38,31.38,
false,0.0,0.0,0.0,311.51,306.49,false
false,0.0,0.0,7.5,22.12,14.25,false
false,0.0,0.0,21.64,67.35,44.24,true
false,0.0,0.0,0.0,415.06,407.6,true
false,0.0,0.0,11.99,103.53,89.91,true
false,0.0,0.0,9.5,19.8,9.85,true
false,0.0,0.0,10.88,256.09,239.92,false
false,0.0,0.0,4.77,29.45,24.17,true
true,409.38,18.04,11.2,-93.12,-128.28,false
true,31.31,0.0,4.26,-9.21,-14.14,false
false,0.0,0.0,2.07,22.27,19.66,false
false,0.0,0.0,10.6,74.76,62.52,false
false,0.0,0.0,22.13,141.33,113.38,false
false,0.0,0.0,0.0,18.52,18.17,false
false,0.0,0.0,0.0,87.82,85.8,false
false,0.0,0.0,14.11,70.96,55.67,false
false,0.0,0.0,3.47,17.14,13.38,false
false,0.0,0.0,8.77,24.52,15.35,false
false,0.0,0.0,2.01,358.82,350.81,false
false,0.0,0.0,6.18,74.41,66.73,true
false,0.0,0.0,0.0,47.71,45.98,false
false,0.0,0.0,0.0,50.71,49.6,
false,0.0,0.0,0.0,210.57,200.92,false
false,0.0,0.0,0.0,25.24,24.59,true
false,0.0,0.0,10.31,8.16,-2.45,true
false,0.0,0.0,7.34,27.94,20.17,false
false,0.0,0.0,15.59,248.2,227.08,false
false,0.0,0.0,6.44,21.99,15.03,true
false,0.0,0.0,3.19,4.68,1.16,false
false,0.0,0.0,0.0,24.06,23.59,false
false,0.0,0.0,0.0,309.29,303.0,true
false,0.0,0.0,4.61,18.2,13.27,true
false,0.0,0.0,6.12,44.0,36.46,true
false,0.0,0.0,3.12,23.44,19.93,false
false,0.0,0.0,19.33,44.81,24.38,true
false,0.0,0.0,0.0,17.75,17.44,true
false,0.0,0.0,9.63,50.44,39.7,false
false,0.0,0.0,3.92,69.01,63.44,false
false,0.0,0.0,14.33,20.88,6.18,true
false,0.0,0.0,0.0,27.23,26.74,true
false,0.0,0.0,0.0,46.84,44.21,false
false,0.0,0.0,14.42,19.48,4.69,true
false,0.0,0.0,11.71,69.56,56.45,false
false,0.0,0.0,8.79,24.52,15.37,false
false,0.0,0.0,15.28,15.37,-0.29,true
false,0.0,0.0,10.04,12.96,2.53,true
false,0.0,0.0,11.52,23.88,11.91,true
false,0.0,0.0,35.5,12.94,-22.89,false
false,0.0,0.0,0.44,161.8,148.47,false
false,0.0,0.0,31.22,13.57,-17.88,true
false,0.0,0.0,0.0,36.36,35.81,true
false,0.0,0.0,25.68,60.57,33.71,true
false,0.0,0.0,16.44,22.53,5.73,true
false,0.0,0.0,10.22,14.69,4.09,false
false,0.0,0.0,0.47,41.6,39.95,false
false,0.0,0.0,1.76,88.02,84.81,false
false,0.0,0.0,0.0,14.46,13.97,true
false,0.0,0.0,6.12,19.15,12.6,false
false,0.0,0.0,15.23,35.98,19.61,true
true,32.95,0.0,15.15,-9.52,-25.31,false
false,0.0,0.0,2.56,15.97,13.17,true
false,0.0,0.0,12.47,16.66,3.9,true
false,0.0,0.0,0.0,24.84,24.4,false
false,0.0,0.0,0.0,98.18,96.51,false
false,0.0,0.0,3.21,40.54,36.36,false
false,0.0,0.0,23.81,33.71,9.32,true
false,0.0,0.0,0.0,74.95,73.63,false
false,0.0,0.0,31.7,16.47,-15.63,false
false,0.0,0.0,12.26,82.47,68.54,false
false,0.0,0.0,1.33,10.53,8.83,false
false,0.0,0.0,12.29,62.17,48.66,true
false,0.0,0.0,0.04,15.98,15.48,false
false,0.0,0.0,8.84,26.5,17.23,false
false,0.0,0.0,20.13,76.56,54.77,false
false,0.0,0.0,5.81,8.18,2.04,true
false,0.0,0.0,22.55,20.7,-2.28,false
false,0.0,0.0,8.19,335.17,321.56,true
false,0.0,0.0,5.95,21.95,15.66,false
false,0.0,0.0,0.0,127.14,125.15,false
false,0.0,0.0,0.0,16.49,16.18,false
false,0.0,0.0,9.8,14.66,4.46,true
false,0.0,0.0,11.14,26.88,15.26,false
true,31.17,0.0,6.12,-14.42,-20.96,false
true,40.98,0.0,7.18,-17.43,-25.08,
false,0.0,0.0,21.46,100.84,77.78,
false,0.0,0.0,0.0,9.88,9.53,
false,0.0,0.0,0.0,22.29,21.81,false
false,0.0,0.0,0.0,30.37,29.55,true
false,0.0,0.0,5.54,11.92,5.91,false
false,0.0,0.0,0.0,314.26,303.54,false
false,0.0,0.0,6.63,39.48,31.69,false
false,0.0,0.0,10.94,19.63,8.33,false
false,0.0,0.0,27.57,157.52,125.18,false
false,0.0,0.0,4.68,81.36,74.33,false
false,0.0,0.0,0.62,76.26,74.18,false
false,0.0,0.0,12.11,6.32,-6.04,false
false,0.0,0.0,35.32,246.69,205.51,false
false,0.0,0.0,34.93,17.31,-18.02,true
false,0.0,0.0,0.66,9.81,8.83,false
false,0.0,0.0,5.95,22.78,16.47,false
false,0.0,0.0,23.49,261.3,230.43,false
false,0.0,0.0,6.02,19.71,13.2,false
false,0.0,0.0,2.28,57.68,52.1,false
true,35.37,0.0,13.47,-5.26,-19.2,false
false,0.0,0.0,14.63,43.08,27.43,false
false,0.0,0.0,6.95,27.19,19.83,false
false,0.0,0.0,0.0,19.15,18.34,
false,0.0,0.0,0.06,21.63,20.29,false
false,0.0,0.0,4.12,70.87,65.38,true
false,0.0,0.0,7.24,16.46,8.86,false
false,0.0,0.0,0.0,14.24,14.01,true
false,0.0,0.0,27.84,45.36,15.99,false
false,0.0,0.0,7.99,74.97,65.59,true
false,0.0,0.0,11.45,17.43,5.63,false
false,0.0,0.0,5.78,58.46,51.39,true
false,0.0,0.0,31.68,8.37,-23.77,false
false,0.0,0.0,11.73,8.85,-3.41,true
false,0.0,0.0,0.0,71.67,70.07,
false,0.0,0.0,15.49,70.64,53.11,true
false,0.0,0.0,12.76,55.16,38.16,false
false,0.0,0.0,8.59,281.03,267.06,false
false,0.0,0.0,39.21,411.59,365.98,false
false,0.0,0.0,15.92,20.46,4.17,false
false,0.0,0.0,0.0,11.08,10.7,false
false,0.0,0.0,0.0,114.99,112.62,true
true,544.3,11.74,20.82,-185.12,-223.76,
false,0.0,0.0,12.5,21.94,9.08,false
false,0.0,0.0,22.53,82.66,58.46,false
false,0.0,0.0,10.64,28.44,15.87,
false,0.0,0.0,0.93,31.42,29.97,true
false,0.0,0.0,37.2,35.21,-2.51,false
false,0.0,0.0,14.57,25.29,10.27,true
true,429.79,0.0,13.25,-139.42,-158.52,false
false,0.0,0.0,1.1,36.02,34.06,false
false,0.0,0.0,18.31,407.51,382.57,false
false,0.0,0.0,11.58,16.63,4.61,true
false,0.0,0.0,20.56,90.67,68.43,false
false,0.0,0.0,8.02,14.24,5.76,false
false,0.0,0.0,8.76,29.56,20.35,false
false,0.0,0.0,2.0,8.5,6.19,false
false,0.0,0.0,13.99,218.77,200.68,false
false,0.0,0.0,0.0,23.99,23.52,false
false,0.0,0.0,21.9,13.88,-8.43,false
false,0.0,0.0,14.37,100.45,84.3,true
false,0.0,14.55,44.24,344.07,276.06,true
false,0.0,0.0,1.04,95.09,92.64,false
false,0.0,0.0,10.04,20.66,10.24,false
false,0.0,0.0,11.35,18.15,6.37,true
false,0.0,0.0,2.71,214.8,208.18,true
false,0.0,0.0,15.69,24.71,8.62,false
false,0.0,0.0,13.64,24.35,10.31,true
false,0.0,0.0,17.47,83.09,64.06,false
false,0.0,0.0,31.6,35.91,2.64,false
false,0.0,0.0,6.26,72.98,64.71,true
false,0.0,0.0,12.45,7.72,-4.98,false
false,0.0,0.0,0.44,22.15,21.31,false
false,0.0,0.0,8.23,178.62,166.25,true
false,0.0,0.0,10.93,23.29,11.84,false
false,0.0,0.0,34.85,128.37,89.25,false
false,0.0,0.0,5.12,18.45,12.89,false
false,0.0,0.0,0.0,57.91,56.25,false
false,0.0,0.0,0.0,59.83,57.66,
false,0.0,0.0,0.75,20.46,18.77,
false,0.0,0.0,2.46,220.55,213.18,
false,0.0,0.0,0.0,61.51,60.21,false
false,0.0,0.0,18.11,18.49,0.07,false
false,0.0,0.0,3.68,40.19,35.61,false
false,0.0,0.0,7.86,250.25,236.86,false
false,0.0,0.0,7.14,28.24,20.64,false
false,0.0,0.0,3.17,19.87,16.32,false
false,0.0,0.0,45.04,9.6,-35.82,true
false,0.0,0.0,3.32,92.99,88.09,
false,0.0,0.0,0.0,332.45,326.26,false
false,0.0,0.0,11.48,260.35,242.39,false
false,0.0,0.0,16.81,56.8,39.0,true
false,0.0,0.0,14.96,18.83,3.53,true
false,0.0,0.0,11.27,54.72,41.72,false
false,0.0,0.0,4.92,71.9,65.6,true
false,0.0,0.0,3.98,20.67,16.16,false
false,0.0,0.0,5.81,24.1,17.81,false
false,0.0,0.0,0.83,18.6,17.35,false
false,0.0,0.0,6.29,30.35,22.83,false
false,0.0,0.0,6.39,14.37,7.69,true
false,0.0,0.0,2.38,64.31,60.24,false
false,0.0,0.0,19.93,26.82,6.4,false
true,84.66,0.0,16.46,-13.32,-31.0,false
false,0.0,0.0,0.0,11.69,11.43,true
false,0.0,0.0,13.15,15.48,1.91,false
false,0.0,0.0,0.0,192.46,186.53,false
false,0.0,0.0,8.36,80.85,71.04,false
false,0.0,11.78,0.74,317.4,298.87,true
false,0.0,0.0,0.48,25.84,24.91,true
false,0.0,0.0,17.38,185.62,163.76,false
false,0.0,0.0,6.8,54.96,47.08,false
false,0.0,0.0,0.0,21.22,20.79,true
false,0.0,0.0,6.46,20.97,13.78,false
false,0.0,0.0,22.32,20.75,-2.06,false
false,0.0,0.0,0.0,18.94,18.56,false
false,0.0,0.0,9.57,24.67,14.69,true
false,0.0,0.0,9.77,155.26,140.72,false
false,0.0,0.0,0.0,122.96,120.51,true
false,0.0,0.0,8.29,16.59,7.83,false
false,0.0,0.0,2.51,20.41,16.81,false
false,0.0,0.0,0.0,22.66,22.22,true
false,0.0,0.0,11.75,38.44,25.86,false
false,0.0,0.0,11.07,15.37,4.01,true
false,0.0,0.0,4.73,79.68,73.57,false
false,0.0,0.0,5.56,211.42,202.44,true
false,0.0,0.0,12.02,27.33,14.87,true
false,0.0,0.0,19.6,195.07,168.53,true
false,0.0,0.0,15.42,20.99,5.11,true
false,0.0,0.0,0.0,106.39,104.38,true
false,0.0,0.0,15.92,47.4,30.66,true
false,0.0,0.0,1.79,19.84,17.59,false
false,0.0,0.0,0.0,391.38,385.15,true
false,0.0,0.0,1.43,23.1,21.14,false
true,12.16,0.0,23.99,-6.58,-30.8,false
false,0.0,12.09,9.41,17.93,-4.26,false
false,0.0,0.0,7.81,25.16,16.91,false
false,0.0,0.0,20.34,12.98,-7.73,false
true,38.0,0.0,0.0,-11.45,-11.93,false
false,0.0,0.0,12.79,19.5,6.3,true
false,0.0,0.0,5.23,232.49,222.46,true
false,0.0,12.71,0.0,282.33,260.48,false
false,0.0,0.0,12.48,34.27,21.01,false
false,0.0,0.0,0.0,331.93,325.12,true
false,0.0,0.0,9.13,20.48,10.96,false
false,0.0,0.0,22.62,102.67,78.2,false
false,0.0,0.0,35.52,153.24,113.1,
false,0.0,0.0,24.25,25.32,-0.75,false
false,0.0,0.0,0.93,15.03,13.47,false
false,0.0,0.0,5.9,52.94,46.08,true
false,0.0,0.0,0.0,29.33,28.88,false
false,0.0,0.0,4.24,16.14,11.55,false
false,0.0,0.0,0.0,18.16,17.81,false
false,0.0,0.0,7.67,72.87,63.69,true
false,0.0,0.0,10.22,9.24,-1.49,false
false,0.0,0.0,5.13,68.79,62.09,false
false,0.0,0.0,15.47,71.28,54.55,false
false,0.0,0.0,31.29,18.75,-12.91,false
false,0.0,0.0,6.31,30.35,23.54,false
false,0.0,0.0,22.46,9.97,-12.84,false
false,0.0,0.0,15.27,95.49,78.53,true
false,0.0,0.0,20.36,13.86,-6.78,false
false,0.0,0.0,0.0,41.14,39.59,false
false,0.0,0.0,17.32,128.89,105.22,true
false,0.0,0.0,20.05,29.59,9.07,true
false,0.0,0.0,0.0,85.84,83.63,false
false,0.0,0.0,1.6,13.99,12.12,true
false,0.0,0.0,13.17,26.9,13.33,
true,98.21,0.0,14.84,-24.27,-40.59,false
false,0.0,0.0,0.0,19.53,19.18,true
false,0.0,0.0,8.22,82.81,72.88,false
false,0.0,0.0,28.6,13.97,-15.05,false
false,0.0,0.0,6.0,247.48,235.84,false
false,0.0,0.0,0.0,19.17,18.75,true
false,0.0,0.0,19.35,43.15,22.65,false
false,0.0,0.0,0.0,28.7,28.21,false
false,0.0,0.0,0.0,16.13,15.83,false
false,0.0,0.0,4.98,292.16,277.14,false
false,0.0,0.0,30.91,14.63,-16.71,true
false,0.0,0.0,0.0,16.3,15.98,false
false,0.0,0.0,4.61,29.4,24.28,
false,0.0,0.0,21.87,23.65,1.18,false
false,0.0,0.0,0.0,195.02,190.88,false
false,0.0,0.0,38.87,26.64,-12.73,true
false,0.0,0.0,10.58,330.52,314.65,true
false,0.0,0.0,20.06,473.3,446.09,
false,0.0,0.0,27.66,290.8,256.5,
false,0.0,0.0,8.22,14.92,6.29,true
false,0.0,0.0,0.0,58.37,56.62,
false,0.0,0.0,14.78,21.39,6.24,true
true,25.49,0.0,16.33,-10.56,-27.2,
false,0.0,0.0,0.0,17.97,17.6,
false,0.0,0.0,0.0,42.83,42.0,false
false,0.0,0.0,15.41,239.76,219.21,
false,0.0,0.0,6.19,409.26,395.2,true
false,0.0,0.0,0.39,11.19,10.55,false
false,0.0,0.0,0.0,83.51,82.19,true
false,0.0,0.0,15.82,14.59,-1.65,false
true,514.54,0.0,15.51,-175.65,-197.46,false
false,0.0,0.0,8.0,18.76,10.29,false
false,0.0,0.0,0.0,14.25,13.81,false
false,0.0,0.0,0.0,42.85,41.23,false
false,0.0,0.0,3.78,451.7,440.37,true
false,0.0,0.0,19.75,24.89,4.71,false
false,0.0,0.0,68.75,256.63,182.07,false
false,0.0,0.0,0.0,273.33,267.85,
false,0.0,0.0,8.53,274.08,260.62,false
false,0.0,0.0,0.0,28.32,27.88,
false,0.0,0.0,5.43,311.69,300.5,true
true,54.22,0.0,10.26,-31.93,-43.23,
false,0.0,0.0,26.56,30.63,3.59,false
true,71.62,0.0,6.52,-30.12,-37.83,false
true,31.68,0.0,2.24,-13.11,-15.8,false
false,0.0,0.0,5.66,21.77,15.68,true
false,0.0,0.0,0.0,65.95,64.97,false
false,0.0,0.0,4.09,11.43,7.08,
true,283.38,0.0,17.9,-118.07,-141.26,false
true,136.05,0.0,14.47,-29.99,-46.02,
true,322.79,0.0,26.93,-89.72,-121.95,false
false,0.0,0.0,5.72,250.32,239.87,false
false,0.0,0.0,8.17,16.74,8.14,false
false,0.0,0.0,2.17,207.8,197.8,false
false,0.0,0.0,0.0,128.14,125.99,
false,0.0,0.0,6.65,72.78,64.15,true
false,0.0,0.0,0.0,31.14,30.63,true
false,0.0,0.0,0.0,40.43,38.73,false
false,0.0,0.0,15.54,437.47,414.63,false
false,0.0,0.0,19.46,24.73,4.89,false
false,0.0,0.0,0.0,239.9,234.84,false
true,24.37,0.0,7.27,-10.71,-18.4,false
false,0.0,0.0,16.67,22.0,4.79,true
false,0.0,0.0,28.05,116.12,86.14,false
false,0.0,0.0,0.0,11.93,11.59,true
false,0.0,14.21,26.37,234.92,189.02,false
false,0.0,0.0,1.59,22.84,20.78,true
false,0.0,0.0,0.0,40.56,38.99,false
false,0.0,0.0,9.56,15.17,5.34,false
false,0.0,7.09,2.13,324.05,304.44,false
false,0.0,39.88,62.74,201.37,94.19,false
false,0.0,0.0,0.0,30.39,29.93,true
false,0.0,0.0,25.29,19.55,-6.1,true
false,0.0,0.0,46.81,13.21,-33.98,false
true,22.92,0.0,17.98,-5.02,-23.35,
false,0.0,0.0,10.47,91.49,79.08,
false,0.0,0.0,10.04,78.58,67.25,false
false,0.0,0.0,0.0,77.35,76.01,false
false,0.0,0.0,20.45,30.06,9.07,true
false,0.0,0.0,5.69,288.35,276.54,false
false,0.0,0.0,7.46,21.25,13.26,false
false,0.0,0.0,0.0,86.79,83.59,false
false,0.0,0.0,0.0,439.74,430.4,
false,0.0,0.0,16.35,15.71,-0.94,false
false,0.0,0.0,9.4,9.33,-0.41,false
false,0.0,0.0,3.97,300.53,289.6,false
true,565.29,0.0,0.0,-189.28,-196.59,
true,368.81,0.0,29.3,-202.73,-237.61,
false,0.0,0.0,7.88,7.78,-0.25,true
false,0.0,0.0,9.65,313.79,297.06,true
false,0.0,0.0,12.79,15.82,2.68,false
false,0.0,0.0,16.15,14.45,-2.01,true
false,0.0,0.0,25.46,87.42,60.03,true
false,0.0,19.17,0.0,21.84,2.13,true
false,0.0,0.0,32.06,264.82,227.18,false
false,0.0,0.0,0.0,12.23,11.9,true
true,578.38,0.0,3.47,-305.82,-316.29,true
false,0.0,0.0,18.54,23.33,4.36,
false,0.0,0.0,0.0,146.81,143.12,false
false,0.0,0.0,15.25,16.5,0.96,true
false,0.0,0.0,0.0,72.25,70.71,
false,0.0,10.38,11.34,348.76,320.73,false
false,0.0,0.0,2.69,52.87,49.11,
false,0.0,0.0,13.04,327.0,308.35,true
false,0.0,0.0,19.97,25.52,5.16,true
false,0.0,0.0,22.96,20.26,-3.09,false
false,0.0,0.0,10.05,10.93,0.49,true
false,0.0,0.0,4.97,73.77,65.71,false
false,0.0,0.0,6.2,16.03,8.93,true
false,0.0,0.0,17.1,60.25,41.47,true
false,0.0,0.0,7.55,78.45,69.5,false
false,0.0,0.0,4.67,19.92,14.89,false
true,33.18,0.0,7.22,-13.81,-21.88,
false,0.0,0.0,12.36,96.73,82.34,false
false,0.0,0.0,12.11,11.7,-0.73,false
false,0.0,0.0,14.76,106.1,89.5,false
true,360.72,0.0,35.25,-107.43,-147.62,false
false,0.0,0.0,2.83,102.59,97.11,false
false,0.0,0.0,37.96,16.82,-21.63,false
false,0.0,0.0,6.09,11.51,5.19,false
false,0.0,0.0,4.5,142.24,134.93,false
false,0.0,0.0,1.99,26.29,23.74,false
false,0.0,0.0,5.38,12.05,6.22,true
true,355.37,0.0,8.54,-143.04,-156.54,false
true,115.29,0.0,19.86,-47.35,-68.85,
false,0.0,0.0,1.18,20.75,19.19,
false,0.0,17.15,3.91,147.84,121.53,true
false,0.0,0.0,0.98,267.84,261.21,false
false,0.0,0.0,8.18,19.92,11.42,false
false,0.0,0.0,7.29,212.15,201.18,false
false,0.0,0.0,4.1,18.57,14.15,false
false,0.0,0.0,3.69,49.55,44.18,true
false,0.0,0.0,5.83,17.09,10.89,true
false,0.0,0.0,3.56,20.96,17.02,true
false,0.0,0.0,21.35,26.08,4.28,
false,0.0,0.0,20.44,46.82,25.03,true
false,0.0,0.0,3.76,24.6,20.44,true
false,0.0,0.0,7.03,59.86,51.38,false
false,0.0,0.0,12.6,28.46,15.37,false
false,0.0,0.0,0.0,20.72,20.36,true
false,0.0,0.0,2.44,74.98,70.9,false
false,0.0,0.0,15.58,390.75,366.18,true
false,0.0,0.0,6.66,19.11,11.87,true
false,0.0,0.0,17.0,28.68,11.15,false
false,0.0,0.0,15.05,24.1,8.63,false
false,0.0,0.0,5.7,40.92,33.87,true
false,0.0,0.0,24.13,79.0,53.23,false
true,90.79,0.0,11.05,-16.9,-29.48,
false,0.0,0.0,0.0,22.16,21.77,
false,0.0,0.0,3.31,66.35,60.98,true
false,0.0,0.0,2.13,24.0,21.47,false
true,37.6,0.0,0.0,-10.13,-10.61,false
false,0.0,0.0,1.79,101.6,94.83,false
false,0.0,0.0,20.81,22.97,1.78,false
false,0.0,0.0,15.28,15.85,0.29,false
false,0.0,0.0,28.32,91.24,60.88,
false,0.0,0.0,10.71,42.72,30.35,false
false,0.0,0.0,8.62,37.87,27.98,false
false,0.0,0.0,0.0,92.31,90.53,false
false,0.0,0.0,17.36,46.11,27.21,false
false,0.0,0.0,10.33,15.25,4.59,false
false,0.0,0.0,11.47,31.42,19.46,false
true,29.31,0.0,0.0,-7.24,-7.67,false
false,0.0,0.0,1.93,23.44,20.86,true
false,0.0,0.0,0.0,30.78,29.97,false
false,0.0,0.0,6.58,18.47,11.46,false
false,0.0,0.0,10.18,174.03,159.98,true
false,0.0,0.0,23.3,239.91,211.2,false
false,0.0,0.0,14.49,8.68,-6.25,false
false,0.0,0.0,13.71,18.25,4.21,false
false,0.0,0.0,14.91,26.37,11.04,false
false,0.0,0.0,2.14,13.79,11.35,false
false,0.0,0.0,11.18,118.03,104.81,true
false,0.0,0.0,32.02,33.93,1.4,
false,0.0,0.0,10.8,49.14,36.99,false
false,0.0,0.0,6.72,5.86,-1.22,false
false,0.0,0.0,18.68,11.73,-7.25,true
false,0.0,0.0,0.4,22.2,21.39,true
false,0.0,0.0,4.85,16.68,11.24,false
false,0.0,0.0,0.0,17.28,16.98,false
false,0.0,0.0,9.2,26.29,16.0,true
false,0.0,0.0,2.56,70.56,66.65,true
false,0.0,0.0,0.0,18.04,17.61,false
false,0.0,0.0,0.0,24.22,23.82,true
false,0.0,0.0,0.04,12.73,12.22,false
false,0.0,0.0,9.17,14.87,5.29,false
false,0.0,0.0,6.03,12.0,5.61,false
false,0.0,0.0,37.03,246.7,205.81,
false,0.0,0.0,40.59,149.12,102.38,false
false,0.0,17.49,25.47,259.44,210.17,false
false,0.0,0.0,0.0,10.3,10.0,true
false,0.0,0.0,5.71,227.68,217.48,false
false,0.0,0.0,8.15,246.86,232.16,false
false,0.0,0.0,38.74,57.54,17.47,false
false,0.0,0.0,9.72,120.26,107.08,false
false,0.0,0.0,0.0,57.86,56.4,false
false,0.0,0.0,7.17,84.46,75.79,false
false,0.0,0.0,0.0,97.37,95.9,
false,0.0,0.0,16.0,27.88,11.42,
false,0.0,0.0,6.63,49.22,41.69,true
false,0.0,0.0,11.89,209.21,191.54,false
true,563.43,0.0,43.9,-256.62,-307.78,false
false,0.0,0.0,3.96,193.92,185.55,false
false,0.0,0.0,0.0,27.09,26.65,false
false,0.0,0.0,2.7,76.94,72.69,false
false,0.0,0.0,3.54,14.42,10.67,false
false,0.0,0.0,19.25,49.46,29.44,false
false,0.0,0.0,0.0,21.62,21.19,true
false,0.0,0.0,0.0,65.68,64.58,false
false,0.0,0.0,0.0,20.18,19.87,false
false,0.0,0.0,5.02,51.87,45.81,true
false,0.0,0.0,0.0,22.9,22.5,true
false,0.0,0.0,0.0,19.09,18.72,false
false,0.0,0.0,3.51,11.8,7.7,false
false,0.0,0.0,0.0,348.46,341.42,true
false,0.0,0.0,12.82,332.61,307.91,true
false,0.0,0.0,15.7,237.74,217.06,false
false,0.0,0.0,0.0,20.96,20.6,false
false,0.0,0.0,0.0,25.03,24.64,true
false,0.0,0.0,28.45,50.04,20.34,false
false,0.0,0.0,44.36,9.8,-34.88,false
false,0.0,0.0,25.37,22.36,-3.39,true
false,0.0,0.0,0.0,22.15,20.5,false
false,0.0,0.0,2.84,23.67,20.46,false
false,0.0,0.0,0.0,90.72,88.83,false
true,22.76,0.0,11.72,-5.69,-17.78,
false,0.0,0.0,0.0,64.61,63.32,true
false,0.0,0.0,17.02,296.04,272.37,true
false,0.0,0.0,18.45,26.45,7.54,true
false,0.0,0.0,10.12,23.79,13.31,true
false,0.0,0.0,0.0,27.15,26.67,false
false,0.0,0.0,18.09,61.87,42.48,true
false,0.0,0.0,9.47,91.97,81.11,true
false,0.0,0.0,11.74,22.23,10.13,false
false,0.0,0.0,0.0,182.58,174.61,true
false,0.0,0.0,12.46,19.89,7.0,false
false,0.0,0.0,0.74,115.46,109.96,true
false,0.0,0.0,8.12,22.91,14.32,false
false,0.0,0.0,0.0,19.11,18.7,false
false,0.0,0.0,2.18,90.3,86.61,true
false,0.0,0.0,13.93,23.8,9.06,true
false,0.0,0.0,9.88,42.5,30.57,false
false,0.0,0.0,8.65,318.63,302.81,false
false,0.0,0.0,6.49,84.33,76.16,false
false,0.0,0.0,0.0,19.51,19.1,true
false,0.0,0.0,0.0,83.28,81.76,
false,0.0,0.0,0.0,17.01,16.71,true
false,0.0,0.0,40.82,21.75,-19.56,true
false,0.0,14.12,12.7,211.61,180.48,true
false,0.0,0.0,2.17,244.38,237.47,true
false,0.0,0.0,12.53,25.01,12.08,false
false,0.0,0.0,31.68,402.86,364.19,true
false,0.0,0.0,30.0,184.02,150.33,false
false,0.0,0.0,11.18,97.39,84.47,false
false,0.0,0.0,0.0,451.1,443.52,true
false,0.0,0.0,10.1,209.48,192.73,true
false,0.0,0.0,35.75,118.77,80.96,false
false,0.0,0.0,3.87,18.2,14.03,false
false,0.0,0.0,2.17,27.23,24.53,false
false,0.0,9.89,0.0,149.64,134.73,false
false,0.0,0.0,8.29,16.62,8.02,false
false,0.0,0.0,6.04,62.85,55.38,false
false,0.0,0.0,11.62,87.46,74.39,false
false,0.0,0.0,0.0,61.64,59.96,false
false,0.0,0.0,0.0,74.81,73.35,false
false,0.0,0.0,4.51,20.22,15.26,false
false,0.0,0.0,0.0,345.96,338.86,true
true,80.99,0.0,25.88,-33.47,-60.88,false
false,0.0,0.0,1.71,263.7,256.11,true
false,0.0,0.0,5.54,22.1,16.12,true
false,0.0,0.0,3.67,58.27,53.16,true
false,0.0,0.0,17.79,332.15,307.47,false
false,0.0,0.0,7.17,35.64,27.92,false
false,0.0,0.0,6.74,18.59,11.52,false
false,0.0,0.0,0.0,24.59,24.14,false
false,0.0,0.0,0.0,12.36,12.1,false
false,0.0,0.0,6.38,339.36,327.7,
true,27.06,0.0,0.0,-8.13,-8.54,false
false,0.0,0.0,35.69,13.56,-22.37,true
false,0.0,0.0,9.79,18.54,8.46,false
