signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected
2025-08-20,pro,annual,23,133.99,0.3,outbound_sales,desktop,retail,medium,Owner 5,white_glove,true,ach,0
2024-12-06,starter,annual,2,35.55,0.4,paid,mobile,retail,small,Owner 7,self_serve,true,card,1
2024-04-25,starter,monthly,5,29.68,0.15,organic,desktop,healthcare,small,Owner 5,guided,true,ach,1
2024-10-12,starter,annual,5,40.63,0.05,outbound_sales,mobile,healthcare,small,Owner 1,self_serve,true,invoice,2
2024-04-11,starter,monthly,5,59.7,0.3,partner,desktop,retail,small,Owner 3,self_serve,true,card,3
2025-01-10,starter,monthly,1,29.65,0.05,outbound_sales,desktop,retail,medium,Owner 1,self_serve,false,card,0
2024-12-11,pro,monthly,7,108.68,0.4,outbound_sales,mobile,technology,small,Owner 8,white_glove,false,ach,1
2024-05-31,pro,monthly,8,133.97,0.1,organic,desktop,manufacturing,medium,Owner 4,white_glove,false,invoice,0
2025-02-07,starter,annual,5,43.11,0.15,paid,desktop,finance,small,Owner 2,self_serve,true,card,0
2024-11-15,starter,monthly,3,39.95,0.05,partner,desktop,retail,small,Owner 1,white_glove,false,card,1
2024-05-23,starter,monthly,4,46.88,0.4,organic,desktop,manufacturing,small,Owner 6,guided,true,card,1
2025-01-11,starter,annual,4,40.43,0.3,organic,desktop,finance,medium,Owner 3,guided,true,ach,0
2024-06-04,starter,annual,2,36.37,0.3,outbound_sales,desktop,manufacturing,small,Owner 3,white_glove,true,invoice,3
2025-06-06,enterprise,monthly,24,385.1,0.0,paid,mobile,finance,small,Owner 5,self_serve,false,card,2
2024-09-16,enterprise,annual,79,614.57,0.3,paid,desktop,retail,medium,Owner 2,self_serve,true,ach,3
2025-03-20,enterprise,monthly,21,630.55,0.2,organic,mobile,technology,small,Owner 1,self_serve,false,ach,1
2024-04-07,starter,monthly,1,29.41,0.3,partner,desktop,manufacturing,small,Owner 5,white_glove,false,ach,2
2024-06-27,enterprise,annual,16,449.36,0.15,outbound_sales,mobile,healthcare,medium,Owner 4,guided,true,ach,4
2024-04-28,enterprise,annual,68,655.34,0.15,organic,desktop,manufacturing,small,Owner 2,self_serve,false,ach,3
2025-05-01,pro,annual,12,132.65,0.15,paid,mobile,manufacturing,small,Owner 7,guided,false,ach,3
2025-08-26,enterprise,annual,14,346.24,0.3,partner,desktop,healthcare,small,Owner 1,guided,false,card,0
2025-05-09,pro,monthly,16,146.15,0.2,organic,desktop,healthcare,medium,Owner 4,guided,true,invoice,4
2025-04-23,pro,annual,19,149.42,0.1,partner,desktop,finance,small,Owner 2,self_serve,false,card,2
2025-10-27,pro,annual,17,147.55,0.0,paid,desktop,retail,small,Owner 6,guided,true,card,1
2025-02-02,starter,monthly,5,46.74,0.05,outbound_sales,desktop,healthcare,large,Owner 2,self_serve,false,card,0
2024-06-10,pro,monthly,4,89.86,0.05,outbound_sales,desktop,manufacturing,small,Owner 3,self_serve,false,invoice,4
2025-12-17,enterprise,annual,61,577.83,0.2,outbound_sales,mobile,manufacturing,small,Owner 4,white_glove,true,ach,0
2024-11-13,enterprise,annual,77,725.24,0.2,organic,desktop,manufacturing,large,Owner 2,self_serve,false,invoice,0
2025-07-15,enterprise,monthly,40,440.5,0.1,partner,desktop,healthcare,small,Owner 2,self_serve,true,card,4
2025-09-28,starter,monthly,2,44.66,0.0,partner,desktop,manufacturing,medium,Owner 7,white_glove,false,card,0
2025-09-04,pro,monthly,6,154.47,0.1,organic,desktop,healthcare,small,Owner 1,guided,false,invoice,2
2024-01-27,starter,monthly,1,21.9,0.0,outbound_sales,desktop,technology,medium,Owner 6,guided,true,ach,0
2024-11-24,pro,monthly,4,77.94,0.0,organic,desktop,retail,small,Owner 3,self_serve,false,invoice,2
2025-12-26,starter,monthly,5,42.71,0.15,paid,desktop,technology,medium,Owner 1,guided,false,card,4
2025-03-03,pro,monthly,13,110.7,0.05,paid,desktop,technology,large,Owner 5,white_glove,true,ach,0
2025-03-07,starter,monthly,1,31.16,0.0,organic,mobile,technology,small,Owner 7,self_serve,false,invoice,0
2025-05-17,pro,monthly,4,103.21,0.05,organic,desktop,finance,large,Owner 7,white_glove,true,card,1
2025-07-12,starter,annual,3,40.02,0.05,organic,desktop,finance,small,Owner 3,white_glove,false,card,3
2025-06-09,starter,monthly,3,37.31,0.1,paid,desktop,manufacturing,medium,Owner 5,white_glove,false,ach,3
2025-09-23,starter,monthly,2,33.15,0.3,outbound_sales,desktop,retail,large,Owner 4,guided,true,invoice,6
2024-09-18,enterprise,annual,56,704.26,0.1,paid,desktop,technology,large,Owner 1,white_glove,false,invoice,0
2024-10-26,enterprise,monthly,52,660.43,0.1,organic,desktop,technology,small,Owner 2,white_glove,false,card,6
2025-01-12,enterprise,monthly,1,498.04,0.15,paid,mobile,healthcare,large,Owner 4,white_glove,true,ach,1
2024-02-13,starter,monthly,3,36.21,0.1,partner,desktop,technology,small,Owner 7,self_serve,false,invoice,1
2024-02-07,starter,annual,4,39.49,0.0,paid,desktop,finance,medium,Owner 4,guided,false,card,0
2024-06-30,pro,monthly,9,124.31,0.15,paid,desktop,technology,small,Owner 7,white_glove,false,invoice,2
2024-06-28,starter,annual,3,32.7,0.3,paid,desktop,technology,small,Owner 6,guided,false,invoice,0
2024-11-05,starter,monthly,4,37.97,0.0,outbound_sales,desktop,retail,medium,Owner 7,self_serve,true,card,1
2025-02-23,pro,monthly,17,117.92,0.4,paid,desktop,manufacturing,medium,Owner 5,white_glove,true,ach,5
2024-08-24,starter,annual,1,37.45,0.0,paid,desktop,manufacturing,large,Owner 5,white_glove,true,ach,2
2025-08-12,pro,monthly,20,188.86,0.15,partner,desktop,finance,small,Owner 6,self_serve,false,card,4
2024-04-16,starter,monthly,4,36.98,0.15,paid,desktop,finance,small,Owner 8,self_serve,true,card,1
2024-08-27,pro,monthly,4,129.1,0.05,paid,desktop,technology,medium,Owner 8,self_serve,true,card,0
2024-09-03,enterprise,annual,70,665.24,0.15,partner,mobile,finance,large,Owner 8,self_serve,true,card,2
2024-11-15,starter,monthly,2,44.8,0.0,outbound_sales,desktop,manufacturing,medium,Owner 1,white_glove,true,card,2
2025-01-06,starter,annual,3,36.33,0.0,paid,desktop,technology,medium,Owner 2,guided,false,card,0
2024-01-09,starter,annual,5,47.91,0.0,partner,desktop,finance,medium,Owner 7,self_serve,true,card,2
2024-02-16,pro,annual,8,129.07,0.15,paid,mobile,retail,small,Owner 4,guided,false,invoice,0
2024-09-14,pro,annual,18,139.16,0.0,paid,mobile,manufacturing,small,Owner 7,white_glove,true,ach,3
2024-08-01,starter,annual,2,35.95,0.05,organic,desktop,retail,small,Owner 1,white_glove,true,card,2
2024-07-16,enterprise,annual,83,796.95,0.4,organic,desktop,technology,large,Owner 2,self_serve,true,invoice,2
2025-12-11,starter,annual,5,42.59,0.2,organic,desktop,technology,small,Owner 3,white_glove,false,ach,0
2024-06-11,enterprise,monthly,41,476.28,0.3,outbound_sales,desktop,technology,large,Owner 2,self_serve,false,card,0
2025-02-17,starter,monthly,4,45.78,0.15,partner,mobile,healthcare,medium,Owner 2,self_serve,true,invoice,0
2025-10-20,starter,monthly,4,40.69,0.1,organic,desktop,retail,small,Owner 8,white_glove,true,invoice,4
2024-09-14,pro,annual,18,150.69,0.0,paid,mobile,manufacturing,medium,Owner 4,white_glove,true,ach,3
2024-03-06,starter,annual,4,45.25,0.05,outbound_sales,desktop,retail,small,Owner 7,guided,false,ach,6
2024-02-21,pro,monthly,20,146.75,0.3,paid,desktop,healthcare,small,Owner 6,guided,false,card,5
2025-06-28,enterprise,monthly,97,716.88,0.2,organic,desktop,healthcare,small,Owner 2,white_glove,true,ach,3
2025-03-05,pro,annual,23,167.38,0.1,organic,desktop,finance,small,Owner 5,guided,false,ach,1
2025-09-21,starter,annual,5,41.38,0.2,organic,mobile,technology,small,Owner 6,guided,false,invoice,0
2025-12-26,pro,monthly,10,152.3,0.1,outbound_sales,desktop,technology,medium,Owner 7,self_serve,true,invoice,3
2024-10-25,starter,annual,2,30.42,0.1,partner,desktop,manufacturing,medium,Owner 6,guided,true,card,2
2025-02-05,starter,monthly,2,35.16,0.0,partner,desktop,technology,medium,Owner 8,guided,true,invoice,5
2025-11-27,enterprise,monthly,21,431.55,0.15,partner,desktop,retail,medium,Owner 3,white_glove,false,invoice,2
2024-01-11,enterprise,annual,45,474.0,0.1,organic,mobile,healthcare,medium,Owner 7,self_serve,true,ach,4
2024-01-05,starter,annual,2,39.67,0.0,organic,desktop,technology,small,Owner 6,self_serve,false,invoice,2
2024-11-21,enterprise,monthly,50,700.08,0.05,organic,desktop,technology,small,Owner 7,self_serve,false,card,3
2024-02-06,enterprise,monthly,9,369.02,0.1,organic,mobile,healthcare,large,Owner 2,white_glove,false,ach,3
2024-10-01,pro,annual,23,175.09,0.0,organic,desktop,healthcare,small,Owner 2,white_glove,false,card,2
2025-02-01,enterprise,annual,69,757.75,0.0,organic,desktop,retail,small,Owner 4,guided,true,card,0
2025-04-25,enterprise,monthly,55,664.61,0.3,organic,mobile,manufacturing,small,Owner 6,guided,false,card,0
2024-06-28,enterprise,monthly,1,205.65,0.0,partner,mobile,manufacturing,small,Owner 3,guided,true,invoice,0
2025-07-13,starter,annual,1,29.62,0.05,paid,desktop,technology,medium,Owner 4,white_glove,true,invoice,4
2024-07-12,starter,monthly,4,52.69,0.1,organic,desktop,technology,large,Owner 5,self_serve,true,card,2
2024-08-16,enterprise,annual,12,502.69,0.3,organic,desktop,healthcare,large,Owner 7,white_glove,true,ach,0
2025-07-29,starter,monthly,1,31.54,0.1,organic,desktop,finance,small,Owner 2,self_serve,false,invoice,2
2025-02-23,pro,annual,5,142.59,0.2,organic,mobile,technology,medium,Owner 2,self_serve,true,card,2
2024-11-19,pro,monthly,17,144.92,0.0,organic,desktop,retail,small,Owner 4,white_glove,true,card,2
2024-10-21,pro,annual,20,119.35,0.05,organic,desktop,healthcare,small,Owner 8,white_glove,false,card,5
2024-08-29,pro,annual,22,146.78,0.15,partner,mobile,technology,small,Owner 2,white_glove,false,ach,3
2024-06-17,starter,monthly,3,32.03,0.0,paid,desktop,finance,medium,Owner 4,self_serve,true,invoice,5
2024-08-07,enterprise,annual,86,709.73,0.1,outbound_sales,desktop,retail,large,Owner 8,self_serve,true,ach,2
2025-10-14,pro,annual,15,152.93,0.3,paid,desktop,retail,small,Owner 5,self_serve,false,card,2
2025-07-04,enterprise,annual,41,588.03,0.2,organic,desktop,healthcare,small,Owner 6,guided,false,ach,0
2024-06-19,starter,monthly,5,43.31,0.1,partner,mobile,finance,medium,Owner 1,self_serve,true,invoice,0
2025-03-03,pro,annual,13,144.65,0.15,paid,mobile,manufacturing,medium,Owner 2,self_serve,false,card,0
2024-04-15,enterprise,monthly,40,688.89,0.1,paid,desktop,manufacturing,large,Owner 3,self_serve,true,card,0
2025-01-14,starter,annual,4,54.74,0.0,outbound_sales,desktop,manufacturing,medium,Owner 4,white_glove,false,card,1
2024-06-17,starter,annual,2,32.58,0.05,organic,desktop,retail,small,Owner 8,white_glove,true,card,0
2024-09-09,starter,monthly,3,45.43,0.0,partner,desktop,healthcare,large,Owner 8,white_glove,false,card,1
2025-07-17,starter,annual,3,26.39,0.1,outbound_sales,mobile,finance,small,Owner 3,self_serve,false,card,1
2025-04-15,enterprise,monthly,17,528.49,0.0,organic,desktop,finance,small,Owner 1,self_serve,false,card,3
2025-09-22,starter,annual,2,40.8,0.2,partner,desktop,finance,medium,Owner 8,white_glove,true,invoice,1
2024-10-28,starter,monthly,1,23.78,0.0,organic,mobile,healthcare,small,Owner 3,guided,true,ach,4
2024-07-22,starter,annual,1,28.79,0.0,partner,desktop,finance,small,Owner 5,white_glove,false,ach,1
2025-01-04,starter,monthly,2,29.25,0.1,organic,desktop,healthcare,medium,Owner 7,white_glove,true,ach,5
2025-10-09,pro,monthly,19,139.45,0.4,paid,desktop,technology,medium,Owner 3,guided,true,card,2
2024-02-06,pro,monthly,12,143.37,0.05,organic,desktop,finance,small,Owner 4,white_glove,false,card,3
2024-10-21,starter,annual,2,39.87,0.3,outbound_sales,desktop,technology,small,Owner 8,white_glove,true,invoice,0
2024-07-30,pro,annual,23,159.5,0.1,organic,desktop,finance,medium,Owner 6,white_glove,false,invoice,3
2025-03-30,starter,annual,2,40.64,0.0,outbound_sales,desktop,manufacturing,small,Owner 3,guided,true,ach,2
2024-09-10,starter,monthly,5,34.84,0.15,partner,desktop,finance,small,Owner 1,white_glove,false,card,2
2025-08-29,pro,monthly,17,155.21,0.4,paid,desktop,finance,large,Owner 3,guided,false,card,4
2025-08-19,enterprise,monthly,41,663.41,0.0,partner,desktop,healthcare,small,Owner 2,white_glove,false,card,0
2024-06-15,starter,monthly,3,37.77,0.15,partner,desktop,retail,small,Owner 5,guided,true,ach,6
2024-03-09,starter,annual,1,29.25,0.1,paid,desktop,manufacturing,small,Owner 1,self_serve,false,invoice,2
2024-01-17,pro,monthly,18,171.39,0.15,organic,mobile,manufacturing,small,Owner 4,white_glove,true,card,1
2024-02-01,enterprise,monthly,22,476.13,0.1,organic,desktop,finance,large,Owner 5,white_glove,true,invoice,0
2025-01-05,pro,monthly,12,144.59,0.3,outbound_sales,desktop,retail,large,Owner 8,self_serve,false,card,4
2024-08-22,enterprise,annual,1,418.56,0.2,outbound_sales,desktop,technology,small,Owner 3,self_serve,false,invoice,0
2025-05-16,starter,monthly,5,41.38,0.05,paid,mobile,healthcare,medium,Owner 1,white_glove,true,card,0
2024-09-24,pro,annual,7,123.06,0.1,outbound_sales,mobile,healthcare,small,Owner 5,guided,false,invoice,1
2024-06-19,starter,monthly,3,38.5,0.05,paid,desktop,healthcare,medium,Owner 3,self_serve,true,card,0
2024-02-04,starter,annual,2,45.72,0.05,outbound_sales,desktop,technology,small,Owner 8,guided,false,card,3
2025-05-22,starter,monthly,3,31.67,0.2,paid,desktop,healthcare,medium,Owner 1,white_glove,true,card,0
2024-08-21,starter,annual,3,45.95,0.3,partner,mobile,technology,medium,Owner 8,white_glove,true,ach,2
2024-12-28,starter,monthly,1,37.8,0.2,organic,desktop,manufacturing,large,Owner 5,self_serve,false,card,0
2025-05-06,starter,monthly,3,41.22,0.1,paid,desktop,technology,small,Owner 7,self_serve,true,card,1
2025-01-28,pro,monthly,17,143.31,0.1,organic,desktop,finance,small,Owner 5,white_glove,false,card,4
2024-09-29,starter,monthly,3,41.0,0.2,organic,desktop,healthcare,medium,Owner 8,self_serve,true,card,0
2024-09-06,starter,annual,2,34.99,0.4,outbound_sales,desktop,technology,medium,Owner 8,white_glove,true,card,5
2024-01-14,starter,monthly,5,51.7,0.1,partner,desktop,manufacturing,small,Owner 7,self_serve,true,card,3
2025-01-21,enterprise,monthly,18,494.59,0.2,partner,mobile,technology,medium,Owner 1,self_serve,true,ach,1
2025-03-27,starter,monthly,1,44.05,0.3,paid,mobile,retail,medium,Owner 1,self_serve,true,ach,0
2025-03-27,starter,monthly,2,50.02,0.4,organic,desktop,finance,small,Owner 1,guided,false,card,1
2025-08-29,pro,monthly,6,80.71,0.3,paid,mobile,retail,medium,Owner 6,white_glove,false,ach,2
2024-10-17,starter,annual,3,40.55,0.1,outbound_sales,desktop,technology,large,Owner 2,white_glove,true,invoice,2
2024-02-17,enterprise,monthly,50,532.33,0.0,outbound_sales,desktop,manufacturing,large,Owner 2,white_glove,false,card,2
2024-10-24,pro,monthly,14,136.85,0.15,partner,desktop,retail,small,Owner 3,guided,true,card,1
2025-08-26,starter,monthly,2,26.02,0.1,organic,mobile,technology,small,Owner 1,self_serve,false,card,0
2024-12-25,pro,annual,13,127.76,0.15,paid,desktop,technology,medium,Owner 2,guided,true,card,4
2024-06-11,enterprise,annual,53,422.91,0.0,organic,desktop,retail,large,Owner 8,guided,false,invoice,2
2024-01-31,starter,annual,4,44.56,0.0,organic,desktop,healthcare,small,Owner 8,self_serve,false,card,4
2025-04-21,starter,annual,5,47.32,0.4,paid,mobile,finance,small,Owner 6,self_serve,true,ach,0
2025-09-21,starter,monthly,1,35.47,0.4,organic,mobile,technology,medium,Owner 8,guided,true,ach,3
2024-06-08,starter,monthly,4,49.02,0.05,partner,desktop,technology,medium,Owner 6,self_serve,false,invoice,0
2025-12-26,starter,monthly,4,47.03,0.0,paid,desktop,healthcare,large,Owner 6,guided,false,invoice,0
2024-10-16,starter,annual,5,43.66,0.1,paid,mobile,manufacturing,medium,Owner 1,guided,false,card,2
2025-05-02,starter,monthly,3,42.86,0.0,organic,desktop,healthcare,medium,Owner 8,self_serve,true,card,3
2025-12-19,pro,monthly,3,126.45,0.15,organic,desktop,technology,large,Owner 2,self_serve,false,invoice,2
2024-01-01,pro,monthly,13,169.78,0.4,paid,desktop,technology,medium,Owner 3,guided,true,invoice,3
2024-10-20,starter,annual,4,51.67,0.05,paid,desktop,retail,small,Owner 1,guided,false,invoice,0
2025-09-20,pro,annual,17,130.48,0.1,organic,desktop,healthcare,small,Owner 1,white_glove,false,card,2
2025-07-05,starter,monthly,3,36.28,0.2,paid,desktop,healthcare,small,Owner 1,guided,false,card,0
2025-05-03,starter,annual,3,48.56,0.3,paid,mobile,retail,small,Owner 1,guided,true,card,1
2024-11-01,starter,monthly,3,42.65,0.3,partner,mobile,technology,medium,Owner 6,white_glove,true,ach,1
2024-08-10,starter,monthly,2,35.9,0.3,organic,desktop,manufacturing,small,Owner 8,self_serve,true,card,0
2025-12-21,enterprise,monthly,63,764.58,0.15,organic,desktop,finance,large,Owner 8,white_glove,true,card,2
2024-06-20,enterprise,monthly,24,531.25,0.1,partner,desktop,technology,large,Owner 5,guided,true,card,3
2025-08-25,pro,annual,23,181.84,0.1,outbound_sales,desktop,retail,medium,Owner 1,white_glove,true,ach,3
2024-08-25,starter,monthly,1,22.42,0.3,paid,desktop,retail,small,Owner 1,self_serve,false,card,1
2025-12-27,starter,annual,4,48.4,0.05,partner,mobile,retail,small,Owner 2,self_serve,false,card,2
2025-03-13,enterprise,monthly,68,526.82,0.15,organic,desktop,technology,small,Owner 2,white_glove,true,invoice,2
2025-06-23,starter,monthly,2,43.36,0.0,outbound_sales,desktop,retail,small,Owner 8,self_serve,true,ach,2
2025-09-21,starter,monthly,2,28.11,0.2,organic,mobile,retail,small,Owner 3,guided,false,card,1
2025-08-03,pro,annual,11,175.33,0.15,paid,desktop,technology,small,Owner 6,guided,true,card,0
2024-10-07,starter,annual,4,42.65,0.15,partner,desktop,retail,medium,Owner 8,white_glove,true,card,0
2025-06-25,enterprise,annual,7,472.68,0.4,organic,desktop,technology,small,Owner 8,white_glove,true,card,1
2024-06-09,starter,monthly,4,42.05,0.3,organic,mobile,manufacturing,small,Owner 2,self_serve,true,invoice,2
2025-07-03,starter,monthly,2,42.42,0.0,organic,desktop,manufacturing,large,Owner 3,white_glove,true,card,1
2024-11-11,enterprise,monthly,39,556.94,0.1,organic,desktop,healthcare,large,Owner 2,self_serve,true,card,1
2024-11-12,enterprise,monthly,75,797.79,0.05,organic,desktop,finance,large,Owner 1,white_glove,false,invoice,1
2025-09-29,enterprise,monthly,81,673.57,0.2,outbound_sales,mobile,healthcare,medium,Owner 5,self_serve,true,card,1
2025-04-09,pro,monthly,7,118.66,0.0,paid,desktop,retail,small,Owner 3,guided,true,card,0
2024-01-18,enterprise,monthly,76,613.37,0.15,outbound_sales,desktop,technology,large,Owner 2,white_glove,false,card,4
2025-11-28,starter,annual,2,38.07,0.2,partner,desktop,finance,small,Owner 6,guided,true,invoice,1
2024-12-24,pro,monthly,5,96.23,0.15,paid,desktop,retail,small,Owner 1,white_glove,true,card,0
2024-08-27,pro,annual,14,145.42,0.0,paid,desktop,healthcare,medium,Owner 5,white_glove,false,card,1
2024-07-02,starter,monthly,5,42.25,0.4,organic,mobile,finance,small,Owner 6,guided,false,ach,2
2024-04-04,starter,monthly,2,41.17,0.1,partner,desktop,healthcare,small,Owner 1,guided,false,invoice,2
2024-01-13,starter,annual,4,46.26,0.05,organic,desktop,manufacturing,large,Owner 2,white_glove,true,card,2
2024-01-12,pro,monthly,12,120.63,0.2,paid,desktop,technology,medium,Owner 4,white_glove,true,card,1
2025-10-16,pro,monthly,14,146.9,0.1,partner,desktop,retail,small,Owner 5,guided,true,card,4
